"__glayCluster","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"2","3.9834983498349836","0.01099565173618739","0.2510356255178128","0.31868131868131866","14","7","false","Hadh","8.428571428571429","0","14","0","0.9467232437529468","false","0","Hadh","15146","0.271889400921659"
"2","3.887788778877888","0.0","0.25721561969439727","0.0","1","7","false","Mrnip","25.0","0","1","0","0.9484323432343233","false","0","Mrnip","0","0.0"
"2","4.663366336633663","0.0","0.21443736730360935","0.0","1","8","false","Sbno1","7.0","0","1","0","0.9345827439886846","false","0","Sbno1","0","0.0"
"2","4.36963696369637","0.01317946364172841","0.22885196374622357","0.0","3","7","false","Mfsd2b","4.0","0","3","0","0.9398279113625648","false","0","Mfsd2b","5578","0.3333333333333333"
"2","3.122112211221122","0.025064556074908872","0.3202959830866808","0.5164835164835165","14","6","false","Hmgcl","14.642857142857142","0","14","0","0.9621051390853371","false","0","Hmgcl","8658","0.17857142857142858"
"2","3.4092409240924093","0.001130633314962574","0.2933204259438528","0.6373626373626373","14","6","false","Wnt3","15.928571428571429","0","14","0","0.956977840641207","false","0","Wnt3","1466","0.3123249299719888"
"2","3.5313531353135312","0.0","0.28317757009345795","1.0","5","6","false","Wls","20.0","0","5","0","0.9547972654408298","false","0","Wls","0","0.47619047619047616"
"2","3.937293729372937","0.01194043398499916","0.2539815590947192","0.2948717948717949","13","7","false","Acadm","7.538461538461538","0","13","0","0.9475483262611976","false","0","Acadm","12978","0.23557692307692307"
"2","4.4983498349834985","2.4379146876418026E-4","0.2223037417461482","0.5","4","8","false","Tfeb","7.25","0","4","0","0.9375294672324375","false","0","Tfeb","84","0.4264705882352941"
"2","3.6006600660066006","0.004593849000149308","0.2777268560953254","0.6428571428571429","8","7","false","Tubg1","12.375","0","8","0","0.9535596416784536","false","0","Tubg1","2082","0.2475"
"2","5.366336633663367","0.0","0.1863468634686347","0.0","1","8","false","Kcnk15","3.0","0","1","0","0.9220297029702971","false","0","Kcnk15","0","0.0"
"2","4.0594059405940595","7.515081743579778E-6","0.24634146341463414","0.6666666666666666","3","7","false","Oxct1","11.0","0","3","0","0.9453677510608204","false","0","Oxct1","8","0.4782608695652174"
"2","3.386138613861386","0.0","0.2953216374269006","1.0","2","6","false","Taf9b","29.0","0","2","0","0.9573903818953324","false","0","Taf9b","0","0.5178571428571429"
"2","3.8745874587458746","0.0","0.2580919931856899","1.0","2","7","false","Rec8","11.5","0","2","0","0.9486680810938237","false","0","Rec8","0","0.6764705882352942"
"2","3.7095709570957096","0.0043877079038129214","0.2695729537366548","0.3333333333333333","4","7","false","Llgl2","10.5","0","4","0","0.9516148043375766","false","0","Llgl2","1102","0.328125"
"2","3.597359735973597","1.9322630019274174E-4","0.27798165137614683","0.5","4","6","false","Epn3","19.0","0","4","0","0.9536185761433286","false","0","Epn3","130","0.5067567567567568"
"2","3.887788778877888","0.0","0.25721561969439727","0.0","1","7","false","Prr12","25.0","0","1","0","0.9484323432343233","false","0","Prr12","0","0.0"
"2","4.580858085808581","0.005069818927537846","0.21829971181556196","0.0","4","8","false","Mdh1","3.5","0","4","0","0.9360561056105611","false","0","Mdh1","1492","0.25"
"2","3.68976897689769","0.0","0.2710196779964222","1.0","4","6","false","ENSMUSG00000045414","11.75","0","4","0","0.951968411126827","false","0","ENSMUSG00000045414","0","0.34558823529411764"
"2","3.65016501650165","0.003876573641307008","0.2739602169981917","0.5555555555555556","10","7","false","Tubb4a","10.0","0","10","0","0.9526756247053276","false","0","Tubb4a","1986","0.23809523809523808"
"2","4.132013201320132","0.001835328921643968","0.24201277955271566","0.3333333333333333","3","7","false","Lrfn4","10.666666666666666","0","3","0","0.944071192833569","false","0","Lrfn4","1266","0.4492753623188406"
"2","4.128712871287129","0.0","0.2422062350119904","1.0","2","7","false","Pfkfb2","15.0","0","2","0","0.9441301272984441","false","0","Pfkfb2","0","0.8823529411764706"
"2","3.7194719471947195","0.0","0.2688553682342502","1.0","2","6","false","Ap5b1","25.5","0","2","0","0.9514380009429514","false","0","Ap5b1","0","0.796875"
"2","4.148514851485149","0.0013013212344794992","0.24105011933174222","0.0","2","7","false","Fabp7","10.0","0","2","0","0.9437765205091938","false","0","Fabp7","326","0.5"
"2","4.125412541254126","0.0","0.24239999999999998","1.0","3","7","false","Sesn3","11.333333333333334","0","3","0","0.9441890617633192","false","0","Sesn3","0","0.6666666666666666"
"2","4.066006600660066","0.006924626796019104","0.24594155844155843","0.3333333333333333","3","7","false","Grasp","9.666666666666666","0","3","0","0.9452498821310702","false","0","Grasp","1768","0.3888888888888889"
"2","3.557755775577558","0.009943499172399055","0.28107606679035246","0.4727272727272727","11","7","false","Tuba4a","9.818181818181818","0","11","0","0.9543257897218292","false","0","Tuba4a","4338","0.20037105751391465"
"2","4.125412541254126","0.0","0.24239999999999998","1.0","3","7","false","Stradb","11.0","0","3","0","0.9441890617633192","false","0","Stradb","0","0.6470588235294118"
"2","3.5247524752475248","2.1304558711941832E-5","0.2837078651685393","0.6190476190476191","7","6","false","Bambi","18.0","0","7","0","0.95491513437058","false","0","Bambi","20","0.4186046511627907"
"2","3.3036303630363038","0.003289401787860905","0.30269730269730266","0.7619047619047619","7","6","false","Hif3a","17.285714285714285","0","7","0","0.9588637435172088","false","0","Hif3a","2082","0.2700892857142857"
"2","3.68976897689769","0.0","0.2710196779964222","1.0","4","6","false","Sar1a","11.75","0","4","0","0.951968411126827","false","0","Sar1a","0","0.34558823529411764"
"2","3.122112211221122","0.013530585038664061","0.3202959830866808","0.475","16","6","false","Fzd6","17.0","0","16","0","0.9621051390853371","false","0","Fzd6","8454","0.20910493827160495"
"2","3.1947194719471947","0.022295774815373166","0.3130165289256198","0.2564102564102564","13","6","false","Prickle1","14.846153846153847","0","13","0","0.9608085808580858","false","0","Prickle1","12508","0.1801125703564728"
"2","3.3795379537953796","0.02320195058102826","0.2958984375","0.09523809523809523","7","6","false","Smo","10.428571428571429","0","7","0","0.9575082508250825","false","0","Smo","7594","0.19607843137254902"
"2","3.9702970297029703","2.959236320983092E-4","0.2518703241895262","0.0","2","7","false","Csnk1g3","10.0","0","2","0","0.946958981612447","false","0","Csnk1g3","114","0.5294117647058824"
"2","4.927392739273928","0.0","0.202947086403215","0.0","1","8","false","Mob3b","9.0","0","1","0","0.9298679867986799","false","0","Mob3b","0","0.0"
"2","4.603960396039604","0.0","0.21720430107526884","0.0","1","7","false","Pcdh18","8.0","0","1","0","0.9356435643564357","false","0","Pcdh18","0","0.0"
"2","4.075907590759076","0.01520695952864335","0.24534412955465584","0.4","6","7","false","Dab2ip","5.5","0","6","0","0.9450730787364451","false","0","Dab2ip","8452","0.3229166666666667"
"2","4.125412541254126","0.0","0.24239999999999998","1.0","3","7","false","Strada","11.0","0","3","0","0.9441890617633192","false","0","Strada","0","0.6470588235294118"
"2","4.01980198019802","0.0","0.24876847290640394","1.0","5","7","false","Rab22a","10.2","0","5","0","0.9460749646393211","false","0","Rab22a","0","0.37777777777777777"
"2","3.5016501650165015","0.007164404976798036","0.2855796418473139","0.4","6","6","false","Vldlr","14.0","0","6","0","0.9553276756247053","false","0","Vldlr","4680","0.3111111111111111"
