"SUID","EdgeBetweenness","interaction","name","selected","shared interaction","shared name","weight"
"139351","47.13035514","interacts with","ENSMUSG00000046470 (interacts with) ENSMUSG00000041378","false","interacts with","ENSMUSG00000046470 (interacts with) ENSMUSG00000041378","0.0262624461588036"
"139356","25.25297415","interacts with","ENSMUSG00000026037 (interacts with) ENSMUSG00000050854","false","interacts with","ENSMUSG00000026037 (interacts with) ENSMUSG00000050854","0.0262483364052168"
"147553","55.08875634","interacts with","ENSMUSG00000038393 (interacts with) ENSMUSG00000031239","false","interacts with","ENSMUSG00000038393 (interacts with) ENSMUSG00000031239","0.0175682260742502"
"147551","175.20781613","interacts with","ENSMUSG00000052712 (interacts with) ENSMUSG00000038502","false","interacts with","ENSMUSG00000052712 (interacts with) ENSMUSG00000038502","0.0175687012018402"
"139359","106.88088041","interacts with","ENSMUSG00000030103 (interacts with) ENSMUSG00000023926","false","interacts with","ENSMUSG00000030103 (interacts with) ENSMUSG00000023926","0.0262361361057191"
"139369","101.09116045","interacts with","ENSMUSG00000023348 (interacts with) ENSMUSG00000037202","false","interacts with","ENSMUSG00000023348 (interacts with) ENSMUSG00000037202","0.0262204567589402"
"139374","202.14034256","interacts with","ENSMUSG00000028799 (interacts with) ENSMUSG00000002308","false","interacts with","ENSMUSG00000028799 (interacts with) ENSMUSG00000002308","0.0262111210963094"
"147563","34.75197125","interacts with","ENSMUSG00000026176 (interacts with) ENSMUSG00000074227","false","interacts with","ENSMUSG00000026176 (interacts with) ENSMUSG00000074227","0.0175624855981168"
"139377","42.45349489","interacts with","ENSMUSG00000023951 (interacts with) ENSMUSG00000015970","false","interacts with","ENSMUSG00000023951 (interacts with) ENSMUSG00000015970","0.0262063231980849"
"139376","42.4904747","interacts with","ENSMUSG00000032035 (interacts with) ENSMUSG00000038843","false","interacts with","ENSMUSG00000032035 (interacts with) ENSMUSG00000038843","0.0262085115734046"
"147572","44.00046616","interacts with","ENSMUSG00000038393 (interacts with) ENSMUSG00000044338","false","interacts with","ENSMUSG00000038393 (interacts with) ENSMUSG00000044338","0.0175552365873708"
"139385","44.40076677","interacts with","ENSMUSG00000049892 (interacts with) ENSMUSG00000028832","false","interacts with","ENSMUSG00000049892 (interacts with) ENSMUSG00000028832","0.0261948289095211"
"139383","73.74972674","interacts with","ENSMUSG00000023348 (interacts with) ENSMUSG00000022558","false","interacts with","ENSMUSG00000023348 (interacts with) ENSMUSG00000022558","0.0261967480781623"
"139384","28.81755635","interacts with","ENSMUSG00000073197 (interacts with) ENSMUSG00000044338","false","interacts with","ENSMUSG00000073197 (interacts with) ENSMUSG00000044338","0.0261962798372555"
"139391","100.66411459","interacts with","ENSMUSG00000032405 (interacts with) ENSMUSG00000045216","false","interacts with","ENSMUSG00000032405 (interacts with) ENSMUSG00000045216","0.0261895948888763"
"147590","41.14503112","interacts with","ENSMUSG00000038025 (interacts with) ENSMUSG00000014599","false","interacts with","ENSMUSG00000038025 (interacts with) ENSMUSG00000014599","0.0175417089913682"
"139396","57.93801437","interacts with","ENSMUSG00000073197 (interacts with) ENSMUSG00000023348","false","interacts with","ENSMUSG00000073197 (interacts with) ENSMUSG00000023348","0.0261817565368982"
"147594","143.85399478","interacts with","ENSMUSG00000032035 (interacts with) ENSMUSG00000020656","false","interacts with","ENSMUSG00000032035 (interacts with) ENSMUSG00000020656","0.017540971833102"
"139404","38.44015765","interacts with","ENSMUSG00000023348 (interacts with) ENSMUSG00000044562","false","interacts with","ENSMUSG00000023348 (interacts with) ENSMUSG00000044562","0.026176281797699"
"139408","30.82679729","interacts with","ENSMUSG00000030796 (interacts with) ENSMUSG00000033585","false","interacts with","ENSMUSG00000030796 (interacts with) ENSMUSG00000033585","0.0261693541117234"
"139412","94.807523","interacts with","ENSMUSG00000032405 (interacts with) ENSMUSG00000028773","false","interacts with","ENSMUSG00000032405 (interacts with) ENSMUSG00000028773","0.0261653206523856"
"147609","328.32526761","interacts with","ENSMUSG00000049892 (interacts with) ENSMUSG00000028799","false","interacts with","ENSMUSG00000049892 (interacts with) ENSMUSG00000028799","0.0175338793156684"
"139422","53.956229","interacts with","ENSMUSG00000053411 (interacts with) ENSMUSG00000021062","false","interacts with","ENSMUSG00000053411 (interacts with) ENSMUSG00000021062","0.0261460505914168"
"139423","69.09120044","interacts with","ENSMUSG00000052712 (interacts with) ENSMUSG00000032353","false","interacts with","ENSMUSG00000052712 (interacts with) ENSMUSG00000032353","0.0261449789210285"
"139428","51.85732615","interacts with","ENSMUSG00000038025 (interacts with) ENSMUSG00000010663","false","interacts with","ENSMUSG00000038025 (interacts with) ENSMUSG00000010663","0.0261403573985149"
"139438","101.15752388","interacts with","ENSMUSG00000071766 (interacts with) ENSMUSG00000030494","false","interacts with","ENSMUSG00000071766 (interacts with) ENSMUSG00000030494","0.0261218357610956"
"147633","126.95302783","interacts with","ENSMUSG00000029178 (interacts with) ENSMUSG00000023828","false","interacts with","ENSMUSG00000029178 (interacts with) ENSMUSG00000023828","0.0175200539526763"
"139450","103.92343226","interacts with","ENSMUSG00000001542 (interacts with) ENSMUSG00000023175","false","interacts with","ENSMUSG00000001542 (interacts with) ENSMUSG00000023175","0.0261082755219397"
"139447","120.3028772","interacts with","ENSMUSG00000079037 (interacts with) ENSMUSG00000028101","false","interacts with","ENSMUSG00000079037 (interacts with) ENSMUSG00000028101","0.0261152634051201"
"139451","55.54826834","interacts with","ENSMUSG00000026037 (interacts with) ENSMUSG00000017707","false","interacts with","ENSMUSG00000026037 (interacts with) ENSMUSG00000017707","0.026107640004406"
"139455","31.86754238","interacts with","ENSMUSG00000030796 (interacts with) ENSMUSG00000040204","false","interacts with","ENSMUSG00000030796 (interacts with) ENSMUSG00000040204","0.0261038643071562"
"139456","49.24849692","interacts with","ENSMUSG00000053411 (interacts with) ENSMUSG00000027624","false","interacts with","ENSMUSG00000053411 (interacts with) ENSMUSG00000027624","0.0261037094160021"
"139461","46.8690451","interacts with","ENSMUSG00000052712 (interacts with) ENSMUSG00000028832","false","interacts with","ENSMUSG00000052712 (interacts with) ENSMUSG00000028832","0.0260935382469028"
"139462","35.12453681","interacts with","ENSMUSG00000026176 (interacts with) ENSMUSG00000041757","false","interacts with","ENSMUSG00000026176 (interacts with) ENSMUSG00000041757","0.0260927530630535"
"139463","79.86676537","interacts with","ENSMUSG00000038393 (interacts with) ENSMUSG00000023348","false","interacts with","ENSMUSG00000038393 (interacts with) ENSMUSG00000023348","0.0260915482771564"
"139464","74.22757022","interacts with","ENSMUSG00000023951 (interacts with) ENSMUSG00000030987","false","interacts with","ENSMUSG00000023951 (interacts with) ENSMUSG00000030987","0.026085706636819"
"147662","163.25864317","interacts with","ENSMUSG00000001542 (interacts with) ENSMUSG00000036599","false","interacts with","ENSMUSG00000001542 (interacts with) ENSMUSG00000036599","0.017504319929235"
"147666","71.69983642","interacts with","ENSMUSG00000046179 (interacts with) ENSMUSG00000056380","false","interacts with","ENSMUSG00000046179 (interacts with) ENSMUSG00000056380","0.0175025921388431"
"139478","80.59556063","interacts with","ENSMUSG00000001542 (interacts with) ENSMUSG00000020580","false","interacts with","ENSMUSG00000001542 (interacts with) ENSMUSG00000020580","0.0260637690933849"
"139475","46.13500896","interacts with","ENSMUSG00000038025 (interacts with) ENSMUSG00000027519","false","interacts with","ENSMUSG00000038025 (interacts with) ENSMUSG00000027519","0.0260670825625968"
"139482","240.1980445","interacts with","ENSMUSG00000029178 (interacts with) ENSMUSG00000056091","false","interacts with","ENSMUSG00000029178 (interacts with) ENSMUSG00000056091","0.0260583916371661"
"147671","60.41619664","interacts with","ENSMUSG00000052712 (interacts with) ENSMUSG00000040204","false","interacts with","ENSMUSG00000052712 (interacts with) ENSMUSG00000040204","0.0174991167682569"
"139485","51.11542626","interacts with","ENSMUSG00000009569 (interacts with) ENSMUSG00000032470","false","interacts with","ENSMUSG00000009569 (interacts with) ENSMUSG00000032470","0.0260532781736633"
"139486","85.79803727","interacts with","ENSMUSG00000001542 (interacts with) ENSMUSG00000079479","false","interacts with","ENSMUSG00000001542 (interacts with) ENSMUSG00000079479","0.0260517555013012"
"147678","127.28098286","interacts with","ENSMUSG00000028101 (interacts with) ENSMUSG00000018398","false","interacts with","ENSMUSG00000028101 (interacts with) ENSMUSG00000018398","0.0174966475820948"
"139489","134.31606032","interacts with","ENSMUSG00000053411 (interacts with) ENSMUSG00000030732","false","interacts with","ENSMUSG00000053411 (interacts with) ENSMUSG00000030732","0.0260454616733129"
"147679","123.64801696","interacts with","ENSMUSG00000079037 (interacts with) ENSMUSG00000028646","false","interacts with","ENSMUSG00000079037 (interacts with) ENSMUSG00000028646","0.0174960932882863"
"139488","70.40514845","interacts with","ENSMUSG00000001542 (interacts with) ENSMUSG00000032679","false","interacts with","ENSMUSG00000001542 (interacts with) ENSMUSG00000032679","0.0260484469255773"
"139493","37.86891209","interacts with","ENSMUSG00000049892 (interacts with) ENSMUSG00000014361","false","interacts with","ENSMUSG00000049892 (interacts with) ENSMUSG00000014361","0.0260375056068558"
"139492","35.04079374","interacts with","ENSMUSG00000032035 (interacts with) ENSMUSG00000023972","false","interacts with","ENSMUSG00000032035 (interacts with) ENSMUSG00000023972","0.0260399772663763"
"147684","119.291786","interacts with","ENSMUSG00000029178 (interacts with) ENSMUSG00000073400","false","interacts with","ENSMUSG00000029178 (interacts with) ENSMUSG00000073400","0.0174940061611425"
"139496","66.08691923","interacts with","ENSMUSG00000049892 (interacts with) ENSMUSG00000039621","false","interacts with","ENSMUSG00000049892 (interacts with) ENSMUSG00000039621","0.0260351334426225"
"147693","77.23420691","interacts with","ENSMUSG00000023348 (interacts with) ENSMUSG00000018451","false","interacts with","ENSMUSG00000023348 (interacts with) ENSMUSG00000018451","0.0174872739307059"
"139513","60.09356295","interacts with","ENSMUSG00000030103 (interacts with) ENSMUSG00000051413","false","interacts with","ENSMUSG00000030103 (interacts with) ENSMUSG00000051413","0.0260049421704857"
"139517","63.07547515","interacts with","ENSMUSG00000028101 (interacts with) ENSMUSG00000021273","false","interacts with","ENSMUSG00000028101 (interacts with) ENSMUSG00000021273","0.0259930282272341"
"139518","67.23879057","interacts with","ENSMUSG00000028101 (interacts with) ENSMUSG00000016494","false","interacts with","ENSMUSG00000028101 (interacts with) ENSMUSG00000016494","0.0259893774086916"
"147712","79.46039079","interacts with","ENSMUSG00000023951 (interacts with) ENSMUSG00000030284","false","interacts with","ENSMUSG00000023951 (interacts with) ENSMUSG00000030284","0.0174733415203874"
"139526","64.59230116","interacts with","ENSMUSG00000023348 (interacts with) ENSMUSG00000024909","false","interacts with","ENSMUSG00000023348 (interacts with) ENSMUSG00000024909","0.0259825301324364"
"147718","107.22387144","interacts with","ENSMUSG00000001542 (interacts with) ENSMUSG00000021033","false","interacts with","ENSMUSG00000001542 (interacts with) ENSMUSG00000021033","0.0174717522446795"
"147719","65.59317242","interacts with","ENSMUSG00000053411 (interacts with) ENSMUSG00000020580","false","interacts with","ENSMUSG00000053411 (interacts with) ENSMUSG00000020580","0.0174716022710598"
"139540","98.23436829","interacts with","ENSMUSG00000030103 (interacts with) ENSMUSG00000004771","false","interacts with","ENSMUSG00000030103 (interacts with) ENSMUSG00000004771","0.025967726631923"
"139545","138.59050705","interacts with","ENSMUSG00000032405 (interacts with) ENSMUSG00000062683","false","interacts with","ENSMUSG00000032405 (interacts with) ENSMUSG00000062683","0.0259592228729556"
"139546","24.37217883","interacts with","ENSMUSG00000073197 (interacts with) ENSMUSG00000021061","false","interacts with","ENSMUSG00000073197 (interacts with) ENSMUSG00000021061","0.0259572575056384"
"139553","46.30091016","interacts with","ENSMUSG00000009569 (interacts with) ENSMUSG00000056091","false","interacts with","ENSMUSG00000009569 (interacts with) ENSMUSG00000056091","0.0259395664703896"
"139554","82.69044149","interacts with","ENSMUSG00000028101 (interacts with) ENSMUSG00000021061","false","interacts with","ENSMUSG00000028101 (interacts with) ENSMUSG00000021061","0.0259334836635557"
"139555","63.58925846","interacts with","ENSMUSG00000053411 (interacts with) ENSMUSG00000006356","false","interacts with","ENSMUSG00000053411 (interacts with) ENSMUSG00000006356","0.0259313008867476"
"139559","255.26226913","interacts with","ENSMUSG00000032405 (interacts with) ENSMUSG00000022156","false","interacts with","ENSMUSG00000032405 (interacts with) ENSMUSG00000022156","0.0259251471645814"
"139560","34.71881383","interacts with","ENSMUSG00000047242 (interacts with) ENSMUSG00000019843","false","interacts with","ENSMUSG00000047242 (interacts with) ENSMUSG00000019843","0.0259223994271054"
"139563","61.47626541","interacts with","ENSMUSG00000023951 (interacts with) ENSMUSG00000022558","false","interacts with","ENSMUSG00000023951 (interacts with) ENSMUSG00000022558","0.0259201559566856"
"147756","59.23998831","interacts with","ENSMUSG00000009569 (interacts with) ENSMUSG00000016534","false","interacts with","ENSMUSG00000009569 (interacts with) ENSMUSG00000016534","0.0174524260181527"
"139570","36.59059479","interacts with","ENSMUSG00000046179 (interacts with) ENSMUSG00000039116","false","interacts with","ENSMUSG00000046179 (interacts with) ENSMUSG00000039116","0.025908898640708"
"147759","63.83510712","interacts with","ENSMUSG00000052712 (interacts with) ENSMUSG00000025127","false","interacts with","ENSMUSG00000052712 (interacts with) ENSMUSG00000025127","0.0174501468966004"
"139572","113.04581527","interacts with","ENSMUSG00000032405 (interacts with) ENSMUSG00000044864","false","interacts with","ENSMUSG00000032405 (interacts with) ENSMUSG00000044864","0.0259066172707282"
"139581","261.60023468","interacts with","ENSMUSG00000029178 (interacts with) ENSMUSG00000018900","false","interacts with","ENSMUSG00000029178 (interacts with) ENSMUSG00000018900","0.0258823608666678"
"147771","104.26501592","interacts with","ENSMUSG00000038025 (interacts with) ENSMUSG00000032327","false","interacts with","ENSMUSG00000038025 (interacts with) ENSMUSG00000032327","0.0174408862429511"
"139585","24.9956766","interacts with","ENSMUSG00000053950 (interacts with) ENSMUSG00000060470","false","interacts with","ENSMUSG00000053950 (interacts with) ENSMUSG00000060470","0.0258751434969706"
"139587","53.52874482","interacts with","ENSMUSG00000026037 (interacts with) ENSMUSG00000073197","false","interacts with","ENSMUSG00000026037 (interacts with) ENSMUSG00000073197","0.0258714963625446"
"139588","96.15031611","interacts with","ENSMUSG00000009569 (interacts with) ENSMUSG00000058672","false","interacts with","ENSMUSG00000009569 (interacts with) ENSMUSG00000058672","0.0258713310104022"
"147783","115.76614863","interacts with","ENSMUSG00000028799 (interacts with) ENSMUSG00000055368","false","interacts with","ENSMUSG00000028799 (interacts with) ENSMUSG00000055368","0.0174355908144758"
"147784","63.44673111","interacts with","ENSMUSG00000038025 (interacts with) ENSMUSG00000009035","false","interacts with","ENSMUSG00000038025 (interacts with) ENSMUSG00000009035","0.0174354143436286"
"139597","43.0974904","interacts with","ENSMUSG00000047242 (interacts with) ENSMUSG00000016534","false","interacts with","ENSMUSG00000047242 (interacts with) ENSMUSG00000016534","0.0258387328169871"
"139605","38.03925539","interacts with","ENSMUSG00000026176 (interacts with) ENSMUSG00000054690","false","interacts with","ENSMUSG00000026176 (interacts with) ENSMUSG00000054690","0.0258289503711062"
"139607","60.72058999","interacts with","ENSMUSG00000019817 (interacts with) ENSMUSG00000004837","false","interacts with","ENSMUSG00000019817 (interacts with) ENSMUSG00000004837","0.0258213345777242"
"139614","57.29817642","interacts with","ENSMUSG00000019817 (interacts with) ENSMUSG00000041378","false","interacts with","ENSMUSG00000019817 (interacts with) ENSMUSG00000041378","0.0258135354692422"
"139612","153.55071245","interacts with","ENSMUSG00000032405 (interacts with) ENSMUSG00000036599","false","interacts with","ENSMUSG00000032405 (interacts with) ENSMUSG00000036599","0.0258199264544256"
"139622","86.88517099","interacts with","ENSMUSG00000071766 (interacts with) ENSMUSG00000037440","false","interacts with","ENSMUSG00000071766 (interacts with) ENSMUSG00000037440","0.0257959136457141"
"147812","214.47265029","interacts with","ENSMUSG00000028799 (interacts with) ENSMUSG00000018398","false","interacts with","ENSMUSG00000028799 (interacts with) ENSMUSG00000018398","0.0174213215913224"
"147822","54.97953868","interacts with","ENSMUSG00000038393 (interacts with) ENSMUSG00000078202","false","interacts with","ENSMUSG00000038393 (interacts with) ENSMUSG00000078202","0.0174161542143599"
"139628","27.82104489","interacts with","ENSMUSG00000073197 (interacts with) ENSMUSG00000068522","false","interacts with","ENSMUSG00000073197 (interacts with) ENSMUSG00000068522","0.0257716051469693"
"147824","43.81339591","interacts with","ENSMUSG00000051413 (interacts with) ENSMUSG00000056380","false","interacts with","ENSMUSG00000051413 (interacts with) ENSMUSG00000056380","0.0174134788662589"
"139632","106.88088041","interacts with","ENSMUSG00000030103 (interacts with) ENSMUSG00000025504","false","interacts with","ENSMUSG00000030103 (interacts with) ENSMUSG00000025504","0.0257624558693105"
"139635","65.75313292","interacts with","ENSMUSG00000019817 (interacts with) ENSMUSG00000052854","false","interacts with","ENSMUSG00000019817 (interacts with) ENSMUSG00000052854","0.025758778383894"
"139641","147.8807689","interacts with","ENSMUSG00000029178 (interacts with) ENSMUSG00000031523","false","interacts with","ENSMUSG00000029178 (interacts with) ENSMUSG00000031523","0.0257507062290381"
"139645","64.60701292","interacts with","ENSMUSG00000028101 (interacts with) ENSMUSG00000057286","false","interacts with","ENSMUSG00000028101 (interacts with) ENSMUSG00000057286","0.0257392683610418"
"147838","127.31099051","interacts with","ENSMUSG00000052712 (interacts with) ENSMUSG00000018398","false","interacts with","ENSMUSG00000052712 (interacts with) ENSMUSG00000018398","0.017405655674322"
"139643","79.25078978","interacts with","ENSMUSG00000042377 (interacts with) ENSMUSG00000004771","false","interacts with","ENSMUSG00000042377 (interacts with) ENSMUSG00000004771","0.0257450223970933"
"147841","23.82171974","interacts with","ENSMUSG00000034762 (interacts with) ENSMUSG00000047181","false","interacts with","ENSMUSG00000034762 (interacts with) ENSMUSG00000047181","0.0174044814502643"
"147842","45.40716658","interacts with","ENSMUSG00000030103 (interacts with) ENSMUSG00000039461","false","interacts with","ENSMUSG00000030103 (interacts with) ENSMUSG00000039461","0.017404270763032"
"147846","93.76266307","interacts with","ENSMUSG00000028101 (interacts with) ENSMUSG00000057530","false","interacts with","ENSMUSG00000028101 (interacts with) ENSMUSG00000057530","0.0174030122074847"
"139662","62.94500307","interacts with","ENSMUSG00000053411 (interacts with) ENSMUSG00000051839","false","interacts with","ENSMUSG00000053411 (interacts with) ENSMUSG00000051839","0.025712548097869"
"147854","228.26752051","interacts with","ENSMUSG00000052712 (interacts with) ENSMUSG00000030103","false","interacts with","ENSMUSG00000052712 (interacts with) ENSMUSG00000030103","0.0173962496137293"
"139664","57.62229354","interacts with","ENSMUSG00000019817 (interacts with) ENSMUSG00000038843","false","interacts with","ENSMUSG00000019817 (interacts with) ENSMUSG00000038843","0.0257117072677318"
"147859","205.35864916","interacts with","ENSMUSG00000079037 (interacts with) ENSMUSG00000050379","false","interacts with","ENSMUSG00000079037 (interacts with) ENSMUSG00000050379","0.0173941496150096"
"139671","54.75573087","interacts with","ENSMUSG00000020656 (interacts with) ENSMUSG00000004837","false","interacts with","ENSMUSG00000020656 (interacts with) ENSMUSG00000004837","0.0257014111370506"
"139675","63.96561966","interacts with","ENSMUSG00000052712 (interacts with) ENSMUSG00000037348","false","interacts with","ENSMUSG00000052712 (interacts with) ENSMUSG00000037348","0.0256922675696753"
"139681","410.17925194","interacts with","ENSMUSG00000073197 (interacts with) ENSMUSG00000040818","false","interacts with","ENSMUSG00000073197 (interacts with) ENSMUSG00000040818","0.0256852138119548"
"147878","204.72895605","interacts with","ENSMUSG00000020656 (interacts with) ENSMUSG00000023043","false","interacts with","ENSMUSG00000020656 (interacts with) ENSMUSG00000023043","0.0173826465659395"
"139684","128.13494523","interacts with","ENSMUSG00000028799 (interacts with) ENSMUSG00000061778","false","interacts with","ENSMUSG00000028799 (interacts with) ENSMUSG00000061778","0.0256753132648056"
"147876","112.72655749","interacts with","ENSMUSG00000047242 (interacts with) ENSMUSG00000021400","false","interacts with","ENSMUSG00000047242 (interacts with) ENSMUSG00000021400","0.0173836212747517"
"139687","56.52380882","interacts with","ENSMUSG00000023951 (interacts with) ENSMUSG00000068227","false","interacts with","ENSMUSG00000023951 (interacts with) ENSMUSG00000068227","0.0256604780018407"
