regulatoryGene	targetGene	weight
ENSMUSG00000015217	ENSMUSG00000022855	0.0599562186356584
ENSMUSG00000042750	ENSMUSG00000056153	0.0599302901992874
ENSMUSG00000027230	ENSMUSG00000043323	0.0598750282772132
ENSMUSG00000027067	ENSMUSG00000052593	0.0594968405665507
ENSMUSG00000015217	ENSMUSG00000009291	0.0594310824404352
ENSMUSG00000007872	ENSMUSG00000035212	0.05941561675374
ENSMUSG00000015522	ENSMUSG00000015165	0.0593862130264954
ENSMUSG00000042750	ENSMUSG00000018572	0.0593051395281136
ENSMUSG00000015217	ENSMUSG00000018572	0.0592134996006435
ENSMUSG00000015217	ENSMUSG00000029405	0.0591199076010161
ENSMUSG00000042750	ENSMUSG00000066900	0.0590762763748358
ENSMUSG00000042557	ENSMUSG00000037351	0.0589801960029056
ENSMUSG00000035478	ENSMUSG00000053436	0.0587911787017053
ENSMUSG00000022961	ENSMUSG00000066357	0.0584465668779208
ENSMUSG00000007415	ENSMUSG00000042557	0.0583252922207872
ENSMUSG00000035873	ENSMUSG00000021595	0.0582841123448535
ENSMUSG00000090083	ENSMUSG00000042557	0.0579969423719335
ENSMUSG00000015217	ENSMUSG00000025173	0.0578664380718948
ENSMUSG00000024369	ENSMUSG00000047844	0.0578427919903963
ENSMUSG00000035799	ENSMUSG00000020964	0.0577126041388195
ENSMUSG00000031134	ENSMUSG00000009418	0.057665232715907
ENSMUSG00000031134	ENSMUSG00000020986	0.0576324976609409
ENSMUSG00000027230	ENSMUSG00000026434	0.0575357154290412
ENSMUSG00000027478	ENSMUSG00000020986	0.05752670977373
ENSMUSG00000015217	ENSMUSG00000032115	0.0574464497324444
ENSMUSG00000053754	ENSMUSG00000051579	0.0573482813094281
ENSMUSG00000027230	ENSMUSG00000035478	0.0572695893850997
ENSMUSG00000038615	ENSMUSG00000061887	0.0572691268702226
ENSMUSG00000027230	ENSMUSG00000018572	0.057252335824393
ENSMUSG00000015217	ENSMUSG00000026434	0.0570589358072435
ENSMUSG00000015217	ENSMUSG00000004937	0.0569120497163508
ENSMUSG00000031134	ENSMUSG00000036580	0.0566679390527558
ENSMUSG00000027230	ENSMUSG00000003731	0.0565081479824226
ENSMUSG00000027230	ENSMUSG00000009291	0.0564418916979576
ENSMUSG00000042750	ENSMUSG00000058407	0.0564399029270641
ENSMUSG00000029994	ENSMUSG00000037351	0.0562994488648371
ENSMUSG00000015217	ENSMUSG00000066357	0.0558791678851541
ENSMUSG00000042750	ENSMUSG00000078517	0.0557738774401118
ENSMUSG00000042750	ENSMUSG00000019338	0.0555088797677595
ENSMUSG00000057406	ENSMUSG00000078496	0.0554978576940199
ENSMUSG00000042750	ENSMUSG00000042079	0.0554369738818209
ENSMUSG00000015217	ENSMUSG00000040681	0.0552292957366873
ENSMUSG00000078496	ENSMUSG00000027067	0.0552066717495321
ENSMUSG00000060373	ENSMUSG00000042557	0.0550622176098159
ENSMUSG00000027230	ENSMUSG00000031134	0.0549774699620774
ENSMUSG00000027230	ENSMUSG00000035799	0.0547569697049613
ENSMUSG00000020538	ENSMUSG00000037058	0.0547319427398492
ENSMUSG00000015217	ENSMUSG00000042079	0.0545561530572133
ENSMUSG00000027230	ENSMUSG00000045098	0.054506307255361
ENSMUSG00000035873	ENSMUSG00000029201	0.0543712443583327
ENSMUSG00000022961	ENSMUSG00000014867	0.0543233595826789
ENSMUSG00000031134	ENSMUSG00000056758	0.0543083723059498
ENSMUSG00000022961	ENSMUSG00000023906	0.0542760549469368
ENSMUSG00000026646	ENSMUSG00000019998	0.0541065563644705
ENSMUSG00000015217	ENSMUSG00000025234	0.0540405608783377
ENSMUSG00000007415	ENSMUSG00000013787	0.053969625970703
ENSMUSG00000035873	ENSMUSG00000046550	0.0539362367505412
ENSMUSG00000027230	ENSMUSG00000006673	0.0537465154142262
ENSMUSG00000027230	ENSMUSG00000025173	0.0536621348868941
ENSMUSG00000031134	ENSMUSG00000016554	0.0534519323831126
ENSMUSG00000035873	ENSMUSG00000020098	0.0533962316009949
ENSMUSG00000042750	ENSMUSG00000027423	0.0533796797188253
ENSMUSG00000024563	ENSMUSG00000047844	0.0531985552487597
ENSMUSG00000015217	ENSMUSG00000045098	0.05317721819179
ENSMUSG00000042750	ENSMUSG00000015749	0.0531516682662533
ENSMUSG00000030213	ENSMUSG00000029501	0.0529970922479893
ENSMUSG00000053754	ENSMUSG00000015165	0.0529354794582123
ENSMUSG00000031134	ENSMUSG00000001729	0.0527579779326267
ENSMUSG00000027230	ENSMUSG00000039952	0.0524851695272783
ENSMUSG00000015217	ENSMUSG00000015749	0.052421916978215
ENSMUSG00000031161	ENSMUSG00000039395	0.0523919293343548
ENSMUSG00000027478	ENSMUSG00000024098	0.0523732217212872
ENSMUSG00000031161	ENSMUSG00000072825	0.0521036466561937
ENSMUSG00000027230	ENSMUSG00000024384	0.0520980409264297
ENSMUSG00000033075	ENSMUSG00000055799	0.0520958839965685
ENSMUSG00000027230	ENSMUSG00000022285	0.0520711865978274
ENSMUSG00000000094	ENSMUSG00000051579	0.052041538162503
ENSMUSG00000022961	ENSMUSG00000031161	0.0520238909229539
ENSMUSG00000022961	ENSMUSG00000038178	0.0519785099531436
ENSMUSG00000056758	ENSMUSG00000043323	0.0517072774780933
ENSMUSG00000042750	ENSMUSG00000004937	0.0516990282402426
ENSMUSG00000042750	ENSMUSG00000025234	0.0516825751886762
ENSMUSG00000022961	ENSMUSG00000001910	0.0515867725405707
ENSMUSG00000031134	ENSMUSG00000055204	0.0515015428158499
ENSMUSG00000056758	ENSMUSG00000001910	0.051449992828112
ENSMUSG00000042750	ENSMUSG00000024045	0.0514052694965718
ENSMUSG00000042750	ENSMUSG00000038178	0.0513708644574576
ENSMUSG00000042750	ENSMUSG00000022285	0.0513202082096401
ENSMUSG00000061186	ENSMUSG00000029201	0.0513131262434946
ENSMUSG00000057113	ENSMUSG00000028809	0.0511752117337429
ENSMUSG00000020538	ENSMUSG00000061887	0.0511626391836961
ENSMUSG00000031314	ENSMUSG00000030232	0.0511222563399867
ENSMUSG00000022961	ENSMUSG00000043323	0.0510237321989645
ENSMUSG00000055320	ENSMUSG00000027108	0.0508795030210359
ENSMUSG00000063273	ENSMUSG00000024098	0.0508387507602495
ENSMUSG00000034042	ENSMUSG00000039952	0.0507519797982043
ENSMUSG00000022961	ENSMUSG00000004937	0.0506571111816306
ENSMUSG00000027230	ENSMUSG00000025234	0.050602832541895
ENSMUSG00000035478	ENSMUSG00000031134	0.0505920917164427
ENSMUSG00000027230	ENSMUSG00000031161	0.0505826679262293
ENSMUSG00000056758	ENSMUSG00000020964	0.0504931571221231
ENSMUSG00000027230	ENSMUSG00000029405	0.0504875263732767
ENSMUSG00000055320	ENSMUSG00000027376	0.0504609208103686
ENSMUSG00000015522	ENSMUSG00000019437	0.0504551674319539
ENSMUSG00000024369	ENSMUSG00000035504	0.050428828970081
ENSMUSG00000015522	ENSMUSG00000037058	0.0503906423306974
ENSMUSG00000042750	ENSMUSG00000041837	0.0503900758534985
ENSMUSG00000035873	ENSMUSG00000027510	0.0502446146871606
ENSMUSG00000035799	ENSMUSG00000043323	0.0502197112747927
ENSMUSG00000022961	ENSMUSG00000009291	0.0501298910333137
ENSMUSG00000056758	ENSMUSG00000035504	0.0500497461807311
ENSMUSG00000033075	ENSMUSG00000041354	0.0500403871435786
ENSMUSG00000020098	ENSMUSG00000030986	0.0499770874309503
ENSMUSG00000015217	ENSMUSG00000059005	0.0499669073291107
ENSMUSG00000061887	ENSMUSG00000015165	0.0499511525021794
ENSMUSG00000000568	ENSMUSG00000047844	0.0498969628140553
ENSMUSG00000031134	ENSMUSG00000039952	0.0498847447302747
ENSMUSG00000028890	ENSMUSG00000029201	0.0498714227362617
ENSMUSG00000027067	ENSMUSG00000047844	0.0498695645239952
ENSMUSG00000015522	ENSMUSG00000043323	0.0498315592898279
ENSMUSG00000071771	ENSMUSG00000031134	0.0497771052422944
ENSMUSG00000027230	ENSMUSG00000042079	0.049769285003524
ENSMUSG00000053754	ENSMUSG00000071847	0.0497410058962005
ENSMUSG00000094870	ENSMUSG00000027699	0.0496541726815262
ENSMUSG00000055799	ENSMUSG00000037058	0.0496255376513587
ENSMUSG00000061186	ENSMUSG00000052459	0.0495533987055702
ENSMUSG00000000094	ENSMUSG00000071847	0.0495507173664059
ENSMUSG00000027230	ENSMUSG00000020986	0.0495177772959942
ENSMUSG00000022961	ENSMUSG00000067276	0.04947793409279
ENSMUSG00000031422	ENSMUSG00000028809	0.0494090739990499
ENSMUSG00000036940	ENSMUSG00000013787	0.0493337534044038
ENSMUSG00000022961	ENSMUSG00000016619	0.049330388146922
ENSMUSG00000015217	ENSMUSG00000066900	0.0493297669916951
ENSMUSG00000029994	ENSMUSG00000013787	0.0492344061465729
ENSMUSG00000042557	ENSMUSG00000029994	0.0491121009412131
ENSMUSG00000036940	ENSMUSG00000015165	0.0490989442879218
ENSMUSG00000022387	ENSMUSG00000041264	0.0490828420840647
ENSMUSG00000015217	ENSMUSG00000022285	0.0489781126033435
ENSMUSG00000027230	ENSMUSG00000059208	0.0489525385689952
ENSMUSG00000001472	ENSMUSG00000022855	0.0489426150691745
ENSMUSG00000037608	ENSMUSG00000042520	0.0489383382670424
ENSMUSG00000063273	ENSMUSG00000078496	0.0488641989669325
ENSMUSG00000024563	ENSMUSG00000052593	0.0488406581165186
ENSMUSG00000035873	ENSMUSG00000047844	0.0488344982509075
ENSMUSG00000027230	ENSMUSG00000033499	0.0488279979573551
ENSMUSG00000022961	ENSMUSG00000041264	0.0487071792228522
ENSMUSG00000030232	ENSMUSG00000021595	0.0487041191703488
ENSMUSG00000042750	ENSMUSG00000024384	0.0486944177616092
ENSMUSG00000020098	ENSMUSG00000007872	0.0485815467192399
ENSMUSG00000030619	ENSMUSG00000037815	0.0485798370349149
ENSMUSG00000022387	ENSMUSG00000026478	0.0485678729380559
ENSMUSG00000031134	ENSMUSG00000022710	0.0485148295512666
ENSMUSG00000035873	ENSMUSG00000026623	0.0484712012095192
ENSMUSG00000015217	ENSMUSG00000022178	0.0484236593088824
ENSMUSG00000055320	ENSMUSG00000041354	0.0483168999977245
ENSMUSG00000042750	ENSMUSG00000024309	0.048170876844543
ENSMUSG00000094870	ENSMUSG00000026478	0.0480781044595771
ENSMUSG00000031134	ENSMUSG00000020098	0.0480559124645934
ENSMUSG00000027067	ENSMUSG00000024098	0.0479698539644481
ENSMUSG00000015749	ENSMUSG00000032216	0.0477990665821254
ENSMUSG00000019338	ENSMUSG00000041354	0.0477444215471482
ENSMUSG00000109336	ENSMUSG00000061887	0.0477122251844739
ENSMUSG00000024369	ENSMUSG00000020098	0.0476820056123454
ENSMUSG00000027230	ENSMUSG00000017288	0.0476804114358118
ENSMUSG00000055320	ENSMUSG00000055799	0.0476710517780979
ENSMUSG00000031134	ENSMUSG00000041025	0.0476425758778806
ENSMUSG00000031134	ENSMUSG00000035799	0.0475932401658323
ENSMUSG00000027230	ENSMUSG00000053436	0.0475884672304015
ENSMUSG00000027230	ENSMUSG00000055371	0.0474511987416831
ENSMUSG00000031134	ENSMUSG00000067276	0.0474082286627969
ENSMUSG00000038615	ENSMUSG00000014867	0.047330749828012
ENSMUSG00000042750	ENSMUSG00000036112	0.0472674147583763
ENSMUSG00000042750	ENSMUSG00000026238	0.0472139425341265
ENSMUSG00000035799	ENSMUSG00000072825	0.0472085168399656
ENSMUSG00000042750	ENSMUSG00000029405	0.0471913940815726
ENSMUSG00000031134	ENSMUSG00000026219	0.047184330432081
ENSMUSG00000038615	ENSMUSG00000037851	0.0471074523067205
ENSMUSG00000027230	ENSMUSG00000021577	0.0470916226419714
ENSMUSG00000000094	ENSMUSG00000041264	0.0470762795378344
ENSMUSG00000027230	ENSMUSG00000020476	0.0470693323320545
ENSMUSG00000031134	ENSMUSG00000041415	0.0470485883995082
ENSMUSG00000000094	ENSMUSG00000020964	0.0470312738784407
ENSMUSG00000007872	ENSMUSG00000052593	0.0470225784772945
ENSMUSG00000029014	ENSMUSG00000029591	0.0469703470886642
ENSMUSG00000063273	ENSMUSG00000052593	0.046765180209404
ENSMUSG00000057113	ENSMUSG00000027952	0.0467336322017219
ENSMUSG00000031134	ENSMUSG00000028882	0.046475371177771
ENSMUSG00000031134	ENSMUSG00000035478	0.0464331588625705
ENSMUSG00000030619	ENSMUSG00000078496	0.0463708920797124
ENSMUSG00000021546	ENSMUSG00000007415	0.0463479524790644
ENSMUSG00000020538	ENSMUSG00000015165	0.0463034377661133
ENSMUSG00000031161	ENSMUSG00000046550	0.0462847935616244
ENSMUSG00000007872	ENSMUSG00000044367	0.0462754981937252
ENSMUSG00000078496	ENSMUSG00000016528	0.0462595788990357
ENSMUSG00000021488	ENSMUSG00000030232	0.0462351907740757
ENSMUSG00000055799	ENSMUSG00000017781	0.0462225742326477
ENSMUSG00000053754	ENSMUSG00000000094	0.0461661427878857
ENSMUSG00000042750	ENSMUSG00000028948	0.0461511173154489
ENSMUSG00000015217	ENSMUSG00000019998	0.0460987221052502
ENSMUSG00000031134	ENSMUSG00000053436	0.0460679445532496
ENSMUSG00000022387	ENSMUSG00000037266	0.0460613702105495
ENSMUSG00000042750	ENSMUSG00000066357	0.0460342874906534
ENSMUSG00000022961	ENSMUSG00000026478	0.0459847083082838
ENSMUSG00000035478	ENSMUSG00000036580	0.0459089480770638
ENSMUSG00000000094	ENSMUSG00000022961	0.0458359575058787
ENSMUSG00000056758	ENSMUSG00000023906	0.0457575849032036
ENSMUSG00000021546	ENSMUSG00000042557	0.0457175653440026
ENSMUSG00000021810	ENSMUSG00000027810	0.0455901280997191
ENSMUSG00000015217	ENSMUSG00000024740	0.0455076606618192
ENSMUSG00000021546	ENSMUSG00000052593	0.0454850344466475
ENSMUSG00000051316	ENSMUSG00000028809	0.045414766178395
ENSMUSG00000029994	ENSMUSG00000007415	0.0453553786202121
ENSMUSG00000021469	ENSMUSG00000030986	0.0453386455756593
ENSMUSG00000017421	ENSMUSG00000041354	0.0453030208197257
ENSMUSG00000031134	ENSMUSG00000037434	0.0451823317157552
ENSMUSG00000037169	ENSMUSG00000028809	0.0451510036101597
ENSMUSG00000027230	ENSMUSG00000005687	0.045124927347083
ENSMUSG00000013787	ENSMUSG00000007415	0.0451010562565472
ENSMUSG00000036940	ENSMUSG00000008450	0.0450763161343563
ENSMUSG00000055799	ENSMUSG00000061887	0.0450730937856881
ENSMUSG00000042750	ENSMUSG00000037236	0.0449824273190227
ENSMUSG00000013787	ENSMUSG00000037351	0.044889582450435
ENSMUSG00000030213	ENSMUSG00000022855	0.044864565916477
ENSMUSG00000019338	ENSMUSG00000030232	0.0448574677986818
ENSMUSG00000040857	ENSMUSG00000010760	0.0448059559327034
ENSMUSG00000007415	ENSMUSG00000023832	0.044803532047215
ENSMUSG00000017421	ENSMUSG00000047844	0.044781580666248
ENSMUSG00000007872	ENSMUSG00000030759	0.0447325373196617
ENSMUSG00000042750	ENSMUSG00000022178	0.0446964799052581
ENSMUSG00000038615	ENSMUSG00000037266	0.0446641371720192
ENSMUSG00000022961	ENSMUSG00000003731	0.0446598781996947
ENSMUSG00000021546	ENSMUSG00000023832	0.0446490620948102
ENSMUSG00000034042	ENSMUSG00000019998	0.0446111381033778
ENSMUSG00000022961	ENSMUSG00000059208	0.0445818450165191
ENSMUSG00000022961	ENSMUSG00000055371	0.0445350495614527
ENSMUSG00000017421	ENSMUSG00000020098	0.044486705895358
ENSMUSG00000078496	ENSMUSG00000047844	0.0444527401485545
ENSMUSG00000042750	ENSMUSG00000026434	0.04438164643772
ENSMUSG00000030213	ENSMUSG00000032115	0.0443488456300289
ENSMUSG00000042750	ENSMUSG00000031562	0.0443131554944097
ENSMUSG00000021546	ENSMUSG00000037351	0.0442836728595392
ENSMUSG00000029994	ENSMUSG00000019437	0.0442744968122645
ENSMUSG00000022961	ENSMUSG00000037461	0.0442301816144725
ENSMUSG00000031161	ENSMUSG00000007872	0.0442106929670193
ENSMUSG00000015522	ENSMUSG00000031161	0.0442060932898291
ENSMUSG00000021810	ENSMUSG00000063273	0.0441985466601498
ENSMUSG00000053754	ENSMUSG00000035504	0.0440956489309657
ENSMUSG00000027067	ENSMUSG00000041645	0.043979563663448
ENSMUSG00000035478	ENSMUSG00000032977	0.0439777295807059
ENSMUSG00000038615	ENSMUSG00000020496	0.0439557033187239
ENSMUSG00000071771	ENSMUSG00000026478	0.043886344443963
ENSMUSG00000027230	ENSMUSG00000042750	0.0438468805424984
ENSMUSG00000109336	ENSMUSG00000055799	0.0437929378103342
ENSMUSG00000042750	ENSMUSG00000014867	0.0437905413247429
ENSMUSG00000020538	ENSMUSG00000026116	0.0437893522721327
ENSMUSG00000015749	ENSMUSG00000020917	0.0437690356857728
ENSMUSG00000042750	ENSMUSG00000000568	0.043738456101577
ENSMUSG00000042750	ENSMUSG00000028136	0.0437231953767909
ENSMUSG00000051316	ENSMUSG00000027952	0.0436680455540452
ENSMUSG00000071771	ENSMUSG00000036580	0.0436567723625817
ENSMUSG00000015217	ENSMUSG00000030213	0.0436501025695562
ENSMUSG00000022961	ENSMUSG00000024045	0.0436298996277749
ENSMUSG00000022178	ENSMUSG00000039952	0.0436256294211779
ENSMUSG00000045098	ENSMUSG00000058799	0.0436169858579032
ENSMUSG00000022961	ENSMUSG00000020496	0.0436086108479169
ENSMUSG00000042557	ENSMUSG00000019437	0.0436002473209356
ENSMUSG00000031134	ENSMUSG00000018068	0.0435701483800658
ENSMUSG00000020271	ENSMUSG00000058799	0.0435571402418622
ENSMUSG00000031134	ENSMUSG00000026669	0.0435447832756563
ENSMUSG00000042750	ENSMUSG00000041264	0.043488798889936
ENSMUSG00000031422	ENSMUSG00000027699	0.0434726792597489
ENSMUSG00000017421	ENSMUSG00000078496	0.0434011370071864
ENSMUSG00000017421	ENSMUSG00000055799	0.0433949003370315
ENSMUSG00000061186	ENSMUSG00000038848	0.0433737012351178
ENSMUSG00000015749	ENSMUSG00000042520	0.0433215823066201
ENSMUSG00000022961	ENSMUSG00000017288	0.0433094402420823
ENSMUSG00000020538	ENSMUSG00000037851	0.0432305612401059
ENSMUSG00000030619	ENSMUSG00000032531	0.0432260127466736
ENSMUSG00000029687	ENSMUSG00000028809	0.0432252461091997
ENSMUSG00000022961	ENSMUSG00000040681	0.0432034093770039
ENSMUSG00000028890	ENSMUSG00000020098	0.0431423084409822
ENSMUSG00000031422	ENSMUSG00000051579	0.0430948116522341
ENSMUSG00000053754	ENSMUSG00000037058	0.0430625308189759
ENSMUSG00000027018	ENSMUSG00000056851	0.0430506480331207
ENSMUSG00000019338	ENSMUSG00000021595	0.0430395188420114
ENSMUSG00000061887	ENSMUSG00000037266	0.0430385381167912
ENSMUSG00000017421	ENSMUSG00000028890	0.0430222011900458
ENSMUSG00000000094	ENSMUSG00000021577	0.0430051955311918
ENSMUSG00000038615	ENSMUSG00000037058	0.0429837109472777
ENSMUSG00000035873	ENSMUSG00000030986	0.0429407863238353
ENSMUSG00000024369	ENSMUSG00000046550	0.0429357357039127
ENSMUSG00000027230	ENSMUSG00000066735	0.0429184770559338
ENSMUSG00000022387	ENSMUSG00000061887	0.042911575367333
ENSMUSG00000019338	ENSMUSG00000058799	0.0429108311295577
ENSMUSG00000041215	ENSMUSG00000022855	0.0428961151056385
ENSMUSG00000027230	ENSMUSG00000026238	0.042888321630304
ENSMUSG00000015217	ENSMUSG00000009575	0.0428693761768515
ENSMUSG00000020098	ENSMUSG00000024827	0.0428483762206882
ENSMUSG00000035799	ENSMUSG00000001910	0.042824611885405
ENSMUSG00000094870	ENSMUSG00000020422	0.0428180789182334
ENSMUSG00000061887	ENSMUSG00000014867	0.0427185805144371
ENSMUSG00000056758	ENSMUSG00000007872	0.0426846599555989
ENSMUSG00000027230	ENSMUSG00000000568	0.0426684323438655
ENSMUSG00000071771	ENSMUSG00000032977	0.042663945566888
ENSMUSG00000015217	ENSMUSG00000022433	0.0426394222402856
ENSMUSG00000020098	ENSMUSG00000013787	0.042637362989748
ENSMUSG00000071771	ENSMUSG00000035478	0.042633591612729
ENSMUSG00000031134	ENSMUSG00000040225	0.0426082226470493
ENSMUSG00000007415	ENSMUSG00000052593	0.0425874328233133
ENSMUSG00000026646	ENSMUSG00000028809	0.042550633411115
ENSMUSG00000029014	ENSMUSG00000027952	0.0425153954898646
ENSMUSG00000035873	ENSMUSG00000028890	0.0425106169169569
ENSMUSG00000036940	ENSMUSG00000037851	0.0424723100791435
ENSMUSG00000024563	ENSMUSG00000020098	0.0424036707573449
ENSMUSG00000042750	ENSMUSG00000017288	0.0423978846717827
ENSMUSG00000029687	ENSMUSG00000027952	0.0423959558055877
ENSMUSG00000027715	ENSMUSG00000020149	0.0423318934768141
ENSMUSG00000033075	ENSMUSG00000027510	0.0423307936609309
ENSMUSG00000055320	ENSMUSG00000039976	0.0422984633537769
ENSMUSG00000042750	ENSMUSG00000034781	0.0422969679356253
ENSMUSG00000041215	ENSMUSG00000052593	0.0422811969001784
ENSMUSG00000027478	ENSMUSG00000052593	0.0422677490530928
ENSMUSG00000015217	ENSMUSG00000026878	0.042258391508604
ENSMUSG00000053754	ENSMUSG00000020964	0.0422431771613666
ENSMUSG00000019338	ENSMUSG00000052459	0.0421575714809692
ENSMUSG00000015217	ENSMUSG00000035770	0.0421257121747909
ENSMUSG00000071770	ENSMUSG00000020149	0.042115011503603
ENSMUSG00000022961	ENSMUSG00000033499	0.0421132978293455
ENSMUSG00000007415	ENSMUSG00000023025	0.0420883679045747
ENSMUSG00000031134	ENSMUSG00000020733	0.0420571382254209
ENSMUSG00000034042	ENSMUSG00000031134	0.0420237388026358
ENSMUSG00000034042	ENSMUSG00000091512	0.0420008212090516
ENSMUSG00000035873	ENSMUSG00000022800	0.0419725148924854
ENSMUSG00000094870	ENSMUSG00000041264	0.0419189640309619
ENSMUSG00000071771	ENSMUSG00000027699	0.0419005271629557
ENSMUSG00000045098	ENSMUSG00000020917	0.041888637466801
ENSMUSG00000007872	ENSMUSG00000042557	0.0418646780416697
ENSMUSG00000027230	ENSMUSG00000023025	0.0418308641975328
ENSMUSG00000022961	ENSMUSG00000025234	0.0418156958407636
ENSMUSG00000027230	ENSMUSG00000068882	0.0417993961602995
ENSMUSG00000022961	ENSMUSG00000058407	0.0417971339910114
ENSMUSG00000027230	ENSMUSG00000028948	0.0417741143867931
ENSMUSG00000027067	ENSMUSG00000019437	0.0417585992272316
ENSMUSG00000019338	ENSMUSG00000022800	0.0417058536473815
ENSMUSG00000007415	ENSMUSG00000036580	0.0416703430209654
ENSMUSG00000022178	ENSMUSG00000020098	0.0416580948058406
ENSMUSG00000026646	ENSMUSG00000015217	0.0416399859362325
ENSMUSG00000013787	ENSMUSG00000028809	0.041639957247127
ENSMUSG00000022961	ENSMUSG00000021577	0.0416135463854528
ENSMUSG00000040857	ENSMUSG00000027952	0.0415992434594644
ENSMUSG00000022961	ENSMUSG00000066900	0.0415706131781489
ENSMUSG00000038615	ENSMUSG00000008450	0.0415610584852003
