"SUID","__glayCluster","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"19440","4","5.14973262","0.0","0.19418484","0.0","1","9","false","Pkn2","2.0","1","0","0","0.5389186","false","0","Pkn2","0","0.0"
"19441","4","4.15508021","0.01069519","0.24066924","0.0","2","8","false","Ppp1r14a","3.5","2","0","0","0.64943553","false","0","Ppp1r14a","2310","0.5"
"17394","4","3.87165775","0.0","0.25828729","0.0","1","6","false","Ctage5","12.0","1","0","0","0.68092692","false","0","Ctage5","0","0.0"
"19711","4","3.7486631","0.0","0.26676177","0.0","1","6","false","Slk","11.0","1","0","0","0.69459299","false","0","Slk","0","0.0"
"18433","4","4.16042781","0.0","0.2403599","0.0","1","7","false","Hes7","5.0","1","0","0","0.64884135","false","0","Hes7","0","0.0"
"17409","4","3.57219251","0.0014385","0.27994012","0.0","2","6","false","Nexn","9.5","2","0","0","0.71420083","false","0","Nexn","162","0.5"
"16130","4","3.15508021","0.01643208","0.31694915","0.32142857","8","6","false","Agrn","8.75","8","0","0","0.76054664","false","0","Agrn","3302","0.25367647"
"19202","4","4.45989305","0.0","0.22422062","0.0","1","7","false","Osbpl5","4.0","1","0","0","0.61556744","false","0","Osbpl5","0","0.0"
"18435","4","4.16042781","0.0","0.2403599","0.0","1","7","false","Hey2","5.0","1","0","0","0.64884135","false","0","Hey2","0","0.0"
"16131","4","3.26203209","0.00811815","0.30655738","0.16666667","4","6","false","Dvl3","12.25","4","0","0","0.7486631","false","0","Dvl3","1412","0.34558824"
"16134","4","3.05347594","0.00633346","0.32749562","0.33333333","3","6","false","Utrn","18.0","3","0","0","0.77183601","false","0","Utrn","902","0.36054422"
"17415","4","3.59893048","0.0","0.27786033","0.0","1","6","false","Ssh1","16.0","1","0","0","0.71122995","false","0","Ssh1","0","0.0"
"16136","4","4.05347594","0.01069519","0.24670185","0.33333333","3","7","false","Hs6st2","6.0","3","0","0","0.6607249","false","0","Hs6st2","2152","0.51515152"
"18698","4","5.04812834","0.0","0.19809322","0.0","1","8","false","Sulf1","3.0","1","0","0","0.55020796","false","0","Sulf1","0","0.0"
"16651","4","4.55614973","0.01069519","0.21948357","0.0","2","8","false","Atp6v1a","4.5","2","0","0","0.60487225","false","0","Atp6v1a","1720","0.5"
"16139","4","3.57219251","3.6998E-4","0.27994012","0.5","4","7","false","Dag1","7.5","4","0","0","0.71420083","false","0","Dag1","54","0.44117647"
"16653","4","3.94652406","0.0","0.25338753","0.0","1","7","false","Srl","5.0","1","0","0","0.67260844","false","0","Srl","0","0.0"
"16141","4","3.17647059","0.01859166","0.31481481","0.36111111","9","6","false","Hspg2","8.88888889","9","0","0","0.75816993","false","0","Hspg2","3732","0.22507123"
"16657","4","3.94652406","0.0","0.25338753","0.0","1","7","false","Myl3","5.0","1","0","0","0.67260844","false","0","Myl3","0","0.0"
"16659","4","5.55080214","0.0","0.18015414","0.0","1","9","false","Atp6v1c1","2.0","1","0","0","0.49435532","false","0","Atp6v1c1","0","0.0"
"17699","4","3.09090909","0.01416078","0.32352941","0.2","5","6","false","Hyou1","11.0","5","0","0","0.76767677","false","0","Hyou1","1620","0.24545455"
"17701","4","3.42780749","4.792E-5","0.29173167","0.66666667","3","7","false","Hspa4l","14.66666667","3","0","0","0.73024361","false","0","Hspa4l","4","0.50574713"
"16422","4","3.71122995","0.00123538","0.26945245","0.0","2","6","false","Ankrd40","7.0","2","0","0","0.69875223","false","0","Ankrd40","88","0.5"
"16423","4","2.87700535","0.0329802","0.34758364","0.28787879","12","5","false","Sec23a","8.75","12","0","0","0.79144385","false","0","Sec23a","4006","0.15606061"
"16425","4","3.32085561","0.00379308","0.30112721","0.0","2","6","false","Supt20","11.0","2","0","0","0.74212715","false","0","Supt20","382","0.5"
"16172","4","3.0855615","0.0071207","0.32409012","0.67948718","13","6","false","Ckap5","12.76923077","13","0","0","0.76827094","false","0","Ckap5","1596","0.26059655"
"19251","4","5.48663102","0.0","0.18226121","0.0","1","8","false","Wbp2","2.0","1","0","0","0.50148544","false","0","Wbp2","0","0.0"
"16435","4","4.57219251","0.0","0.21871345","0.0","1","8","false","Ttyh2","8.0","1","0","0","0.60308972","false","0","Ttyh2","0","0.0"
"18236","4","3.19786096","0.01755907","0.31270903","0.33333333","6","6","false","Itga9","8.0","6","0","0","0.75579323","false","0","Itga9","2264","0.23737374"
"19261","4","5.11229947","0.0","0.19560669","0.0","1","8","false","Unc5c","3.0","1","0","0","0.54307784","false","0","Unc5c","0","0.0"
"18238","4","3.20320856","0.00686389","0.31218698","0.5","5","6","false","Itga4","9.6","5","0","0","0.75519905","false","0","Itga4","1332","0.28235294"
"19263","4","4.29946524","0.0","0.23258706","0.0","1","7","false","Tceal8","4.0","1","0","0","0.63339275","false","0","Tceal8","0","0.0"
"16449","4","3.77540107","3.4314E-4","0.26487252","0.0","2","6","false","Ap1m2","7.5","2","0","0","0.6916221","false","0","Ap1m2","92","0.54166667"
"16451","4","3.8342246","6.1814E-4","0.26080893","0.0","2","6","false","Gga2","9.0","2","0","0","0.68508616","false","0","Gga2","70","0.53333333"
"16196","4","3.11764706","0.0","0.32075472","1.0","10","6","false","Ajuba","14.8","10","0","0","0.76470588","false","0","Ajuba","0","0.30833333"
"16197","4","2.79679144","0.03768125","0.35755258","0.42647059","17","5","false","Csnk1d","12.35294118","17","0","0","0.80035651","false","0","Csnk1d","6262","0.1816609"
"16454","4","3.53475936","0.0","0.28290469","1.0","5","6","false","Pank1","12.0","5","0","0","0.71836007","false","0","Pank1","0","0.54545455"
"16456","4","3.29946524","0.00187683","0.30307942","0.73333333","6","6","false","Synrg","11.83333333","6","0","0","0.74450386","false","0","Synrg","328","0.38172043"
"18761","4","3.46524064","0.01069519","0.28858025","0.5","4","6","false","Phlda2","7.75","4","0","0","0.72608437","false","0","Phlda2","1006","0.3125"
"17225","4","3.80748663","0.0","0.26264045","1.0","2","7","false","Cidea","10.5","2","0","0","0.68805704","false","0","Cidea","0","0.875"
"19018","4","4.04812834","4.313E-5","0.24702774","0.0","2","7","false","Pfkl","3.0","2","0","0","0.66131907","false","0","Pfkl","4","0.66666667"
"19530","4","4.11764706","0.0","0.24285714","0.0","1","7","false","Pth1r","2.0","1","0","0","0.65359477","false","0","Pth1r","0","0.0"
"16203","4","3.10160428","0.0031734","0.32241379","0.6969697","12","6","false","Plk4","12.66666667","12","0","0","0.76648841","false","0","Plk4","442","0.26215278"
"19532","4","4.49197861","0.01069519","0.22261905","0.0","2","7","false","Ptpra","3.5","2","0","0","0.61200238","false","0","Ptpra","1584","0.5"
"18764","4","3.7540107","0.0","0.26638177","1.0","3","7","false","Maged2","6.66666667","3","0","0","0.69399881","false","0","Maged2","0","0.51282051"
"16461","4","3.50802139","2.9941E-4","0.28506098","0.33333333","3","6","false","Ror1","10.33333333","3","0","0","0.72133096","false","0","Ror1","56","0.58823529"
"16205","4","3.11764706","0.0","0.32075472","1.0","10","6","false","Haus1","14.8","10","0","0","0.76470588","false","0","Haus1","0","0.30833333"
"18766","4","3.7540107","0.0","0.26638177","1.0","3","7","false","Ola1","6.66666667","3","0","0","0.69399881","false","0","Ola1","0","0.51282051"
"16207","4","3.11764706","0.0","0.32075472","1.0","10","6","false","Pcm1","14.8","10","0","0","0.76470588","false","0","Pcm1","0","0.30833333"
"15952","4","3.0802139","0.0117349","0.32465278","0.59340659","14","6","false","Pafah1b1","12.0","14","0","0","0.76886512","false","0","Pafah1b1","2324","0.24489796"
"17233","4","3.89839572","0.0","0.25651578","1.0","3","6","false","Tuba8","10.33333333","3","0","0","0.67795603","false","0","Tuba8","0","0.51666667"
"16209","4","2.44919786","0.14146695","0.40829694","0.22222222","28","6","false","Hsp90aa1","11.60714286","28","0","0","0.83897802","false","0","Hsp90aa1","21340","0.11379552"
"16211","4","3.06951872","0.00944388","0.32578397","0.66666667","13","6","false","Tuba4a","12.76923077","13","0","0","0.77005348","false","0","Tuba4a","1524","0.25538462"
"18771","4","3.47058824","0.0","0.28813559","1.0","3","6","false","Peg10","10.33333333","3","0","0","0.7254902","false","0","Peg10","0","0.41333333"
"16214","4","2.88770053","0.04700218","0.3462963","0.31578947","19","5","false","Ywhae","10.26315789","19","0","0","0.7902555","false","0","Ywhae","7328","0.16383701"
"15958","4","3.81818182","0.0","0.26190476","0.0","1","7","false","AI464131","11.0","1","0","0","0.68686869","false","0","AI464131","0","0.0"
"15959","4","2.82352941","0.05243547","0.35416667","0.16363636","11","6","false","Igf2","9.81818182","11","0","0","0.79738562","false","0","Igf2","6742","0.14097497"
"18264","4","4.01069519","0.00164195","0.24933333","0.0","2","6","false","Foxred2","3.0","2","0","0","0.66547831","false","0","Foxred2","196","0.5"
