"SUID","automated_textmining","coexpression","combined_score","database_annotated","EdgeBetweenness","experimentally_determined_interaction","gene_fusion","homology","interaction","name","neighborhood_on_chromosome","node1_string_id","node2_string_id","phylogenetic_cooccurrence","selected","shared interaction","shared name"
"15203","0.0","0.06","0.901","0.9","10.62142857","0.0","0","0.0","interacts with","Ano6 (interacts with) Scamp1","0","10090.ENSMUSP00000071770","10090.ENSMUSP00000022197","0","false","interacts with","Ano6 (interacts with) Scamp1"
"15202","0.0","0.0","0.9","0.9","176.84651796","0.0","0","0.0","interacts with","Ano6 (interacts with) Rab14","0","10090.ENSMUSP00000071770","10090.ENSMUSP00000028238","0","false","interacts with","Ano6 (interacts with) Rab14"
"15201","0.08","0.052","0.563","0.54","374.0","0.0","0","0.0","interacts with","Ano6 (interacts with) Ttyh2","0","10090.ENSMUSP00000071770","10090.ENSMUSP00000037821","0","false","interacts with","Ano6 (interacts with) Ttyh2"
"15200","0.0","0.0","0.9","0.9","10.62142857","0.0","0","0.0","interacts with","Ano6 (interacts with) Degs1","0","10090.ENSMUSP00000071770","10090.ENSMUSP00000048519","0","false","interacts with","Ano6 (interacts with) Degs1"
"15199","0.0","0.0","0.9","0.9","53.18010058","0.0","0","0.0","interacts with","Ano6 (interacts with) Slco4c1","0","10090.ENSMUSP00000071770","10090.ENSMUSP00000071875","0","false","interacts with","Ano6 (interacts with) Slco4c1"
"15198","0.101","0.062","0.908","0.9","12.0","0.0","0","0.0","interacts with","Ano6 (interacts with) Atp11a","0","10090.ENSMUSP00000071770","10090.ENSMUSP00000088779","0","false","interacts with","Ano6 (interacts with) Atp11a"
"13997","0.442","0.121","0.906","0.36","362.43504323","0.738","0","0.0","interacts with","Ap1m2 (interacts with) Ap2b1","0","10090.ENSMUSP00000111093","10090.ENSMUSP00000018875","0","false","interacts with","Ap1m2 (interacts with) Ap2b1"
"13996","0.251","0.062","0.576","0.36","35.43547613","0.168","0","0.0","interacts with","Ap1m2 (interacts with) Gga2","0","10090.ENSMUSP00000111093","10090.ENSMUSP00000033160","0","false","interacts with","Ap1m2 (interacts with) Gga2"
"15362","0.846","0.153","0.999","0.9","22.30562771","0.971","0","0.0","interacts with","Ap2b1 (interacts with) Ap2m1","0","10090.ENSMUSP00000018875","10090.ENSMUSP00000007216","0","false","interacts with","Ap2b1 (interacts with) Ap2m1"
"15299","0.295","0.0","0.641","0.0","195.07892068","0.511","0","0.0","interacts with","Dab2 (interacts with) Dvl3","0","10090.ENSMUSP00000079689","10090.ENSMUSP00000003318","0","false","interacts with","Dab2 (interacts with) Dvl3"
"15361","0.0","0.061","0.725","0.72","84.93937807","0.0","0","0.0","interacts with","Ap2b1 (interacts with) Pank1","0","10090.ENSMUSP00000018875","10090.ENSMUSP00000043562","0","false","interacts with","Ap2b1 (interacts with) Pank1"
"15298","0.097","0.072","0.908","0.9","102.34995413","0.0","0","0.0","interacts with","Dab2 (interacts with) Igf2r","0","10090.ENSMUSP00000079689","10090.ENSMUSP00000024599","0","false","interacts with","Dab2 (interacts with) Igf2r"
"15297","0.0","0.0","0.9","0.9","73.15490574","0.0","0","0.0","interacts with","Dab2 (interacts with) Pank1","0","10090.ENSMUSP00000079689","10090.ENSMUSP00000043562","0","false","interacts with","Dab2 (interacts with) Pank1"
"15360","0.104","0.097","0.801","0.72","87.04371739","0.229","0","0.0","interacts with","Ap2b1 (interacts with) Synrg","0","10090.ENSMUSP00000018875","10090.ENSMUSP00000059000","0","false","interacts with","Ap2b1 (interacts with) Synrg"
"15296","0.063","0.06","0.783","0.72","66.27915962","0.226","0","0.0","interacts with","Dab2 (interacts with) Synrg","0","10090.ENSMUSP00000079689","10090.ENSMUSP00000059000","0","false","interacts with","Dab2 (interacts with) Synrg"
"15359","0.048","0.0","0.9","0.9","22.66394898","0.0","0","0.0","interacts with","Ap2b1 (interacts with) Stam2","0","10090.ENSMUSP00000018875","10090.ENSMUSP00000099820","0","false","interacts with","Ap2b1 (interacts with) Stam2"
"15358","0.0","0.0","0.9","0.9","306.8993225","0.0","0","0.0","interacts with","Ap2b1 (interacts with) Apob","0","10090.ENSMUSP00000018875","10090.ENSMUSP00000036044","0","false","interacts with","Ap2b1 (interacts with) Apob"
"12534","0.508","0.061","0.597","0.0","374.0","0.197","0","0.0","interacts with","Pth1r (interacts with) Slc9a3r1","0","10090.ENSMUSP00000006005","10090.ENSMUSP00000021077","0","false","interacts with","Pth1r (interacts with) Slc9a3r1"
"15357","0.0","0.06","0.901","0.9","84.94222666","0.0","0","0.0","interacts with","Ap2b1 (interacts with) Cttn","0","10090.ENSMUSP00000018875","10090.ENSMUSP00000099368","0","false","interacts with","Ap2b1 (interacts with) Cttn"
"15294","0.623","0.049","0.67","0.0","210.81035915","0.154","0","0.0","interacts with","Dab2 (interacts with) Smad2","0","10090.ENSMUSP00000079689","10090.ENSMUSP00000130115","0","false","interacts with","Dab2 (interacts with) Smad2"
"12533","0.0","0.062","0.902","0.9","744.0","0.0","0","0.0","interacts with","Ptpra (interacts with) Sptbn2","0","10090.ENSMUSP00000076533","10090.ENSMUSP00000008991","0","false","interacts with","Ptpra (interacts with) Sptbn2"
"15293","0.127","0.0","0.908","0.9","23.89867725","0.0","0","0.0","interacts with","Dab2 (interacts with) Pacsin2","0","10090.ENSMUSP00000079689","10090.ENSMUSP00000130098","0","false","interacts with","Dab2 (interacts with) Pacsin2"
"15356","0.0","0.0","0.903","0.9","102.87642815","0.072","0","0.0","interacts with","Ap2b1 (interacts with) Ror1","0","10090.ENSMUSP00000018875","10090.ENSMUSP00000048171","0","false","interacts with","Ap2b1 (interacts with) Ror1"
"12532","0.68","0.0","0.68","0.0","374.0","0.0","0","0.0","interacts with","Ptpra (interacts with) Wbp2","0","10090.ENSMUSP00000076533","10090.ENSMUSP00000074204","0","false","interacts with","Ptpra (interacts with) Wbp2"
"15292","0.272","0.06","0.925","0.9","19.22230126","0.0","0","0.0","interacts with","Dab2 (interacts with) Stam2","0","10090.ENSMUSP00000079689","10090.ENSMUSP00000099820","0","false","interacts with","Dab2 (interacts with) Stam2"
"15355","0.072","0.053","0.904","0.9","122.18860218","0.0","0","0.0","interacts with","Ap2b1 (interacts with) Igf2r","0","10090.ENSMUSP00000018875","10090.ENSMUSP00000024599","0","false","interacts with","Ap2b1 (interacts with) Igf2r"
"15354","0.046","0.087","0.905","0.9","506.40975216","0.0","0","0.0","interacts with","Ap2b1 (interacts with) Mapk1","0","10090.ENSMUSP00000018875","10090.ENSMUSP00000065983","0","false","interacts with","Ap2b1 (interacts with) Mapk1"
"15068","0.305","0.138","0.828","0.6","142.83881054","0.368","0","0.0","interacts with","Dag1 (interacts with) Lamc1","0","10090.ENSMUSP00000130626","10090.ENSMUSP00000027752","0","false","interacts with","Dag1 (interacts with) Lamc1"
"15353","0.132","0.0","0.909","0.9","20.32460317","0.0","0","0.0","interacts with","Ap2b1 (interacts with) Pacsin2","0","10090.ENSMUSP00000018875","10090.ENSMUSP00000130098","0","false","interacts with","Ap2b1 (interacts with) Pacsin2"
"15067","0.834","0.085","0.927","0.0","146.30476876","0.559","0","0.0","interacts with","Dag1 (interacts with) Utrn","0","10090.ENSMUSP00000130626","10090.ENSMUSP00000076093","0","false","interacts with","Dag1 (interacts with) Utrn"
"15352","0.217","0.0","0.925","0.9","30.99827928","0.121","0","0.0","interacts with","Ap2b1 (interacts with) Dab2","0","10090.ENSMUSP00000018875","10090.ENSMUSP00000079689","0","false","interacts with","Ap2b1 (interacts with) Dab2"
"15066","0.526","0.13","0.991","0.9","54.2032301","0.82","0","0.0","interacts with","Dag1 (interacts with) Hspg2","0","10090.ENSMUSP00000130626","10090.ENSMUSP00000131316","0","false","interacts with","Dag1 (interacts with) Hspg2"
"15373","0.0","0.062","0.726","0.72","102.50207273","0.0","0","0.0","interacts with","Ap2m1 (interacts with) Pank1","0","10090.ENSMUSP00000007216","10090.ENSMUSP00000043562","0","false","interacts with","Ap2m1 (interacts with) Pank1"
"15372","0.0","0.081","0.731","0.72","496.90623241","0.0","0","0.0","interacts with","Ap2m1 (interacts with) Sec23a","0","10090.ENSMUSP00000007216","10090.ENSMUSP00000021375","0","false","interacts with","Ap2m1 (interacts with) Sec23a"
"15371","0.226","0.256","0.83","0.72","66.73808969","0.072","0","0.0","interacts with","Ap2m1 (interacts with) Synrg","0","10090.ENSMUSP00000007216","10090.ENSMUSP00000059000","0","false","interacts with","Ap2m1 (interacts with) Synrg"
"15370","0.0","0.0","0.9","0.9","41.10933922","0.0","0","0.0","interacts with","Ap2m1 (interacts with) Stam2","0","10090.ENSMUSP00000007216","10090.ENSMUSP00000099820","0","false","interacts with","Ap2m1 (interacts with) Stam2"
"15351","0.454","0.12","0.761","0.54","36.92539683","0.048","0","0.0","interacts with","Dbnl (interacts with) Wdr1","0","10090.ENSMUSP00000020769","10090.ENSMUSP00000005234","0","false","interacts with","Dbnl (interacts with) Wdr1"
"15369","0.0","0.0","0.903","0.9","144.74638499","0.071","0","0.0","interacts with","Ap2m1 (interacts with) Ror1","0","10090.ENSMUSP00000007216","10090.ENSMUSP00000048171","0","false","interacts with","Ap2m1 (interacts with) Ror1"
"15350","0.06","0.06","0.905","0.9","36.92539683","0.059","0","0.0","interacts with","Dbnl (interacts with) Sh3pxd2a","0","10090.ENSMUSP00000020769","10090.ENSMUSP00000080325","0","false","interacts with","Dbnl (interacts with) Sh3pxd2a"
"15368","0.083","0.0","0.904","0.9","29.85555556","0.0","0","0.0","interacts with","Ap2m1 (interacts with) Pacsin2","0","10090.ENSMUSP00000007216","10090.ENSMUSP00000130098","0","false","interacts with","Ap2m1 (interacts with) Pacsin2"
"15367","0.111","0.0","0.907","0.9","104.47843398","0.0","0","0.0","interacts with","Ap2m1 (interacts with) Igf2r","0","10090.ENSMUSP00000007216","10090.ENSMUSP00000024599","0","false","interacts with","Ap2m1 (interacts with) Igf2r"
"15366","0.151","0.0","0.911","0.9","282.88375269","0.0","0","0.0","interacts with","Ap2m1 (interacts with) Apob","0","10090.ENSMUSP00000007216","10090.ENSMUSP00000036044","0","false","interacts with","Ap2m1 (interacts with) Apob"
"15365","0.147","0.065","0.913","0.9","430.01089621","0.0","0","0.0","interacts with","Ap2m1 (interacts with) Mapk1","0","10090.ENSMUSP00000007216","10090.ENSMUSP00000065983","0","false","interacts with","Ap2m1 (interacts with) Mapk1"
"15364","0.172","0.06","0.915","0.9","104.29785437","0.0","0","0.0","interacts with","Ap2m1 (interacts with) Cttn","0","10090.ENSMUSP00000007216","10090.ENSMUSP00000099368","0","false","interacts with","Ap2m1 (interacts with) Cttn"
"15363","0.172","0.0","0.924","0.9","32.40084697","0.159","0","0.0","interacts with","Ap2m1 (interacts with) Dab2","0","10090.ENSMUSP00000007216","10090.ENSMUSP00000079689","0","false","interacts with","Ap2m1 (interacts with) Dab2"
"15338","0.279","0.133","0.932","0.9","212.31756285","0.0","0","0.0","interacts with","Apob (interacts with) Lsr","0","10090.ENSMUSP00000036044","10090.ENSMUSP00000001279","0","false","interacts with","Apob (interacts with) Lsr"
"15337","0.26","0.0","0.922","0.9","545.41237731","0.0","0","0.0","interacts with","Apob (interacts with) Mapk14","0","10090.ENSMUSP00000036044","10090.ENSMUSP00000004990","0","false","interacts with","Apob (interacts with) Mapk14"
"15336","0.715","0.057","0.72","0.0","216.04960413","0.0","0","0.0","interacts with","Apob (interacts with) Srebf1","0","10090.ENSMUSP00000036044","10090.ENSMUSP00000020846","0","false","interacts with","Apob (interacts with) Srebf1"
"15335","0.075","0.0","0.903","0.9","732.8840477","0.0","0","0.0","interacts with","Apob (interacts with) Igf2r","0","10090.ENSMUSP00000036044","10090.ENSMUSP00000024599","0","false","interacts with","Apob (interacts with) Igf2r"
"15334","0.068","0.062","0.904","0.9","156.97582339","0.0","0","0.0","interacts with","Apob (interacts with) Cdh2","0","10090.ENSMUSP00000036044","10090.ENSMUSP00000025166","0","false","interacts with","Apob (interacts with) Cdh2"
"15333","0.121","0.0","0.908","0.9","292.95468485","0.0","0","0.0","interacts with","Apob (interacts with) Lamc1","0","10090.ENSMUSP00000036044","10090.ENSMUSP00000027752","0","false","interacts with","Apob (interacts with) Lamc1"
"15332","0.139","0.0","0.748","0.72","373.04686688","0.0","0","0.0","interacts with","Apob (interacts with) Pcyox1","0","10090.ENSMUSP00000036044","10090.ENSMUSP00000032065","0","false","interacts with","Apob (interacts with) Pcyox1"
"15331","0.6","0.062","0.609","0.0","343.89197514","0.0","0","0.0","interacts with","Apob (interacts with) Fasn","0","10090.ENSMUSP00000036044","10090.ENSMUSP00000052872","0","false","interacts with","Apob (interacts with) Fasn"
"15330","0.65","0.068","0.66","0.0","387.23094255","0.0","0","0.0","interacts with","Apob (interacts with) Scd1","0","10090.ENSMUSP00000036044","10090.ENSMUSP00000036936","0","false","interacts with","Apob (interacts with) Scd1"
"15329","0.0","0.0","0.9","0.9","278.88020328","0.0","0","0.0","interacts with","Apob (interacts with) Cttn","0","10090.ENSMUSP00000036044","10090.ENSMUSP00000099368","0","false","interacts with","Apob (interacts with) Cttn"
"15328","0.0","0.0","0.9","0.9","127.03938963","0.0","0","0.0","interacts with","Apob (interacts with) Stam2","0","10090.ENSMUSP00000036044","10090.ENSMUSP00000099820","0","false","interacts with","Apob (interacts with) Stam2"
"15327","0.0","0.0","0.9","0.9","143.68886491","0.0","0","0.0","interacts with","Apob (interacts with) Men1","0","10090.ENSMUSP00000036044","10090.ENSMUSP00000058149","0","false","interacts with","Apob (interacts with) Men1"
"15326","0.0","0.0","0.9","0.9","173.27200946","0.0","0","0.0","interacts with","Apob (interacts with) Pacsin2","0","10090.ENSMUSP00000036044","10090.ENSMUSP00000130098","0","false","interacts with","Apob (interacts with) Pacsin2"
"15325","0.0","0.08","0.904","0.9","171.36165879","0.0","0","0.0","interacts with","Apob (interacts with) Dab2","0","10090.ENSMUSP00000036044","10090.ENSMUSP00000079689","0","false","interacts with","Apob (interacts with) Dab2"
"15324","0.173","0.0","0.913","0.9","216.42723778","0.0","0","0.0","interacts with","Apob (interacts with) Vcan","0","10090.ENSMUSP00000036044","10090.ENSMUSP00000105173","0","false","interacts with","Apob (interacts with) Vcan"
"13968","0.0","0.071","0.904","0.9","265.98765124","0.05","0","0.0","interacts with","Rab1 (interacts with) Sptbn2","0","10090.ENSMUSP00000127330","10090.ENSMUSP00000008991","0","false","interacts with","Rab1 (interacts with) Sptbn2"
"15323","0.431","0.06","0.941","0.9","391.20496619","0.0","0","0.0","interacts with","Apob (interacts with) Hspg2","0","10090.ENSMUSP00000036044","10090.ENSMUSP00000131316","0","false","interacts with","Apob (interacts with) Hspg2"
"13967","0.165","0.087","0.917","0.9","130.8670222","0.048","0","0.0","interacts with","Rab1 (interacts with) Surf4","0","10090.ENSMUSP00000127330","10090.ENSMUSP00000015011","0","false","interacts with","Rab1 (interacts with) Surf4"
"15322","0.898","0.138","0.991","0.9","140.99476395","0.157","0","0.0","interacts with","Apob (interacts with) Apoe","0","10090.ENSMUSP00000036044","10090.ENSMUSP00000133302","0","false","interacts with","Apob (interacts with) Apoe"
"13966","0.685","0.203","0.974","0.9","162.61653105","0.116","0","0.0","interacts with","Rab1 (interacts with) Sec23a","0","10090.ENSMUSP00000127330","10090.ENSMUSP00000021375","0","false","interacts with","Rab1 (interacts with) Sec23a"
"15321","0.915","0.277","0.994","0.9","146.25153737","0.197","0","0.0","interacts with","Apob (interacts with) Mttp","0","10090.ENSMUSP00000036044","10090.ENSMUSP00000096179","0","false","interacts with","Apob (interacts with) Mttp"
"13964","0.469","0.134","0.927","0.9","318.58480875","0.2","0","0.915","interacts with","Rab1 (interacts with) Rab14","0","10090.ENSMUSP00000127330","10090.ENSMUSP00000028238","0","false","interacts with","Rab1 (interacts with) Rab14"
"15197","0.267","0.099","0.669","0.54","161.68243715","0.0","0","0.0","interacts with","Apoe (interacts with) Lsr","0","10090.ENSMUSP00000133302","10090.ENSMUSP00000001279","0","false","interacts with","Apoe (interacts with) Lsr"
"15196","0.627","0.097","0.648","0.0","188.29494193","0.0","0","0.0","interacts with","Apoe (interacts with) Srebf1","0","10090.ENSMUSP00000133302","10090.ENSMUSP00000020846","0","false","interacts with","Apoe (interacts with) Srebf1"
"13963","0.634","0.06","0.908","0.9","125.65113201","0.074","0","0.945","interacts with","Rab1 (interacts with) Rab35","0","10090.ENSMUSP00000127330","10090.ENSMUSP00000031492","0","false","interacts with","Rab1 (interacts with) Rab35"
"13962","0.634","0.055","0.922","0.9","449.47563155","0.2","0","0.909","interacts with","Rab1 (interacts with) Rab4a","0","10090.ENSMUSP00000127330","10090.ENSMUSP00000113886","0","false","interacts with","Rab1 (interacts with) Rab4a"
"15195","0.556","0.0","0.556","0.0","740.11831785","0.0","0","0.0","interacts with","Apoe (interacts with) Cd2ap","0","10090.ENSMUSP00000133302","10090.ENSMUSP00000024709","0","false","interacts with","Apoe (interacts with) Cd2ap"
"15235","0.445","0.062","0.905","0.9","167.33250331","0.057","0","0.956","interacts with","Rab14 (interacts with) Rab4a","0","10090.ENSMUSP00000028238","10090.ENSMUSP00000113886","0","false","interacts with","Rab14 (interacts with) Rab4a"
"15194","0.156","0.0","0.911","0.9","154.55624895","0.0","0","0.0","interacts with","Apoe (interacts with) Cdh2","0","10090.ENSMUSP00000133302","10090.ENSMUSP00000025166","0","false","interacts with","Apoe (interacts with) Cdh2"
"15234","0.524","0.062","0.909","0.9","120.45860676","0.056","0","0.883","interacts with","Rab14 (interacts with) Rab35","0","10090.ENSMUSP00000028238","10090.ENSMUSP00000031492","0","false","interacts with","Rab14 (interacts with) Rab35"
"15193","0.059","0.0","0.901","0.9","90.9712432","0.0","0","0.0","interacts with","Apoe (interacts with) Lamc1","0","10090.ENSMUSP00000133302","10090.ENSMUSP00000027752","0","false","interacts with","Apoe (interacts with) Lamc1"
"15233","0.377","0.0","0.937","0.9","359.05067459","0.076","0","0.0","interacts with","Rab14 (interacts with) Tbc1d1","0","10090.ENSMUSP00000028238","10090.ENSMUSP00000044577","0","false","interacts with","Rab14 (interacts with) Tbc1d1"
"15192","0.215","0.0","0.771","0.72","293.07327964","0.0","0","0.0","interacts with","Apoe (interacts with) Pcyox1","0","10090.ENSMUSP00000133302","10090.ENSMUSP00000032065","0","false","interacts with","Apoe (interacts with) Pcyox1"
"12527","0.086","0.06","0.906","0.9","388.35064354","0.0","0","0.0","interacts with","Rab35 (interacts with) Ywhae","0","10090.ENSMUSP00000031492","10090.ENSMUSP00000070993","0","false","interacts with","Rab35 (interacts with) Ywhae"
"15191","0.07","0.0","0.903","0.9","57.40732323","0.0","0","0.0","interacts with","Apoe (interacts with) Men1","0","10090.ENSMUSP00000133302","10090.ENSMUSP00000058149","0","false","interacts with","Apoe (interacts with) Men1"
"12526","0.77","0.062","0.913","0.9","127.62398574","0.056","0","0.871","interacts with","Rab35 (interacts with) Rab4a","0","10090.ENSMUSP00000031492","10090.ENSMUSP00000113886","0","false","interacts with","Rab35 (interacts with) Rab4a"
"15189","0.633","0.06","0.641","0.0","97.00580427","0.0","0","0.0","interacts with","Apoe (interacts with) Mttp","0","10090.ENSMUSP00000133302","10090.ENSMUSP00000096179","0","false","interacts with","Apoe (interacts with) Mttp"
"13380","0.119","0.0","0.918","0.9","374.0","0.144","0","0.0","interacts with","Rab4a (interacts with) Tbc1d16","0","10090.ENSMUSP00000113886","10090.ENSMUSP00000048516","0","false","interacts with","Rab4a (interacts with) Tbc1d16"
"15188","0.268","0.0","0.923","0.9","87.84621134","0.0","0","0.0","interacts with","Apoe (interacts with) Vcan","0","10090.ENSMUSP00000133302","10090.ENSMUSP00000105173","0","false","interacts with","Apoe (interacts with) Vcan"
"15187","0.304","0.058","0.928","0.9","256.06055006","0.0","0","0.0","interacts with","Apoe (interacts with) Hspg2","0","10090.ENSMUSP00000133302","10090.ENSMUSP00000131316","0","false","interacts with","Apoe (interacts with) Hspg2"
"15232","0.0","0.0","0.9","0.9","556.63086429","0.0","0","0.0","interacts with","Areg (interacts with) Napa","0","10090.ENSMUSP00000031325","10090.ENSMUSP00000006181","0","false","interacts with","Areg (interacts with) Napa"
"15231","0.0","0.0","0.9","0.9","299.81275767","0.0","0","0.0","interacts with","Areg (interacts with) Csnk1d","0","10090.ENSMUSP00000031325","10090.ENSMUSP00000018274","0","false","interacts with","Areg (interacts with) Csnk1d"
"15230","0.0","0.0","0.9","0.9","289.714031","0.0","0","0.0","interacts with","Areg (interacts with) Sec23a","0","10090.ENSMUSP00000031325","10090.ENSMUSP00000021375","0","false","interacts with","Areg (interacts with) Sec23a"
"15229","0.665","0.0","0.665","0.0","524.04068602","0.0","0","0.0","interacts with","Areg (interacts with) Has2","0","10090.ENSMUSP00000031325","10090.ENSMUSP00000062212","0","false","interacts with","Areg (interacts with) Has2"
"15228","0.0","0.0","0.9","0.9","155.7992604","0.0","0","0.0","interacts with","Areg (interacts with) Lman1","0","10090.ENSMUSP00000031325","10090.ENSMUSP00000040140","0","false","interacts with","Areg (interacts with) Lman1"
"15227","0.0","0.0","0.9","0.9","298.95611385","0.0","0","0.0","interacts with","Areg (interacts with) Golga2","0","10090.ENSMUSP00000031325","10090.ENSMUSP00000109004","0","false","interacts with","Areg (interacts with) Golga2"
"15226","0.0","0.0","0.9","0.9","317.27626945","0.0","0","0.0","interacts with","Areg (interacts with) Rab1","0","10090.ENSMUSP00000031325","10090.ENSMUSP00000127330","0","false","interacts with","Areg (interacts with) Rab1"
"15225","0.756","0.0","0.907","0.6","250.24350796","0.126","0","0.0","interacts with","Areg (interacts with) Erbb3","0","10090.ENSMUSP00000031325","10090.ENSMUSP00000080716","0","false","interacts with","Areg (interacts with) Erbb3"
"13961","0.302","0.0","0.987","0.9","374.0","0.841","0","0.0","interacts with","Arfip2 (interacts with) Arl1","0","10090.ENSMUSP00000120387","10090.ENSMUSP00000111942","0","false","interacts with","Arfip2 (interacts with) Arl1"
"13953","0.57","0.077","0.963","0.9","510.72314099","0.197","0","0.0","interacts with","Arhgef12 (interacts with) Rock2","0","10090.ENSMUSP00000126598","10090.ENSMUSP00000020904","0","false","interacts with","Arhgef12 (interacts with) Rock2"
"13952","0.51","0.079","0.554","0.0","241.22191396","0.092","0","0.0","interacts with","Arhgef12 (interacts with) Neo1","0","10090.ENSMUSP00000126598","10090.ENSMUSP00000063656","0","false","interacts with","Arhgef12 (interacts with) Neo1"
"13960","0.478","0.062","0.946","0.9","586.79718583","0.0","0","0.0","interacts with","Arl1 (interacts with) Napa","0","10090.ENSMUSP00000111942","10090.ENSMUSP00000006181","0","false","interacts with","Arl1 (interacts with) Napa"
"13959","0.264","0.05","0.941","0.9","121.35718726","0.262","0","0.0","interacts with","Arl1 (interacts with) Vps53","0","10090.ENSMUSP00000111942","10090.ENSMUSP00000061317","0","false","interacts with","Arl1 (interacts with) Vps53"
"15223","0.0","0.061","0.902","0.9","2.0","0.0","0","0.0","interacts with","Degs1 (interacts with) Mospd2","0","10090.ENSMUSP00000048519","10090.ENSMUSP00000004715","0","false","interacts with","Degs1 (interacts with) Mospd2"
"15222","0.0","0.0","0.9","0.9","2.0","0.0","0","0.0","interacts with","Degs1 (interacts with) Scamp1","0","10090.ENSMUSP00000048519","10090.ENSMUSP00000022197","0","false","interacts with","Degs1 (interacts with) Scamp1"
"15221","0.0","0.0","0.9","0.9","33.44424024","0.0","0","0.0","interacts with","Degs1 (interacts with) Slco4c1","0","10090.ENSMUSP00000048519","10090.ENSMUSP00000071875","0","false","interacts with","Degs1 (interacts with) Slco4c1"
