"SUID","__glayCluster","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"37871","4","5.30917874","0.0","0.18835305","0.0","1","9","false","Fads3","7.0","1","0","0","0.60825648","false","0","Fads3","0","0.0"
"40441","4","5.25603865","0.00966184","0.19025735","0.0","2","9","false","Lsp1","3.5","2","0","0","0.6130874","false","0","Lsp1","1870","0.5"
"40442","4","6.25120773","0.0","0.15996909","0.0","1","10","false","Smoc1","2.0","1","0","0","0.52261748","false","0","Smoc1","0","0.0"
"33790","4","4.98550725","0.00966184","0.2005814","0.33333333","3","9","false","Aacs","8.33333333","3","0","0","0.63768116","false","0","Aacs","2488","0.61538462"
"34814","4","3.51690821","0.06333261","0.28434066","0.61538462","13","8","false","Fabp5","10.53846154","13","0","0","0.77119016","false","0","Fabp5","11440","0.25703565"
"33791","4","5.98067633","0.0","0.16720517","0.0","1","10","false","Unc119","3.0","1","0","0","0.54721124","false","0","Unc119","0","0.0"
"34816","4","3.55072464","0.03590039","0.28163265","0.23809524","7","7","false","Mme","7.85714286","7","0","0","0.76811594","false","0","Mme","6078","0.17857143"
"41985","4","4.54589372","0.00621414","0.21997875","0.0","3","8","false","Slc26a7","7.66666667","3","0","0","0.67764603","false","0","Slc26a7","2028","0.39215686"
"33793","4","4.00483092","0.06109841","0.24969843","0.44871795","13","8","false","Sqle","9.0","13","0","0","0.72683355","false","0","Sqle","16382","0.27272727"
"33801","4","4.30917874","0.00827162","0.23206278","0.61818182","11","8","false","Lss","9.18181818","11","0","0","0.69916557","false","0","Lss","2950","0.36727273"
"33805","4","3.87439614","0.02783642","0.25810474","0.38888889","9","8","false","Abcb10","8.88888889","9","0","0","0.73869126","false","0","Abcb10","7980","0.31746032"
"33806","4","4.8115942","0.00180421","0.20783133","0.66666667","4","9","false","Slc25a39","6.0","4","0","0","0.65349144","false","0","Slc25a39","750","0.46153846"
"33808","4","4.77294686","0.00215938","0.20951417","0.6","5","9","false","Tmem14c","6.8","5","0","0","0.65700483","false","0","Tmem14c","954","0.37777778"
"40465","4","4.9468599","0.0","0.20214844","0.0","1","8","false","Ltc4s","9.0","1","0","0","0.64119455","false","0","Ltc4s","0","0.0"
"33810","4","3.65700483","0.06531578","0.27344782","0.40952381","15","8","false","Fech","9.2","15","0","0","0.75845411","false","0","Fech","17102","0.26285714"
"33812","4","3.96618357","0.03004721","0.25213155","0.66666667","9","9","false","Urod","9.0","9","0","0","0.73034695","false","0","Urod","6212","0.37037037"
"33814","4","3.69565217","0.05740081","0.27058824","0.66666667","9","8","false","Uros","10.11111111","9","0","0","0.75494071","false","0","Uros","12704","0.29411765"
"37910","4","4.93719807","0.0","0.20254403","1.0","3","8","false","Enpp2","6.66666667","3","0","0","0.6420729","false","0","Enpp2","0","0.74074074"
"37911","4","4.93719807","0.0","0.20254403","1.0","3","8","false","Gdpd1","6.66666667","3","0","0","0.6420729","false","0","Gdpd1","0","0.74074074"
"33816","4","3.71980676","0.01066491","0.26883117","0.62222222","10","8","false","Slc25a38","9.4","10","0","0","0.75274484","false","0","Slc25a38","4106","0.31333333"
"33818","4","3.39130435","0.06366851","0.29487179","0.28571429","7","7","false","Mfsd7c","11.28571429","7","0","0","0.7826087","false","0","Mfsd7c","16834","0.21428571"
"33820","4","4.33333333","0.02355724","0.23076923","0.4","11","9","false","Slc25a37","8.81818182","11","0","0","0.6969697","false","0","Slc25a37","7234","0.33566434"
"33822","4","4.34299517","0.00606708","0.23025584","0.57777778","10","9","false","Steap3","10.0","10","0","0","0.69609135","false","0","Steap3","2530","0.38461538"
"34848","4","4.74396135","4.4149E-4","0.2107943","0.0","2","8","false","Apeh","3.5","2","0","0","0.65963988","false","0","Apeh","84","0.5"
"34849","4","4.07246377","0.00535819","0.2455516","0.33333333","3","7","false","Prep","6.66666667","3","0","0","0.72068511","false","0","Prep","1092","0.37254902"
"34851","4","4.1352657","0.00465134","0.24182243","0.5","4","7","false","Pafah2","8.75","4","0","0","0.71497585","false","0","Pafah2","1282","0.36956522"
"38448","4","5.11594203","0.0","0.19546742","0.0","1","10","false","Fli1","8.0","1","0","0","0.62582345","false","0","Fli1","0","0.0"
"39475","4","4.74879227","0.00966184","0.21057986","0.0","2","9","false","Klhl29","7.5","2","0","0","0.6592007","false","0","Klhl29","1380","0.5"
"39477","4","4.75845411","0.0","0.21015228","0.0","1","9","false","Klhl30","14.0","1","0","0","0.65832235","false","0","Klhl30","0","0.0"
"37950","4","4.11594203","0.01822467","0.24295775","0.38888889","9","8","false","Klf1","8.33333333","9","0","0","0.71673254","false","0","Klf1","3654","0.23809524"
"37960","4","4.36714976","0.00270766","0.2289823","0.66666667","4","9","false","Zfpm1","9.0","4","0","0","0.69389548","false","0","Zfpm1","602","0.39130435"
"40520","4","4.34299517","0.00857297","0.23025584","0.33333333","4","8","false","Slc12a2","7.25","4","0","0","0.69609135","false","0","Slc12a2","2286","0.31818182"
"39497","4","4.30917874","0.00244606","0.23206278","0.0","2","8","false","Hook3","10.0","2","0","0","0.69916557","false","0","Hook3","746","0.5"
"33870","4","3.68115942","0.08967558","0.27165354","0.35555556","10","7","false","Srebf2","9.4","10","0","0","0.75625823","false","0","Srebf2","16478","0.23333333"
