transcripts mean_cts_scaled time value ens_gene ext_gene
19316 ENSMUST00000053568.1 0.106261488284214 e8.5 2 ENSMUSG00000049556 Lingo1
19317 ENSMUST00000053568.1 0.755523643194191 e9.5 2 ENSMUSG00000049556 Lingo1
19321 ENSMUST00000053593.7 -1.12166083307613 e7.5 2 ENSMUSG00000050029 Rap2c
19322 ENSMUST00000053593.7 0.307671440042709 e8.5 2 ENSMUSG00000050029 Rap2c
19323 ENSMUST00000053593.7 0.752455105024882 e9.5 2 ENSMUSG00000050029 Rap2c
19324 ENSMUST00000053597.2 -1.28380533658138 e7.5 2 ENSMUSG00000045045 Lrfn4
19325 ENSMUST00000053597.2 0.763944777184913 e8.5 2 ENSMUSG00000045045 Lrfn4
19326 ENSMUST00000053597.2 0.367071603959485 e9.5 2 ENSMUSG00000045045 Lrfn4
19333 ENSMUST00000053664.8 -1.12179026257726 e7.5 2 ENSMUSG00000050043 Tmx2
19334 ENSMUST00000053664.8 0.0875871030997265 e8.5 2 ENSMUSG00000050043 Tmx2
19335 ENSMUST00000053664.8 1.01668573885759 e9.5 2 ENSMUSG00000050043 Tmx2
19351 ENSMUST00000053713.4 -0.507161977659168 e7.5 2 ENSMUSG00000044030 Irf2bp1
19352 ENSMUST00000053713.4 -0.167204110585512 e8.5 2 ENSMUSG00000044030 Irf2bp1
19353 ENSMUST00000053713.4 0.707806910361783 e9.5 2 ENSMUSG00000044030 Irf2bp1
19354 ENSMUST00000053718.14 -0.775868137871217 e7.5 2 ENSMUSG00000039194 Rlbp1
19355 ENSMUST00000053718.14 -0.434663576273325 e8.5 2 ENSMUSG00000039194 Rlbp1
19356 ENSMUST00000053718.14 1.29746442939921 e9.5 2 ENSMUSG00000039194 Rlbp1
19363 ENSMUST00000053740.14 -0.336916749285016 e7.5 2 ENSMUSG00000017421 Zfp207
19364 ENSMUST00000053740.14 -0.334648138509142 e8.5 2 ENSMUSG00000017421 Zfp207
19365 ENSMUST00000053740.14 0.738494515495986 e9.5 2 ENSMUSG00000017421 Zfp207
19369 ENSMUST00000053748.15 -0.835784965777426 e7.5 2 ENSMUSG00000019978 Epb41l2
19370 ENSMUST00000053748.15 0.166411517175979 e8.5 2 ENSMUSG00000019978 Epb41l2
19371 ENSMUST00000053748.15 0.636091145166251 e9.5 2 ENSMUSG00000019978 Epb41l2
19372 ENSMUST00000053753.7 -0.151510367711966 e7.5 2 ENSMUSG00000050234 Gja4
19373 ENSMUST00000053753.7 -0.784783329565807 e8.5 2 ENSMUSG00000050234 Gja4
19374 ENSMUST00000053753.7 1.09325036319093 e9.5 2 ENSMUSG00000050234 Gja4
19378 ENSMUST00000053764.6 -1.11964117561349 e7.5 2 ENSMUSG00000044167 Foxo1
19379 ENSMUST00000053764.6 0.0522824220794954 e8.5 2 ENSMUSG00000044167 Foxo1
19380 ENSMUST00000053764.6 1.05690226911809 e9.5 2 ENSMUSG00000044167 Foxo1
19381 ENSMUST00000053766.13 -0.119802630289607 e7.5 2 ENSMUSG00000031751 Amfr
19382 ENSMUST00000053766.13 0.187201834700182 e8.5 2 ENSMUSG00000031751 Amfr
19383 ENSMUST00000053766.13 -0.10483957135061 e9.5 2 ENSMUSG00000031751 Amfr
19384 ENSMUST00000053771.13 -1.07481436051789 e7.5 2 ENSMUSG00000036879 Phkb
19385 ENSMUST00000053771.13 0.426469781840446 e8.5 2 ENSMUSG00000036879 Phkb
19386 ENSMUST00000053771.13 0.563050622309355 e9.5 2 ENSMUSG00000036879 Phkb
19387 ENSMUST00000053811.9 -0.0257749089218747 e7.5 2 ENSMUSG00000004789 Dlst
19388 ENSMUST00000053811.9 0.461066244414079 e8.5 2 ENSMUSG00000004789 Dlst
19389 ENSMUST00000053811.9 -0.52750458437502 e9.5 2 ENSMUSG00000004789 Dlst
19393 ENSMUST00000053862.11 -0.454585400260843 e7.5 2 ENSMUSG00000028744 Pqlc2
19394 ENSMUST00000053862.11 -0.0382051155548392 e8.5 2 ENSMUSG00000028744 Pqlc2
19395 ENSMUST00000053862.11 0.500431538926649 e9.5 2 ENSMUSG00000028744 Pqlc2
19396 ENSMUST00000053871.4 -0.639758846813144 e7.5 2 ENSMUSG00000046841 Ckap4
19397 ENSMUST00000053871.4 -0.0958975824441208 e8.5 2 ENSMUSG00000046841 Ckap4
19398 ENSMUST00000053871.4 0.754835945746089 e9.5 2 ENSMUSG00000046841 Ckap4
19402 ENSMUST00000053902.3 -0.4013905166421 e7.5 2 ENSMUSG00000035151 Elmod2
19403 ENSMUST00000053902.3 -0.158474499577401 e8.5 2 ENSMUSG00000035151 Elmod2
19404 ENSMUST00000053902.3 0.591559916134982 e9.5 2 ENSMUSG00000035151 Elmod2
19417 ENSMUST00000053959.6 -1.19608322004464 e7.5 2 ENSMUSG00000035161 Ints6
19418 ENSMUST00000053959.6 0.158123844728638 e8.5 2 ENSMUSG00000035161 Ints6
19419 ENSMUST00000053959.6 1.00633460637027 e9.5 2 ENSMUSG00000035161 Ints6
19420 ENSMUST00000053981.5 -0.340162299702155 e7.5 2 ENSMUSG00000045237 1110012L19Rik
19421 ENSMUST00000053981.5 -0.602586073188856 e8.5 2 ENSMUSG00000045237 1110012L19Rik
19422 ENSMUST00000053981.5 1.06326558752878 e9.5 2 ENSMUSG00000045237 1110012L19Rik
19432 ENSMUST00000054050.4 -1.23503861375673 e7.5 2 ENSMUSG00000051124 Gimap9
19433 ENSMUST00000054050.4 0.615365972718211 e8.5 2 ENSMUSG00000051124 Gimap9
19434 ENSMUST00000054050.4 0.496599446494881 e9.5 2 ENSMUSG00000051124 Gimap9
19435 ENSMUST00000054052.14 -1.18482882379945 e7.5 2 ENSMUSG00000049577 Zfpm1
19436 ENSMUST00000054052.14 0.0375647960144435 e8.5 2 ENSMUSG00000049577 Zfpm1
19437 ENSMUST00000054052.14 1.13975106858212 e9.5 2 ENSMUSG00000049577 Zfpm1
19444 ENSMUST00000054096.12 -1.11827272366265 e7.5 2 ENSMUSG00000037306 Man1c1
19445 ENSMUST00000054096.12 -0.0927417856400779 e8.5 2 ENSMUSG00000037306 Man1c1
19446 ENSMUST00000054096.12 1.22956286643075 e9.5 2 ENSMUSG00000037306 Man1c1
19450 ENSMUST00000054107.5 -0.381450023974042 e7.5 2 ENSMUSG00000044952 Kctd21
19451 ENSMUST00000054107.5 -0.527081262041526 e8.5 2 ENSMUSG00000044952 Kctd21
19452 ENSMUST00000054107.5 1.01394753842387 e9.5 2 ENSMUSG00000044952 Kctd21
19459 ENSMUST00000054178.7 -0.63529470609411 e7.5 2 ENSMUSG00000048490 Nrip1
19460 ENSMUST00000054178.7 -0.095720620072956 e8.5 2 ENSMUSG00000048490 Nrip1
19461 ENSMUST00000054178.7 0.750159450181657 e9.5 2 ENSMUSG00000048490 Nrip1
19462 ENSMUST00000054197.6 -0.865278596405857 e7.5 2 ENSMUSG00000043895 S1pr2
19463 ENSMUST00000054197.6 -0.374009697439565 e8.5 2 ENSMUSG00000043895 S1pr2
19464 ENSMUST00000054197.6 1.31409023333334 e9.5 2 ENSMUSG00000043895 S1pr2
19465 ENSMUST00000054212.6 -0.93361105294568 e7.5 2 ENSMUSG00000031488 Rab11fip1
19466 ENSMUST00000054212.6 0.0325384997486178 e8.5 2 ENSMUSG00000031488 Rab11fip1
19467 ENSMUST00000054212.6 0.894564853247338 e9.5 2 ENSMUSG00000031488 Rab11fip1
19474 ENSMUST00000054230.11 -0.685054658384917 e7.5 2 ENSMUSG00000006527 Sfmbt1
19475 ENSMUST00000054230.11 -0.24778885924863 e8.5 2 ENSMUSG00000006527 Sfmbt1
19476 ENSMUST00000054230.11 0.982401289483274 e9.5 2 ENSMUSG00000006527 Sfmbt1
19480 ENSMUST00000054252.4 -0.412045572082116 e7.5 2 ENSMUSG00000001445 Mrpl10
19481 ENSMUST00000054252.4 0.0180983445294541 e8.5 2 ENSMUSG00000001445 Mrpl10
19482 ENSMUST00000054252.4 0.390327558646771 e9.5 2 ENSMUSG00000001445 Mrpl10
19486 ENSMUST00000054287.8 -0.347675010198121 e7.5 2 ENSMUSG00000044617 Zbtb39
19487 ENSMUST00000054287.8 0.802468089542003 e8.5 2 ENSMUSG00000044617 Zbtb39
19488 ENSMUST00000054287.8 -0.615286697252284 e9.5 2 ENSMUSG00000044617 Zbtb39
19492 ENSMUST00000054294.6 -0.761564272127602 e7.5 2 ENSMUSG00000044674 Fzd1
19493 ENSMUST00000054294.6 -0.1827278897818 e8.5 2 ENSMUSG00000044674 Fzd1
19494 ENSMUST00000054294.6 0.980837739865762 e9.5 2 ENSMUSG00000044674 Fzd1
19504 ENSMUST00000054343.14 -0.437582073783467 e7.5 2 ENSMUSG00000011096 Akt1s1
19505 ENSMUST00000054343.14 -0.125523774868092 e8.5 2 ENSMUSG00000011096 Akt1s1
19506 ENSMUST00000054343.14 0.58821060362518 e9.5 2 ENSMUSG00000011096 Akt1s1
19510 ENSMUST00000054368.6 -0.670741511263638 e7.5 2 ENSMUSG00000090019 Gimap1
19511 ENSMUST00000054368.6 -0.446943090654977 e8.5 2 ENSMUSG00000090019 Gimap1
19512 ENSMUST00000054368.6 1.20707322004961 e9.5 2 ENSMUSG00000090019 Gimap1
19513 ENSMUST00000054384.5 -0.358070690092191 e7.5 2 ENSMUSG00000043279 Trim56
19514 ENSMUST00000054384.5 -0.642201469095793 e8.5 2 ENSMUSG00000043279 Trim56
19515 ENSMUST00000054384.5 1.12871245300714 e9.5 2 ENSMUSG00000043279 Trim56
19516 ENSMUST00000054387.7 -1.10705927124415 e7.5 2 ENSMUSG00000027739 Rab33b
19517 ENSMUST00000054387.7 0.123229997245767 e8.5 2 ENSMUSG00000027739 Rab33b
19518 ENSMUST00000054387.7 0.959183274549228 e9.5 2 ENSMUSG00000027739 Rab33b
19534 ENSMUST00000054462.10 -0.618634152665242 e7.5 2 ENSMUSG00000003134 Tbc1d8
19535 ENSMUST00000054462.10 -0.366045611351265 e8.5 2 ENSMUSG00000003134 Tbc1d8
19536 ENSMUST00000054462.10 1.05788888628676 e9.5 2 ENSMUSG00000003134 Tbc1d8
19546 ENSMUST00000054491.5 -1.0048726803902 e7.5 2 ENSMUSG00000046470 Sox18
19547 ENSMUST00000054491.5 -0.167226095767928 e8.5 2 ENSMUSG00000046470 Sox18
19548 ENSMUST00000054491.5 1.20554399531171 e9.5 2 ENSMUSG00000046470 Sox18
19549 ENSMUST00000054523.5 -1.19412135677624 e7.5 2 ENSMUSG00000049287 Iba57
19550 ENSMUST00000054523.5 0.146489500457732 e8.5 2 ENSMUSG00000049287 Iba57
19551 ENSMUST00000054523.5 1.01833395622696 e9.5 2 ENSMUSG00000049287 Iba57
19558 ENSMUST00000054538.12 -0.935612404411014 e7.5 2 ENSMUSG00000051517 Arhgef39
19559 ENSMUST00000054538.12 0.486190965930875 e8.5 2 ENSMUSG00000051517 Arhgef39
19560 ENSMUST00000054538.12 0.352183245293965 e9.5 2 ENSMUSG00000051517 Arhgef39
19570 ENSMUST00000054565.7 -0.187665008327341 e7.5 2 ENSMUSG00000007867 Ift43
19571 ENSMUST00000054565.7 -0.030548400905258 e8.5 2 ENSMUSG00000007867 Ift43
19572 ENSMUST00000054565.7 0.22432308941365 e9.5 2 ENSMUSG00000007867 Ift43
19573 ENSMUST00000054591.9 -1.00260609727114 e7.5 2 ENSMUSG00000048550 Thnsl1
19574 ENSMUST00000054591.9 -0.0657116467225493 e8.5 2 ENSMUSG00000048550 Thnsl1
19575 ENSMUST00000054591.9 1.0814600733382 e9.5 2 ENSMUSG00000048550 Thnsl1
19576 ENSMUST00000054594.14 -0.335138051246216 e7.5 2 ENSMUSG00000019737 Syne4
19577 ENSMUST00000054594.14 -0.266349265186877 e8.5 2 ENSMUSG00000019737 Syne4
19578 ENSMUST00000054594.14 0.654757169470468 e9.5 2 ENSMUSG00000019737 Syne4
19594 ENSMUST00000054668.12 -0.652524241517501 e7.5 2 ENSMUSG00000025920 Stau2
19595 ENSMUST00000054668.12 -0.329554143389546 e8.5 2 ENSMUSG00000025920 Stau2
19596 ENSMUST00000054668.12 1.04798921358496 e9.5 2 ENSMUSG00000025920 Stau2
19600 ENSMUST00000054684.13 -0.216350910770261 e7.5 2 ENSMUSG00000020376 Rnf130
19601 ENSMUST00000054684.13 -0.229751049654532 e8.5 2 ENSMUSG00000020376 Rnf130
19602 ENSMUST00000054684.13 0.4920521703557 e9.5 2 ENSMUSG00000020376 Rnf130
19603 ENSMUST00000054697.6 0.41469390977401 e7.5 2 ENSMUSG00000047694 Yipf6
19604 ENSMUST00000054697.6 -0.352416353359826 e8.5 2 ENSMUSG00000047694 Yipf6
19605 ENSMUST00000054697.6 0.00820571425778287 e9.5 2 ENSMUSG00000047694 Yipf6
19606 ENSMUST00000054702.8 -0.531604719926534 e7.5 2 ENSMUSG00000074870 Cts3
19607 ENSMUST00000054702.8 -0.421402665668075 e8.5 2 ENSMUSG00000074870 Cts3
19608 ENSMUST00000054702.8 1.03728791872822 e9.5 2 ENSMUSG00000074870 Cts3
19618 ENSMUST00000054764.8 -1.15803047471169 e7.5 2 ENSMUSG00000049858 Suox
19619 ENSMUST00000054764.8 0.301618923737097 e8.5 2 ENSMUSG00000049858 Suox
19620 ENSMUST00000054764.8 0.796087766227171 e9.5 2 ENSMUSG00000049858 Suox
19621 ENSMUST00000054776.3 -0.934097205302173 e7.5 2 ENSMUSG00000049969 Plekhf2
19622 ENSMUST00000054776.3 0.100620087428652 e8.5 2 ENSMUSG00000049969 Plekhf2
19623 ENSMUST00000054776.3 0.813353100387792 e9.5 2 ENSMUSG00000049969 Plekhf2
19624 ENSMUST00000054780.9 -0.976856845376773 e7.5 2 ENSMUSG00000003198 Zfp959
19625 ENSMUST00000054780.9 -0.0136004739307617 e8.5 2 ENSMUSG00000003198 Zfp959
19626 ENSMUST00000054780.9 0.993177414093686 e9.5 2 ENSMUSG00000003198 Zfp959
19630 ENSMUST00000054791.8 -0.551728915071085 e7.5 2 ENSMUSG00000051076 Vtcn1
19631 ENSMUST00000054791.8 -0.57065758486184 e8.5 2 ENSMUSG00000051076 Vtcn1
19632 ENSMUST00000054791.8 1.23651801690529 e9.5 2 ENSMUSG00000051076 Vtcn1
19645 ENSMUST00000054895.3 -0.884561651497571 e7.5 2 ENSMUSG00000029699 Ssc4d
19646 ENSMUST00000054895.3 -0.147372527633809 e8.5 2 ENSMUSG00000029699 Ssc4d
19647 ENSMUST00000054895.3 1.06140868465814 e9.5 2 ENSMUSG00000029699 Ssc4d
19651 ENSMUST00000054910.8 -0.63987307469277 e7.5 2 ENSMUSG00000043795 Prr33
19652 ENSMUST00000054910.8 -0.274914501398893 e8.5 2 ENSMUSG00000043795 Prr33
19653 ENSMUST00000054910.8 0.969770476371441 e9.5 2 ENSMUSG00000043795 Prr33
19666 ENSMUST00000054955.13 -0.945184282133981 e7.5 2 ENSMUSG00000058070 Eml1
19667 ENSMUST00000054955.13 0.128805116673814 e8.5 2 ENSMUSG00000058070 Eml1
19668 ENSMUST00000054955.13 0.790618142125403 e9.5 2 ENSMUSG00000058070 Eml1
19675 ENSMUST00000054963.9 -1.06921400938099 e7.5 2 ENSMUSG00000021273 Fdft1
19676 ENSMUST00000054963.9 0.171356012142597 e8.5 2 ENSMUSG00000021273 Fdft1
19677 ENSMUST00000054963.9 0.863586794809876 e9.5 2 ENSMUSG00000021273 Fdft1
19678 ENSMUST00000054984.7 -0.442351392883075 e7.5 2 ENSMUSG00000044982 Sft2d3
19679 ENSMUST00000054984.7 -0.611950148524458 e8.5 2 ENSMUSG00000044982 Sft2d3
19680 ENSMUST00000054984.7 1.17669157111243 e9.5 2 ENSMUSG00000044982 Sft2d3
19690 ENSMUST00000055018.10 -0.508783543327665 e7.5 2 ENSMUSG00000038668 Lpar1
19691 ENSMUST00000055018.10 -0.435608070141878 e8.5 2 ENSMUSG00000038668 Lpar1
19692 ENSMUST00000055018.10 1.03151322749792 e9.5 2 ENSMUSG00000038668 Lpar1
19693 ENSMUST00000055022.14 -0.967863049068734 e7.5 2 ENSMUSG00000002871 Tpra1
19694 ENSMUST00000055022.14 -0.170324993895041 e8.5 2 ENSMUSG00000002871 Tpra1
19695 ENSMUST00000055022.14 1.17225304174278 e9.5 2 ENSMUSG00000002871 Tpra1
19696 ENSMUST00000055028.8 -1.06001354658391 e7.5 2 ENSMUSG00000049657 Zbtb5
19697 ENSMUST00000055028.8 0.00933425729416938 e8.5 2 ENSMUSG00000049657 Zbtb5
19698 ENSMUST00000055028.8 1.04881243783091 e9.5 2 ENSMUSG00000049657 Zbtb5
19699 ENSMUST00000055040.12 0.0381141401730968 e7.5 2 ENSMUSG00000049588 Ccdc69
19700 ENSMUST00000055040.12 -0.91658113205887 e8.5 2 ENSMUSG00000049588 Ccdc69
19701 ENSMUST00000055040.12 1.06178321829755 e9.5 2 ENSMUSG00000049588 Ccdc69
19711 ENSMUST00000055087.6 0.138144649070885 e7.5 2 ENSMUSG00000021457 Syk
19712 ENSMUST00000055087.6 -0.693809277564105 e8.5 2 ENSMUSG00000021457 Syk
19713 ENSMUST00000055087.6 0.694426484006041 e9.5 2 ENSMUSG00000021457 Syk
19714 ENSMUST00000055096.4 -0.983202910721361 e7.5 2 ENSMUSG00000040219 Ttc12
19715 ENSMUST00000055096.4 -0.0331984983537339 e8.5 2 ENSMUSG00000040219 Ttc12
19716 ENSMUST00000055096.4 1.02304110874584 e9.5 2 ENSMUSG00000040219 Ttc12
19717 ENSMUST00000055097.10 -0.3327232278137 e7.5 2 ENSMUSG00000046806 Cyren
19718 ENSMUST00000055097.10 -0.395943442695672 e8.5 2 ENSMUSG00000046806 Cyren
19719 ENSMUST00000055097.10 0.807855359048507 e9.5 2 ENSMUSG00000046806 Cyren
19723 ENSMUST00000055102.12 -0.5781817437356 e7.5 2 ENSMUSG00000040413 Timd2
19724 ENSMUST00000055102.12 -0.0745866415563133 e8.5 2 ENSMUSG00000040413 Timd2
19725 ENSMUST00000055102.12 0.667685713603176 e9.5 2 ENSMUSG00000040413 Timd2
19747 ENSMUST00000055226.12 -1.18852445129624 e7.5 2 ENSMUSG00000026193 Fn1
19748 ENSMUST00000055226.12 0.610355613376262 e8.5 2 ENSMUSG00000026193 Fn1
19749 ENSMUST00000055226.12 0.456097715244721 e9.5 2 ENSMUSG00000026193 Fn1
19759 ENSMUST00000055245.12 0.529413171072041 e7.5 2 ENSMUSG00000035234 Abraxas1
19760 ENSMUST00000055245.12 -0.45004466319941 e8.5 2 ENSMUSG00000035234 Abraxas1
19761 ENSMUST00000055245.12 0.0106404247672504 e9.5 2 ENSMUSG00000035234 Abraxas1
19777 ENSMUST00000055304.13 -0.730907860568143 e7.5 2 ENSMUSG00000046854 Pip5kl1
19778 ENSMUST00000055304.13 -0.27210374725813 e8.5 2 ENSMUSG00000046854 Pip5kl1
19779 ENSMUST00000055304.13 1.0574323572779 e9.5 2 ENSMUSG00000046854 Pip5kl1
19786 ENSMUST00000055327.7 -0.890442684801091 e7.5 2 ENSMUSG00000028435 Aqp3
19787 ENSMUST00000055327.7 -0.327805682442952 e8.5 2 ENSMUSG00000028435 Aqp3
19788 ENSMUST00000055327.7 1.28380950373263 e9.5 2 ENSMUSG00000028435 Aqp3
19789 ENSMUST00000055341.6 -0.665501174789281 e7.5 2 ENSMUSG00000051335 Gfod1
19790 ENSMUST00000055341.6 -0.347252160421449 e8.5 2 ENSMUSG00000051335 Gfod1
19791 ENSMUST00000055341.6 1.08220376729502 e9.5 2 ENSMUSG00000051335 Gfod1
19795 ENSMUST00000055372.13 -0.73249863246472 e7.5 2 ENSMUSG00000040720 Virma
19796 ENSMUST00000055372.13 0.150381702689423 e8.5 2 ENSMUSG00000040720 Virma
19797 ENSMUST00000055372.13 0.552040589237413 e9.5 2 ENSMUSG00000040720 Virma
19801 ENSMUST00000055390.5 -1.08909097080128 e7.5 2 ENSMUSG00000046768 Rhoj
19802 ENSMUST00000055390.5 0.0879046549042132 e8.5 2 ENSMUSG00000046768 Rhoj
19803 ENSMUST00000055390.5 0.983605384916227 e9.5 2 ENSMUSG00000046768 Rhoj
19804 ENSMUST00000055408.12 -0.190798712533705 e7.5 2 ENSMUSG00000041609 Bicdl1
19805 ENSMUST00000055408.12 -0.671954151256334 e8.5 2 ENSMUSG00000041609 Bicdl1
19806 ENSMUST00000055408.12 0.997143694041306 e9.5 2 ENSMUSG00000041609 Bicdl1
19825 ENSMUST00000055458.5 -0.924020285751775 e7.5 2 ENSMUSG00000045664 Cdc42ep2
19826 ENSMUST00000055458.5 -0.0646702270973443 e8.5 2 ENSMUSG00000045664 Cdc42ep2
19827 ENSMUST00000055458.5 1.00162455826859 e9.5 2 ENSMUSG00000045664 Cdc42ep2
19837 ENSMUST00000055518.12 -0.675295513621219 e7.5 2 ENSMUSG00000041417 Pik3r1
19838 ENSMUST00000055518.12 -0.212982721425498 e8.5 2 ENSMUSG00000041417 Pik3r1
19839 ENSMUST00000055518.12 0.930874779331816 e9.5 2 ENSMUSG00000041417 Pik3r1
19846 ENSMUST00000055537.2 -0.771779216024046 e7.5 2 ENSMUSG00000043903 Zfp469
19847 ENSMUST00000055537.2 -0.345705659384385 e8.5 2 ENSMUSG00000043903 Zfp469
19848 ENSMUST00000055537.2 1.18662600728531 e9.5 2 ENSMUSG00000043903 Zfp469
19852 ENSMUST00000055558.5 -0.637499733978752 e7.5 2 ENSMUSG00000043505 Gimap5
19853 ENSMUST00000055558.5 -0.455280378827351 e8.5 2 ENSMUSG00000043505 Gimap5
19854 ENSMUST00000055558.5 1.18383618857157 e9.5 2 ENSMUSG00000043505 Gimap5
19858 ENSMUST00000055575.7 -1.11431012617154 e7.5 2 ENSMUSG00000050188 Lsm10
19859 ENSMUST00000055575.7 0.16371096940971 e8.5 2 ENSMUSG00000050188 Lsm10
19860 ENSMUST00000055575.7 0.917856962879889 e9.5 2 ENSMUSG00000050188 Lsm10
19870 ENSMUST00000055676.3 -1.05184118161294 e7.5 2 ENSMUSG00000045092 S1pr1
19871 ENSMUST00000055676.3 -0.0925865361649335 e8.5 2 ENSMUSG00000045092 S1pr1
19872 ENSMUST00000055676.3 1.16294502501086 e9.5 2 ENSMUSG00000045092 S1pr1
19873 ENSMUST00000055688.9 -1.2274074516005 e7.5 2 ENSMUSG00000047777 Phf13
19874 ENSMUST00000055688.9 0.263057789646957 e8.5 2 ENSMUSG00000047777 Phf13
19875 ENSMUST00000055688.9 0.911738104024154 e9.5 2 ENSMUSG00000047777 Phf13
19876 ENSMUST00000055698.7 -0.755171833544898 e7.5 2 ENSMUSG00000046352 Gjb2
19877 ENSMUST00000055698.7 -0.498454382276929 e8.5 2 ENSMUSG00000046352 Gjb2
19878 ENSMUST00000055698.7 1.35331709227721 e9.5 2 ENSMUSG00000046352 Gjb2
19879 ENSMUST00000055704.11 -0.683739810925221 e7.5 2 ENSMUSG00000032562 Gnai2
19880 ENSMUST00000055704.11 -0.445884972638746 e8.5 2 ENSMUSG00000032562 Gnai2
19881 ENSMUST00000055704.11 1.21880177809172 e9.5 2 ENSMUSG00000032562 Gnai2
19885 ENSMUST00000055754.7 -0.756542514208316 e7.5 2 ENSMUSG00000042804 Gpr153
19886 ENSMUST00000055754.7 -0.262855837627257 e8.5 2 ENSMUSG00000042804 Gpr153
19887 ENSMUST00000055754.7 1.07196951936102 e9.5 2 ENSMUSG00000042804 Gpr153
19891 ENSMUST00000055770.3 -0.597525272804361 e7.5 2 ENSMUSG00000049539 Hist1h1a
19892 ENSMUST00000055770.3 -0.035009497749131 e8.5 2 ENSMUSG00000049539 Hist1h1a
19893 ENSMUST00000055770.3 0.639536670103318 e9.5 2 ENSMUSG00000049539 Hist1h1a
19906 ENSMUST00000055844.9 -1.2831527494172 e7.5 2 ENSMUSG00000032387 Rbpms2
19907 ENSMUST00000055844.9 0.637259255166813 e8.5 2 ENSMUSG00000032387 Rbpms2
19908 ENSMUST00000055844.9 0.518441643217021 e9.5 2 ENSMUSG00000032387 Rbpms2
19912 ENSMUST00000055931.4 -0.47501767430365 e7.5 2 ENSMUSG00000047205 Dusp18
19913 ENSMUST00000055931.4 -0.259174997304488 e8.5 2 ENSMUSG00000047205 Dusp18
19914 ENSMUST00000055931.4 0.786027671069036 e9.5 2 ENSMUSG00000047205 Dusp18
19921 ENSMUST00000055947.9 -0.793938324036176 e7.5 2 ENSMUSG00000047181 Samd14
19922 ENSMUST00000055947.9 -0.48053294587342 e8.5 2 ENSMUSG00000047181 Samd14
19923 ENSMUST00000055947.9 1.37057785908428 e9.5 2 ENSMUSG00000047181 Samd14
19945 ENSMUST00000056089.7 0.0677385761639183 e7.5 2 ENSMUSG00000050777 Tmem37
19946 ENSMUST00000056089.7 -0.995588633986289 e8.5 2 ENSMUSG00000050777 Tmem37
19947 ENSMUST00000056089.7 1.12696778461963 e9.5 2 ENSMUSG00000050777 Tmem37
19948 ENSMUST00000056096.14 -0.913451553233236 e7.5 2 ENSMUSG00000050064 Zfp697
19949 ENSMUST00000056096.14 -0.192763770730198 e8.5 2 ENSMUSG00000050064 Zfp697
19950 ENSMUST00000056096.14 1.14476807810948 e9.5 2 ENSMUSG00000050064 Zfp697
19951 ENSMUST00000056108.11 0.207490110912467 e7.5 2 ENSMUSG00000047909 Ankrd16
19952 ENSMUST00000056108.11 -0.653455216219008 e8.5 2 ENSMUSG00000047909 Ankrd16
19953 ENSMUST00000056108.11 0.576656148550343 e9.5 2 ENSMUSG00000047909 Ankrd16
19960 ENSMUST00000056149.14 -0.780819244466787 e7.5 2 ENSMUSG00000032046 Abhd12
19961 ENSMUST00000056149.14 0.157924657096885 e8.5 2 ENSMUSG00000032046 Abhd12
19962 ENSMUST00000056149.14 0.591309655950525 e9.5 2 ENSMUSG00000032046 Abhd12
19987 ENSMUST00000056328.5 -1.24382297938324 e7.5 2 ENSMUSG00000053128 Rnf26
19988 ENSMUST00000056328.5 0.480383611838552 e8.5 2 ENSMUSG00000053128 Rnf26
19989 ENSMUST00000056328.5 0.667362645176978 e9.5 2 ENSMUSG00000053128 Rnf26
19990 ENSMUST00000056365.8 -1.19812104636192 e7.5 2 ENSMUSG00000050248 Evc2
19991 ENSMUST00000056365.8 0.295433235203578 e8.5 2 ENSMUSG00000050248 Evc2
19992 ENSMUST00000056365.8 0.843601164117622 e9.5 2 ENSMUSG00000050248 Evc2
19996 ENSMUST00000056376.11 -1.09809470286779 e7.5 2 ENSMUSG00000026836 Acvr1
19997 ENSMUST00000056376.11 0.394320404325264 e8.5 2 ENSMUSG00000026836 Acvr1
19998 ENSMUST00000056376.11 0.624910217677476 e9.5 2 ENSMUSG00000026836 Acvr1
20008 ENSMUST00000056406.6 -1.01224620383656 e7.5 2 ENSMUSG00000050592 Fam78a
20009 ENSMUST00000056406.6 -0.171146491974982 e8.5 2 ENSMUSG00000050592 Fam78a
20010 ENSMUST00000056406.6 1.21762199420654 e9.5 2 ENSMUSG00000050592 Fam78a
20011 ENSMUST00000056427.9 -1.08130349626695 e7.5 2 ENSMUSG00000058672 Tubb2a
20012 ENSMUST00000056427.9 -0.0729714982401182 e8.5 2 ENSMUSG00000058672 Tubb2a
20013 ENSMUST00000056427.9 1.16886929415509 e9.5 2 ENSMUSG00000058672 Tubb2a
20026 ENSMUST00000056482.13 -0.804999874917225 e7.5 2 ENSMUSG00000022957 Itsn1
20027 ENSMUST00000056482.13 0.0576150205718277 e8.5 2 ENSMUSG00000022957 Itsn1
20028 ENSMUST00000056482.13 0.735861850231033 e9.5 2 ENSMUSG00000022957 Itsn1
20041 ENSMUST00000056558.9 -0.725311334760123 e7.5 2 ENSMUSG00000050919 Zfp366
20042 ENSMUST00000056558.9 -0.461383858678062 e8.5 2 ENSMUSG00000050919 Zfp366
