"__glayCluster","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"6","2.2828685258964145","0.003456682533575236","0.43804537521815007","0.4025974025974026","22","4","false","Flt4","29.136363636363637","0","22","0","0.9877822045152722","false","0","Flt4","2830","0.17552026286966046"
"6","3.314741035856574","0.0","0.3016826923076923","0.0","1","5","false","Rgma","12.0","0","1","0","0.9779548472775564","false","0","Rgma","0","0.0"
"6","2.812749003984064","2.4832277831463836E-4","0.3555240793201133","0.3333333333333333","3","4","false","Gzmf","36.0","0","3","0","0.9827357237715804","false","0","Gzmf","272","0.5404040404040404"
"6","3.944223107569721","0.0","0.25353535353535356","0.0","1","6","false","Prdx5","5.0","0","1","0","0.9719597799279074","false","0","Prdx5","0","0.0"
"6","3.103585657370518","0.0","0.3222079589216945","0.0","1","5","false","Sox12","52.0","0","1","0","0.9799658508821856","false","0","Sox12","0","0.0"
"6","2.258964143426295","0.019534112464121338","0.4426807760141093","0.4256410256410256","40","4","false","Col5a1","27.525","0","40","0","0.9880098653007019","false","0","Col5a1","18582","0.17758064516129032"
"6","1.844621513944223","0.06273198076815051","0.5421166306695464","0.2631848438300051","63","3","false","Igf1","29.253968253968253","0","63","0","0.9919559855814837","false","0","Igf1","37854","0.12887210684567513"
"6","2.685258964143426","0.0010642859330036523","0.37240356083086057","0.4","5","4","false","Ptrf","29.6","0","5","0","0.9839499146272055","false","0","Ptrf","756","0.31157894736842107"
"6","3.103585657370518","0.0","0.3222079589216945","0.0","1","5","false","Sox11","52.0","0","1","0","0.9799658508821856","false","0","Sox11","0","0.0"
"6","2.812749003984064","2.4832277831463836E-4","0.3555240793201133","0.3333333333333333","3","4","false","Gzmg","36.0","0","3","0","0.9827357237715804","false","0","Gzmg","272","0.5404040404040404"
"6","2.99601593625498","2.2389404589027138E-4","0.3337765957446808","0.6666666666666666","3","5","false","Arid1b","20.333333333333332","0","3","0","0.9809903244166193","false","0","Arid1b","100","0.4420289855072464"
"6","2.7729083665338647","4.1025383736618487E-4","0.36063218390804597","0.9005847953216374","19","5","false","P4ha2","28.05263157894737","0","19","0","0.9831151584139631","false","0","P4ha2","236","0.3506578947368421"
"6","3.410358565737052","0.0","0.2932242990654206","0.0","1","5","false","Sync","11.0","0","1","0","0.9770442041358376","false","0","Sync","0","0.0"
"6","2.1593625498007967","0.006307799487976129","0.46309963099631","0.4601449275362319","24","4","false","Kitl","33.0","0","24","0","0.9889584519066591","false","0","Kitl","5528","0.1746031746031746"
"6","2.0597609561752988","0.010408902332817696","0.48549323017408125","0.4238975817923186","38","4","false","Thbs1","38.05263157894737","0","38","0","0.9899070385126162","false","0","Thbs1","10748","0.19026315789473683"
"6","2.2151394422310755","0.004180771145103014","0.45143884892086333","0.4714285714285714","21","4","false","Vcam1","37.476190476190474","0","21","0","0.988427243407323","false","0","Vcam1","3120","0.2102728731942215"
"6","2.848605577689243","0.0","0.351048951048951","1.0","3","5","false","Sox3","26.666666666666668","0","3","0","0.9823942325934358","false","0","Sox3","0","0.3755868544600939"
"6","2.6095617529880477","9.837525362608123E-4","0.38320610687022905","0.42857142857142855","8","4","false","Ets1","25.125","0","8","0","0.9846708404477329","false","0","Ets1","816","0.24632352941176472"
"6","2.051792828685259","0.027990472759358922","0.487378640776699","0.2887624466571835","38","4","false","Ccnd1","27.157894736842106","0","38","0","0.9899829254410927","false","0","Ccnd1","17350","0.13511390416339356"
"6","3.055776892430279","0.0","0.3272490221642764","0.0","1","5","false","Plagl2","39.0","0","1","0","0.980421172453045","false","0","Plagl2","0","0.0"
"6","2.1195219123505975","0.003729920299110644","0.4718045112781955","0.5526881720430108","31","4","false","Vegfb","38.16129032258065","0","31","0","0.989337886549042","false","0","Vegfb","3966","0.1956989247311828"
"6","3.187250996015936","0.0","0.31375000000000003","1.0","2","5","false","Dpf3","12.0","0","2","0","0.9791690381331816","false","0","Dpf3","0","0.5714285714285714"
"6","3.458167330677291","2.3920006249511757E-5","0.2891705069124424","0.6666666666666666","3","5","false","Lyl1","11.333333333333334","0","3","0","0.9765888825649782","false","0","Lyl1","12","0.4722222222222222"
"6","2.254980079681275","0.015653500264855312","0.4434628975265017","0.42016806722689076","35","4","false","Col18a1","31.457142857142856","0","35","0","0.9880478087649402","false","0","Col18a1","18712","0.19660714285714287"
"6","2.346613545816733","0.0036012628902591408","0.4261460101867572","0.610752688172043","31","4","false","Col5a2","29.838709677419356","0","31","0","0.9871751090874596","false","0","Col5a2","6588","0.20437472381794078"
"6","2.904382470119522","2.656042496679947E-6","0.3443072702331961","0.0","2","5","false","Mmp28","38.0","0","2","0","0.9818630240940999","false","0","Mmp28","2","0.5873015873015873"
"6","2.5697211155378485","0.0015111618442512215","0.38914728682170546","0.7166666666666667","25","5","false","Col11a1","27.12","0","25","0","0.9850502750901158","false","0","Col11a1","1722","0.26076923076923075"
"6","3.0597609561752988","3.327134548132907E-5","0.3268229166666667","0.0","2","5","false","Zbtb7a","20.0","0","2","0","0.9803832289888067","false","0","Zbtb7a","22","0.5588235294117647"
"6","2.6733067729083664","0.0010176204622999706","0.3740685543964233","0.4","5","5","false","Sox6","24.2","0","5","0","0.9840637450199203","false","0","Sox6","648","0.23529411764705882"
"6","2.0199203187250996","0.011987673935583958","0.495069033530572","0.4366998577524893","38","4","false","Vegfc","34.526315789473685","0","38","0","0.9902864731549991","false","0","Vegfc","9430","0.1658653846153846"
"6","2.262948207171315","0.01303020025723273","0.4419014084507042","0.4632352941176471","17","4","false","Nos3","33.588235294117645","0","17","0","0.9879719218364637","false","0","Nos3","6688","0.19493844049247605"
"6","2.7928286852589643","2.6849125238177725E-5","0.35805991440798857","0.9824561403508771","19","5","false","Col26a1","29.0","0","19","0","0.9829254410927717","false","0","Col26a1","42","0.3670886075949367"
"6","2.135458167330677","0.012474467332351948","0.4682835820895523","0.33793103448275863","30","4","false","Met","34.53333333333333","0","30","0","0.9891861126920888","false","0","Met","8404","0.18080279232111693"
"6","3.00796812749004","0.0","0.33245033112582784","0.0","1","5","false","Nrep","40.0","0","1","0","0.9808764940239043","false","0","Nrep","0","0.0"
"6","2.2749003984063747","0.013663676462238969","0.4395796847635726","0.27","25","4","false","Flt3","26.0","0","25","0","0.9878580914437488","false","0","Flt3","9088","0.15853658536585366"
"6","2.7928286852589643","2.6849125238177725E-5","0.35805991440798857","0.9824561403508771","19","5","false","Col23a1","29.0","0","19","0","0.9829254410927717","false","0","Col23a1","42","0.3670886075949367"
"6","2.4780876494023905","0.0023883604980616596","0.40353697749196143","0.6071428571428571","8","4","false","Tie1","40.125","0","8","0","0.9859229747675963","false","0","Tie1","1222","0.29411764705882354"
"6","2.733067729083665","1.499781472861128E-4","0.36588921282798836","0.9210526315789473","20","5","false","Col14a1","29.15","0","20","0","0.983494593056346","false","0","Col14a1","336","0.3350574712643678"
"6","2.50996015936255","5.758372845468832E-4","0.39841269841269844","0.38181818181818183","11","4","false","Tgfa","30.636363636363637","0","11","0","0.98561942705369","false","0","Tgfa","556","0.2470674486803519"
"6","2.856573705179283","8.710877890918232E-5","0.35006973500697347","0.0","3","5","false","Gp5","28.0","0","3","0","0.9823183456649591","false","0","Gp5","70","0.375"
"6","2.191235059760956","0.002647518997677891","0.4563636363636364","0.4673913043478261","24","4","false","Flt1","33.958333333333336","0","24","0","0.9886549041927528","false","0","Flt1","2974","0.18455615942028986"
"6","2.749003984063745","7.827404517048217E-5","0.363768115942029","0.7","5","5","false","Abcb1a","31.2","0","5","0","0.9833428191993929","false","0","Abcb1a","46","0.3586206896551724"
"6","2.243027888446215","0.012796327735188451","0.4458259325044405","0.3684210526315789","20","4","false","Cav1","30.75","0","20","0","0.9881616391576551","false","0","Cav1","6276","0.1777456647398844"
"6","3.2828685258964145","1.356338492958991E-4","0.30461165048543687","0.0","2","5","false","Rlbp1","7.0","0","2","0","0.9782583949914627","false","0","Rlbp1","92","0.5"
"6","2.9641434262948207","3.673572409427749E-5","0.33736559139784944","0.3333333333333333","3","5","false","Batf3","22.666666666666668","0","3","0","0.9812938721305254","false","0","Batf3","40","0.42138364779874216"
"6","2.0637450199203187","0.04646707493571047","0.4845559845559846","0.3129713423831071","52","4","false","Col1a1","27.01923076923077","0","52","0","0.989869095048378","false","0","Col1a1","33634","0.1443850267379679"
"6","2.2749003984063747","0.011763755624701111","0.4395796847635726","0.23692307692307693","26","4","false","Pik3r1","23.26923076923077","0","26","0","0.9878580914437488","false","0","Pik3r1","6650","0.1456216739235607"
"6","2.752988047808765","0.0","0.36324167872648333","1.0","4","5","false","Abcb1b","38.0","0","4","0","0.9833048757351546","false","0","Abcb1b","0","0.4367816091954023"
"6","2.689243027888446","4.920923831856004E-4","0.3718518518518519","0.47619047619047616","7","4","false","Gab2","26.0","0","7","0","0.9839119711629671","false","0","Gab2","332","0.2857142857142857"
"6","2.235059760956175","0.01060750144196862","0.447415329768271","0.2905982905982906","27","4","false","Tek","26.814814814814813","0","27","0","0.9882375260861317","false","0","Tek","6792","0.15659519168291097"
"6","1.9442231075697212","0.052168888239130684","0.5143442622950819","0.22828282828282828","55","4","false","Egfr","26.181818181818183","0","55","0","0.9910073989755264","false","0","Egfr","32860","0.12408444635932787"
"6","2.7928286852589643","2.6849125238177725E-5","0.35805991440798857","0.9824561403508771","19","5","false","Col15a1","29.0","0","19","0","0.9829254410927717","false","0","Col15a1","42","0.3670886075949367"
"6","2.346613545816733","0.004857850401212009","0.4261460101867572","0.35064935064935066","22","4","false","Itga6","31.636363636363637","0","22","0","0.9871751090874596","false","0","Itga6","5100","0.21345208845208846"
"6","2.745019920318725","0.01005626885278617","0.36429608127721336","0.08888888888888889","10","4","false","Ctf1","12.8","0","10","0","0.9833807626636312","false","0","Ctf1","4832","0.16756756756756758"
"6","2.5776892430278884","0.012401917277745995","0.38794435857805254","0.3076923076923077","13","4","false","Traf6","21.53846153846154","0","13","0","0.9849743881616392","false","0","Traf6","9032","0.198005698005698"
"6","2.760956175298805","9.488603472667217E-5","0.3621933621933622","0.7","5","5","false","Nfe2l2","34.4","0","5","0","0.9832289888066781","false","0","Nfe2l2","50","0.4095238095238095"
"6","3.151394422310757","4.553215708594194E-6","0.3173198482932996","0.0","2","5","false","Angptl2","17.5","0","2","0","0.9795105293113261","false","0","Angptl2","2","0.6111111111111112"
"6","2.549800796812749","0.0012263936932251599","0.3921875","0.35714285714285715","8","4","false","Epor","31.75","0","8","0","0.9852399924113072","false","0","Epor","978","0.2774122807017544"
"6","2.737051792828685","0.0014194974038286563","0.36535662299854443","0.21428571428571427","8","5","false","Irf8","16.5","0","8","0","0.9834566495921078","false","0","Irf8","756","0.18398876404494383"
"6","2.414342629482072","0.008958736102687279","0.41419141914191415","0.38181818181818183","11","4","false","Vim","33.72727272727273","0","11","0","0.9865300701954087","false","0","Vim","4134","0.2335858585858586"
"6","1.8685258964143425","0.0921412039997966","0.535181236673774","0.2081377151799687","72","4","false","Itpkb","24.13888888888889","0","72","0","0.9917283247960539","false","0","Itpkb","53156","0.11427066877303844"
"6","2.143426294820717","0.023783816004420033","0.46654275092936803","0.4841628959276018","52","4","false","Fbn1","35.38461538461539","0","52","0","0.9891102257636123","false","0","Fbn1","19288","0.2080316742081448"
"6","3.051792828685259","1.408385539311718E-4","0.3276762402088773","0.5","5","5","false","Il10rb","11.6","0","5","0","0.9804591159172832","false","0","Il10rb","92","0.3314285714285714"
"6","3.043824701195219","5.233544341954365E-5","0.3285340314136126","0.6666666666666666","4","4","false","Ifnar2","13.0","0","4","0","0.9805350028457598","false","0","Ifnar2","56","0.3611111111111111"
"6","2.0597609561752988","0.026154657396120554","0.48549323017408125","0.3508771929824561","39","4","false","Igf2","33.51282051282051","0","39","0","0.9899070385126162","false","0","Igf2","17060","0.169985682676038"
"6","3.1195219123505975","7.190046054234974E-4","0.3205619412515964","0.3333333333333333","3","5","false","Nsd1","18.0","0","3","0","0.9798140770252325","false","0","Nsd1","528","0.5353535353535354"
"6","2.1553784860557768","0.020323957449882094","0.4639556377079483","0.4008859357696567","43","4","false","Col1a2","28.697674418604652","0","43","0","0.9889963953708973","false","0","Col1a2","20978","0.1649291633253141"
"6","2.394422310756972","0.008291064892480372","0.4176372712146422","0.3956043956043956","14","4","false","Rela","27.357142857142858","0","14","0","0.9867197875166003","false","0","Rela","4324","0.18948412698412698"
"6","3.741035856573705","0.0","0.2673056443024494","0.0","1","5","false","Il31","10.0","0","1","0","0.9738948966040599","false","0","Il31","0","0.0"
"6","2.597609561752988","0.00909718455249505","0.38496932515337423","0.2222222222222222","9","4","false","Bcl6","21.333333333333332","0","9","0","0.9847846708404477","false","0","Bcl6","4174","0.20105820105820105"
"6","3.0199203187250996","1.0844801941048536E-4","0.3311345646437995","0.3333333333333333","3","5","false","Stab2","31.0","0","3","0","0.9807626636311896","false","0","Stab2","112","0.5476190476190477"
"6","1.6613545816733069","0.1674098293630384","0.6019184652278177","0.210989010989011","105","3","false","Fn1","28.533333333333335","0","105","0","0.9937013849364447","false","0","Fn1","92502","0.12401656314699792"
"6","2.406374501992032","0.0025833998619744854","0.4155629139072848","0.46153846153846156","13","4","false","Ccnd2","29.46153846153846","0","13","0","0.9866059571238854","false","0","Ccnd2","2122","0.20602474448628294"
"6","3.0677290836653386","2.2877074167491115E-4","0.32597402597402597","0.0","2","5","false","Stab1","22.0","0","2","0","0.9803073420603301","false","0","Stab1","122","0.5"
"6","3.593625498007968","0.0","0.27827050997782704","0.0","1","5","false","Bcl6b","9.0","0","1","0","0.9752988047808765","false","0","Bcl6b","0","0.0"
"6","2.6772908366533863","1.8550329950203998E-4","0.37351190476190477","0.6666666666666666","9","5","false","Lama5","25.666666666666668","0","9","0","0.9840258015556821","false","0","Lama5","240","0.25925925925925924"
"6","3.055776892430279","5.956365353276543E-5","0.3272490221642764","0.5","4","5","false","Ifnlr1","13.75","0","4","0","0.980421172453045","false","0","Ifnlr1","80","0.39285714285714285"
