"__glayCluster","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"5","5.021551724137931","0.018310254332421824","0.19914163090128756","0.0","4","9","false","Robo4","3.25","0","4","0","0.8324353448275863","false","0","Robo4","5212","0.32142857142857145"
"5","5.405172413793103","0.025638154948499775","0.1850079744816587","0.0","2","9","false","Slc6a12","3.5","0","2","0","0.8164511494252874","false","0","Slc6a12","2784","0.5"
"5","5.814655172413793","0.0","0.17197924388435878","0.0","1","9","false","Marc1","3.0","0","1","0","0.7993893678160919","false","0","Marc1","0","0.0"
"5","5.431034482758621","0.0","0.1841269841269841","0.0","1","9","false","Slc7a2","5.0","0","1","0","0.8153735632183908","false","0","Slc7a2","0","0.0"
"5","3.8663793103448274","0.009870860094774109","0.25863991081382387","0.5","5","7","false","Gap43","9.2","0","5","0","0.8805675287356323","false","0","Gap43","1878","0.2787878787878788"
"5","6.081896551724138","0.0","0.16442239546420978","0.0","1","10","false","Slc9a3r2","4.0","0","1","0","0.7882543103448275","false","0","Slc9a3r2","0","0.0"
"5","4.969827586206897","7.195117416792295E-4","0.20121422376409365","0.6666666666666666","3","9","false","Pfn2","5.666666666666667","0","3","0","0.8345905172413793","false","0","Pfn2","150","0.4358974358974359"
"5","4.405172413793103","0.0023346089089946805","0.2270058708414873","0.8333333333333334","4","9","false","Bhlhe41","5.75","0","4","0","0.858117816091954","false","0","Bhlhe41","936","0.4423076923076923"
"5","4.025862068965517","0.0","0.24839400428265526","1.0","3","7","false","Dbn1","13.333333333333334","0","3","0","0.8739224137931035","false","0","Dbn1","0","0.47619047619047616"
"5","4.642241379310345","0.0","0.21541318477251623","0.0","1","9","false","Gas1","6.0","0","1","0","0.8482399425287356","false","0","Gas1","0","0.0"
"5","5.7844827586206895","0.0","0.17287630402384502","0.0","1","10","false","Slc19a2","4.0","0","1","0","0.8006465517241379","false","0","Slc19a2","0","0.0"
"5","5.4094827586206895","0.016686119129580835","0.18486055776892432","0.0","4","11","false","Tbc1d8","1.75","0","4","0","0.8162715517241379","false","0","Tbc1d8","3592","0.25"
"5","6.405172413793103","0.0","0.15612382234185734","0.0","1","12","false","Lonrf3","4.0","0","1","0","0.7747844827586207","false","0","Lonrf3","0","0.0"
"5","4.922413793103448","1.3061650992685474E-4","0.2031523642732049","0.0","2","8","false","Rtn3","5.0","0","2","0","0.836566091954023","false","0","Rtn3","18","0.5714285714285714"
"5","4.521551724137931","0.0","0.22116301239275502","1.0","2","8","false","Stmn2","8.5","0","2","0","0.8532686781609197","false","0","Stmn2","0","0.7083333333333334"
"5","4.232758620689655","0.02869325849801624","0.23625254582484728","0.4","6","8","false","Cry2","8.0","0","6","0","0.865301724137931","false","0","Cry2","10500","0.32"
"5","4.478448275862069","0.0012241025780200144","0.22329162656400384","0.8","5","9","false","Ipmk","8.4","0","5","0","0.8550646551724137","false","0","Ipmk","882","0.4421052631578947"
"5","4.551724137931035","6.703503646089458E-4","0.2196969696969697","0.3333333333333333","3","9","false","Evc","4.333333333333333","0","3","0","0.8520114942528735","false","0","Evc","176","0.4444444444444444"
"5","5.137931034482759","0.009760705919428032","0.19463087248322147","0.3333333333333333","3","9","false","Camkk2","9.666666666666666","0","3","0","0.8275862068965517","false","0","Camkk2","1878","0.6222222222222222"
"5","4.469827586206897","0.018625806416665384","0.2237222757955641","0.3","5","9","false","Sec23a","5.2","0","5","0","0.8554238505747126","false","0","Sec23a","2158","0.26666666666666666"
"5","5.219827586206897","0.0","0.19157720891824936","1.0","3","9","false","Bhlhe40","4.666666666666667","0","3","0","0.8241738505747126","false","0","Bhlhe40","0","0.7777777777777778"
"5","4.387931034482759","0.009901479430611818","0.22789783889980353","0.5833333333333334","9","9","false","Stxbp2","6.777777777777778","0","9","0","0.8588362068965517","false","0","Stxbp2","1882","0.43703703703703706"
"5","4.301724137931035","0.0025730639125411325","0.23246492985971942","0.0","2","9","false","Camsap3","12.0","0","2","0","0.8624281609195402","false","0","Camsap3","536","0.5"
"5","4.0344827586206895","0.051230638631194446","0.24786324786324787","0.26666666666666666","6","8","false","Akap1","4.5","0","6","0","0.8735632183908045","false","0","Akap1","10024","0.2549019607843137"
"5","3.9956896551724137","0.009347023325951066","0.25026968716289105","0.3333333333333333","4","8","false","Ighg2c","12.25","0","4","0","0.8751795977011495","false","0","Ighg2c","1784","0.3141025641025641"
"5","4.245689655172414","0.002743332574277493","0.23553299492385787","0.3333333333333333","3","8","false","Shb","11.333333333333334","0","3","0","0.8647629310344828","false","0","Shb","728","0.4074074074074074"
"5","4.413793103448276","0.0","0.2265625","1.0","2","9","false","Tubb1","13.0","0","2","0","0.8577586206896551","false","0","Tubb1","0","0.8666666666666667"
"5","6.7844827586206895","0.0","0.14739517153748413","0.0","1","11","false","Dbi","3.0","0","1","0","0.7589798850574713","false","0","Dbi","0","0.0"
"5","4.051724137931035","0.010349257783604926","0.24680851063829787","0.6666666666666666","6","9","false","Rab15","8.5","0","6","0","0.8728448275862069","false","0","Rab15","1850","0.32051282051282054"
"5","6.775862068965517","0.008620689655172414","0.14758269720101783","0.0","2","11","false","Tmem121","2.0","0","2","0","0.7593390804597702","false","0","Tmem121","798","0.5"
"5","6.0","0.008645568990396575","0.16666666666666666","0.0","3","10","false","Slit3","2.6666666666666665","0","3","0","0.7916666666666666","false","0","Slit3","3286","0.5555555555555556"
"5","3.543103448275862","0.07446902783652791","0.2822384428223844","0.4","10","9","false","Csnk1e","9.5","0","10","0","0.8940373563218391","false","0","Csnk1e","19196","0.2088888888888889"
"5","5.030172413793103","0.009689564677249395","0.19880034275921166","0.0","3","9","false","Igdcc3","4.0","0","3","0","0.8320761494252874","false","0","Igdcc3","3564","0.42857142857142855"
"5","4.275862068965517","0.0","0.2338709677419355","1.0","2","8","false","Farp2","15.0","0","2","0","0.8635057471264368","false","0","Farp2","0","0.6"
"5","6.0","0.0","0.16666666666666666","0.0","1","10","false","Eid2","2.0","0","1","0","0.7916666666666666","false","0","Eid2","0","0.0"
"5","5.073275862068965","0.00811643481290765","0.19711129991503823","0.16666666666666666","4","9","false","Slit2","4.0","0","4","0","0.8302801724137931","false","0","Slit2","1936","0.3888888888888889"
"5","4.818965517241379","0.051807677568985244","0.20751341681574242","0.0","5","9","false","Lims2","2.4","0","5","0","0.8408764367816092","false","0","Lims2","4900","0.2"
"5","6.189655172413793","0.0","0.1615598885793872","0.0","1","11","false","Ift52","2.0","0","1","0","0.7837643678160919","false","0","Ift52","0","0.0"
"5","5.788793103448276","0.025712792954172264","0.1727475800446761","0.0","3","10","false","Crip1","2.6666666666666665","0","3","0","0.8004669540229884","false","0","Crip1","2386","0.3333333333333333"
"5","4.2844827586206895","0.008301430008056594","0.23340040241448692","0.0","3","9","false","Mical1","4.666666666666667","0","3","0","0.8631465517241379","false","0","Mical1","1754","0.36666666666666664"
"5","4.267241379310345","0.025785382342777333","0.23434343434343433","0.14285714285714285","7","8","false","Wasf1","4.714285714285714","0","7","0","0.8638649425287356","false","0","Wasf1","5190","0.2108843537414966"
"5","5.004310344827586","0.008620689655172414","0.19982773471145565","0.0","2","9","false","Eid1","3.5","0","2","0","0.8331537356321839","false","0","Eid1","1762","0.5"
"5","5.616379310344827","0.0","0.17805065234075212","0.0","1","10","false","Sh3bp1","5.0","0","1","0","0.8076508620689656","false","0","Sh3bp1","0","0.0"
"5","4.818965517241379","1.2439667612081404E-5","0.20751341681574242","0.6666666666666666","3","9","false","Abi2","4.666666666666667","0","3","0","0.8408764367816092","false","0","Abi2","2","0.5185185185185185"
"5","4.206896551724138","0.01716674130467234","0.2377049180327869","0.6666666666666666","6","9","false","Rab3b","8.333333333333334","0","6","0","0.8663793103448275","false","0","Rab3b","2920","0.32666666666666666"
"5","4.474137931034483","0.0","0.2235067437379576","1.0","7","9","false","Vamp5","8.571428571428571","0","7","0","0.8552442528735632","false","0","Vamp5","0","0.5357142857142857"
"5","3.538793103448276","0.03011729895172821","0.28258221680876977","0.4727272727272727","11","8","false","Tuba4a","9.636363636363637","0","11","0","0.8942169540229884","false","0","Tuba4a","11332","0.20502901353965183"
"5","5.193965517241379","0.008620689655172414","0.19253112033195022","0.0","2","10","false","Ift27","3.5","0","2","0","0.8252514367816092","false","0","Ift27","1462","0.5"
"5","5.469827586206897","0.0013003531896277085","0.18282111899133174","0.0","2","10","false","Plekha1","4.0","0","2","0","0.813757183908046","false","0","Plekha1","362","0.5"
"5","4.142241379310345","1.250369531302594E-4","0.24141519250780435","0.8333333333333334","4","9","false","Rab11fip1","9.75","0","4","0","0.869073275862069","false","0","Rab11fip1","52","0.40625"
"5","5.814655172413793","0.0","0.17197924388435878","0.0","1","10","false","Ripk4","5.0","0","1","0","0.7993893678160919","false","0","Ripk4","0","0.0"
"5","5.068965517241379","0.0","0.19727891156462588","0.0","1","9","false","Rimklb","3.0","0","1","0","0.8304597701149424","false","0","Rimklb","0","0.0"
"5","5.081896551724138","0.0037061254926300624","0.1967769296013571","0.0","3","9","false","Ptpn13","3.6666666666666665","0","3","0","0.8299209770114943","false","0","Ptpn13","478","0.3333333333333333"
"5","7.370689655172414","0.008620689655172412","0.13567251461988306","0.0","2","11","false","Mrps6","1.5","0","2","0","0.7345545977011495","false","0","Mrps6","932","0.5"
"5","6.918103448275862","0.0","0.14454828660436136","0.0","1","12","false","Gabrp","3.0","0","1","0","0.7534123563218391","false","0","Gabrp","0","0.0"
"5","4.564655172413793","0.0","0.21907459867799814","1.0","2","9","false","Tec","9.0","0","2","0","0.8514727011494253","false","0","Tec","0","0.6"
"5","5.262931034482759","2.840094588863061E-4","0.19000819000819","0.3","5","10","false","Plch2","4.8","0","5","0","0.8223778735632185","false","0","Plch2","62","0.55"
"5","4.538793103448276","0.0012241025780200144","0.22032288698955366","0.3333333333333333","3","9","false","Fam122a","10.0","0","3","0","0.8525502873563218","false","0","Fam122a","882","0.6041666666666666"
"5","4.086206896551724","4.241118885095598E-4","0.24472573839662448","0.7333333333333333","6","9","false","Mtmr4","9.5","0","6","0","0.8714080459770116","false","0","Mtmr4","112","0.3958333333333333"
"5","4.728448275862069","0.01716674130467234","0.21148587055606197","0.5238095238095238","7","9","false","Mlst8","8.285714285714286","0","7","0","0.8446479885057471","false","0","Mlst8","2944","0.3314285714285714"
"5","4.155172413793103","0.004788692927341805","0.24066390041493776","0.6666666666666666","6","9","false","Inpp4b","6.833333333333333","0","6","0","0.8685344827586207","false","0","Inpp4b","1678","0.4270833333333333"
"5","7.952586206896552","0.0","0.12574525745257453","0.0","1","12","false","Hdhd3","2.0","0","1","0","0.710308908045977","false","0","Hdhd3","0","0.0"
"5","4.155172413793103","0.004788692927341805","0.24066390041493776","0.6666666666666666","6","9","false","Inpp4a","6.833333333333333","0","6","0","0.8685344827586207","false","0","Inpp4a","1678","0.4270833333333333"
"5","6.75","0.0","0.14814814814814814","0.0","1","11","false","Esx1","3.0","0","1","0","0.7604166666666666","false","0","Esx1","0","0.0"
"5","6.012931034482759","0.0","0.16630824372759856","1.0","2","10","false","Armcx2","2.5","0","2","0","0.7911278735632185","false","0","Armcx2","0","0.8333333333333334"
"5","6.012931034482759","0.0","0.16630824372759856","1.0","2","10","false","Tmem63b","2.5","0","2","0","0.7911278735632185","false","0","Tmem63b","0","0.8333333333333334"
"5","7.771551724137931","0.0","0.12867443150305047","0.0","1","12","false","Snx33","2.0","0","1","0","0.7178520114942529","false","0","Snx33","0","0.0"
"5","6.081896551724138","0.0","0.16442239546420978","0.0","1","10","false","Ripk2","4.0","0","1","0","0.7882543103448275","false","0","Ripk2","0","0.0"
"5","5.956896551724138","0.0","0.1678726483357453","0.0","1","10","false","Ttc38","3.0","0","1","0","0.7934626436781609","false","0","Ttc38","0","0.0"
"5","5.754310344827586","0.008620689655172414","0.17378277153558053","0.3333333333333333","3","10","false","Calcoco2","5.0","0","3","0","0.8019037356321839","false","0","Calcoco2","3286","0.5185185185185185"
"5","4.043103448275862","0.06183629011254873","0.24733475479744135","0.4666666666666667","10","8","false","Cplx2","6.8","0","10","0","0.8732040229885057","false","0","Cplx2","11808","0.30952380952380953"
"5","5.021551724137931","0.01716674130467234","0.19914163090128756","0.3333333333333333","3","9","false","Adnp2","4.666666666666667","0","3","0","0.8324353448275863","false","0","Adnp2","3564","0.3939393939393939"
"5","4.323275862068965","0.0201450028693496","0.2313060817547358","0.38095238095238093","7","9","false","Itpka","6.142857142857143","0","7","0","0.8615301724137931","false","0","Itpka","3282","0.3253968253968254"
"5","5.181034482758621","0.0","0.1930116472545757","1.0","2","9","false","Man1c1","3.0","0","2","0","0.8257902298850576","false","0","Man1c1","0","0.75"
"5","5.956896551724138","0.0","0.1678726483357453","0.0","1","10","false","Tmed1","3.0","0","1","0","0.7934626436781609","false","0","Tmed1","0","0.0"
"5","5.771551724137931","0.0","0.17326362957430919","0.0","1","10","false","Calcoco1","8.0","0","1","0","0.8011853448275863","false","0","Calcoco1","0","0.0"
"5","4.728448275862069","0.008855723220172487","0.21148587055606197","0.0","2","9","false","Ankrd45","6.0","0","2","0","0.8446479885057471","false","0","Ankrd45","994","0.5"
"5","6.995689655172414","0.0","0.14294516327788048","0.0","1","11","false","Unc5a","3.0","0","1","0","0.7501795977011495","false","0","Unc5a","0","0.0"
"5","5.163793103448276","0.006857815083856285","0.19365609348914858","0.0","2","10","false","Sgsm2","3.5","0","2","0","0.8265086206896551","false","0","Sgsm2","1544","0.5"
"5","3.288793103448276","0.2723502151835833","0.3040629095674967","0.06884057971014493","24","7","false","Fyn","5.625","0","24","0","0.9046336206896551","false","0","Fyn","40354","0.0761904761904762"
"5","4.030172413793103","0.0043589217060689064","0.24812834224598931","0.4","5","8","false","Dlg3","7.2","0","5","0","0.873742816091954","false","0","Dlg3","1030","0.26666666666666666"
"5","4.202586206896552","0.0","0.23794871794871797","0.0","1","8","false","Iqsec1","21.0","0","1","0","0.866558908045977","false","0","Iqsec1","0","0.0"
"5","4.875","0.008620689655172414","0.20512820512820512","0.6","5","9","false","Wapal","5.8","0","5","0","0.8385416666666666","false","0","Wapal","2048","0.37333333333333335"
"5","5.181034482758621","0.0","0.1930116472545757","1.0","2","9","false","Golim4","3.0","0","2","0","0.8257902298850576","false","0","Golim4","0","0.75"
"5","4.775862068965517","0.020151405099160337","0.20938628158844766","0.2857142857142857","8","9","false","Map1lc3a","5.0","0","8","0","0.8426724137931035","false","0","Map1lc3a","6504","0.2867647058823529"
"5","4.2844827586206895","0.0","0.23340040241448692","0.0","1","8","false","Pag1","24.0","0","1","0","0.8631465517241379","false","0","Pag1","0","0.0"
"5","5.168103448275862","3.731900283624421E-5","0.19349457881567972","0.0","2","9","false","Pard6b","2.5","0","2","0","0.8263290229885057","false","0","Pard6b","2","0.5"
"5","4.086206896551724","0.0015818726917331079","0.24472573839662448","0.5357142857142857","8","9","false","Rab25","7.25","0","8","0","0.8714080459770116","false","0","Rab25","474","0.27884615384615385"
"5","5.814655172413793","0.0","0.17197924388435878","0.0","1","10","false","Tapbp","5.0","0","1","0","0.7993893678160919","false","0","Tapbp","0","0.0"
"5","3.5301724137931036","0.08124577234770199","0.28327228327228327","0.16666666666666666","12","7","false","Tubb3","7.333333333333333","0","12","0","0.8945761494252874","false","0","Tubb3","20218","0.15925925925925927"
"5","4.189655172413793","0.017496370888124547","0.23868312757201648","0.16666666666666666","4","8","false","Cux1","5.25","0","4","0","0.8670977011494253","false","0","Cux1","2562","0.296875"
"5","3.9224137931034484","0.10558216925978268","0.2549450549450549","0.3090909090909091","11","8","false","Ulk1","9.0","0","11","0","0.8782327586206896","false","0","Ulk1","30134","0.1836734693877551"
"5","3.9525862068965516","0.03586211601724232","0.2529989094874591","0.0","4","8","false","Dysf","5.0","0","4","0","0.8769755747126436","false","0","Dysf","5148","0.25"
"5","4.797413793103448","0.0","0.20844564240790656","1.0","4","9","false","Atg4b","7.75","0","4","0","0.8417744252873564","false","0","Atg4b","0","0.45588235294117646"
"5","5.254310344827586","0.008620689655172414","0.1903199343724364","0.0","2","9","false","Usp46","4.0","0","2","0","0.8227370689655172","false","0","Usp46","1736","0.5"
"5","6.25","0.0","0.16","0.0","1","10","false","Dnajc9","2.0","0","1","0","0.78125","false","0","Dnajc9","0","0.0"
"5","4.7844827586206895","0.008926258811127907","0.209009009009009","0.5333333333333333","6","9","false","Wipi1","5.666666666666667","0","6","0","0.8423132183908045","false","0","Wipi1","2860","0.3148148148148148"
"5","4.620689655172414","0.015572657313358303","0.2164179104477612","0.3","5","9","false","Inppl1","5.0","0","5","0","0.8491379310344828","false","0","Inppl1","3990","0.41818181818181815"
"5","3.913793103448276","0.055417899754902","0.2555066079295154","0.3333333333333333","4","7","false","Dlgap3","8.5","0","4","0","0.8785919540229884","false","0","Dlgap3","7224","0.3173076923076923"
"5","4.525862068965517","0.01548018142439958","0.22095238095238096","0.4666666666666667","6","9","false","Wipi2","6.666666666666667","0","6","0","0.8530890804597702","false","0","Wipi2","2962","0.2708333333333333"
"5","5.508620689655173","0.0","0.1815336463223787","1.0","2","10","false","Atg16l2","6.0","0","2","0","0.8121408045977011","false","0","Atg16l2","0","0.8571428571428571"
"5","5.969827586206897","0.017179180972284422","0.16750902527075812","0.0","3","10","false","Eva1b","2.6666666666666665","0","3","0","0.7929238505747126","false","0","Eva1b","5234","0.5555555555555556"
"5","4.185344827586207","0.008546051649499925","0.23892893923789904","0.3333333333333333","3","8","false","Dlgap4","9.333333333333334","0","3","0","0.8672772988505747","false","0","Dlgap4","1422","0.4090909090909091"
"5","5.232758620689655","0.0","0.19110378912685339","0.0","1","9","false","Synpo","3.0","0","1","0","0.8236350574712644","false","0","Synpo","0","0.0"
"5","3.7456896551724137","0.01733267054608366","0.26697353279631764","0.3333333333333333","3","7","false","Camk2d","14.0","0","3","0","0.8855962643678161","false","0","Camk2d","3978","0.35964912280701755"
"5","4.068965517241379","0.013512813648595268","0.2457627118644068","0.2","6","8","false","Dab1","7.833333333333333","0","6","0","0.8721264367816092","false","0","Dab1","2610","0.23655913978494625"
"5","4.142241379310345","0.044076383280350115","0.24141519250780435","0.13333333333333333","6","8","false","Enah","7.5","0","6","0","0.869073275862069","false","0","Enah","7230","0.20588235294117646"
"5","4.961206896551724","0.01720406030750858","0.20156385751520417","0.0","3","9","false","Tmed4","3.3333333333333335","0","3","0","0.8349497126436782","false","0","Tmed4","1802","0.3333333333333333"
"5","4.181034482758621","0.03949116266626343","0.23917525773195875","0.3333333333333333","4","8","false","Nck2","9.25","0","4","0","0.8674568965517242","false","0","Nck2","3532","0.2903225806451613"
"5","3.9870689655172415","0.010445565080010093","0.2508108108108108","0.3","5","7","false","Bace1","9.0","0","5","0","0.8755387931034483","false","0","Bace1","3192","0.296551724137931"
