regulatoryGene	targetGene	weight
ENSMUSG00000020923	ENSMUSG00000073422	0.0590623435435835
ENSMUSG00000031565	ENSMUSG00000021440	0.0590400232313553
ENSMUSG00000054766	ENSMUSG00000002297	0.0589006586504451
ENSMUSG00000031987	ENSMUSG00000003161	0.0587202114904634
ENSMUSG00000031565	ENSMUSG00000074874	0.058690314286496
ENSMUSG00000022255	ENSMUSG00000030157	0.0586138786852977
ENSMUSG00000031565	ENSMUSG00000064039	0.0582656967134921
ENSMUSG00000001156	ENSMUSG00000025967	0.058192391109487
ENSMUSG00000079658	ENSMUSG00000026981	0.0577711541833836
ENSMUSG00000031939	ENSMUSG00000002297	0.0576792785068539
ENSMUSG00000027186	ENSMUSG00000050914	0.0575986831637488
ENSMUSG00000021025	ENSMUSG00000006490	0.0575732254716524
ENSMUSG00000025364	ENSMUSG00000018259	0.05757223596618
ENSMUSG00000031565	ENSMUSG00000030022	0.0575674844761541
ENSMUSG00000031939	ENSMUSG00000030157	0.0571578194101262
ENSMUSG00000059040	ENSMUSG00000040658	0.056271183651113
ENSMUSG00000063972	ENSMUSG00000074896	0.0561948591080031
ENSMUSG00000025364	ENSMUSG00000025467	0.0559765037841789
ENSMUSG00000048897	ENSMUSG00000025467	0.0558922828069975
ENSMUSG00000042354	ENSMUSG00000020077	0.0558426619045785
ENSMUSG00000042354	ENSMUSG00000074896	0.0556271007788055
ENSMUSG00000063972	ENSMUSG00000051439	0.0555340807997219
ENSMUSG00000063972	ENSMUSG00000068036	0.0554678776226822
ENSMUSG00000010376	ENSMUSG00000025967	0.055421022472945
ENSMUSG00000031565	ENSMUSG00000066861	0.0552720360296341
ENSMUSG00000079658	ENSMUSG00000024610	0.0551716952617241
ENSMUSG00000056071	ENSMUSG00000042993	0.0549965005794673
ENSMUSG00000022255	ENSMUSG00000026981	0.0549264837314102
ENSMUSG00000079658	ENSMUSG00000058558	0.0546998546749151
ENSMUSG00000001156	ENSMUSG00000066861	0.0546106834202231
ENSMUSG00000031565	ENSMUSG00000033355	0.0544689296051218
ENSMUSG00000042354	ENSMUSG00000026429	0.0544488855205894
ENSMUSG00000010376	ENSMUSG00000060036	0.054409098978972
ENSMUSG00000022831	ENSMUSG00000006490	0.0542930166510998
ENSMUSG00000001156	ENSMUSG00000031565	0.05393081851438
ENSMUSG00000042354	ENSMUSG00000051439	0.0537738045033456
ENSMUSG00000079658	ENSMUSG00000020077	0.0537487082092985
ENSMUSG00000038437	ENSMUSG00000018259	0.0536265667904265
ENSMUSG00000022255	ENSMUSG00000024610	0.0536164451502967
ENSMUSG00000038437	ENSMUSG00000040658	0.0534831202466714
ENSMUSG00000010376	ENSMUSG00000042993	0.0534354870896887
ENSMUSG00000042354	ENSMUSG00000046056	0.0532107690649233
ENSMUSG00000031939	ENSMUSG00000068036	0.0528346726595718
ENSMUSG00000031565	ENSMUSG00000003541	0.0526982492737345
ENSMUSG00000059040	ENSMUSG00000025467	0.0525872376373475
ENSMUSG00000079658	ENSMUSG00000068036	0.0524039949107508
ENSMUSG00000079658	ENSMUSG00000074896	0.0521639756550286
ENSMUSG00000020923	ENSMUSG00000040658	0.0520831787581951
ENSMUSG00000010376	ENSMUSG00000025498	0.0520225173613372
ENSMUSG00000010376	ENSMUSG00000046056	0.0519435978807592
ENSMUSG00000022255	ENSMUSG00000002297	0.0519294262801128
ENSMUSG00000052406	ENSMUSG00000061815	0.0519116993557803
ENSMUSG00000048897	ENSMUSG00000058558	0.0515383315515309
ENSMUSG00000056071	ENSMUSG00000020077	0.0514135430859513
ENSMUSG00000031565	ENSMUSG00000041620	0.0513104471615922
ENSMUSG00000042354	ENSMUSG00000068036	0.0512049709187554
ENSMUSG00000048897	ENSMUSG00000018774	0.0510371602115975
ENSMUSG00000021025	ENSMUSG00000042993	0.0505214831249853
ENSMUSG00000006715	ENSMUSG00000090553	0.0504637882261703
ENSMUSG00000022831	ENSMUSG00000060036	0.0503603878666491
ENSMUSG00000001156	ENSMUSG00000042993	0.0500917253443219
ENSMUSG00000031987	ENSMUSG00000050914	0.0500283556108539
ENSMUSG00000001156	ENSMUSG00000006490	0.0499820828277638
ENSMUSG00000022831	ENSMUSG00000091898	0.0499752654415189
ENSMUSG00000021025	ENSMUSG00000078795	0.0497754142752629
ENSMUSG00000001156	ENSMUSG00000060036	0.0497635306220479
ENSMUSG00000022831	ENSMUSG00000026429	0.0496306136278705
ENSMUSG00000056071	ENSMUSG00000030157	0.0492663689702538
ENSMUSG00000006715	ENSMUSG00000002297	0.0491851596668128
ENSMUSG00000056071	ENSMUSG00000074896	0.0490476405278342
ENSMUSG00000031565	ENSMUSG00000050088	0.0490377081541971
ENSMUSG00000010376	ENSMUSG00000074874	0.04883183560769
ENSMUSG00000042354	ENSMUSG00000060036	0.0488231815532338
ENSMUSG00000006715	ENSMUSG00000060036	0.0487012317748406
ENSMUSG00000079658	ENSMUSG00000025467	0.0486264182744985
ENSMUSG00000038437	ENSMUSG00000073422	0.0485965407544306
ENSMUSG00000010376	ENSMUSG00000025348	0.0484985368971557
ENSMUSG00000048897	ENSMUSG00000040658	0.0484727793653821
ENSMUSG00000027552	ENSMUSG00000042993	0.0483966369110043
ENSMUSG00000021025	ENSMUSG00000033355	0.0483359407273325
ENSMUSG00000038437	ENSMUSG00000021079	0.0483107045840259
ENSMUSG00000031939	ENSMUSG00000020077	0.048284265194739
ENSMUSG00000054766	ENSMUSG00000024610	0.0482725365633573
ENSMUSG00000001156	ENSMUSG00000033213	0.0481646415093623
ENSMUSG00000063972	ENSMUSG00000018774	0.0481323978784749
ENSMUSG00000021025	ENSMUSG00000026429	0.0478511802399073
ENSMUSG00000042354	ENSMUSG00000033355	0.04773285878972
ENSMUSG00000048897	ENSMUSG00000073422	0.0477144953541036
ENSMUSG00000001156	ENSMUSG00000021440	0.0476845208837213
ENSMUSG00000022831	ENSMUSG00000052406	0.0476292442871077
ENSMUSG00000010376	ENSMUSG00000031565	0.0475050970256721
ENSMUSG00000025498	ENSMUSG00000035521	0.0473511436393074
ENSMUSG00000056071	ENSMUSG00000061815	0.0473286022691837
ENSMUSG00000031939	ENSMUSG00000006490	0.0473114795806536
ENSMUSG00000022255	ENSMUSG00000068036	0.04727297446664
ENSMUSG00000001156	ENSMUSG00000033355	0.0472624153737679
ENSMUSG00000031987	ENSMUSG00000028010	0.0470853073765333
ENSMUSG00000022831	ENSMUSG00000021440	0.0469082562079466
ENSMUSG00000054766	ENSMUSG00000068036	0.0467148541298216
ENSMUSG00000031987	ENSMUSG00000050565	0.0466845273741266
ENSMUSG00000031565	ENSMUSG00000033213	0.0466594932882681
ENSMUSG00000052406	ENSMUSG00000027913	0.0466062799574421
ENSMUSG00000025364	ENSMUSG00000058558	0.046579168478019
ENSMUSG00000038151	ENSMUSG00000027913	0.046231895393802
ENSMUSG00000054766	ENSMUSG00000026981	0.0459677550405379
ENSMUSG00000031987	ENSMUSG00000022754	0.0458747121546635
ENSMUSG00000022831	ENSMUSG00000025348	0.0458586849830725
ENSMUSG00000022831	ENSMUSG00000031565	0.0456771453857113
ENSMUSG00000056071	ENSMUSG00000033213	0.0456393553324882
ENSMUSG00000031565	ENSMUSG00000020838	0.0456201198285287
ENSMUSG00000027552	ENSMUSG00000046056	0.045615428801355
ENSMUSG00000001156	ENSMUSG00000091898	0.045501977201557
ENSMUSG00000036432	ENSMUSG00000025498	0.0454897727731245
ENSMUSG00000036432	ENSMUSG00000004542	0.0454620841014351
ENSMUSG00000048897	ENSMUSG00000062148	0.0454378907391863
ENSMUSG00000079658	ENSMUSG00000032103	0.0450416920099644
ENSMUSG00000063972	ENSMUSG00000002297	0.0450085389424767
ENSMUSG00000010376	ENSMUSG00000052406	0.0449637514844065
ENSMUSG00000025498	ENSMUSG00000042354	0.0447951619301885
ENSMUSG00000052406	ENSMUSG00000046056	0.044746104512961
ENSMUSG00000010376	ENSMUSG00000006490	0.0444749628635477
ENSMUSG00000054766	ENSMUSG00000025492	0.044408306197041
ENSMUSG00000079658	ENSMUSG00000018259	0.0443623241798072
ENSMUSG00000042354	ENSMUSG00000073412	0.0443326463839638
ENSMUSG00000022831	ENSMUSG00000046718	0.0442220637094952
ENSMUSG00000001156	ENSMUSG00000046718	0.0441924946178289
ENSMUSG00000020923	ENSMUSG00000018259	0.0438405810540672
ENSMUSG00000021025	ENSMUSG00000046718	0.043819404988217
ENSMUSG00000036432	ENSMUSG00000061815	0.0437856980590159
ENSMUSG00000079658	ENSMUSG00000018774	0.0436719132037202
ENSMUSG00000031939	ENSMUSG00000050088	0.0436517946104201
ENSMUSG00000010376	ENSMUSG00000023031	0.0436253779861206
ENSMUSG00000031482	ENSMUSG00000035521	0.0436043334122319
ENSMUSG00000048897	ENSMUSG00000021079	0.0435768088175413
ENSMUSG00000042354	ENSMUSG00000025498	0.0435626394562977
ENSMUSG00000031565	ENSMUSG00000046718	0.0435217234725654
ENSMUSG00000031939	ENSMUSG00000061815	0.0434264034722061
ENSMUSG00000052406	ENSMUSG00000042993	0.0434026098195601
ENSMUSG00000054766	ENSMUSG00000074896	0.0433910470071102
ENSMUSG00000079658	ENSMUSG00000002297	0.0433558141426977
ENSMUSG00000063972	ENSMUSG00000050088	0.0432800299995734
ENSMUSG00000025498	ENSMUSG00000027913	0.0431331533728865
ENSMUSG00000025498	ENSMUSG00000041921	0.0430295643309027
ENSMUSG00000052406	ENSMUSG00000025492	0.0430179201796805
ENSMUSG00000001156	ENSMUSG00000052406	0.0429578406549999
ENSMUSG00000063972	ENSMUSG00000073412	0.0429053274857305
ENSMUSG00000010376	ENSMUSG00000035521	0.0426745723955469
ENSMUSG00000048897	ENSMUSG00000053398	0.042647810045495
ENSMUSG00000038151	ENSMUSG00000007209	0.0426389491797473
ENSMUSG00000079658	ENSMUSG00000073422	0.0426253118877778
ENSMUSG00000052406	ENSMUSG00000026429	0.0426120808505494
ENSMUSG00000001156	ENSMUSG00000046056	0.0426096554734691
ENSMUSG00000054766	ENSMUSG00000025995	0.0425838469638253
ENSMUSG00000022831	ENSMUSG00000033355	0.0425387285580327
ENSMUSG00000021025	ENSMUSG00000025348	0.0425114297697846
ENSMUSG00000010376	ENSMUSG00000027913	0.0424720467502355
ENSMUSG00000054766	ENSMUSG00000050088	0.0424437621653713
ENSMUSG00000010376	ENSMUSG00000061815	0.0422055136156134
ENSMUSG00000006715	ENSMUSG00000091898	0.0420219132260174
ENSMUSG00000059040	ENSMUSG00000018259	0.0419560349386746
ENSMUSG00000021025	ENSMUSG00000052406	0.0419414294777561
ENSMUSG00000020923	ENSMUSG00000018774	0.0418994737868649
ENSMUSG00000021025	ENSMUSG00000074874	0.041861374303491
ENSMUSG00000031939	ENSMUSG00000024610	0.0417749023585355
ENSMUSG00000079658	ENSMUSG00000073412	0.0417675769546426
ENSMUSG00000022831	ENSMUSG00000033213	0.0417529190137781
ENSMUSG00000001156	ENSMUSG00000090553	0.0416509573969723
ENSMUSG00000036432	ENSMUSG00000052406	0.0416432368841373
ENSMUSG00000021025	ENSMUSG00000021440	0.0416390361065385
ENSMUSG00000025364	ENSMUSG00000018774	0.0415532645837223
ENSMUSG00000056071	ENSMUSG00000025498	0.0415096246917029
ENSMUSG00000022255	ENSMUSG00000006490	0.041483969104298
ENSMUSG00000038151	ENSMUSG00000025498	0.0414324848819564
ENSMUSG00000036432	ENSMUSG00000057446	0.0412893029352437
ENSMUSG00000038151	ENSMUSG00000025348	0.0412607479965586
ENSMUSG00000006715	ENSMUSG00000024610	0.0412356221854085
ENSMUSG00000023927	ENSMUSG00000064039	0.0411369018757793
ENSMUSG00000027552	ENSMUSG00000004542	0.0411283269698508
ENSMUSG00000020923	ENSMUSG00000058558	0.0411123919883142
ENSMUSG00000022255	ENSMUSG00000074896	0.0410864622144963
ENSMUSG00000006715	ENSMUSG00000033355	0.0410121354685356
ENSMUSG00000036432	ENSMUSG00000026429	0.0409972805701033
ENSMUSG00000031939	ENSMUSG00000079017	0.0409757664588733
ENSMUSG00000042354	ENSMUSG00000035521	0.0409721902752801
ENSMUSG00000042354	ENSMUSG00000025492	0.0409511221033434
ENSMUSG00000006715	ENSMUSG00000068036	0.0409449866827527
ENSMUSG00000042354	ENSMUSG00000091898	0.0409394706538939
ENSMUSG00000054766	ENSMUSG00000033213	0.0409312384640207
ENSMUSG00000010376	ENSMUSG00000021440	0.0409283215063553
ENSMUSG00000021025	ENSMUSG00000022886	0.040903829089953
ENSMUSG00000010376	ENSMUSG00000042354	0.0408539001311913
ENSMUSG00000063972	ENSMUSG00000058558	0.0407263845372137
ENSMUSG00000021025	ENSMUSG00000061815	0.0406905534935906
ENSMUSG00000042354	ENSMUSG00000031565	0.0406641698089005
ENSMUSG00000054766	ENSMUSG00000035521	0.0406305721508612
ENSMUSG00000021359	ENSMUSG00000028073	0.0406069876989194
ENSMUSG00000002325	ENSMUSG00000050635	0.040498545403013
ENSMUSG00000022831	ENSMUSG00000025492	0.0404524880391445
ENSMUSG00000043099	ENSMUSG00000001995	0.0404421830636649
ENSMUSG00000031939	ENSMUSG00000029019	0.0402985598513832
ENSMUSG00000006715	ENSMUSG00000031565	0.0402961875860449
ENSMUSG00000031987	ENSMUSG00000036718	0.0402403736210031
ENSMUSG00000038151	ENSMUSG00000025492	0.0401883229260384
ENSMUSG00000020923	ENSMUSG00000032103	0.0401859989043658
ENSMUSG00000079658	ENSMUSG00000000682	0.0401773803579544
ENSMUSG00000054766	ENSMUSG00000021629	0.040051059018828
ENSMUSG00000041235	ENSMUSG00000020183	0.0399243094027555
ENSMUSG00000038151	ENSMUSG00000042993	0.0398749590290139
ENSMUSG00000025498	ENSMUSG00000046056	0.0398736531899826
ENSMUSG00000001156	ENSMUSG00000027913	0.0397878240020556
ENSMUSG00000031482	ENSMUSG00000021483	0.0397734033782292
ENSMUSG00000006715	ENSMUSG00000073412	0.0397436377968521
ENSMUSG00000020923	ENSMUSG00000053398	0.0396869686033652
ENSMUSG00000010376	ENSMUSG00000033355	0.0396444350235956
ENSMUSG00000031939	ENSMUSG00000033213	0.0395939826270145
ENSMUSG00000022831	ENSMUSG00000025967	0.0395276311653298
ENSMUSG00000035356	ENSMUSG00000053846	0.0394337339833228
ENSMUSG00000031565	ENSMUSG00000006490	0.0394241899201369
ENSMUSG00000025498	ENSMUSG00000022831	0.0394177571129404
ENSMUSG00000022255	ENSMUSG00000033213	0.0394132356702562
ENSMUSG00000020923	ENSMUSG00000028010	0.0393850111233248
ENSMUSG00000079658	ENSMUSG00000033213	0.039356681831356
ENSMUSG00000025498	ENSMUSG00000052406	0.0393538097089093
ENSMUSG00000021025	ENSMUSG00000033213	0.0393261721027023
ENSMUSG00000052406	ENSMUSG00000030846	0.039310355240172
ENSMUSG00000022255	ENSMUSG00000050088	0.0392742945429329
ENSMUSG00000041235	ENSMUSG00000053846	0.0392070540415707
ENSMUSG00000059040	ENSMUSG00000053398	0.0391629948503227
ENSMUSG00000025364	ENSMUSG00000040658	0.0391517896928255
ENSMUSG00000031482	ENSMUSG00000026429	0.0390695665623701
ENSMUSG00000079658	ENSMUSG00000062148	0.0390645515783346
ENSMUSG00000022831	ENSMUSG00000021822	0.0390494562665434
ENSMUSG00000006715	ENSMUSG00000027913	0.0390462645991782
ENSMUSG00000031939	ENSMUSG00000041921	0.0389966159960426
ENSMUSG00000022831	ENSMUSG00000004542	0.0389801078019862
ENSMUSG00000030551	ENSMUSG00000053846	0.0389652254143847
ENSMUSG00000059040	ENSMUSG00000018774	0.0389601725878299
ENSMUSG00000031565	ENSMUSG00000091898	0.0389297372447037
ENSMUSG00000079658	ENSMUSG00000040658	0.0389027833458035
ENSMUSG00000028640	ENSMUSG00000037463	0.0388104735269003
ENSMUSG00000023927	ENSMUSG00000043089	0.038753869088846
ENSMUSG00000010376	ENSMUSG00000026429	0.0386066093593387
ENSMUSG00000010376	ENSMUSG00000021629	0.0386061121199501
ENSMUSG00000059040	ENSMUSG00000028010	0.0385990982456606
ENSMUSG00000036432	ENSMUSG00000035521	0.0385729028500759
ENSMUSG00000022895	ENSMUSG00000053846	0.0385689355628247
ENSMUSG00000038151	ENSMUSG00000052406	0.0385483570008638
ENSMUSG00000025498	ENSMUSG00000004542	0.0385212479551297
ENSMUSG00000036432	ENSMUSG00000030846	0.038517181557068
ENSMUSG00000021025	ENSMUSG00000027913	0.0384309764298248
ENSMUSG00000021025	ENSMUSG00000060036	0.0383850188251896
ENSMUSG00000005413	ENSMUSG00000007209	0.0383184594570528
ENSMUSG00000002325	ENSMUSG00000028073	0.0381868813688604
ENSMUSG00000026104	ENSMUSG00000004542	0.0381792726341838
ENSMUSG00000063972	ENSMUSG00000073422	0.0381545122313698
ENSMUSG00000025880	ENSMUSG00000031613	0.0381365621612445
ENSMUSG00000022831	ENSMUSG00000046056	0.0381008267823037
ENSMUSG00000019779	ENSMUSG00000057446	0.0380982523406951
ENSMUSG00000042354	ENSMUSG00000021629	0.0380721494735758
ENSMUSG00000031565	ENSMUSG00000073940	0.0380539662481835
ENSMUSG00000022255	ENSMUSG00000035521	0.0380328519948434
ENSMUSG00000079658	ENSMUSG00000058715	0.0380221104435641
ENSMUSG00000042354	ENSMUSG00000002297	0.0380166183579857
ENSMUSG00000038151	ENSMUSG00000022831	0.0379910830963147
ENSMUSG00000010376	ENSMUSG00000066861	0.0379723104143403
ENSMUSG00000021359	ENSMUSG00000031799	0.0378941612072949
ENSMUSG00000043099	ENSMUSG00000053846	0.0378736765202507
ENSMUSG00000056071	ENSMUSG00000002297	0.037872874530453
ENSMUSG00000028680	ENSMUSG00000035969	0.0378007708674227
ENSMUSG00000052406	ENSMUSG00000042354	0.0377704661260158
ENSMUSG00000042354	ENSMUSG00000027913	0.0377235654102871
ENSMUSG00000034271	ENSMUSG00000063531	0.0377130286547601
ENSMUSG00000010376	ENSMUSG00000022831	0.0376460069440046
ENSMUSG00000001156	ENSMUSG00000040296	0.0376370769947643
ENSMUSG00000005413	ENSMUSG00000022886	0.0375900409042225
ENSMUSG00000025498	ENSMUSG00000030846	0.0375781107507646
ENSMUSG00000001156	ENSMUSG00000074874	0.0375682512410313
ENSMUSG00000036432	ENSMUSG00000020838	0.0375546407117021
ENSMUSG00000038151	ENSMUSG00000022514	0.0375140912382462
ENSMUSG00000002325	ENSMUSG00000022754	0.0374956675076868
ENSMUSG00000059040	ENSMUSG00000032103	0.0374906361388708
ENSMUSG00000027552	ENSMUSG00000025498	0.0374266616111913
ENSMUSG00000052406	ENSMUSG00000025498	0.0372943845800626
ENSMUSG00000031482	ENSMUSG00000052406	0.0372898602517141
ENSMUSG00000006715	ENSMUSG00000050088	0.0372612347116948
ENSMUSG00000022831	ENSMUSG00000035521	0.0372345981883548
ENSMUSG00000054766	ENSMUSG00000079017	0.0372213235408831
ENSMUSG00000052406	ENSMUSG00000079017	0.0371965750408742
ENSMUSG00000010376	ENSMUSG00000001156	0.0371654175212226
ENSMUSG00000010376	ENSMUSG00000091898	0.0371177404894316
ENSMUSG00000038437	ENSMUSG00000032103	0.0370544706667385
ENSMUSG00000022831	ENSMUSG00000030846	0.0370036028518142
ENSMUSG00000031565	ENSMUSG00000022886	0.0369776808320771
ENSMUSG00000060969	ENSMUSG00000002325	0.0369704850122744
ENSMUSG00000025034	ENSMUSG00000053846	0.0369371969239469
ENSMUSG00000010376	ENSMUSG00000004542	0.0369296984911854
ENSMUSG00000030551	ENSMUSG00000050635	0.0369118301015016
ENSMUSG00000063972	ENSMUSG00000038671	0.0369115640902694
ENSMUSG00000059040	ENSMUSG00000062148	0.0368310952534627
ENSMUSG00000027186	ENSMUSG00000040345	0.0368251917455742
ENSMUSG00000056071	ENSMUSG00000024610	0.0366805777291606
ENSMUSG00000056071	ENSMUSG00000025492	0.0366666393893022
ENSMUSG00000060969	ENSMUSG00000031799	0.0366359311175035
ENSMUSG00000006715	ENSMUSG00000074874	0.0366292776745342
ENSMUSG00000010376	ENSMUSG00000046718	0.0366048201448672
ENSMUSG00000048897	ENSMUSG00000006205	0.0365991849256449
ENSMUSG00000063972	ENSMUSG00000024610	0.0365387181597628
ENSMUSG00000059040	ENSMUSG00000073422	0.0365369931331773
ENSMUSG00000027552	ENSMUSG00000030846	0.0365195277393556
ENSMUSG00000021359	ENSMUSG00000001995	0.0365137633022503
ENSMUSG00000052713	ENSMUSG00000001995	0.0364551568318439
ENSMUSG00000056071	ENSMUSG00000041921	0.0364510147144766
ENSMUSG00000030970	ENSMUSG00000037463	0.0364289139810288
ENSMUSG00000036432	ENSMUSG00000042993	0.0364274737214696
ENSMUSG00000025034	ENSMUSG00000022754	0.0364191726038141
ENSMUSG00000042354	ENSMUSG00000022831	0.0364010469747646
ENSMUSG00000038151	ENSMUSG00000035521	0.0363740090957369
ENSMUSG00000031987	ENSMUSG00000050088	0.0363342897964887
ENSMUSG00000001156	ENSMUSG00000078795	0.0363294640844252
ENSMUSG00000052406	ENSMUSG00000044626	0.0362998826777015
ENSMUSG00000031482	ENSMUSG00000025492	0.0362989107484811
ENSMUSG00000027186	ENSMUSG00000022598	0.0362875216960825
ENSMUSG00000022255	ENSMUSG00000029019	0.0362874398457914
ENSMUSG00000079658	ENSMUSG00000029019	0.0362657680974793
ENSMUSG00000025364	ENSMUSG00000032103	0.0362077419107475
ENSMUSG00000027552	ENSMUSG00000026429	0.0361723257800067
ENSMUSG00000019779	ENSMUSG00000037463	0.0360977668935808
ENSMUSG00000022255	ENSMUSG00000000682	0.0360078598371149
ENSMUSG00000028640	ENSMUSG00000052713	0.0359918127264543
ENSMUSG00000095098	ENSMUSG00000002565	0.0359455138333881
ENSMUSG00000056071	ENSMUSG00000028527	0.0359068644101504
ENSMUSG00000031987	ENSMUSG00000040345	0.0359057215231969
ENSMUSG00000056071	ENSMUSG00000022831	0.0357890711425017
ENSMUSG00000031565	ENSMUSG00000031613	0.0357591100476711
ENSMUSG00000022831	ENSMUSG00000020838	0.0357397960821973
ENSMUSG00000022831	ENSMUSG00000074874	0.0356892157295395
ENSMUSG00000052406	ENSMUSG00000004542	0.0356671732518327
ENSMUSG00000002325	ENSMUSG00000028207	0.0356584720968999
ENSMUSG00000042354	ENSMUSG00000046718	0.0356442843424929
ENSMUSG00000022255	ENSMUSG00000042354	0.0355949595655272
ENSMUSG00000001156	ENSMUSG00000026429	0.0355822432161469
ENSMUSG00000021025	ENSMUSG00000025967	0.0355806112883642
ENSMUSG00000054766	ENSMUSG00000006490	0.0355405300742687
ENSMUSG00000038151	ENSMUSG00000030846	0.0355243989046074
ENSMUSG00000001156	ENSMUSG00000030022	0.0354982582909818
ENSMUSG00000030970	ENSMUSG00000020838	0.0354954612820384
ENSMUSG00000010376	ENSMUSG00000033213	0.0354870444996012
ENSMUSG00000023927	ENSMUSG00000020701	0.0354763612476779
ENSMUSG00000025498	ENSMUSG00000026429	0.03546251193013
ENSMUSG00000031482	ENSMUSG00000022831	0.035448488668654
ENSMUSG00000063972	ENSMUSG00000006490	0.0353588900346523
ENSMUSG00000023927	ENSMUSG00000022893	0.0353430971876388
ENSMUSG00000005413	ENSMUSG00000031613	0.035336157992596
ENSMUSG00000042354	ENSMUSG00000090553	0.0353065210232329
ENSMUSG00000019779	ENSMUSG00000037035	0.0352664088335958
