regulatoryGene	targetGene	weight
ENSMUSG00000048897	ENSMUSG00000040658	0.0646623925250575
ENSMUSG00000027186	ENSMUSG00000050914	0.0643124862999415
ENSMUSG00000042354	ENSMUSG00000006490	0.0637027832185433
ENSMUSG00000010376	ENSMUSG00000042993	0.0628038481243791
ENSMUSG00000056071	ENSMUSG00000026981	0.0627635153643718
ENSMUSG00000042354	ENSMUSG00000074896	0.0627421681714498
ENSMUSG00000022255	ENSMUSG00000027398	0.0617474220663835
ENSMUSG00000022831	ENSMUSG00000046056	0.061585928970334
ENSMUSG00000063972	ENSMUSG00000074896	0.0614678006172137
ENSMUSG00000031939	ENSMUSG00000020077	0.0609444005938557
ENSMUSG00000042354	ENSMUSG00000073412	0.0608721541256943
ENSMUSG00000063972	ENSMUSG00000018259	0.0608543862260618
ENSMUSG00000031987	ENSMUSG00000003161	0.0608528850240129
ENSMUSG00000031565	ENSMUSG00000030022	0.0605934548123839
ENSMUSG00000079658	ENSMUSG00000030157	0.0605792857796503
ENSMUSG00000042354	ENSMUSG00000042993	0.0604547242412837
ENSMUSG00000006715	ENSMUSG00000026981	0.0601060526882295
ENSMUSG00000063972	ENSMUSG00000020077	0.0599569591125917
ENSMUSG00000063972	ENSMUSG00000026981	0.0594406961570652
ENSMUSG00000031939	ENSMUSG00000030157	0.0594354941886927
ENSMUSG00000054766	ENSMUSG00000068036	0.0593866425064115
ENSMUSG00000021025	ENSMUSG00000031565	0.0589801099746109
ENSMUSG00000063972	ENSMUSG00000002297	0.0588507020521814
ENSMUSG00000056071	ENSMUSG00000073412	0.0588057504679015
ENSMUSG00000001156	ENSMUSG00000042993	0.0586328054119481
ENSMUSG00000006715	ENSMUSG00000030157	0.0585408770660475
ENSMUSG00000006715	ENSMUSG00000051439	0.0584863976167912
ENSMUSG00000021025	ENSMUSG00000060036	0.0583392780044773
ENSMUSG00000063972	ENSMUSG00000003161	0.0582613369962766
ENSMUSG00000031939	ENSMUSG00000026981	0.0581698661254328
ENSMUSG00000006715	ENSMUSG00000033213	0.057730606327612
ENSMUSG00000052406	ENSMUSG00000046056	0.0576922486723246
ENSMUSG00000031565	ENSMUSG00000021440	0.0574262524427336
ENSMUSG00000054766	ENSMUSG00000020077	0.0573909463513788
ENSMUSG00000006715	ENSMUSG00000027398	0.0570829901659577
ENSMUSG00000042354	ENSMUSG00000030157	0.0570177720568018
ENSMUSG00000022255	ENSMUSG00000051439	0.0569994943000946
ENSMUSG00000038437	ENSMUSG00000018259	0.0567980610945086
ENSMUSG00000031565	ENSMUSG00000033355	0.0565568239566494
ENSMUSG00000025364	ENSMUSG00000040658	0.0564344010232434
ENSMUSG00000042354	ENSMUSG00000051439	0.0564101326372672
ENSMUSG00000025364	ENSMUSG00000018259	0.0563856983860275
ENSMUSG00000031939	ENSMUSG00000002297	0.0563016424933342
ENSMUSG00000031987	ENSMUSG00000050914	0.0560797291811897
ENSMUSG00000025364	ENSMUSG00000025467	0.0558598391571477
ENSMUSG00000054766	ENSMUSG00000026981	0.0557208379374545
ENSMUSG00000056071	ENSMUSG00000002297	0.0555046561427306
ENSMUSG00000042354	ENSMUSG00000026429	0.0553607842359532
ENSMUSG00000031565	ENSMUSG00000066861	0.0552537982667117
ENSMUSG00000063972	ENSMUSG00000030157	0.0551514773379735
ENSMUSG00000001156	ENSMUSG00000031565	0.0549501613840217
ENSMUSG00000022831	ENSMUSG00000025498	0.0544816124811063
ENSMUSG00000079658	ENSMUSG00000020077	0.0542626450547727
ENSMUSG00000031565	ENSMUSG00000060036	0.0540426356551643
ENSMUSG00000006715	ENSMUSG00000002297	0.0531002136690259
ENSMUSG00000010376	ENSMUSG00000006490	0.0530274889062403
ENSMUSG00000022831	ENSMUSG00000006490	0.0529708769325158
ENSMUSG00000022255	ENSMUSG00000026981	0.0529103300568702
ENSMUSG00000031939	ENSMUSG00000073412	0.0526881052568639
ENSMUSG00000056071	ENSMUSG00000074896	0.0526022794372714
ENSMUSG00000052406	ENSMUSG00000035521	0.0525579485012544
ENSMUSG00000010376	ENSMUSG00000061815	0.0522508311074699
ENSMUSG00000079658	ENSMUSG00000024610	0.0519066733226064
ENSMUSG00000001156	ENSMUSG00000091898	0.0518982117687914
ENSMUSG00000054766	ENSMUSG00000074896	0.0518889004124599
ENSMUSG00000054766	ENSMUSG00000051439	0.0517969020315413
ENSMUSG00000031987	ENSMUSG00000073940	0.0515828762435573
ENSMUSG00000054766	ENSMUSG00000002297	0.0515806047482785
ENSMUSG00000052406	ENSMUSG00000025492	0.0515762209483614
ENSMUSG00000021025	ENSMUSG00000006490	0.0515612194981102
ENSMUSG00000056071	ENSMUSG00000020077	0.051524457126636
ENSMUSG00000059040	ENSMUSG00000073422	0.0513607584794729
ENSMUSG00000010376	ENSMUSG00000046718	0.0511152366081028
ENSMUSG00000006715	ENSMUSG00000068036	0.0507164333394238
ENSMUSG00000079658	ENSMUSG00000025467	0.0506853720847865
ENSMUSG00000063972	ENSMUSG00000040658	0.0505461775594137
ENSMUSG00000079658	ENSMUSG00000026981	0.0502623048895486
ENSMUSG00000048897	ENSMUSG00000025467	0.050126992607176
ENSMUSG00000022831	ENSMUSG00000052406	0.0498347937240653
ENSMUSG00000031939	ENSMUSG00000068036	0.0498041872888176
ENSMUSG00000025498	ENSMUSG00000035521	0.0497507571488546
ENSMUSG00000031939	ENSMUSG00000006490	0.0494991379595294
ENSMUSG00000025498	ENSMUSG00000042993	0.0494629441353013
ENSMUSG00000052406	ENSMUSG00000042993	0.0493290548297791
ENSMUSG00000022255	ENSMUSG00000073412	0.0493265528333747
ENSMUSG00000054766	ENSMUSG00000024610	0.0492447291962871
ENSMUSG00000010376	ENSMUSG00000033355	0.0489720381372147
ENSMUSG00000079658	ENSMUSG00000051439	0.048890567804418
ENSMUSG00000031565	ENSMUSG00000074874	0.0488505852803287
ENSMUSG00000054766	ENSMUSG00000073412	0.0488175089784569
ENSMUSG00000006715	ENSMUSG00000074874	0.048530174706359
ENSMUSG00000031565	ENSMUSG00000091898	0.048520960834532
ENSMUSG00000027186	ENSMUSG00000050088	0.0484649817786394
ENSMUSG00000006715	ENSMUSG00000031565	0.0484534057644635
ENSMUSG00000025364	ENSMUSG00000058558	0.0480779010457591
ENSMUSG00000010376	ENSMUSG00000025348	0.0480221152863632
ENSMUSG00000010376	ENSMUSG00000031565	0.047984920053992
ENSMUSG00000031987	ENSMUSG00000028010	0.047808120593531
ENSMUSG00000079658	ENSMUSG00000033213	0.047770054854217
ENSMUSG00000027552	ENSMUSG00000004542	0.0477527327070452
ENSMUSG00000063972	ENSMUSG00000058558	0.0475463897800004
ENSMUSG00000010376	ENSMUSG00000033213	0.0474943654663253
ENSMUSG00000010376	ENSMUSG00000060036	0.0474266661978137
ENSMUSG00000022831	ENSMUSG00000031565	0.0473886498375342
ENSMUSG00000052406	ENSMUSG00000061815	0.0472024237897336
ENSMUSG00000031565	ENSMUSG00000033213	0.0467543092691947
ENSMUSG00000010376	ENSMUSG00000025498	0.0463177405533504
ENSMUSG00000022255	ENSMUSG00000024610	0.0462542227582736
ENSMUSG00000006715	ENSMUSG00000033355	0.0462013724674191
ENSMUSG00000042354	ENSMUSG00000074874	0.0461808094202942
ENSMUSG00000052406	ENSMUSG00000025348	0.0459388678282039
ENSMUSG00000031482	ENSMUSG00000046056	0.0458363714484347
ENSMUSG00000022831	ENSMUSG00000091898	0.045782226958511
ENSMUSG00000038437	ENSMUSG00000021079	0.0457472288106615
ENSMUSG00000022831	ENSMUSG00000060036	0.0455541701645125
ENSMUSG00000001156	ENSMUSG00000021440	0.045449246970267
ENSMUSG00000006715	ENSMUSG00000073412	0.0450323221335859
ENSMUSG00000020923	ENSMUSG00000073422	0.045019557531816
ENSMUSG00000025498	ENSMUSG00000052406	0.0449689508688664
ENSMUSG00000021025	ENSMUSG00000046718	0.0449633169223899
ENSMUSG00000079658	ENSMUSG00000073422	0.0449519845266538
ENSMUSG00000001156	ENSMUSG00000033213	0.0448993666193071
ENSMUSG00000031565	ENSMUSG00000003541	0.0448844483943931
ENSMUSG00000059040	ENSMUSG00000025467	0.0448661055231768
ENSMUSG00000031939	ENSMUSG00000024610	0.0447683388642146
ENSMUSG00000005413	ENSMUSG00000022893	0.0447188363637089
ENSMUSG00000006715	ENSMUSG00000060036	0.0447133354848753
ENSMUSG00000020923	ENSMUSG00000032103	0.0446887222530342
ENSMUSG00000001156	ENSMUSG00000033355	0.0446319382662338
ENSMUSG00000048897	ENSMUSG00000018774	0.044623810351299
ENSMUSG00000021025	ENSMUSG00000021440	0.0445802373651337
ENSMUSG00000063972	ENSMUSG00000018774	0.0445101589710589
ENSMUSG00000056071	ENSMUSG00000068036	0.0443318508266925
ENSMUSG00000027186	ENSMUSG00000040345	0.0443151425596098
ENSMUSG00000079658	ENSMUSG00000032103	0.044260717629558
ENSMUSG00000010376	ENSMUSG00000026429	0.0442269651678831
ENSMUSG00000079658	ENSMUSG00000018259	0.0442208742998377
ENSMUSG00000042354	ENSMUSG00000020077	0.0441849640153679
ENSMUSG00000006715	ENSMUSG00000091898	0.0441613941895801
ENSMUSG00000031565	ENSMUSG00000006490	0.0441015907394813
ENSMUSG00000079658	ENSMUSG00000002297	0.0440898494634355
ENSMUSG00000038437	ENSMUSG00000073422	0.0440565811882896
ENSMUSG00000048897	ENSMUSG00000021079	0.0440384092033838
ENSMUSG00000038151	ENSMUSG00000046056	0.0440124853301595
ENSMUSG00000031482	ENSMUSG00000030846	0.0439534850429899
ENSMUSG00000010376	ENSMUSG00000052406	0.0439502445865071
ENSMUSG00000056071	ENSMUSG00000030157	0.0439278237254855
ENSMUSG00000048897	ENSMUSG00000062148	0.0439160987274974
ENSMUSG00000010376	ENSMUSG00000025967	0.0438401748283537
ENSMUSG00000022255	ENSMUSG00000033213	0.043827207094244
ENSMUSG00000021025	ENSMUSG00000033355	0.0437939916284169
ENSMUSG00000060969	ENSMUSG00000028073	0.0435675628683017
ENSMUSG00000020923	ENSMUSG00000018259	0.0435395289197631
ENSMUSG00000031987	ENSMUSG00000022754	0.0435382540590255
ENSMUSG00000025364	ENSMUSG00000018774	0.0435226258647936
ENSMUSG00000038151	ENSMUSG00000027913	0.0434585554061856
ENSMUSG00000042354	ENSMUSG00000002297	0.0433580353264189
ENSMUSG00000028680	ENSMUSG00000053846	0.0433351322273086
ENSMUSG00000020923	ENSMUSG00000018774	0.0432325989198808
ENSMUSG00000031939	ENSMUSG00000033213	0.0431834638119668
ENSMUSG00000021025	ENSMUSG00000033213	0.0430152261607014
ENSMUSG00000079658	ENSMUSG00000073412	0.0429533113731123
ENSMUSG00000006715	ENSMUSG00000027913	0.0429430316358039
ENSMUSG00000063972	ENSMUSG00000068036	0.0428988344199172
ENSMUSG00000048897	ENSMUSG00000006205	0.0428870597237746
ENSMUSG00000001156	ENSMUSG00000052406	0.0428273625904978
ENSMUSG00000031565	ENSMUSG00000050088	0.0428235280391698
ENSMUSG00000031939	ENSMUSG00000050088	0.042814766443831
ENSMUSG00000022255	ENSMUSG00000035521	0.042708948870948
ENSMUSG00000010376	ENSMUSG00000035521	0.0427038588983392
ENSMUSG00000038151	ENSMUSG00000025492	0.0425184709446547
ENSMUSG00000031987	ENSMUSG00000050565	0.0424947927763523
ENSMUSG00000042354	ENSMUSG00000060036	0.0424334736928937
ENSMUSG00000035356	ENSMUSG00000001995	0.0424164326936718
ENSMUSG00000034168	ENSMUSG00000020183	0.0423969089025111
ENSMUSG00000021025	ENSMUSG00000025348	0.042384330788359
ENSMUSG00000052406	ENSMUSG00000026429	0.0423759542396015
ENSMUSG00000022831	ENSMUSG00000044626	0.0422594667745291
ENSMUSG00000042354	ENSMUSG00000033355	0.0422176022137197
ENSMUSG00000054766	ENSMUSG00000033213	0.0422004490167123
ENSMUSG00000079658	ENSMUSG00000068036	0.0421507110740629
ENSMUSG00000031565	ENSMUSG00000046718	0.0421284233173287
ENSMUSG00000001156	ENSMUSG00000025967	0.0419849147182817
ENSMUSG00000079658	ENSMUSG00000029019	0.0419376483338841
ENSMUSG00000052406	ENSMUSG00000027913	0.0419258666402852
ENSMUSG00000010376	ENSMUSG00000027913	0.0419139246227535
ENSMUSG00000056071	ENSMUSG00000006490	0.0418490131440332
ENSMUSG00000021359	ENSMUSG00000001995	0.0418222330215106
ENSMUSG00000042354	ENSMUSG00000091898	0.0417600613714398
ENSMUSG00000079658	ENSMUSG00000074896	0.0416996335572689
ENSMUSG00000025498	ENSMUSG00000027913	0.0416188720309019
ENSMUSG00000020923	ENSMUSG00000058558	0.0415120902628923
ENSMUSG00000079658	ENSMUSG00000000682	0.0415060768018589
ENSMUSG00000048897	ENSMUSG00000058558	0.0414135985663351
ENSMUSG00000031482	ENSMUSG00000021483	0.0413592335899261
ENSMUSG00000056071	ENSMUSG00000024610	0.0413411053781711
ENSMUSG00000010376	ENSMUSG00000046056	0.0413399880367108
ENSMUSG00000001156	ENSMUSG00000006490	0.04133316076283
ENSMUSG00000022831	ENSMUSG00000025348	0.0411674786959541
ENSMUSG00000027552	ENSMUSG00000046056	0.0411395940607604
ENSMUSG00000021025	ENSMUSG00000078795	0.0410142204563196
ENSMUSG00000010376	ENSMUSG00000001156	0.0410002806988236
ENSMUSG00000036432	ENSMUSG00000026429	0.0409587812910027
ENSMUSG00000042354	ENSMUSG00000052406	0.040891063121029
ENSMUSG00000022255	ENSMUSG00000074896	0.0408030473980114
ENSMUSG00000022255	ENSMUSG00000002297	0.0407945002820566
ENSMUSG00000063972	ENSMUSG00000050565	0.0407944102930779
ENSMUSG00000063972	ENSMUSG00000021079	0.0407188096064216
ENSMUSG00000022831	ENSMUSG00000026429	0.0406126695495249
ENSMUSG00000031987	ENSMUSG00000039774	0.0406124145927082
ENSMUSG00000063972	ENSMUSG00000073412	0.0406107469052005
ENSMUSG00000027552	ENSMUSG00000026429	0.0404916550091639
ENSMUSG00000010376	ENSMUSG00000025492	0.0404791040689812
ENSMUSG00000021025	ENSMUSG00000074874	0.0404512625243456
ENSMUSG00000027552	ENSMUSG00000025492	0.0403746629654223
ENSMUSG00000036432	ENSMUSG00000046056	0.0403053079844316
ENSMUSG00000054766	ENSMUSG00000035521	0.0402424663563646
ENSMUSG00000031939	ENSMUSG00000074896	0.0401835767895747
ENSMUSG00000025498	ENSMUSG00000025348	0.0401615101331797
ENSMUSG00000021025	ENSMUSG00000066861	0.0401127724733819
ENSMUSG00000042354	ENSMUSG00000068036	0.0400686921432079
ENSMUSG00000042354	ENSMUSG00000022831	0.0400622243167319
ENSMUSG00000036432	ENSMUSG00000025498	0.0400145665775095
ENSMUSG00000054766	ENSMUSG00000069516	0.0400133277741837
ENSMUSG00000054766	ENSMUSG00000026429	0.040005450064052
ENSMUSG00000042354	ENSMUSG00000031565	0.0400045493322472
ENSMUSG00000059040	ENSMUSG00000058558	0.0398758016334385
ENSMUSG00000030551	ENSMUSG00000020838	0.0397970738151551
ENSMUSG00000042354	ENSMUSG00000021629	0.0397880053483066
ENSMUSG00000031482	ENSMUSG00000035521	0.0397807146360949
ENSMUSG00000036432	ENSMUSG00000057446	0.0397371850793177
ENSMUSG00000022831	ENSMUSG00000035521	0.0397073832513054
ENSMUSG00000021025	ENSMUSG00000027913	0.0396832123197479
ENSMUSG00000022831	ENSMUSG00000025967	0.039652591673925
ENSMUSG00000006715	ENSMUSG00000042993	0.0396323059868116
ENSMUSG00000001156	ENSMUSG00000025348	0.0395876195365815
ENSMUSG00000025498	ENSMUSG00000046056	0.0395317517358823
ENSMUSG00000026104	ENSMUSG00000022886	0.0395211233570025
ENSMUSG00000026104	ENSMUSG00000031613	0.0394868904726825
ENSMUSG00000028988	ENSMUSG00000046623	0.0394493161271536
ENSMUSG00000031939	ENSMUSG00000079017	0.0393844669630242
ENSMUSG00000021025	ENSMUSG00000026429	0.0393472299296582
ENSMUSG00000054766	ENSMUSG00000055762	0.0393449127488814
ENSMUSG00000025034	ENSMUSG00000057726	0.0393412057137464
ENSMUSG00000063972	ENSMUSG00000041620	0.0393406291477668
ENSMUSG00000006715	ENSMUSG00000024610	0.0393082748629357
ENSMUSG00000036432	ENSMUSG00000020838	0.0392853548934191
ENSMUSG00000059040	ENSMUSG00000062148	0.0390963540119281
ENSMUSG00000001156	ENSMUSG00000046718	0.0390160322475944
ENSMUSG00000079658	ENSMUSG00000058558	0.0390090467745982
ENSMUSG00000021025	ENSMUSG00000025498	0.0390008399882821
ENSMUSG00000056071	ENSMUSG00000033213	0.038935468578922
ENSMUSG00000052406	ENSMUSG00000079017	0.0389189687421229
ENSMUSG00000022255	ENSMUSG00000050088	0.0389186871181365
ENSMUSG00000054766	ENSMUSG00000021629	0.0388741937771985
ENSMUSG00000059040	ENSMUSG00000018259	0.0388612825187047
ENSMUSG00000025034	ENSMUSG00000031799	0.0387773493992435
ENSMUSG00000042354	ENSMUSG00000046718	0.0386751077094028
ENSMUSG00000059040	ENSMUSG00000040658	0.0386284816260924
ENSMUSG00000054766	ENSMUSG00000042993	0.0386147626110134
ENSMUSG00000022831	ENSMUSG00000021440	0.0385259361232306
ENSMUSG00000022255	ENSMUSG00000052406	0.03852549065243
ENSMUSG00000031565	ENSMUSG00000020838	0.03850519515543
ENSMUSG00000036432	ENSMUSG00000004542	0.0384981136246458
ENSMUSG00000036432	ENSMUSG00000061815	0.0384956841152064
ENSMUSG00000043099	ENSMUSG00000001995	0.0384858436330687
ENSMUSG00000052406	ENSMUSG00000073412	0.0383957843140427
ENSMUSG00000021025	ENSMUSG00000023031	0.0383945342157494
ENSMUSG00000022831	ENSMUSG00000033355	0.038392758308955
ENSMUSG00000031565	ENSMUSG00000064039	0.038342110807874
ENSMUSG00000031482	ENSMUSG00000042993	0.0383404114793279
ENSMUSG00000021025	ENSMUSG00000042993	0.0383340522083263
ENSMUSG00000079658	ENSMUSG00000018774	0.0382589251631567
ENSMUSG00000001156	ENSMUSG00000030022	0.0382223334363617
ENSMUSG00000022831	ENSMUSG00000030846	0.0382177236531027
ENSMUSG00000056071	ENSMUSG00000041921	0.0381877431252431
ENSMUSG00000025498	ENSMUSG00000061815	0.0381816319158633
ENSMUSG00000031482	ENSMUSG00000025498	0.0381414921214553
ENSMUSG00000038151	ENSMUSG00000007209	0.0381105978912287
ENSMUSG00000022831	ENSMUSG00000020838	0.038108179170955
ENSMUSG00000052713	ENSMUSG00000001995	0.0380980769142782
ENSMUSG00000038151	ENSMUSG00000030846	0.0380773909860079
ENSMUSG00000038437	ENSMUSG00000032103	0.0380398674168519
ENSMUSG00000054766	ENSMUSG00000025995	0.0380227902186336
ENSMUSG00000002325	ENSMUSG00000028207	0.0379880460836521
ENSMUSG00000042354	ENSMUSG00000030846	0.0379865403603112
ENSMUSG00000022255	ENSMUSG00000029019	0.0379859680575581
ENSMUSG00000022255	ENSMUSG00000000682	0.0379844876052739
ENSMUSG00000054766	ENSMUSG00000041921	0.0379719237702987
ENSMUSG00000042354	ENSMUSG00000035521	0.0379630233108542
ENSMUSG00000031482	ENSMUSG00000026429	0.0378642002821607
ENSMUSG00000038151	ENSMUSG00000042993	0.0378164639679214
ENSMUSG00000021025	ENSMUSG00000041620	0.0378128970666618
ENSMUSG00000002325	ENSMUSG00000020838	0.0377998791856726
ENSMUSG00000036432	ENSMUSG00000044626	0.0377978277440831
ENSMUSG00000036432	ENSMUSG00000074457	0.0377954438249708
ENSMUSG00000010376	ENSMUSG00000021440	0.0377805072168031
ENSMUSG00000031565	ENSMUSG00000041620	0.0376950154473431
ENSMUSG00000022255	ENSMUSG00000006490	0.0376526600971485
ENSMUSG00000009248	ENSMUSG00000031613	0.0375969463879738
ENSMUSG00000036432	ENSMUSG00000047213	0.03759285385292
ENSMUSG00000005413	ENSMUSG00000031613	0.037565264624619
ENSMUSG00000052406	ENSMUSG00000022831	0.0375332182350081
ENSMUSG00000063972	ENSMUSG00000073422	0.037498426928991
ENSMUSG00000025034	ENSMUSG00000024219	0.0374750447667985
ENSMUSG00000022831	ENSMUSG00000004542	0.0374552545766293
ENSMUSG00000048897	ENSMUSG00000053398	0.0374032267313744
ENSMUSG00000052837	ENSMUSG00000057446	0.0373428723736613
ENSMUSG00000002325	ENSMUSG00000022754	0.0373418606729246
ENSMUSG00000006715	ENSMUSG00000025967	0.0372717707180758
ENSMUSG00000030970	ENSMUSG00000007209	0.0372516585259522
ENSMUSG00000038437	ENSMUSG00000018774	0.037198970358367
ENSMUSG00000023927	ENSMUSG00000020701	0.0371962775152823
ENSMUSG00000025364	ENSMUSG00000073422	0.0371911776950744
ENSMUSG00000042354	ENSMUSG00000027913	0.0371682764335
ENSMUSG00000031987	ENSMUSG00000050088	0.0371631304230715
ENSMUSG00000063972	ENSMUSG00000039774	0.0371241467963219
ENSMUSG00000056071	ENSMUSG00000052406	0.0370620120970994
ENSMUSG00000054766	ENSMUSG00000006490	0.0369134895888992
ENSMUSG00000021025	ENSMUSG00000091898	0.0368500975934175
ENSMUSG00000001156	ENSMUSG00000026429	0.036824649057637
ENSMUSG00000023927	ENSMUSG00000028073	0.0367854753366079
ENSMUSG00000022831	ENSMUSG00000046718	0.0367601583976083
ENSMUSG00000079658	ENSMUSG00000006490	0.036755413148793
ENSMUSG00000031939	ENSMUSG00000046056	0.0367479843198342
ENSMUSG00000020923	ENSMUSG00000028010	0.0367227736515278
ENSMUSG00000021025	ENSMUSG00000004542	0.0367137843559713
ENSMUSG00000002325	ENSMUSG00000043089	0.036686905527983
ENSMUSG00000054766	ENSMUSG00000050088	0.0366671677287138
ENSMUSG00000052406	ENSMUSG00000030846	0.0366496089568819
ENSMUSG00000034271	ENSMUSG00000024219	0.036620845755059
ENSMUSG00000010376	ENSMUSG00000091898	0.0366135918003747
ENSMUSG00000001156	ENSMUSG00000078795	0.0365853605196952
ENSMUSG00000048897	ENSMUSG00000028010	0.0364986953895996
ENSMUSG00000030551	ENSMUSG00000022893	0.0364705787150416
ENSMUSG00000025498	ENSMUSG00000030846	0.0363995030611792
ENSMUSG00000022831	ENSMUSG00000033213	0.0363816433586537
ENSMUSG00000022255	ENSMUSG00000068036	0.0363313771962266
ENSMUSG00000025498	ENSMUSG00000025492	0.0363180899890789
ENSMUSG00000027552	ENSMUSG00000027913	0.036316854139613
ENSMUSG00000042354	ENSMUSG00000061815	0.0362402030333419
ENSMUSG00000079658	ENSMUSG00000053398	0.0362146307404474
ENSMUSG00000002325	ENSMUSG00000031799	0.0361902335547422
ENSMUSG00000056071	ENSMUSG00000025498	0.0361839885182568
ENSMUSG00000021025	ENSMUSG00000035521	0.0361740066531707
ENSMUSG00000010376	ENSMUSG00000073412	0.0361610644662477
ENSMUSG00000021025	ENSMUSG00000022893	0.0360636120636607
ENSMUSG00000034271	ENSMUSG00000063531	0.036055821974031
ENSMUSG00000054766	ENSMUSG00000042354	0.0360449442057221
ENSMUSG00000054766	ENSMUSG00000000682	0.0360169679479382
ENSMUSG00000056071	ENSMUSG00000050088	0.0358876932108394
ENSMUSG00000031939	ENSMUSG00000042354	0.0358669190218254
ENSMUSG00000001156	ENSMUSG00000023031	0.0358647880382398
ENSMUSG00000021359	ENSMUSG00000020183	0.0358321060337638
ENSMUSG00000028640	ENSMUSG00000028207	0.0358219557497452
ENSMUSG00000001156	ENSMUSG00000021822	0.0358151570111298
ENSMUSG00000022255	ENSMUSG00000046056	0.0357686408079952
ENSMUSG00000056071	ENSMUSG00000025348	0.0357647165393116
ENSMUSG00000031482	ENSMUSG00000025492	0.0357529430070936
ENSMUSG00000042354	ENSMUSG00000025995	0.0357445781186575
ENSMUSG00000052406	ENSMUSG00000042354	0.0357175536858411
ENSMUSG00000031987	ENSMUSG00000036718	0.0356994566074282
ENSMUSG00000059040	ENSMUSG00000020923	0.0356335864327907
ENSMUSG00000025364	ENSMUSG00000028527	0.0356121744438744
ENSMUSG00000095098	ENSMUSG00000037400	0.0355644340672737
ENSMUSG00000059040	ENSMUSG00000053398	0.0355575204059278
ENSMUSG00000027186	ENSMUSG00000063952	0.0355474862742948
ENSMUSG00000010376	ENSMUSG00000044626	0.0355319756333989
ENSMUSG00000006715	ENSMUSG00000021440	0.0355149739178004
ENSMUSG00000010376	ENSMUSG00000074874	0.0354903710791067
ENSMUSG00000053477	ENSMUSG00000046623	0.0354866407112124
ENSMUSG00000056071	ENSMUSG00000042354	0.0354833499769899
ENSMUSG00000079658	ENSMUSG00000050088	0.0354190179618993
ENSMUSG00000006715	ENSMUSG00000040296	0.0353929536858301
ENSMUSG00000041235	ENSMUSG00000020183	0.0353906689974436
ENSMUSG00000038151	ENSMUSG00000022831	0.0353418944189723
ENSMUSG00000031939	ENSMUSG00000000682	0.0353236852269719
ENSMUSG00000022831	ENSMUSG00000066861	0.0352872501216472
ENSMUSG00000030970	ENSMUSG00000050635	0.0352725436965287
ENSMUSG00000034168	ENSMUSG00000020689	0.0352654459796892
