"SUID","EdgeBetweenness","interaction","name","selected","shared interaction","shared name","weight"
"147441","33.45434427","interacts with","ENSMUSG00000024953 (interacts with) ENSMUSG00000022517","false","interacts with","ENSMUSG00000024953 (interacts with) ENSMUSG00000022517","0.0176295496943298"
"147439","44.87759667","interacts with","ENSMUSG00000034974 (interacts with) ENSMUSG00000038459","false","interacts with","ENSMUSG00000034974 (interacts with) ENSMUSG00000038459","0.0176302688232828"
"147440","42.1819654","interacts with","ENSMUSG00000079628 (interacts with) ENSMUSG00000090523","false","interacts with","ENSMUSG00000079628 (interacts with) ENSMUSG00000090523","0.0176297663214577"
"147445","41.4675711","interacts with","ENSMUSG00000034974 (interacts with) ENSMUSG00000028684","false","interacts with","ENSMUSG00000034974 (interacts with) ENSMUSG00000028684","0.0176281314961328"
"139257","41.40742563","interacts with","ENSMUSG00000074102 (interacts with) ENSMUSG00000018677","false","interacts with","ENSMUSG00000074102 (interacts with) ENSMUSG00000018677","0.0264860786808687"
"147453","53.2231218","interacts with","ENSMUSG00000041058 (interacts with) ENSMUSG00000041870","false","interacts with","ENSMUSG00000041058 (interacts with) ENSMUSG00000041870","0.0176220688699469"
"147451","39.12088617","interacts with","ENSMUSG00000021540 (interacts with) ENSMUSG00000019810","false","interacts with","ENSMUSG00000021540 (interacts with) ENSMUSG00000019810","0.0176236867547347"
"147452","164.7963792","interacts with","ENSMUSG00000055320 (interacts with) ENSMUSG00000038298","false","interacts with","ENSMUSG00000055320 (interacts with) ENSMUSG00000038298","0.0176235502452053"
"139260","22.43690322","interacts with","ENSMUSG00000034957 (interacts with) ENSMUSG00000000253","false","interacts with","ENSMUSG00000034957 (interacts with) ENSMUSG00000000253","0.0264774160969517"
"147456","51.70712771","interacts with","ENSMUSG00000075595 (interacts with) ENSMUSG00000029513","false","interacts with","ENSMUSG00000075595 (interacts with) ENSMUSG00000029513","0.0176196034836208"
"147461","83.63258283","interacts with","ENSMUSG00000034205 (interacts with) ENSMUSG00000057531","false","interacts with","ENSMUSG00000034205 (interacts with) ENSMUSG00000057531","0.0176174141551411"
"147459","50.91220615","interacts with","ENSMUSG00000031839 (interacts with) ENSMUSG00000034258","false","interacts with","ENSMUSG00000031839 (interacts with) ENSMUSG00000034258","0.0176175054701668"
"147460","42.02403414","interacts with","ENSMUSG00000025764 (interacts with) ENSMUSG00000037295","false","interacts with","ENSMUSG00000025764 (interacts with) ENSMUSG00000037295","0.0176174828492985"
"147463","42.56555871","interacts with","ENSMUSG00000021221 (interacts with) ENSMUSG00000001506","false","interacts with","ENSMUSG00000021221 (interacts with) ENSMUSG00000001506","0.0176159807039111"
"147464","84.70325869","interacts with","ENSMUSG00000024515 (interacts with) ENSMUSG00000004846","false","interacts with","ENSMUSG00000024515 (interacts with) ENSMUSG00000004846","0.0176145468990484"
"147468","69.77180961","interacts with","ENSMUSG00000028591 (interacts with) ENSMUSG00000095463","false","interacts with","ENSMUSG00000028591 (interacts with) ENSMUSG00000095463","0.0176111983547885"
"147473","43.58148855","interacts with","ENSMUSG00000025764 (interacts with) ENSMUSG00000049422","false","interacts with","ENSMUSG00000025764 (interacts with) ENSMUSG00000049422","0.0176072594274975"
"147472","118.56255921","interacts with","ENSMUSG00000034430 (interacts with) ENSMUSG00000024515","false","interacts with","ENSMUSG00000034430 (interacts with) ENSMUSG00000024515","0.0176077182934213"
"139284","132.59452253","interacts with","ENSMUSG00000034205 (interacts with) ENSMUSG00000032086","false","interacts with","ENSMUSG00000034205 (interacts with) ENSMUSG00000032086","0.0264221002057778"
"147482","41.06191803","interacts with","ENSMUSG00000039989 (interacts with) ENSMUSG00000028703","false","interacts with","ENSMUSG00000039989 (interacts with) ENSMUSG00000028703","0.0176011648226963"
"147480","88.36287848","interacts with","ENSMUSG00000048878 (interacts with) ENSMUSG00000084128","false","interacts with","ENSMUSG00000048878 (interacts with) ENSMUSG00000084128","0.01760225599632"
"139295","107.92244395","interacts with","ENSMUSG00000034205 (interacts with) ENSMUSG00000021224","false","interacts with","ENSMUSG00000034205 (interacts with) ENSMUSG00000021224","0.0263852933064672"
"139296","107.11892789","interacts with","ENSMUSG00000055320 (interacts with) ENSMUSG00000028124","false","interacts with","ENSMUSG00000055320 (interacts with) ENSMUSG00000028124","0.026383260723384"
"147498","21.77489086","interacts with","ENSMUSG00000039501 (interacts with) ENSMUSG00000032105","false","interacts with","ENSMUSG00000039501 (interacts with) ENSMUSG00000032105","0.0175927538998795"
"139303","51.02101495","interacts with","ENSMUSG00000031839 (interacts with) ENSMUSG00000026509","false","interacts with","ENSMUSG00000031839 (interacts with) ENSMUSG00000026509","0.0263583669676289"
"147501","86.3386995","interacts with","ENSMUSG00000032702 (interacts with) ENSMUSG00000000247","false","interacts with","ENSMUSG00000032702 (interacts with) ENSMUSG00000000247","0.0175924705087057"
"147499","29.3826189","interacts with","ENSMUSG00000031839 (interacts with) ENSMUSG00000001131","false","interacts with","ENSMUSG00000031839 (interacts with) ENSMUSG00000001131","0.0175925952578825"
"147500","34.51792201","interacts with","ENSMUSG00000035443 (interacts with) ENSMUSG00000041801","false","interacts with","ENSMUSG00000035443 (interacts with) ENSMUSG00000041801","0.0175924735730033"
"139312","32.84889061","interacts with","ENSMUSG00000029290 (interacts with) ENSMUSG00000020381","false","interacts with","ENSMUSG00000029290 (interacts with) ENSMUSG00000020381","0.026334846232325"
"147509","23.35464658","interacts with","ENSMUSG00000028717 (interacts with) ENSMUSG00000073435","false","interacts with","ENSMUSG00000028717 (interacts with) ENSMUSG00000073435","0.0175881848555199"
"139316","43.78813884","interacts with","ENSMUSG00000031162 (interacts with) ENSMUSG00000026193","false","interacts with","ENSMUSG00000031162 (interacts with) ENSMUSG00000026193","0.0263257722117627"
"147513","26.31898435","interacts with","ENSMUSG00000024953 (interacts with) ENSMUSG00000031819","false","interacts with","ENSMUSG00000024953 (interacts with) ENSMUSG00000031819","0.0175875220628402"
"147511","34.13162348","interacts with","ENSMUSG00000075595 (interacts with) ENSMUSG00000032126","false","interacts with","ENSMUSG00000075595 (interacts with) ENSMUSG00000032126","0.0175879624251433"
"147512","40.64979559","interacts with","ENSMUSG00000052684 (interacts with) ENSMUSG00000033685","false","interacts with","ENSMUSG00000052684 (interacts with) ENSMUSG00000033685","0.0175878277816514"
"147515","112.69963516","interacts with","ENSMUSG00000039231 (interacts with) ENSMUSG00000000792","false","interacts with","ENSMUSG00000039231 (interacts with) ENSMUSG00000000792","0.0175867367360062"
"139324","30.46059575","interacts with","ENSMUSG00000054191 (interacts with) ENSMUSG00000115302","false","interacts with","ENSMUSG00000054191 (interacts with) ENSMUSG00000115302","0.0263017970916098"
"139327","70.69897622","interacts with","ENSMUSG00000031839 (interacts with) ENSMUSG00000006200","false","interacts with","ENSMUSG00000031839 (interacts with) ENSMUSG00000006200","0.0262957420882761"
"147520","28.52809133","interacts with","ENSMUSG00000015846 (interacts with) ENSMUSG00000020186","false","interacts with","ENSMUSG00000015846 (interacts with) ENSMUSG00000020186","0.0175845366289467"
"147525","75.90183216","interacts with","ENSMUSG00000025358 (interacts with) ENSMUSG00000020300","false","interacts with","ENSMUSG00000025358 (interacts with) ENSMUSG00000020300","0.0175825980005891"
"139331","168.51469238","interacts with","ENSMUSG00000055320 (interacts with) ENSMUSG00000020978","false","interacts with","ENSMUSG00000055320 (interacts with) ENSMUSG00000020978","0.0262935505868198"
"147529","36.89120117","interacts with","ENSMUSG00000024953 (interacts with) ENSMUSG00000034471","false","interacts with","ENSMUSG00000024953 (interacts with) ENSMUSG00000034471","0.0175798587653623"
"139335","75.47984496","interacts with","ENSMUSG00000042812 (interacts with) ENSMUSG00000022433","false","interacts with","ENSMUSG00000042812 (interacts with) ENSMUSG00000022433","0.0262866727378831"
"147528","103.56128403","interacts with","ENSMUSG00000025358 (interacts with) ENSMUSG00000101026","false","interacts with","ENSMUSG00000025358 (interacts with) ENSMUSG00000101026","0.0175815038570679"
"147532","44.85352237","interacts with","ENSMUSG00000054191 (interacts with) ENSMUSG00000022436","false","interacts with","ENSMUSG00000054191 (interacts with) ENSMUSG00000022436","0.0175790951823592"
"139350","270.31473531","interacts with","ENSMUSG00000055320 (interacts with) ENSMUSG00000044477","false","interacts with","ENSMUSG00000055320 (interacts with) ENSMUSG00000044477","0.0262638096334526"
"147542","35.77015613","interacts with","ENSMUSG00000021540 (interacts with) ENSMUSG00000039989","false","interacts with","ENSMUSG00000021540 (interacts with) ENSMUSG00000039989","0.0175747354016218"
"139347","54.75287927","interacts with","ENSMUSG00000052684 (interacts with) ENSMUSG00000115302","false","interacts with","ENSMUSG00000052684 (interacts with) ENSMUSG00000115302","0.0262644373535625"
"139348","44.3021981","interacts with","ENSMUSG00000031162 (interacts with) ENSMUSG00000032436","false","interacts with","ENSMUSG00000031162 (interacts with) ENSMUSG00000032436","0.0262640024207904"
"147546","39.9817522","interacts with","ENSMUSG00000012076 (interacts with) ENSMUSG00000026042","false","interacts with","ENSMUSG00000012076 (interacts with) ENSMUSG00000026042","0.0175715951214574"
"139357","43.86749994","interacts with","ENSMUSG00000031839 (interacts with) ENSMUSG00000032180","false","interacts with","ENSMUSG00000031839 (interacts with) ENSMUSG00000032180","0.0262443013599549"
"147550","38.43209103","interacts with","ENSMUSG00000075595 (interacts with) ENSMUSG00000079508","false","interacts with","ENSMUSG00000075595 (interacts with) ENSMUSG00000079508","0.0175687878922307"
"147547","26.72929147","interacts with","ENSMUSG00000053754 (interacts with) ENSMUSG00000021613","false","interacts with","ENSMUSG00000053754 (interacts with) ENSMUSG00000021613","0.0175713802995778"
"139361","73.66989781","interacts with","ENSMUSG00000024515 (interacts with) ENSMUSG00000029192","false","interacts with","ENSMUSG00000024515 (interacts with) ENSMUSG00000029192","0.0262347230889238"
"147552","55.76778333","interacts with","ENSMUSG00000052684 (interacts with) ENSMUSG00000032086","false","interacts with","ENSMUSG00000052684 (interacts with) ENSMUSG00000032086","0.0175685858549859"
"139363","172.17715216","interacts with","ENSMUSG00000055320 (interacts with) ENSMUSG00000024381","false","interacts with","ENSMUSG00000055320 (interacts with) ENSMUSG00000024381","0.026233793037244"
"147559","43.46420712","interacts with","ENSMUSG00000002603 (interacts with) ENSMUSG00000031077","false","interacts with","ENSMUSG00000002603 (interacts with) ENSMUSG00000031077","0.0175646560418693"
"147566","28.24056983","interacts with","ENSMUSG00000034957 (interacts with) ENSMUSG00000090523","false","interacts with","ENSMUSG00000034957 (interacts with) ENSMUSG00000090523","0.0175604937402422"
"147570","38.10969652","interacts with","ENSMUSG00000075595 (interacts with) ENSMUSG00000035198","false","interacts with","ENSMUSG00000075595 (interacts with) ENSMUSG00000035198","0.0175570738571709"
"147568","41.16357955","interacts with","ENSMUSG00000000247 (interacts with) ENSMUSG00000021806","false","interacts with","ENSMUSG00000000247 (interacts with) ENSMUSG00000021806","0.0175598608762101"
"139382","23.36325949","interacts with","ENSMUSG00000040857 (interacts with) ENSMUSG00000028127","false","interacts with","ENSMUSG00000040857 (interacts with) ENSMUSG00000028127","0.0262030775093756"
"147574","34.18692589","interacts with","ENSMUSG00000028717 (interacts with) ENSMUSG00000019927","false","interacts with","ENSMUSG00000028717 (interacts with) ENSMUSG00000019927","0.0175529369279866"
"147575","28.1738683","interacts with","ENSMUSG00000041058 (interacts with) ENSMUSG00000049680","false","interacts with","ENSMUSG00000041058 (interacts with) ENSMUSG00000049680","0.0175525908060329"
"139387","136.0745576","interacts with","ENSMUSG00000034205 (interacts with) ENSMUSG00000031216","false","interacts with","ENSMUSG00000034205 (interacts with) ENSMUSG00000031216","0.0261931556183315"
"139388","29.34113555","interacts with","ENSMUSG00000001472 (interacts with) ENSMUSG00000033174","false","interacts with","ENSMUSG00000001472 (interacts with) ENSMUSG00000033174","0.02619268976882"
"147585","43.92649688","interacts with","ENSMUSG00000012076 (interacts with) ENSMUSG00000004626","false","interacts with","ENSMUSG00000012076 (interacts with) ENSMUSG00000004626","0.0175447026381727"
"147588","119.28973452","interacts with","ENSMUSG00000002603 (interacts with) ENSMUSG00000000792","false","interacts with","ENSMUSG00000002603 (interacts with) ENSMUSG00000000792","0.0175435118601863"
"139401","159.09047568","interacts with","ENSMUSG00000055320 (interacts with) ENSMUSG00000075595","false","interacts with","ENSMUSG00000055320 (interacts with) ENSMUSG00000075595","0.0261788840142961"
"139409","108.52041512","interacts with","ENSMUSG00000034205 (interacts with) ENSMUSG00000020190","false","interacts with","ENSMUSG00000034205 (interacts with) ENSMUSG00000020190","0.026166141603339"
"147602","63.68000625","interacts with","ENSMUSG00000025358 (interacts with) ENSMUSG00000020190","false","interacts with","ENSMUSG00000025358 (interacts with) ENSMUSG00000020190","0.0175390708200709"
"139413","46.16725085","interacts with","ENSMUSG00000014303 (interacts with) ENSMUSG00000091337","false","interacts with","ENSMUSG00000014303 (interacts with) ENSMUSG00000091337","0.0261615290579045"
"147605","23.51647253","interacts with","ENSMUSG00000040857 (interacts with) ENSMUSG00000042834","false","interacts with","ENSMUSG00000040857 (interacts with) ENSMUSG00000042834","0.0175359329272241"
"147604","51.09717864","interacts with","ENSMUSG00000012076 (interacts with) ENSMUSG00000025792","false","interacts with","ENSMUSG00000012076 (interacts with) ENSMUSG00000025792","0.0175379726461209"
"147608","61.48620817","interacts with","ENSMUSG00000042812 (interacts with) ENSMUSG00000029227","false","interacts with","ENSMUSG00000042812 (interacts with) ENSMUSG00000029227","0.0175354104310979"
"147612","34.34429041","interacts with","ENSMUSG00000043059 (interacts with) ENSMUSG00000021280","false","interacts with","ENSMUSG00000043059 (interacts with) ENSMUSG00000021280","0.0175326624424811"
"139426","28.21999271","interacts with","ENSMUSG00000025239 (interacts with) ENSMUSG00000090958","false","interacts with","ENSMUSG00000025239 (interacts with) ENSMUSG00000090958","0.0261445080865821"
"147615","46.24979662","interacts with","ENSMUSG00000054191 (interacts with) ENSMUSG00000050708","false","interacts with","ENSMUSG00000054191 (interacts with) ENSMUSG00000050708","0.0175311277753834"
"147621","45.55415266","interacts with","ENSMUSG00000079628 (interacts with) ENSMUSG00000023904","false","interacts with","ENSMUSG00000079628 (interacts with) ENSMUSG00000023904","0.0175275262197452"
"139433","44.35244419","interacts with","ENSMUSG00000033075 (interacts with) ENSMUSG00000022186","false","interacts with","ENSMUSG00000033075 (interacts with) ENSMUSG00000022186","0.0261301043335482"
"147629","67.22534467","interacts with","ENSMUSG00000002603 (interacts with) ENSMUSG00000050440","false","interacts with","ENSMUSG00000002603 (interacts with) ENSMUSG00000050440","0.0175228588248326"
"139436","184.04073854","interacts with","ENSMUSG00000055320 (interacts with) ENSMUSG00000039202","false","interacts with","ENSMUSG00000055320 (interacts with) ENSMUSG00000039202","0.0261262362105406"
"139442","69.82025451","interacts with","ENSMUSG00000042812 (interacts with) ENSMUSG00000004626","false","interacts with","ENSMUSG00000042812 (interacts with) ENSMUSG00000004626","0.0261187633046724"
"147634","46.07521701","interacts with","ENSMUSG00000014303 (interacts with) ENSMUSG00000053898","false","interacts with","ENSMUSG00000014303 (interacts with) ENSMUSG00000053898","0.0175195968520203"
"147631","36.59911289","interacts with","ENSMUSG00000024805 (interacts with) ENSMUSG00000036782","false","interacts with","ENSMUSG00000024805 (interacts with) ENSMUSG00000036782","0.0175209641577076"
"147632","33.2912939","interacts with","ENSMUSG00000001472 (interacts with) ENSMUSG00000034201","false","interacts with","ENSMUSG00000001472 (interacts with) ENSMUSG00000034201","0.0175207350994581"
"139445","226.12014197","interacts with","ENSMUSG00000055320 (interacts with) ENSMUSG00000050440","false","interacts with","ENSMUSG00000055320 (interacts with) ENSMUSG00000050440","0.0261161789647771"
"139446","96.72811136","interacts with","ENSMUSG00000055320 (interacts with) ENSMUSG00000049422","false","interacts with","ENSMUSG00000055320 (interacts with) ENSMUSG00000049422","0.0261153550393984"
"147649","86.34413381","interacts with","ENSMUSG00000042812 (interacts with) ENSMUSG00000018217","false","interacts with","ENSMUSG00000042812 (interacts with) ENSMUSG00000018217","0.017512438352656"
"139458","97.17920852","interacts with","ENSMUSG00000034205 (interacts with) ENSMUSG00000021811","false","interacts with","ENSMUSG00000034205 (interacts with) ENSMUSG00000021811","0.0260975786674193"
"147647","59.8338364","interacts with","ENSMUSG00000025358 (interacts with) ENSMUSG00000058620","false","interacts with","ENSMUSG00000025358 (interacts with) ENSMUSG00000058620","0.0175130147295305"
"147648","70.37054084","interacts with","ENSMUSG00000025764 (interacts with) ENSMUSG00000032324","false","interacts with","ENSMUSG00000025764 (interacts with) ENSMUSG00000032324","0.017512664354978"
"139460","60.78116891","interacts with","ENSMUSG00000052684 (interacts with) ENSMUSG00000055298","false","interacts with","ENSMUSG00000052684 (interacts with) ENSMUSG00000055298","0.0260960029821285"
"147652","55.72561343","interacts with","ENSMUSG00000021540 (interacts with) ENSMUSG00000020300","false","interacts with","ENSMUSG00000021540 (interacts with) ENSMUSG00000020300","0.0175104356579876"
"139466","44.39564454","interacts with","ENSMUSG00000035443 (interacts with) ENSMUSG00000090523","false","interacts with","ENSMUSG00000035443 (interacts with) ENSMUSG00000090523","0.0260846563722033"
"139469","49.14035498","interacts with","ENSMUSG00000042507 (interacts with) ENSMUSG00000074916","false","interacts with","ENSMUSG00000042507 (interacts with) ENSMUSG00000074916","0.0260791383597392"
"147661","31.07019202","interacts with","ENSMUSG00000031839 (interacts with) ENSMUSG00000001472","false","interacts with","ENSMUSG00000031839 (interacts with) ENSMUSG00000001472","0.0175046334695291"
"139470","41.20825443","interacts with","ENSMUSG00000002249 (interacts with) ENSMUSG00000055850","false","interacts with","ENSMUSG00000002249 (interacts with) ENSMUSG00000055850","0.026077959273411"
"147663","52.73748952","interacts with","ENSMUSG00000033075 (interacts with) ENSMUSG00000090523","false","interacts with","ENSMUSG00000033075 (interacts with) ENSMUSG00000090523","0.0175033584768142"
"139472","38.46144256","interacts with","ENSMUSG00000031162 (interacts with) ENSMUSG00000115302","false","interacts with","ENSMUSG00000031162 (interacts with) ENSMUSG00000115302","0.0260759631977382"
"147664","19.70416864","interacts with","ENSMUSG00000039231 (interacts with) ENSMUSG00000026193","false","interacts with","ENSMUSG00000039231 (interacts with) ENSMUSG00000026193","0.0175032146412699"
"139477","16.91907937","interacts with","ENSMUSG00000039501 (interacts with) ENSMUSG00000028703","false","interacts with","ENSMUSG00000039501 (interacts with) ENSMUSG00000028703","0.0260641513634651"
"147670","60.40653277","interacts with","ENSMUSG00000025358 (interacts with) ENSMUSG00000038459","false","interacts with","ENSMUSG00000025358 (interacts with) ENSMUSG00000038459","0.0174992898446725"
"139484","47.58062677","interacts with","ENSMUSG00000025358 (interacts with) ENSMUSG00000021280","false","interacts with","ENSMUSG00000025358 (interacts with) ENSMUSG00000021280","0.0260542702158248"
"147681","93.81705692","interacts with","ENSMUSG00000031622 (interacts with) ENSMUSG00000020782","false","interacts with","ENSMUSG00000031622 (interacts with) ENSMUSG00000020782","0.0174952760937671"
"139491","259.60423715","interacts with","ENSMUSG00000042812 (interacts with) ENSMUSG00000032702","false","interacts with","ENSMUSG00000042812 (interacts with) ENSMUSG00000032702","0.0260436021863304"
"147689","60.36491327","interacts with","ENSMUSG00000024805 (interacts with) ENSMUSG00000032086","false","interacts with","ENSMUSG00000024805 (interacts with) ENSMUSG00000032086","0.0174895048446521"
"147690","95.01140979","interacts with","ENSMUSG00000025239 (interacts with) ENSMUSG00000045284","false","interacts with","ENSMUSG00000025239 (interacts with) ENSMUSG00000045284","0.0174887780491886"
"139502","96.26401336","interacts with","ENSMUSG00000042812 (interacts with) ENSMUSG00000063838","false","interacts with","ENSMUSG00000042812 (interacts with) ENSMUSG00000063838","0.0260243866453578"
"139499","37.06112978","interacts with","ENSMUSG00000021221 (interacts with) ENSMUSG00000002980","false","interacts with","ENSMUSG00000021221 (interacts with) ENSMUSG00000002980","0.0260295073730411"
"147691","42.65029448","interacts with","ENSMUSG00000021540 (interacts with) ENSMUSG00000031622","false","interacts with","ENSMUSG00000021540 (interacts with) ENSMUSG00000031622","0.0174885689887029"
"147692","24.65365245","interacts with","ENSMUSG00000015846 (interacts with) ENSMUSG00000030811","false","interacts with","ENSMUSG00000015846 (interacts with) ENSMUSG00000030811","0.017487468472611"
"147697","29.37890754","interacts with","ENSMUSG00000033075 (interacts with) ENSMUSG00000053192","false","interacts with","ENSMUSG00000033075 (interacts with) ENSMUSG00000053192","0.0174850436601021"
"139506","19.66328915","interacts with","ENSMUSG00000029290 (interacts with) ENSMUSG00000022436","false","interacts with","ENSMUSG00000029290 (interacts with) ENSMUSG00000022436","0.0260181792065786"
"147698","81.12887061","interacts with","ENSMUSG00000043059 (interacts with) ENSMUSG00000039989","false","interacts with","ENSMUSG00000043059 (interacts with) ENSMUSG00000039989","0.0174839361355195"
"147705","21.30805735","interacts with","ENSMUSG00000015846 (interacts with) ENSMUSG00000013160","false","interacts with","ENSMUSG00000015846 (interacts with) ENSMUSG00000013160","0.0174780693815056"
"147706","49.91986215","interacts with","ENSMUSG00000028717 (interacts with) ENSMUSG00000003731","false","interacts with","ENSMUSG00000028717 (interacts with) ENSMUSG00000003731","0.0174778041713672"
"147703","25.51929638","interacts with","ENSMUSG00000032702 (interacts with) ENSMUSG00000027523","false","interacts with","ENSMUSG00000032702 (interacts with) ENSMUSG00000027523","0.0174798272693539"
"147707","57.83759794","interacts with","ENSMUSG00000034974 (interacts with) ENSMUSG00000013160","false","interacts with","ENSMUSG00000034974 (interacts with) ENSMUSG00000013160","0.0174769818639338"
"147708","41.9391575","interacts with","ENSMUSG00000002249 (interacts with) ENSMUSG00000024043","false","interacts with","ENSMUSG00000002249 (interacts with) ENSMUSG00000024043","0.0174767134712171"
"147714","27.42862088","interacts with","ENSMUSG00000079628 (interacts with) ENSMUSG00000003344","false","interacts with","ENSMUSG00000079628 (interacts with) ENSMUSG00000003344","0.017472628773699"
"139525","29.35869699","interacts with","ENSMUSG00000052684 (interacts with) ENSMUSG00000029478","false","interacts with","ENSMUSG00000052684 (interacts with) ENSMUSG00000029478","0.0259839892303816"
"147717","27.04287368","interacts with","ENSMUSG00000039989 (interacts with) ENSMUSG00000029192","false","interacts with","ENSMUSG00000039989 (interacts with) ENSMUSG00000029192","0.0174718256030987"
"147715","58.10104542","interacts with","ENSMUSG00000052684 (interacts with) ENSMUSG00000032180","false","interacts with","ENSMUSG00000052684 (interacts with) ENSMUSG00000032180","0.0174724394877313"
"147716","352.55259851","interacts with","ENSMUSG00000034430 (interacts with) ENSMUSG00000034205","false","interacts with","ENSMUSG00000034430 (interacts with) ENSMUSG00000034205","0.017471915554662"
"147721","36.90583965","interacts with","ENSMUSG00000034673 (interacts with) ENSMUSG00000030811","false","interacts with","ENSMUSG00000034673 (interacts with) ENSMUSG00000030811","0.0174706973261641"
"139528","60.00479378","interacts with","ENSMUSG00000025764 (interacts with) ENSMUSG00000006200","false","interacts with","ENSMUSG00000025764 (interacts with) ENSMUSG00000006200","0.0259796443146991"
"147723","21.11962402","interacts with","ENSMUSG00000002603 (interacts with) ENSMUSG00000020150","false","interacts with","ENSMUSG00000002603 (interacts with) ENSMUSG00000020150","0.0174701401237074"
"139531","29.27938343","interacts with","ENSMUSG00000015846 (interacts with) ENSMUSG00000028684","false","interacts with","ENSMUSG00000015846 (interacts with) ENSMUSG00000028684","0.0259760175333748"
"139537","45.68731925","interacts with","ENSMUSG00000031162 (interacts with) ENSMUSG00000027809","false","interacts with","ENSMUSG00000031162 (interacts with) ENSMUSG00000027809","0.0259716684135215"
"147729","35.87829644","interacts with","ENSMUSG00000025239 (interacts with) ENSMUSG00000032086","false","interacts with","ENSMUSG00000025239 (interacts with) ENSMUSG00000032086","0.0174664425381208"
"147730","59.31772195","interacts with","ENSMUSG00000039989 (interacts with) ENSMUSG00000034471","false","interacts with","ENSMUSG00000039989 (interacts with) ENSMUSG00000034471","0.0174655498951042"
"147728","86.29609169","interacts with","ENSMUSG00000031162 (interacts with) ENSMUSG00000020186","false","interacts with","ENSMUSG00000031162 (interacts with) ENSMUSG00000020186","0.0174670227194786"
"139536","32.84375751","interacts with","ENSMUSG00000035443 (interacts with) ENSMUSG00000051502","false","interacts with","ENSMUSG00000035443 (interacts with) ENSMUSG00000051502","0.0259719620345739"
"147731","31.78382572","interacts with","ENSMUSG00000079628 (interacts with) ENSMUSG00000055298","false","interacts with","ENSMUSG00000079628 (interacts with) ENSMUSG00000055298","0.0174652881511645"
"147736","37.32295333","interacts with","ENSMUSG00000034957 (interacts with) ENSMUSG00000019838","false","interacts with","ENSMUSG00000034957 (interacts with) ENSMUSG00000019838","0.0174633596331054"
"147739","44.19648734","interacts with","ENSMUSG00000052684 (interacts with) ENSMUSG00000032105","false","interacts with","ENSMUSG00000052684 (interacts with) ENSMUSG00000032105","0.0174624243492374"
"147746","100.3007604","interacts with","ENSMUSG00000031839 (interacts with) ENSMUSG00000029776","false","interacts with","ENSMUSG00000031839 (interacts with) ENSMUSG00000029776","0.0174563373749857"
"147743","72.22427063","interacts with","ENSMUSG00000024805 (interacts with) ENSMUSG00000029661","false","interacts with","ENSMUSG00000024805 (interacts with) ENSMUSG00000029661","0.017459152512457"
"147744","60.06270236","interacts with","ENSMUSG00000042507 (interacts with) ENSMUSG00000020300","false","interacts with","ENSMUSG00000042507 (interacts with) ENSMUSG00000020300","0.0174588352275777"
"147747","57.54515869","interacts with","ENSMUSG00000015846 (interacts with) ENSMUSG00000002227","false","interacts with","ENSMUSG00000015846 (interacts with) ENSMUSG00000002227","0.0174562902168591"
"147754","14.5142157","interacts with","ENSMUSG00000091337 (interacts with) ENSMUSG00000073435","false","interacts with","ENSMUSG00000091337 (interacts with) ENSMUSG00000073435","0.0174530787965825"
"139562","36.43320431","interacts with","ENSMUSG00000002603 (interacts with) ENSMUSG00000028717","false","interacts with","ENSMUSG00000002603 (interacts with) ENSMUSG00000028717","0.025920162181768"
"147758","24.60493339","interacts with","ENSMUSG00000026630 (interacts with) ENSMUSG00000001506","false","interacts with","ENSMUSG00000026630 (interacts with) ENSMUSG00000001506","0.0174505490158503"
"147762","147.7032009","interacts with","ENSMUSG00000039231 (interacts with) ENSMUSG00000029053","false","interacts with","ENSMUSG00000039231 (interacts with) ENSMUSG00000029053","0.0174461810170327"
"139567","142.12484755","interacts with","ENSMUSG00000055320 (interacts with) ENSMUSG00000038175","false","interacts with","ENSMUSG00000055320 (interacts with) ENSMUSG00000038175","0.0259125762995272"
"147760","30.28125081","interacts with","ENSMUSG00000028591 (interacts with) ENSMUSG00000028684","false","interacts with","ENSMUSG00000028591 (interacts with) ENSMUSG00000028684","0.0174492246083632"
"139574","18.1577836","interacts with","ENSMUSG00000056501 (interacts with) ENSMUSG00000031133","false","interacts with","ENSMUSG00000056501 (interacts with) ENSMUSG00000031133","0.0259033206055284"
"139577","59.45990213","interacts with","ENSMUSG00000052684 (interacts with) ENSMUSG00000021613","false","interacts with","ENSMUSG00000052684 (interacts with) ENSMUSG00000021613","0.025898375531639"
"139579","73.61418762","interacts with","ENSMUSG00000034205 (interacts with) ENSMUSG00000022892","false","interacts with","ENSMUSG00000034205 (interacts with) ENSMUSG00000022892","0.0258945287048414"
"139580","32.80052738","interacts with","ENSMUSG00000025764 (interacts with) ENSMUSG00000034201","false","interacts with","ENSMUSG00000025764 (interacts with) ENSMUSG00000034201","0.0258933828536482"
"147777","29.20590424","interacts with","ENSMUSG00000049577 (interacts with) ENSMUSG00000001166","false","interacts with","ENSMUSG00000049577 (interacts with) ENSMUSG00000001166","0.0174374427250069"
"147778","22.19294928","interacts with","ENSMUSG00000028591 (interacts with) ENSMUSG00000024043","false","interacts with","ENSMUSG00000028591 (interacts with) ENSMUSG00000024043","0.0174371712834104"
