"SUID","__glayCluster","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"137714","2","2.33903134","1.142E-5","0.42752741","0.47619048","7","3","false","ENSMUSG00000024691","87.0","7","0","0","0.66524217","false","0","ENSMUSG00000024691","122","0.38666667"
"140783","2","2.01424501","2.9366E-4","0.49646393","0.44210526","20","3","false","ENSMUSG00000057531","85.75","20","0","0","0.74643875","false","0","ENSMUSG00000057531","2068","0.26369231"
"138736","2","1.81766382","0.0165423","0.55015674","0.18631382","95","3","false","ENSMUSG00000021540","35.59770115","95","0","8","0.79558405","false","0","ENSMUSG00000021540","25166","0.10852958"
"137206","2","1.86609687","0.01743297","0.53587786","0.13719298","79","3","false","ENSMUSG00000055817","31.75","79","0","3","0.78347578","false","0","ENSMUSG00000055817","25326","0.09913651"
"136695","2","2.18803419","3.187E-5","0.45703125","0.58333333","9","3","false","ENSMUSG00000075702","95.33333333","9","0","0","0.70299145","false","0","ENSMUSG00000075702","242","0.34541063"
"139256","2","2.15669516","6.218E-5","0.46367239","0.66666667","12","3","false","ENSMUSG00000018677","92.41666667","12","0","0","0.71082621","false","0","ENSMUSG00000018677","390","0.3254108"
"139774","2","2.21652422","4.945E-5","0.45115681","0.42857143","8","3","false","ENSMUSG00000039168","91.375","8","0","0","0.69586895","false","0","ENSMUSG00000039168","354","0.34304511"
"135678","2","1.86894587","0.02137186","0.53506098","0.11904762","89","3","false","ENSMUSG00000024515","27.85882353","89","0","4","0.78276353","false","0","ENSMUSG00000024515","30288","0.0892911"
"141819","2","2.0","4.5225E-4","0.5","0.37549407","23","3","false","ENSMUSG00000001131","86.56521739","23","0","0","0.75","false","0","ENSMUSG00000001131","3952","0.26391835"
"135681","2","1.92307692","0.00937172","0.52","0.1814882","61","3","false","ENSMUSG00000049577","32.65517241","61","0","3","0.76923077","false","0","ENSMUSG00000049577","12490","0.10204741"
"138242","2","2.05128205","2.2085E-4","0.4875","0.35238095","15","3","false","ENSMUSG00000018217","81.13333333","15","0","0","0.73717949","false","0","ENSMUSG00000018217","1458","0.25513627"
"137737","2","2.00854701","0.01668285","0.49787234","0.13114754","64","3","false","ENSMUSG00000021709","24.40983607","64","0","3","0.74786325","false","0","ENSMUSG00000021709","27614","0.08626904"
"137738","2","2.03988604","5.5094E-4","0.49022346","0.38153846","26","3","false","ENSMUSG00000003344","79.53846154","26","0","0","0.74002849","false","0","ENSMUSG00000003344","6796","0.25575068"
"138762","2","2.05698006","7.647E-5","0.48614958","0.64285714","21","3","false","ENSMUSG00000034201","96.52380952","21","0","0","0.73575499","false","0","ENSMUSG00000034201","634","0.31136713"
"138759","2","2.16809117","2.2053E-4","0.46123522","0.54545455","11","3","false","ENSMUSG00000049307","94.63636364","11","0","0","0.70797721","false","0","ENSMUSG00000049307","884","0.33678421"
"143373","2","2.5982906","0.0","0.38486842","1.0","3","4","false","ENSMUSG00000026353","75.33333333","3","0","0","0.60042735","false","0","ENSMUSG00000026353","0","0.50222222"
