"SUID","EdgeBetweenness","interaction","name","regulatoryGene","selected","shared interaction","shared name","weight"
"65660","76.64916433","interacts with","5730507C01Rik (interacts with) Rnd2","ENSMUSG00000073197","false","interacts with","5730507C01Rik (interacts with) Rnd2","0.0173309247733331"
"49276","19.58705461","interacts with","Suv39h1 (interacts with) Itm2a","ENSMUSG00000039231","false","interacts with","Suv39h1 (interacts with) Itm2a","0.0367111817316277"
"49279","47.39853975","interacts with","Ell2 (interacts with) Emcn","ENSMUSG00000001542","false","interacts with","Ell2 (interacts with) Emcn","0.0366994037188698"
"65663","27.7661927","interacts with","Erf (interacts with) 6330403K07Rik","ENSMUSG00000040857","false","interacts with","Erf (interacts with) 6330403K07Rik","0.0173300738688727"
"65665","108.93616488","interacts with","Erbin (interacts with) Fadd","ENSMUSG00000021709","false","interacts with","Erbin (interacts with) Fadd","0.0173296563968629"
"49283","38.23482844","interacts with","Trip6 (interacts with) Pcolce","ENSMUSG00000023348","false","interacts with","Trip6 (interacts with) Pcolce","0.0366853131222476"
"49286","51.89930901","interacts with","Zfp362 (interacts with) Pclaf","ENSMUSG00000028799","false","interacts with","Zfp362 (interacts with) Pclaf","0.0366848277952839"
"57478","58.49384276","interacts with","Trip6 (interacts with) Ece1","ENSMUSG00000023348","false","interacts with","Trip6 (interacts with) Ece1","0.0223913635331307"
"49287","197.76213656","interacts with","Plagl1 (interacts with) Smtn","ENSMUSG00000019817","false","interacts with","Plagl1 (interacts with) Smtn","0.0366795113120396"
"49288","146.15912553","interacts with","Pias1 (interacts with) Ube2e1","ENSMUSG00000032405","false","interacts with","Pias1 (interacts with) Ube2e1","0.0366751021591326"
"49291","128.37297138","interacts with","Plagl1 (interacts with) Ccdc93","ENSMUSG00000019817","false","interacts with","Plagl1 (interacts with) Ccdc93","0.0366723849626954"
"49292","19.58705461","interacts with","Suv39h1 (interacts with) Mmp14","ENSMUSG00000039231","false","interacts with","Suv39h1 (interacts with) Mmp14","0.0366655837485433"
"49295","24.26186098","interacts with","Cbx7 (interacts with) Csf1","ENSMUSG00000053411","false","interacts with","Cbx7 (interacts with) Csf1","0.0366631311577854"
"49299","12.39125979","interacts with","Zfp362 (interacts with) Ell2","ENSMUSG00000028799","false","interacts with","Zfp362 (interacts with) Ell2","0.0366603467543912"
"49300","53.5957556","interacts with","Grhl1 (interacts with) Tie1","ENSMUSG00000020656","false","interacts with","Grhl1 (interacts with) Tie1","0.0366589261382863"
"49301","38.87857641","interacts with","Arhgef5 (interacts with) Emcn","ENSMUSG00000033542","false","interacts with","Arhgef5 (interacts with) Emcn","0.0366493068473374"
"49302","72.78135532","interacts with","Trip6 (interacts with) Stim1","ENSMUSG00000023348","false","interacts with","Trip6 (interacts with) Stim1","0.0366471525152039"
"57495","180.25794784","interacts with","Ell2 (interacts with) Fbh1","ENSMUSG00000001542","false","interacts with","Ell2 (interacts with) Fbh1","0.0223823916792887"
"49305","197.76213656","interacts with","Plagl1 (interacts with) Mtmr4","ENSMUSG00000019817","false","interacts with","Plagl1 (interacts with) Mtmr4","0.036643626091775"
"49306","22.32164899","interacts with","Ets1 (interacts with) Aard","ENSMUSG00000032035","false","interacts with","Ets1 (interacts with) Aard","0.0366430699996696"
"57500","146.15912553","interacts with","Pias1 (interacts with) Dkkl1","ENSMUSG00000032405","false","interacts with","Pias1 (interacts with) Dkkl1","0.022377021892429"
"65694","139.50120155","interacts with","Plagl1 (interacts with) 6330403K07Rik","ENSMUSG00000019817","false","interacts with","Plagl1 (interacts with) 6330403K07Rik","0.0173177256751847"
"57501","13.23845911","interacts with","Tal1 (interacts with) AU015836","ENSMUSG00000028717","false","interacts with","Tal1 (interacts with) AU015836","0.0223742692054703"
"49310","57.30457988","interacts with","Txnip (interacts with) Iqgap2","ENSMUSG00000038393","false","interacts with","Txnip (interacts with) Iqgap2","0.0366348361837827"
"49311","28.11505032","interacts with","Zfp326 (interacts with) Ndn","ENSMUSG00000029290","false","interacts with","Zfp326 (interacts with) Ndn","0.0366333077362308"
"49313","251.78574037","interacts with","Grhl1 (interacts with) Col4a1","ENSMUSG00000020656","false","interacts with","Grhl1 (interacts with) Col4a1","0.0366207213433929"
"57505","91.73210005","interacts with","Klf3 (interacts with) Myl9","ENSMUSG00000029178","false","interacts with","Klf3 (interacts with) Myl9","0.0223673497672332"
"49314","121.64576803","interacts with","Ell2 (interacts with) Ifnar2","ENSMUSG00000001542","false","interacts with","Ell2 (interacts with) Ifnar2","0.0366201839464167"
"49317","73.63664727","interacts with","Plagl1 (interacts with) Ets1","ENSMUSG00000019817","false","interacts with","Plagl1 (interacts with) Ets1","0.0366132911858793"
"49318","81.26002522","interacts with","BC004004 (interacts with) Lum","ENSMUSG00000052712","false","interacts with","BC004004 (interacts with) Lum","0.0366086854942689"
"49319","28.4556262","interacts with","Sox18 (interacts with) Mmp14","ENSMUSG00000046470","false","interacts with","Sox18 (interacts with) Mmp14","0.036606877094598"
"49325","44.40871291","interacts with","Trip6 (interacts with) Gcnt1","ENSMUSG00000023348","false","interacts with","Trip6 (interacts with) Gcnt1","0.0365970811293874"
"57517","22.73813068","interacts with","Ccnd1 (interacts with) Ppic","ENSMUSG00000070348","false","interacts with","Ccnd1 (interacts with) Ppic","0.0223573608163034"
"49329","27.40581382","interacts with","Txnip (interacts with) Vegfa","ENSMUSG00000038393","false","interacts with","Txnip (interacts with) Vegfa","0.0365905986170678"
"49330","29.99614614","interacts with","Taf9b (interacts with) Cbx7","ENSMUSG00000047242","false","interacts with","Taf9b (interacts with) Cbx7","0.0365875677733415"
"65716","680.0","interacts with","Erbin (interacts with) Apela","ENSMUSG00000021709","false","interacts with","Erbin (interacts with) Apela","0.0173052758164351"
"49332","56.96021972","interacts with","BC004004 (interacts with) Rgs5","ENSMUSG00000052712","false","interacts with","BC004004 (interacts with) Rgs5","0.0365857456988861"
"65718","106.3693135","interacts with","Trip6 (interacts with) Plagl1","ENSMUSG00000023348","false","interacts with","Trip6 (interacts with) Plagl1","0.0173049571754211"
"49335","53.5957556","interacts with","Grhl1 (interacts with) Efemp2","ENSMUSG00000020656","false","interacts with","Grhl1 (interacts with) Efemp2","0.0365835951784279"
"49336","53.5957556","interacts with","Grhl1 (interacts with) Paqr7","ENSMUSG00000020656","false","interacts with","Grhl1 (interacts with) Paqr7","0.0365809445429809"
"57528","24.26186098","interacts with","Cbx7 (interacts with) Tceal9","ENSMUSG00000053411","false","interacts with","Cbx7 (interacts with) Tceal9","0.0223501488336364"
"49339","47.39853975","interacts with","Ell2 (interacts with) Mmp14","ENSMUSG00000001542","false","interacts with","Ell2 (interacts with) Mmp14","0.0365749775082007"
"49341","47.39853975","interacts with","Ell2 (interacts with) Ndn","ENSMUSG00000001542","false","interacts with","Ell2 (interacts with) Ndn","0.0365554257675721"
"49342","23.06237588","interacts with","Tead2 (interacts with) Ets1","ENSMUSG00000030796","false","interacts with","Tead2 (interacts with) Ets1","0.0365397431222985"
"49346","27.64437593","interacts with","Ctdsp1 (interacts with) Cavin3","ENSMUSG00000026176","false","interacts with","Ctdsp1 (interacts with) Cavin3","0.0365287001951952"
"49347","32.42993298","interacts with","Txnip (interacts with) Cldn5","ENSMUSG00000038393","false","interacts with","Txnip (interacts with) Cldn5","0.0365031095253347"
"49348","96.59330816","interacts with","Pitx1 (interacts with) Vamp8","ENSMUSG00000021506","false","interacts with","Pitx1 (interacts with) Vamp8","0.0364996198243461"
"57540","32.25835232","interacts with","Ets1 (interacts with) Fyn","ENSMUSG00000032035","false","interacts with","Ets1 (interacts with) Fyn","0.0223448715477511"
"49349","104.61233692","interacts with","Zfp362 (interacts with) Lamp2","ENSMUSG00000028799","false","interacts with","Zfp362 (interacts with) Lamp2","0.0364968123721215"
"57541","28.11505032","interacts with","Zfp326 (interacts with) Gcgr","ENSMUSG00000029290","false","interacts with","Zfp326 (interacts with) Gcgr","0.0223446777831249"
"49350","51.89930901","interacts with","Zfp362 (interacts with) Tie1","ENSMUSG00000028799","false","interacts with","Zfp362 (interacts with) Tie1","0.0364966068817148"
"49353","14.04385474","interacts with","Cebpa (interacts with) Fyn","ENSMUSG00000034957","false","interacts with","Cebpa (interacts with) Fyn","0.0364958754192535"
"49354","88.16674883","interacts with","Klf3 (interacts with) Nck2","ENSMUSG00000029178","false","interacts with","Klf3 (interacts with) Nck2","0.0364939020911943"
"49355","117.49102631","interacts with","Klf3 (interacts with) Tmem86a","ENSMUSG00000029178","false","interacts with","Klf3 (interacts with) Tmem86a","0.0364934695374002"
"65742","680.0","interacts with","Zfp326 (interacts with) Abcb1a","ENSMUSG00000029290","false","interacts with","Zfp326 (interacts with) Abcb1a","0.0172923147775757"
"57551","125.76061259","interacts with","Taf9b (interacts with) Plagl1","ENSMUSG00000047242","false","interacts with","Taf9b (interacts with) Plagl1","0.0223308886297989"
"49362","124.7416007","interacts with","Zfp362 (interacts with) Wfdc2","ENSMUSG00000028799","false","interacts with","Zfp362 (interacts with) Wfdc2","0.0364593070302127"
"65745","22.86871211","interacts with","Ripply1 (interacts with) Ppp2r3a","ENSMUSG00000072945","false","interacts with","Ripply1 (interacts with) Ppp2r3a","0.0172912487596043"
"57556","103.04593918","interacts with","Ell2 (interacts with) Prl2c3","ENSMUSG00000001542","false","interacts with","Ell2 (interacts with) Prl2c3","0.0223297532377887"
"65747","144.67974417","interacts with","Phf2 (interacts with) Plagl1","ENSMUSG00000038025","false","interacts with","Phf2 (interacts with) Plagl1","0.0172910469041541"
"49364","31.88979253","interacts with","Tead2 (interacts with) Cd34","ENSMUSG00000030796","false","interacts with","Tead2 (interacts with) Cd34","0.0364571394991948"
"49366","14.18554539","interacts with","Phf2 (interacts with) Adgrg6","ENSMUSG00000038025","false","interacts with","Phf2 (interacts with) Adgrg6","0.0364531626353311"
"49367","153.92281207","interacts with","Ets1 (interacts with) Trip6","ENSMUSG00000032035","false","interacts with","Ets1 (interacts with) Trip6","0.0364462188361041"
"49368","103.76647185","interacts with","Trip6 (interacts with) Gzmd","ENSMUSG00000023348","false","interacts with","Trip6 (interacts with) Gzmd","0.0364439239922373"
"57560","22.49109066","interacts with","Ccnd1 (interacts with) Fzd5","ENSMUSG00000070348","false","interacts with","Ccnd1 (interacts with) Fzd5","0.0223284905760818"
"49369","103.04593918","interacts with","Ell2 (interacts with) Tceal9","ENSMUSG00000001542","false","interacts with","Ell2 (interacts with) Tceal9","0.0364433699402691"
"49371","146.15912553","interacts with","Pias1 (interacts with) Micu1","ENSMUSG00000032405","false","interacts with","Pias1 (interacts with) Micu1","0.0364284197932096"
"57563","34.06957243","interacts with","Ripply1 (interacts with) Cdh1","ENSMUSG00000072945","false","interacts with","Ripply1 (interacts with) Cdh1","0.0223257457097617"
"57568","64.30310447","interacts with","Taf9b (interacts with) Tmem38b","ENSMUSG00000047242","false","interacts with","Taf9b (interacts with) Tmem38b","0.0223197157285263"
"49379","124.7416007","interacts with","Zfp362 (interacts with) Dbi","ENSMUSG00000028799","false","interacts with","Zfp362 (interacts with) Dbi","0.0363872700569561"
"57576","40.64199925","interacts with","Bhlhe40 (interacts with) 6330403K07Rik","ENSMUSG00000030103","false","interacts with","Bhlhe40 (interacts with) 6330403K07Rik","0.022314833781437"
"49386","24.6732439","interacts with","Erbin (interacts with) Rassf3","ENSMUSG00000021709","false","interacts with","Erbin (interacts with) Rassf3","0.0363466490953414"
"49387","41.96107502","interacts with","Txnip (interacts with) Tmem125","ENSMUSG00000038393","false","interacts with","Txnip (interacts with) Tmem125","0.0363455877478956"
"49389","146.15912553","interacts with","Pias1 (interacts with) Gadd45g","ENSMUSG00000032405","false","interacts with","Pias1 (interacts with) Gadd45g","0.0363421986721691"
"65773","29.00813323","interacts with","Taf9b (interacts with) Pdk3","ENSMUSG00000047242","false","interacts with","Taf9b (interacts with) Pdk3","0.0172794565900986"
"49391","13.23845911","interacts with","Tal1 (interacts with) Csf1","ENSMUSG00000028717","false","interacts with","Tal1 (interacts with) Csf1","0.0363368018949534"
"49392","197.76213656","interacts with","Plagl1 (interacts with) Poglut3","ENSMUSG00000019817","false","interacts with","Plagl1 (interacts with) Poglut3","0.0363336254332373"
"57584","26.25231494","interacts with","Erf (interacts with) Plekha6","ENSMUSG00000040857","false","interacts with","Erf (interacts with) Plekha6","0.0223053948639323"
"49393","124.7416007","interacts with","Zfp362 (interacts with) Nkain1","ENSMUSG00000028799","false","interacts with","Zfp362 (interacts with) Nkain1","0.0363320368427427"
"65780","202.44792645","interacts with","Taf9b (interacts with) Txnip","ENSMUSG00000047242","false","interacts with","Taf9b (interacts with) Txnip","0.0172764984303301"
"49396","27.81906798","interacts with","Ctdsp1 (interacts with) Spint2","ENSMUSG00000026176","false","interacts with","Ctdsp1 (interacts with) Spint2","0.0363177279116885"
"49397","186.13404179","interacts with","Sox18 (interacts with) Ell2","ENSMUSG00000046470","false","interacts with","Sox18 (interacts with) Ell2","0.0363132631523811"
"65783","178.44867428","interacts with","Plagl1 (interacts with) Abcb1b","ENSMUSG00000019817","false","interacts with","Plagl1 (interacts with) Abcb1b","0.0172744795527449"
"49405","31.88979253","interacts with","Tead2 (interacts with) Crabp2","ENSMUSG00000030796","false","interacts with","Tead2 (interacts with) Crabp2","0.0362777078149243"
"49407","11.18816431","interacts with","Tgfb1 (interacts with) Fyn","ENSMUSG00000002603","false","interacts with","Tgfb1 (interacts with) Fyn","0.0362758643434189"
"49408","56.96021972","interacts with","BC004004 (interacts with) Nkain1","ENSMUSG00000052712","false","interacts with","BC004004 (interacts with) Nkain1","0.0362743811952528"
"49409","88.16674883","interacts with","Klf3 (interacts with) Slc25a1","ENSMUSG00000029178","false","interacts with","Klf3 (interacts with) Slc25a1","0.0362740761567483"
"57602","351.34865855","interacts with","Erf (interacts with) Plagl1","ENSMUSG00000040857","false","interacts with","Erf (interacts with) Plagl1","0.0222861175247802"
"49410","61.9025011","interacts with","Taf9b (interacts with) Sox18","ENSMUSG00000047242","false","interacts with","Taf9b (interacts with) Sox18","0.0362669613410259"
"49414","51.89930901","interacts with","Zfp362 (interacts with) Plvap","ENSMUSG00000028799","false","interacts with","Zfp362 (interacts with) Plvap","0.0362564519482597"
"57607","190.594654","interacts with","Arhgef5 (interacts with) Mon2","ENSMUSG00000033542","false","interacts with","Arhgef5 (interacts with) Mon2","0.022282094714881"
"49416","27.0633333","interacts with","5730507C01Rik (interacts with) Ndn","ENSMUSG00000073197","false","interacts with","5730507C01Rik (interacts with) Ndn","0.0362442692522533"
"57610","124.7416007","interacts with","Zfp362 (interacts with) Tmem63b","ENSMUSG00000028799","false","interacts with","Zfp362 (interacts with) Tmem63b","0.0222796766538679"
"49418","47.4125112","interacts with","Pias1 (interacts with) Sptb","ENSMUSG00000032405","false","interacts with","Pias1 (interacts with) Sptb","0.0362389345609403"
"49420","56.96021972","interacts with","BC004004 (interacts with) Gchfr","ENSMUSG00000052712","false","interacts with","BC004004 (interacts with) Gchfr","0.0362265195466"
"65806","41.72461301","interacts with","Cbx7 (interacts with) Fads1","ENSMUSG00000053411","false","interacts with","Cbx7 (interacts with) Fads1","0.0172631387080197"
"65808","31.43949076","interacts with","Rasd1 (interacts with) Fzd5","ENSMUSG00000049892","false","interacts with","Rasd1 (interacts with) Fzd5","0.0172624914855099"
"49423","15.37421908","interacts with","E2f8 (interacts with) Adgrg6","ENSMUSG00000046179","false","interacts with","E2f8 (interacts with) Adgrg6","0.0362223095507065"
"49424","176.1927296","interacts with","Zfp326 (interacts with) Ets1","ENSMUSG00000029290","false","interacts with","Zfp326 (interacts with) Ets1","0.0362181521070972"
"49425","121.64576803","interacts with","Ell2 (interacts with) Slc22a18","ENSMUSG00000001542","false","interacts with","Ell2 (interacts with) Slc22a18","0.0362090956951316"
"57623","40.30492299","interacts with","Phf2 (interacts with) Wnt2","ENSMUSG00000038025","false","interacts with","Phf2 (interacts with) Wnt2","0.0222687373066477"
"49431","11.18816431","interacts with","Tgfb1 (interacts with) Mras","ENSMUSG00000002603","false","interacts with","Tgfb1 (interacts with) Mras","0.0361794341966611"
"49434","28.11505032","interacts with","Zfp326 (interacts with) Mmp14","ENSMUSG00000029290","false","interacts with","Zfp326 (interacts with) Mmp14","0.0361710460818055"
