"SUID","__glayCluster","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"62960","1","2.85882353","0.0","0.34979424","0.0","1","4","false","F2r","72.0","1","0","0","0.53529412","false","0","F2r","0","0.0"
"47602","1","1.99117647","6.395E-5","0.50221566","0.68421053","19","3","false","Vim","126.68421053","19","0","0","0.75220588","false","0","Vim","576","0.39100065"
"48116","1","2.06470588","3.5722E-4","0.48433048","0.48366013","18","3","false","Mpp7","99.83333333","18","0","0","0.73382353","false","0","Mpp7","2774","0.33277778"
"51189","1","2.05294118","2.4242E-4","0.48710602","0.5021645","22","3","false","Bgn","98.95454545","22","0","0","0.73676471","false","0","Bgn","3296","0.32984848"
"47605","1","2.09411765","4.046E-5","0.47752809","0.53333333","6","3","false","Myl9","136.0","6","0","0","0.72647059","false","0","Myl9","518","0.45033113"
"47608","1","2.10882353","4.046E-5","0.47419805","0.3","5","3","false","Entpd4","137.0","5","0","0","0.72279412","false","0","Entpd4","518","0.46148649"
"52729","1","2.2","0.0","0.45454545","1.0","5","4","false","Abcb1b","132.2","5","0","0","0.7","false","0","Abcb1b","0","0.48072727"
"59897","1","2.70882353","0.0","0.36916395","0.0","1","4","false","Cldn4","114.0","1","0","0","0.57279412","false","0","Cldn4","0","0.0"
"48122","1","2.10882353","4.046E-5","0.47419805","0.3","5","3","false","Arhgap23","137.0","5","0","0","0.72279412","false","0","Arhgap23","518","0.46148649"
"48636","1","1.85","0.01551805","0.54054054","0.19522692","74","3","false","Cebpb","32.55555556","74","0","2","0.7875","false","0","Cebpb","24098","0.10205503"
"53245","1","2.47058824","3.084E-5","0.4047619","0.6","5","4","false","Agpat2","96.0","5","0","0","0.63235294","false","0","Agpat2","88","0.53932584"
"47613","1","2.02647059","1.7892E-4","0.4934688","0.63809524","15","4","false","Cdh1","131.46666667","15","0","0","0.74338235","false","0","Cdh1","1228","0.41341719"
"47615","1","2.05882353","1.8137E-4","0.48571429","0.55263158","20","3","false","St14","104.1","20","0","0","0.73529412","false","0","St14","2420","0.347"
"50175","1","2.16764706","2.727E-5","0.46132972","0.76190476","7","4","false","Mon2","90.71428571","7","0","0","0.70808824","false","0","Mon2","90","0.32631038"
"47617","1","1.68823529","0.01914164","0.59233449","0.19014385","124","3","false","Tead2","34.42016807","124","0","5","0.82794118","false","0","Tead2","33668","0.10526045"
