"SUID","automated_textmining","coexpression","combined_score","database_annotated","EdgeBetweenness","experimentally_determined_interaction","gene_fusion","homology","interaction","name","neighborhood_on_chromosome","node1_string_id","node2_string_id","phylogenetic_cooccurrence","selected","shared interaction","shared name"
"7612","0.166","0.0","0.658","0.0","169.06820898","0.607","0","0.0","interacts with","Nedd4 (interacts with) Smad1","0","10090.ENSMUSP00000034740","10090.ENSMUSP00000071035","0","false","interacts with","Nedd4 (interacts with) Smad1"
"7611","0.208","0.062","0.682","0.0","179.49436273","0.607","0","0.0","interacts with","Nedd4 (interacts with) Smad5","0","10090.ENSMUSP00000034740","10090.ENSMUSP00000105502","0","false","interacts with","Nedd4 (interacts with) Smad5"
"9770","0.166","0.0","0.913","0.9","21.24651244","0.0","0","0.0","interacts with","Ap2a2 (interacts with) Pacsin1","0","10090.ENSMUSP00000003038","10090.ENSMUSP00000044168","0","false","interacts with","Ap2a2 (interacts with) Pacsin1"
"7610","0.241","0.0","0.769","0.0","356.26535337","0.709","0","0.0","interacts with","Nedd4 (interacts with) Smad6","0","10090.ENSMUSP00000034740","10090.ENSMUSP00000036285","0","false","interacts with","Nedd4 (interacts with) Smad6"
"7609","0.515","0.0","0.77","0.0","1020.0","0.546","0","0.0","interacts with","Nedd4 (interacts with) Pmepa1","0","10090.ENSMUSP00000034740","10090.ENSMUSP00000039950","0","false","interacts with","Nedd4 (interacts with) Pmepa1"
"7608","0.147","0.061","0.912","0.9","78.51673882","0.0","0","0.0","interacts with","Nedd4 (interacts with) Rnf144b","0","10090.ENSMUSP00000034740","10090.ENSMUSP00000071017","0","false","interacts with","Nedd4 (interacts with) Rnf144b"
"9767","0.283","0.0","0.925","0.9","25.57007514","0.0","0","0.0","interacts with","Ap2a2 (interacts with) Ldlr","0","10090.ENSMUSP00000003038","10090.ENSMUSP00000034713","0","false","interacts with","Ap2a2 (interacts with) Ldlr"
"7607","0.164","0.062","0.914","0.9","56.74086724","0.0","0","0.0","interacts with","Nedd4 (interacts with) Pja2","0","10090.ENSMUSP00000034740","10090.ENSMUSP00000134380","0","false","interacts with","Nedd4 (interacts with) Pja2"
"9766","0.165","0.061","0.925","0.9","17.20157287","0.158","0","0.0","interacts with","Ap2a2 (interacts with) Hip1","0","10090.ENSMUSP00000003038","10090.ENSMUSP00000059033","0","false","interacts with","Ap2a2 (interacts with) Hip1"
"7606","0.098","0.149","0.927","0.9","89.28571429","0.162","0","0.0","interacts with","Nedd4 (interacts with) Ube2h","0","10090.ENSMUSP00000034740","10090.ENSMUSP00000100058","0","false","interacts with","Nedd4 (interacts with) Ube2h"
"9765","0.237","0.062","0.938","0.9","49.46629259","0.244","0","0.0","interacts with","Ap2a2 (interacts with) Bin1","0","10090.ENSMUSP00000003038","10090.ENSMUSP00000025239","0","false","interacts with","Ap2a2 (interacts with) Bin1"
"7605","0.263","0.062","0.928","0.9","29.76190476","0.083","0","0.0","interacts with","Nedd4 (interacts with) Uba6","0","10090.ENSMUSP00000034740","10090.ENSMUSP00000035328","0","false","interacts with","Nedd4 (interacts with) Uba6"
"7604","0.796","0.062","0.929","0.9","64.76174659","0.201","0","0.83","interacts with","Nedd4 (interacts with) Wwp1","0","10090.ENSMUSP00000034740","10090.ENSMUSP00000103881","0","false","interacts with","Nedd4 (interacts with) Wwp1"
"9764","0.338","0.082","0.964","0.9","169.13555626","0.489","0","0.0","interacts with","Ap2a2 (interacts with) Numb","0","10090.ENSMUSP00000003038","10090.ENSMUSP00000119303","0","false","interacts with","Ap2a2 (interacts with) Numb"
"7603","0.747","0.061","0.929","0.9","94.25759321","0.232","0","0.858","interacts with","Nedd4 (interacts with) Smurf1","0","10090.ENSMUSP00000034740","10090.ENSMUSP00000082827","0","false","interacts with","Nedd4 (interacts with) Smurf1"
"9763","0.397","0.195","0.965","0.9","32.4049062","0.367","0","0.0","interacts with","Ap2a2 (interacts with) Eps15l1","0","10090.ENSMUSP00000003038","10090.ENSMUSP00000129739","0","false","interacts with","Ap2a2 (interacts with) Eps15l1"
"7602","0.457","0.062","0.947","0.9","29.76190476","0.083","0","0.0","interacts with","Nedd4 (interacts with) Uba7","0","10090.ENSMUSP00000034740","10090.ENSMUSP00000035216","0","false","interacts with","Nedd4 (interacts with) Uba7"
"9762","0.417","0.131","0.973","0.9","121.83850742","0.539","0","0.0","interacts with","Ap2a2 (interacts with) Dnm1","0","10090.ENSMUSP00000003038","10090.ENSMUSP00000088618","0","false","interacts with","Ap2a2 (interacts with) Dnm1"
"7601","0.263","0.054","0.981","0.9","1122.4709668","0.761","0","0.0","interacts with","Nedd4 (interacts with) Ubc","0","10090.ENSMUSP00000034740","10090.ENSMUSP00000115578","0","false","interacts with","Nedd4 (interacts with) Ubc"
"9761","0.402","0.17","0.98","0.9","13.09709898","0.649","0","0.0","interacts with","Ap2a2 (interacts with) Snap91","0","10090.ENSMUSP00000003038","10090.ENSMUSP00000096096","0","false","interacts with","Ap2a2 (interacts with) Snap91"
"8150","0.104","0.0","0.57","0.54","240.94076479","0.0","0","0.0","interacts with","Ap5b1 (interacts with) Snap91","0","10090.ENSMUSP00000094042","10090.ENSMUSP00000096096","0","false","interacts with","Ap5b1 (interacts with) Snap91"
"6439","0.755","0.062","0.975","0.9","8.0","0.0","0","0.0","interacts with","Nf1 (interacts with) Spred1","0","10090.ENSMUSP00000071289","10090.ENSMUSP00000028829","0","false","interacts with","Nf1 (interacts with) Spred1"
"6438","0.773","0.062","0.984","0.9","139.42146552","0.369","0","0.0","interacts with","Nf1 (interacts with) Nras","0","10090.ENSMUSP00000071289","10090.ENSMUSP00000029445","0","false","interacts with","Nf1 (interacts with) Nras"
"6437","0.412","0.062","0.919","0.9","115.83943432","0.0","0","0.551","interacts with","Nf1 (interacts with) Rasal1","0","10090.ENSMUSP00000071289","10090.ENSMUSP00000031606","0","false","interacts with","Nf1 (interacts with) Rasal1"
"6436","0.0","0.0","0.9","0.9","175.91214434","0.0","0","0.0","interacts with","Nf1 (interacts with) Psmd4","0","10090.ENSMUSP00000071289","10090.ENSMUSP00000071589","0","false","interacts with","Nf1 (interacts with) Psmd4"
"6435","0.086","0.0","0.904","0.9","112.61234414","0.0","0","0.0","interacts with","Nf1 (interacts with) Psme2","0","10090.ENSMUSP00000071289","10090.ENSMUSP00000123798","0","false","interacts with","Nf1 (interacts with) Psme2"
"6434","0.319","0.062","0.914","0.9","115.83943432","0.0","0","0.554","interacts with","Nf1 (interacts with) Rasa3","0","10090.ENSMUSP00000071289","10090.ENSMUSP00000112998","0","false","interacts with","Nf1 (interacts with) Rasa3"
"6433","0.115","0.049","0.923","0.9","1066.25541001","0.201","0","0.0","interacts with","Nf1 (interacts with) Ubc","0","10090.ENSMUSP00000071289","10090.ENSMUSP00000115578","0","false","interacts with","Nf1 (interacts with) Ubc"
"10391","0.491","0.0","0.574","0.0","512.0","0.197","0","0.0","interacts with","Gdf11 (interacts with) Wfikkn1","0","10090.ENSMUSP00000026408","10090.ENSMUSP00000093141","0","false","interacts with","Gdf11 (interacts with) Wfikkn1"
"8841","0.18","0.0","0.849","0.8","555.91668141","0.155","0","0.0","interacts with","Nras (interacts with) Rassf5","0","10090.ENSMUSP00000029445","10090.ENSMUSP00000027688","0","false","interacts with","Nras (interacts with) Rassf5"
"8840","0.176","0.06","0.93","0.8","490.13663923","0.606","0","0.0","interacts with","Nras (interacts with) Rgl1","0","10090.ENSMUSP00000029445","10090.ENSMUSP00000027760","0","false","interacts with","Nras (interacts with) Rgl1"
"8837","0.276","0.061","0.928","0.9","337.73503996","0.073","0","0.0","interacts with","Nras (interacts with) Spred1","0","10090.ENSMUSP00000029445","10090.ENSMUSP00000028829","0","false","interacts with","Nras (interacts with) Spred1"
"8836","0.051","0.053","0.655","0.6","512.0","0.154","0","0.0","interacts with","Nras (interacts with) Rps6ka6","0","10090.ENSMUSP00000029445","10090.ENSMUSP00000080694","0","false","interacts with","Nras (interacts with) Rps6ka6"
"8835","0.134","0.0","0.719","0.6","595.88255677","0.254","0","0.0","interacts with","Nras (interacts with) Rasgrp2","0","10090.ENSMUSP00000029445","10090.ENSMUSP00000109104","0","false","interacts with","Nras (interacts with) Rasgrp2"
"8833","0.177","0.061","0.859","0.8","428.30264055","0.199","0","0.0","interacts with","Nras (interacts with) Prkce","0","10090.ENSMUSP00000029445","10090.ENSMUSP00000094874","0","false","interacts with","Nras (interacts with) Prkce"
"8829","0.228","0.0","0.9","0.8","1937.63663923","0.409","0","0.0","interacts with","Nras (interacts with) Rgl2","0","10090.ENSMUSP00000029445","10090.ENSMUSP00000041082","0","false","interacts with","Nras (interacts with) Rgl2"
"8828","0.042","0.062","0.907","0.9","587.75501624","0.097","0","0.0","interacts with","Nras (interacts with) Ppp2r5a","0","10090.ENSMUSP00000029445","10090.ENSMUSP00000070726","0","false","interacts with","Nras (interacts with) Ppp2r5a"
"8822","0.166","0.0","0.923","0.9","701.36873075","0.157","0","0.0","interacts with","Nras (interacts with) Prkcz","0","10090.ENSMUSP00000029445","10090.ENSMUSP00000030922","0","false","interacts with","Nras (interacts with) Prkcz"
"8821","0.068","0.044","0.926","0.9","5119.98658571","0.271","0","0.0","interacts with","Nras (interacts with) Ubc","0","10090.ENSMUSP00000029445","10090.ENSMUSP00000115578","0","false","interacts with","Nras (interacts with) Ubc"
"8820","0.231","0.05","0.933","0.9","251.44110393","0.198","0","0.0","interacts with","Nras (interacts with) Rasal1","0","10090.ENSMUSP00000029445","10090.ENSMUSP00000031606","0","false","interacts with","Nras (interacts with) Rasal1"
"8819","0.232","0.0","0.937","0.9","411.02805892","0.254","0","0.0","interacts with","Nras (interacts with) Rasgrp3","0","10090.ENSMUSP00000029445","10090.ENSMUSP00000129393","0","false","interacts with","Nras (interacts with) Rasgrp3"
"8818","0.357","0.061","0.948","0.9","251.44110393","0.244","0","0.0","interacts with","Nras (interacts with) Rasa3","0","10090.ENSMUSP00000029445","10090.ENSMUSP00000112998","0","false","interacts with","Nras (interacts with) Rasa3"
"8817","0.501","0.0","0.959","0.9","982.54353468","0.254","0","0.0","interacts with","Nras (interacts with) Rasgrp1","0","10090.ENSMUSP00000029445","10090.ENSMUSP00000099593","0","false","interacts with","Nras (interacts with) Rasgrp1"
"4778","0.612","0.112","0.643","0.0","512.0","0.047","0","0.0","interacts with","Nrip3 (interacts with) Zdhhc2","0","10090.ENSMUSP00000033331","10090.ENSMUSP00000041727","0","false","interacts with","Nrip3 (interacts with) Zdhhc2"
"5127","0.552","0.0","0.566","0.0","285.28137438","0.072","0","0.0","interacts with","Glis2 (interacts with) Pcgf5","0","10090.ENSMUSP00000014447","10090.ENSMUSP00000058730","0","false","interacts with","Glis2 (interacts with) Pcgf5"
"5126","0.595","0.048","0.629","0.0","308.57369809","0.114","0","0.0","interacts with","Glis2 (interacts with) Invs","0","10090.ENSMUSP00000014447","10090.ENSMUSP00000030029","0","false","interacts with","Glis2 (interacts with) Invs"
"5853","0.638","0.0","0.638","0.0","512.0","0.0","0","0.0","interacts with","Cpxm1 (interacts with) Tmem47","0","10090.ENSMUSP00000028897","10090.ENSMUSP00000026760","0","false","interacts with","Cpxm1 (interacts with) Tmem47"
"7862","0.563","0.0","0.563","0.0","733.99060055","0.0","0","0.0","interacts with","Araf (interacts with) Tmem47","0","10090.ENSMUSP00000001155","10090.ENSMUSP00000026760","0","false","interacts with","Araf (interacts with) Tmem47"
"6545","0.545","0.0","0.649","0.0","454.70079365","0.26","0","0.0","interacts with","Nuak1 (interacts with) Usp9x","0","10090.ENSMUSP00000020220","10090.ENSMUSP00000086716","0","false","interacts with","Nuak1 (interacts with) Usp9x"
"7859","0.089","0.079","0.707","0.6","65.4482844","0.252","0","0.564","interacts with","Araf (interacts with) Prkce","0","10090.ENSMUSP00000001155","10090.ENSMUSP00000094874","0","false","interacts with","Araf (interacts with) Prkce"
"8110","0.681","0.0","0.848","0.0","251.34039759","0.544","0","0.0","interacts with","Numb (interacts with) Prkcz","0","10090.ENSMUSP00000119303","10090.ENSMUSP00000030922","0","false","interacts with","Numb (interacts with) Prkcz"
"7858","0.207","0.0","0.881","0.8","148.91068323","0.313","0","0.0","interacts with","Araf (interacts with) Mras","0","10090.ENSMUSP00000001155","10090.ENSMUSP00000035045","0","false","interacts with","Araf (interacts with) Mras"
"8109","0.06","0.0","0.901","0.9","172.77062936","0.0","0","0.0","interacts with","Numb (interacts with) Psmd4","0","10090.ENSMUSP00000119303","10090.ENSMUSP00000071589","0","false","interacts with","Numb (interacts with) Psmd4"
"8108","0.066","0.0","0.902","0.9","635.49750562","0.0","0","0.0","interacts with","Numb (interacts with) Ubc","0","10090.ENSMUSP00000119303","10090.ENSMUSP00000115578","0","false","interacts with","Numb (interacts with) Ubc"
"8107","0.0","0.0","0.9","0.9","108.411639","0.0","0","0.0","interacts with","Numb (interacts with) Psme2","0","10090.ENSMUSP00000119303","10090.ENSMUSP00000123798","0","false","interacts with","Numb (interacts with) Psme2"
"4776","0.617","0.062","0.625","0.0","512.0","0.0","0","0.0","interacts with","Nup62cl (interacts with) Zdhhc15","0","10090.ENSMUSP00000098772","10090.ENSMUSP00000047615","0","false","interacts with","Nup62cl (interacts with) Zdhhc15"
"7855","0.218","0.06","0.912","0.9","10.66666667","0.072","0","0.575","interacts with","Araf (interacts with) Mark3","0","10090.ENSMUSP00000001155","10090.ENSMUSP00000082017","0","false","interacts with","Araf (interacts with) Mark3"
"7854","0.073","0.061","0.913","0.9","420.84458056","0.126","0","0.0","interacts with","Araf (interacts with) Ppp2r5a","0","10090.ENSMUSP00000001155","10090.ENSMUSP00000070726","0","false","interacts with","Araf (interacts with) Ppp2r5a"
"7853","0.0","0.049","0.921","0.9","578.21912351","0.242","0","0.0","interacts with","Araf (interacts with) Arrb1","0","10090.ENSMUSP00000001155","10090.ENSMUSP00000095866","0","false","interacts with","Araf (interacts with) Arrb1"
"7851","0.728","0.053","0.988","0.9","325.62872018","0.615","0","0.0","interacts with","Araf (interacts with) Nras","0","10090.ENSMUSP00000001155","10090.ENSMUSP00000029445","0","false","interacts with","Araf (interacts with) Nras"
"8203","0.187","0.0","0.715","0.0","110.24149338","0.664","0","0.0","interacts with","Arf2 (interacts with) Iqsec1","0","10090.ENSMUSP00000102622","10090.ENSMUSP00000140030","0","false","interacts with","Arf2 (interacts with) Iqsec1"
"6167","0.0","0.0","0.9","0.9","512.0","0.0","0","0.0","interacts with","Orc2 (interacts with) Ubc","0","10090.ENSMUSP00000027198","10090.ENSMUSP00000115578","0","false","interacts with","Orc2 (interacts with) Ubc"
"9729","0.159","0.0","0.912","0.9","19.86554981","0.0","0","0.0","interacts with","Pacsin1 (interacts with) Tfrc","0","10090.ENSMUSP00000044168","10090.ENSMUSP00000023486","0","false","interacts with","Pacsin1 (interacts with) Tfrc"
"9727","0.061","0.0","0.902","0.9","100.43728291","0.0","0","0.0","interacts with","Pacsin1 (interacts with) Wnt5a","0","10090.ENSMUSP00000044168","10090.ENSMUSP00000064878","0","false","interacts with","Pacsin1 (interacts with) Wnt5a"
"9726","0.094","0.0","0.905","0.9","559.17376284","0.0","0","0.0","interacts with","Pacsin1 (interacts with) Ubc","0","10090.ENSMUSP00000044168","10090.ENSMUSP00000115578","0","false","interacts with","Pacsin1 (interacts with) Ubc"
"9725","0.371","0.254","0.948","0.9","14.34330982","0.0","0","0.0","interacts with","Pacsin1 (interacts with) Snap91","0","10090.ENSMUSP00000044168","10090.ENSMUSP00000096096","0","false","interacts with","Pacsin1 (interacts with) Snap91"
"4980","0.558","0.0","0.558","0.0","328.18326715","0.0","0","0.0","interacts with","Pard6b (interacts with) Tmem47","0","10090.ENSMUSP00000052619","10090.ENSMUSP00000026760","0","false","interacts with","Pard6b (interacts with) Tmem47"
"4979","0.74","0.082","0.983","0.8","788.29477371","0.703","0","0.0","interacts with","Pard6b (interacts with) Prkcz","0","10090.ENSMUSP00000052619","10090.ENSMUSP00000030922","0","false","interacts with","Pard6b (interacts with) Prkcz"
"4767","0.262","0.0","0.584","0.0","1020.0","0.46","0","0.0","interacts with","Pdzd2 (interacts with) Prkcz","0","10090.ENSMUSP00000074788","10090.ENSMUSP00000030922","0","false","interacts with","Pdzd2 (interacts with) Prkcz"
"4766","0.545","0.0","0.584","0.0","512.0","0.124","0","0.0","interacts with","Pdzd2 (interacts with) Pdzd3","0","10090.ENSMUSP00000074788","10090.ENSMUSP00000034618","0","false","interacts with","Pdzd2 (interacts with) Pdzd3"
"7715","0.0","0.0","0.9","0.9","359.45678211","0.0","0","0.0","interacts with","Arhgef18 (interacts with) Ubc","0","10090.ENSMUSP00000004684","10090.ENSMUSP00000115578","0","false","interacts with","Arhgef18 (interacts with) Ubc"
"7714","0.0","0.061","0.902","0.9","93.98196248","0.0","0","0.0","interacts with","Arhgef18 (interacts with) Smurf1","0","10090.ENSMUSP00000004684","10090.ENSMUSP00000082827","0","false","interacts with","Arhgef18 (interacts with) Smurf1"
"7713","0.085","0.0","0.908","0.9","58.56125541","0.08","0","0.0","interacts with","Arhgef18 (interacts with) Prkcz","0","10090.ENSMUSP00000004684","10090.ENSMUSP00000030922","0","false","interacts with","Arhgef18 (interacts with) Prkcz"
"9117","0.0","0.06","0.901","0.9","320.01210627","0.0","0","0.0","interacts with","Peg12 (interacts with) Ppp2r5a","0","10090.ENSMUSP00000091897","10090.ENSMUSP00000070726","0","false","interacts with","Peg12 (interacts with) Ppp2r5a"
"5079","0.313","0.161","0.595","0.0","255.77192982","0.353","0","0.0","interacts with","Grap (interacts with) Rasgrp2","0","10090.ENSMUSP00000004959","10090.ENSMUSP00000109104","0","false","interacts with","Grap (interacts with) Rasgrp2"
"5078","0.504","0.05","0.668","0.0","256.22807018","0.353","0","0.0","interacts with","Grap (interacts with) Rasgrp1","0","10090.ENSMUSP00000004959","10090.ENSMUSP00000099593","0","false","interacts with","Grap (interacts with) Rasgrp1"
"5013","0.668","0.0","0.681","0.0","236.09553726","0.079","0","0.0","interacts with","Pias1 (interacts with) Smad6","0","10090.ENSMUSP00000096248","10090.ENSMUSP00000036285","0","false","interacts with","Pias1 (interacts with) Smad6"
"5012","0.728","0.081","0.776","0.0","268.69801397","0.178","0","0.0","interacts with","Pias1 (interacts with) Senp1","0","10090.ENSMUSP00000096248","10090.ENSMUSP00000046598","0","false","interacts with","Pias1 (interacts with) Senp1"
"5530","0.598","0.0","0.598","0.0","512.0","0.0","0","0.0","interacts with","Grasp (interacts with) Rimklb","0","10090.ENSMUSP00000000543","10090.ENSMUSP00000064467","0","false","interacts with","Grasp (interacts with) Rimklb"
"5010","0.059","0.06","0.905","0.9","1038.90018203","0.062","0","0.0","interacts with","Pias1 (interacts with) Ubc","0","10090.ENSMUSP00000096248","10090.ENSMUSP00000115578","0","false","interacts with","Pias1 (interacts with) Ubc"
"9844","0.077","0.0","0.903","0.9","28.5","0.0","0","0.0","interacts with","Arrb1 (interacts with) Tfrc","0","10090.ENSMUSP00000095866","10090.ENSMUSP00000023486","0","false","interacts with","Arrb1 (interacts with) Tfrc"
"9843","0.102","0.048","0.907","0.9","161.83965805","0.0","0","0.0","interacts with","Arrb1 (interacts with) Bin1","0","10090.ENSMUSP00000095866","10090.ENSMUSP00000025239","0","false","interacts with","Arrb1 (interacts with) Bin1"
"9842","0.058","0.061","0.905","0.9","1160.96701308","0.061","0","0.0","interacts with","Arrb1 (interacts with) Nras","0","10090.ENSMUSP00000095866","10090.ENSMUSP00000029445","0","false","interacts with","Arrb1 (interacts with) Nras"
"9841","0.115","0.048","0.912","0.9","82.3494298","0.088","0","0.0","interacts with","Arrb1 (interacts with) Ldlr","0","10090.ENSMUSP00000095866","10090.ENSMUSP00000034713","0","false","interacts with","Arrb1 (interacts with) Ldlr"
"4781","0.702","0.081","0.755","0.0","218.44592542","0.178","0","0.0","interacts with","Pias3 (interacts with) Senp1","0","10090.ENSMUSP00000069259","10090.ENSMUSP00000046598","0","false","interacts with","Pias3 (interacts with) Senp1"
"9839","0.277","0.0","0.924","0.9","65.5","0.0","0","0.0","interacts with","Arrb1 (interacts with) Ldlrap1","0","10090.ENSMUSP00000095866","10090.ENSMUSP00000036749","0","false","interacts with","Arrb1 (interacts with) Ldlrap1"
"4779","0.059","0.06","0.905","0.9","717.30306828","0.062","0","0.0","interacts with","Pias3 (interacts with) Ubc","0","10090.ENSMUSP00000069259","10090.ENSMUSP00000115578","0","false","interacts with","Pias3 (interacts with) Ubc"
"9838","0.059","0.068","0.904","0.9","73.29267823","0.0","0","0.0","interacts with","Arrb1 (interacts with) Pacsin1","0","10090.ENSMUSP00000095866","10090.ENSMUSP00000044168","0","false","interacts with","Arrb1 (interacts with) Pacsin1"
"9837","0.176","0.0","0.921","0.9","158.83985311","0.125","0","0.0","interacts with","Arrb1 (interacts with) Fzd4","0","10090.ENSMUSP00000095866","10090.ENSMUSP00000049852","0","false","interacts with","Arrb1 (interacts with) Fzd4"
"5689","0.564","0.062","0.573","0.0","512.0","0.0","0","0.0","interacts with","Cthrc1 (interacts with) Fzd6","0","10090.ENSMUSP00000070018","10090.ENSMUSP00000022906","0","false","interacts with","Cthrc1 (interacts with) Fzd6"
"9834","0.048","0.0","0.9","0.9","513.69041547","0.0","0","0.0","interacts with","Arrb1 (interacts with) Yipf6","0","10090.ENSMUSP00000095866","10090.ENSMUSP00000056039","0","false","interacts with","Arrb1 (interacts with) Yipf6"
"9833","0.0","0.061","0.902","0.9","51.71757654","0.0","0","0.0","interacts with","Arrb1 (interacts with) Hip1","0","10090.ENSMUSP00000095866","10090.ENSMUSP00000059033","0","false","interacts with","Arrb1 (interacts with) Hip1"
"9831","0.106","0.062","0.908","0.9","370.02793099","0.0","0","0.0","interacts with","Arrb1 (interacts with) Wnt5a","0","10090.ENSMUSP00000095866","10090.ENSMUSP00000064878","0","false","interacts with","Arrb1 (interacts with) Wnt5a"
"9830","0.0","0.0","0.9","0.9","191.64567269","0.0","0","0.0","interacts with","Arrb1 (interacts with) Mark3","0","10090.ENSMUSP00000095866","10090.ENSMUSP00000082017","0","false","interacts with","Arrb1 (interacts with) Mark3"
"9829","0.216","0.099","0.923","0.9","121.15195225","0.0","0","0.0","interacts with","Arrb1 (interacts with) Dnm1","0","10090.ENSMUSP00000095866","10090.ENSMUSP00000088618","0","false","interacts with","Arrb1 (interacts with) Dnm1"
"9828","0.0","0.06","0.901","0.9","256.84520773","0.0","0","0.0","interacts with","Arrb1 (interacts with) Tbc1d8b","0","10090.ENSMUSP00000095866","10090.ENSMUSP00000094036","0","false","interacts with","Arrb1 (interacts with) Tbc1d8b"
"9826","0.0","0.0","0.9","0.9","35.3767507","0.0","0","0.0","interacts with","Arrb1 (interacts with) Fnbp1l","0","10090.ENSMUSP00000095866","10090.ENSMUSP00000124947","0","false","interacts with","Arrb1 (interacts with) Fnbp1l"
"9823","0.071","0.059","0.904","0.9","57.25410876","0.0","0","0.0","interacts with","Arrb1 (interacts with) Snap91","0","10090.ENSMUSP00000095866","10090.ENSMUSP00000096096","0","false","interacts with","Arrb1 (interacts with) Snap91"
"9822","0.138","0.0","0.91","0.9","155.8486249","0.0","0","0.0","interacts with","Arrb1 (interacts with) Eps15l1","0","10090.ENSMUSP00000095866","10090.ENSMUSP00000129739","0","false","interacts with","Arrb1 (interacts with) Eps15l1"
"9821","0.051","0.0","0.917","0.9","1281.62866486","0.201","0","0.0","interacts with","Arrb1 (interacts with) Ubc","0","10090.ENSMUSP00000095866","10090.ENSMUSP00000115578","0","false","interacts with","Arrb1 (interacts with) Ubc"
"7619","0.609","0.062","0.885","0.0","214.32273582","0.712","0","0.0","interacts with","Arrdc3 (interacts with) Nedd4","0","10090.ENSMUSP00000096957","10090.ENSMUSP00000034740","0","false","interacts with","Arrdc3 (interacts with) Nedd4"
"7618","0.382","0.062","0.592","0.0","139.57571644","0.353","0","0.0","interacts with","Arrdc3 (interacts with) Hecw2","0","10090.ENSMUSP00000096957","10090.ENSMUSP00000113283","0","false","interacts with","Arrdc3 (interacts with) Hecw2"
"7617","0.463","0.062","0.645","0.0","158.10154775","0.353","0","0.0","interacts with","Arrdc3 (interacts with) Wwp1","0","10090.ENSMUSP00000096957","10090.ENSMUSP00000103881","0","false","interacts with","Arrdc3 (interacts with) Wwp1"
"7250","0.067","0.0","0.925","0.9","86.68971839","0.262","0","0.0","interacts with","Pja2 (interacts with) Ube2d1","0","10090.ENSMUSP00000134380","10090.ENSMUSP00000020085","0","false","interacts with","Pja2 (interacts with) Ube2d1"
"7249","0.067","0.069","0.927","0.9","13.66666667","0.262","0","0.0","interacts with","Pja2 (interacts with) Ube2e1","0","10090.ENSMUSP00000134380","10090.ENSMUSP00000022296","0","false","interacts with","Pja2 (interacts with) Ube2e1"
"7248","0.0","0.119","0.909","0.9","4.33333333","0.056","0","0.0","interacts with","Pja2 (interacts with) Uba7","0","10090.ENSMUSP00000134380","10090.ENSMUSP00000035216","0","false","interacts with","Pja2 (interacts with) Uba7"
"7247","0.09","0.119","0.914","0.9","4.33333333","0.056","0","0.0","interacts with","Pja2 (interacts with) Uba6","0","10090.ENSMUSP00000134380","10090.ENSMUSP00000035328","0","false","interacts with","Pja2 (interacts with) Uba6"
