"__glayCluster","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"2","2.0714285714285716","0.06797573689802572","0.48275862068965514","0.5096774193548387","31","4","false","Cdc23","23.677419354838708","0","31","0","0.9750830564784053","false","0","Cdc23","17846","0.20237110559691204"
"2","2.6623376623376624","0.012663137180935436","0.375609756097561","0.3939393939393939","12","5","false","Tipin","19.666666666666668","0","12","0","0.9613409845967985","false","0","Tipin","1988","0.2935323383084577"
"2","2.090909090909091","0.07968187597814189","0.4782608695652174","0.5096774193548387","31","4","false","Cdc27","24.322580645161292","0","31","0","0.974630021141649","false","0","Cdc27","20214","0.2112201963534362"
"2","2.4285714285714284","0.004543530471989394","0.411764705882353","0.6862745098039216","18","5","false","Mcm10","26.055555555555557","0","18","0","0.9667774086378738","false","0","Mcm10","2156","0.29608585858585856"
"2","3.24025974025974","1.8356304831764587E-4","0.3086172344689379","0.5","4","6","false","Mcph1","17.75","0","4","0","0.9479009362730294","false","0","Mcph1","42","0.46710526315789475"
"2","3.396103896103896","4.334148719175457E-4","0.2944550669216061","0.8","6","5","false","Msl1","7.666666666666667","0","6","0","0.9442766535789792","false","0","Msl1","48","0.45098039215686275"
"2","3.1493506493506493","0.0","0.31752577319587627","1.0","5","5","false","Actr1b","26.6","0","5","0","0.9500151011778918","false","0","Actr1b","0","0.665"
"2","2.9025974025974026","2.0878400474998057E-4","0.34451901565995524","0.6428571428571429","8","5","false","Mnd1","25.125","0","8","0","0.9557535487768046","false","0","Mnd1","64","0.4407894736842105"
"2","4.084415584415584","0.0","0.24483306836248014","0.0","1","6","false","Pnisr","3.0","0","1","0","0.9282694050135911","false","0","Pnisr","0","0.0"
"2","3.2662337662337664","0.012987012987012988","0.30616302186878724","0.3333333333333333","3","5","false","Txnrd1","12.666666666666666","0","3","0","0.9472968891573542","false","0","Txnrd1","1382","0.3627450980392157"
"2","2.3376623376623376","0.04028082800208547","0.4277777777777778","0.48947368421052634","20","4","false","Fanci","23.85","0","20","0","0.9688915735427364","false","0","Fanci","7176","0.2531914893617021"
"2","2.6818181818181817","0.0029296268019244516","0.3728813559322034","0.7272727272727273","23","5","false","Racgap1","24.782608695652176","0","23","0","0.9608879492600423","false","0","Racgap1","874","0.37549407114624506"
"2","3.3376623376623376","0.0","0.29961089494163423","0.0","1","5","false","Wnk1","29.0","0","1","0","0.945635759589248","false","0","Wnk1","0","0.0"
"2","3.668831168831169","0.0","0.2725663716814159","1.0","3","6","false","Aff4","7.333333333333333","0","3","0","0.9379341588643915","false","0","Aff4","0","0.4888888888888889"
"2","2.8701298701298703","0.007025740626720713","0.34841628959276016","0.47619047619047616","7","5","false","Whsc1","12.285714285714286","0","7","0","0.9565086076713983","false","0","Whsc1","1068","0.25"
"2","2.4155844155844157","0.01943150543808256","0.4139784946236559","0.6061538461538462","26","5","false","Kif23","23.615384615384617","0","26","0","0.9670794321957111","false","0","Kif23","4868","0.27099911582670205"
"2","3.038961038961039","0.0","0.32905982905982906","1.0","3","5","false","Trim59","33.666666666666664","0","3","0","0.9525823014195107","false","0","Trim59","0","0.7163120567375887"
"2","2.7987012987012987","0.05162316550735536","0.35730858468677495","0.12121212121212122","12","5","false","Ssrp1","7.666666666666667","0","12","0","0.9581697372395047","false","0","Ssrp1","7388","0.14705882352941177"
"2","3.2987012987012987","0.0","0.3031496062992126","0.0","1","5","false","Ptma","33.0","0","1","0","0.9465418302627605","false","0","Ptma","0","0.0"
"2","2.5974025974025974","0.006327839401010847","0.385","0.6123188405797102","24","5","false","Kif15","22.541666666666668","0","24","0","0.962851102385986","false","0","Kif15","1594","0.3314950980392157"
"2","3.4025974025974026","0.0018679031825885155","0.29389312977099236","0.4","5","6","false","Nelfe","6.0","0","5","0","0.9441256418000604","false","0","Nelfe","392","0.32222222222222224"
"2","3.1818181818181817","0.012987012987012988","0.3142857142857143","0.6","5","5","false","Hmgn1","9.8","0","5","0","0.9492600422832982","false","0","Hmgn1","2502","0.36923076923076925"
"2","2.5064935064935066","0.01807315915065217","0.39896373056994816","0.5113636363636364","33","5","false","Kif2c","21.12121212121212","0","33","0","0.9649652672908487","false","0","Kif2c","4638","0.28933167289331674"
"2","3.012987012987013","1.419270450412319E-5","0.3318965517241379","0.989010989010989","14","5","false","Socs6","24.714285714285715","0","14","0","0.9531863485351858","false","0","Socs6","10","0.5492063492063493"
"2","3.4155844155844157","0.0","0.29277566539923955","1.0","5","5","false","Zzz3","8.2","0","5","0","0.9438236182422228","false","0","Zzz3","0","0.5466666666666666"
"2","4.357142857142857","0.0","0.2295081967213115","0.0","1","6","false","Map7","3.0","0","1","0","0.9219269102990034","false","0","Map7","0","0.0"
"2","2.811688311688312","5.756992687803047E-4","0.3556581986143187","0.6071428571428571","8","5","false","Rad54b","24.125","0","8","0","0.9578677136816671","false","0","Rad54b","164","0.39549180327868855"
"2","2.844155844155844","4.1445162552428996E-5","0.3515981735159817","0.9523809523809523","15","5","false","Parpbp","28.866666666666667","0","15","0","0.9571126547870734","false","0","Parpbp","20","0.4811111111111111"
"2","2.5974025974025974","0.007598981165017114","0.385","0.6410256410256411","27","5","false","Kif20a","23.11111111111111","0","27","0","0.962851102385986","false","0","Kif20a","3038","0.33015873015873015"
"2","3.012987012987013","1.419270450412319E-5","0.3318965517241379","0.989010989010989","14","5","false","Fem1b","24.714285714285715","0","14","0","0.9531863485351858","false","0","Fem1b","10","0.5492063492063493"
"2","3.2987012987012987","0.0","0.3031496062992126","0.0","1","5","false","Nfe2l1","33.0","0","1","0","0.9465418302627605","false","0","Nfe2l1","0","0.0"
"2","2.655844155844156","0.008506948495129155","0.3765281173594132","0.2","6","5","false","Otub1","12.5","0","6","0","0.9614919963757173","false","0","Otub1","1250","0.20277777777777778"
"2","4.259740259740259","0.0","0.23475609756097562","0.0","1","6","false","Txndc9","3.0","0","1","0","0.9241920869827847","false","0","Txndc9","0","0.0"
"2","2.8051948051948052","0.010497977965044859","0.35648148148148145","0.3333333333333333","6","4","false","Chd8","13.166666666666666","0","6","0","0.958018725460586","false","0","Chd8","1544","0.23636363636363636"
"2","3.2987012987012987","0.0","0.3031496062992126","0.0","1","5","false","Pgam5","33.0","0","1","0","0.9465418302627605","false","0","Pgam5","0","0.0"
"2","2.6948051948051948","0.007964599126403711","0.3710843373493976","0.3","5","4","false","Nsd1","18.0","0","5","0","0.9605859257022047","false","0","Nsd1","1174","0.312280701754386"
"2","2.8506493506493507","0.004296955831556029","0.35079726651480636","0.5111111111111111","10","5","false","Mdc1","13.0","0","10","0","0.9569616430081547","false","0","Mdc1","1214","0.24528301886792453"
"2","3.2467532467532467","0.0023376330329889805","0.308","0.5","5","5","false","Taf7","9.2","0","5","0","0.9477499244941107","false","0","Taf7","364","0.375"
"2","2.7142857142857144","0.014891206186665642","0.3684210526315789","0.2","5","5","false","Cdk12","21.6","0","5","0","0.9601328903654485","false","0","Cdk12","2756","0.3396825396825397"
"2","2.896103896103896","4.797410328250115E-5","0.3452914798206278","0.945054945054945","14","5","false","Kif14","27.214285714285715","0","14","0","0.9559045605557234","false","0","Kif14","18","0.503968253968254"
"2","3.1363636363636362","0.006094670375230377","0.31884057971014496","0.3333333333333333","4","5","false","Prdx1","15.75","0","4","0","0.9503171247357295","false","0","Prdx1","546","0.40789473684210525"
"2","3.1493506493506493","3.482356423532894E-5","0.31752577319587627","0.0","2","5","false","AI314180","17.0","0","2","0","0.9500151011778918","false","0","AI314180","6","0.5925925925925926"
"2","2.5844155844155843","0.007454200659737879","0.3869346733668342","0.6476190476190476","21","5","false","Ncapg2","24.666666666666668","0","21","0","0.9631531259438237","false","0","Ncapg2","1888","0.3474178403755869"
"2","3.175324675324675","0.0016783551245317977","0.31492842535787324","0.3333333333333333","3","5","false","Anp32e","9.666666666666666","0","3","0","0.9494110540622169","false","0","Anp32e","192","0.49122807017543857"
"2","3.292207792207792","0.026178252139545753","0.3037475345167653","0.3333333333333333","6","5","false","Kat7","6.5","0","6","0","0.9466928420416793","false","0","Kat7","2544","0.32456140350877194"
"2","2.5194805194805197","0.07279698700865836","0.39690721649484534","0.2727272727272727","12","4","false","Trrap","9.333333333333334","0","12","0","0.9646632437330113","false","0","Trrap","6664","0.13357843137254902"
"2","3.792207792207792","0.0","0.2636986301369863","0.0","1","6","false","Hmgb3","12.0","0","1","0","0.9350649350649352","false","0","Hmgb3","0","0.0"
"2","2.9285714285714284","5.708851044902719E-5","0.34146341463414637","0.9","5","5","false","Cdca7","27.4","0","5","0","0.9551495016611296","false","0","Cdca7","16","0.5169811320754717"
"2","3.4155844155844157","0.0","0.29277566539923955","1.0","5","5","false","Morf4l2","8.2","0","5","0","0.9438236182422228","false","0","Morf4l2","0","0.5466666666666666"
"2","3.155844155844156","0.0","0.3168724279835391","1.0","5","5","false","Rif1","10.4","0","5","0","0.949864089398973","false","0","Rif1","0","0.43333333333333335"
"2","3.064935064935065","0.022638095123130298","0.32627118644067793","0.32727272727272727","11","5","false","Ruvbl2","6.7272727272727275","0","11","0","0.9519782543038358","false","0","Ruvbl2","2398","0.22884012539184953"
"2","3.1493506493506493","0.0","0.31752577319587627","1.0","5","5","false","Kif13b","26.6","0","5","0","0.9500151011778918","false","0","Kif13b","0","0.665"
"2","2.8181818181818183","0.0","0.3548387096774193","1.0","14","5","false","Ahctf1","23.142857142857142","0","14","0","0.9577167019027484","false","0","Ahctf1","0","0.40601503759398494"
"2","2.461038961038961","0.020653556785185823","0.4063324538258575","0.13333333333333333","6","4","false","Nap1l1","18.5","0","6","0","0.96602234974328","false","0","Nap1l1","2448","0.21951219512195122"
"2","3.409090909090909","0.0","0.29333333333333333","0.0","1","5","false","Pcnp","12.0","0","1","0","0.9439746300211417","false","0","Pcnp","0","0.0"
"2","4.058441558441558","0.0","0.24640000000000004","0.0","1","6","false","Anxa4","11.0","0","1","0","0.9288734521292661","false","0","Anxa4","0","0.0"
"2","2.5","0.014746844467745865","0.4","0.3111111111111111","10","4","false","Usp7","18.2","0","10","0","0.9651162790697675","false","0","Usp7","3040","0.2291139240506329"
"2","2.792207792207792","0.009611520786618425","0.3581395348837209","0.8666666666666667","15","5","false","Seh1l","21.666666666666668","0","15","0","0.9583207490184235","false","0","Seh1l","1088","0.37894736842105264"
"2","2.9545454545454546","0.0015976602040807088","0.3384615384615385","0.6666666666666666","7","5","false","Uimc1","12.0","0","7","0","0.9545454545454546","false","0","Uimc1","618","0.2857142857142857"
"2","2.642857142857143","0.001348373310284623","0.3783783783783784","0.7445887445887446","22","5","false","Dlgap5","24.545454545454547","0","22","0","0.9617940199335547","false","0","Dlgap5","548","0.3609625668449198"
"2","2.551948051948052","0.005659618354694619","0.39185750636132316","0.6381766381766382","27","5","false","Sgol2","23.925925925925927","0","27","0","0.9639081848384173","false","0","Sgol2","1690","0.3323045267489712"
"2","2.1948051948051948","0.0620871985236037","0.4556213017751479","0.4114114114114114","37","4","false","Ccna2","21.35135135135135","0","37","0","0.9722138326789489","false","0","Ccna2","16926","0.21787093215664644"
"2","3.331168831168831","0.0","0.3001949317738792","0.0","1","5","false","Dnmbp","20.0","0","1","0","0.9457867713681667","false","0","Dnmbp","0","0.0"
"2","3.357142857142857","0.0022383719303123166","0.2978723404255319","0.0","2","6","false","Sesn3","9.5","0","2","0","0.9451827242524917","false","0","Sesn3","268","0.5"
"2","2.3701298701298703","0.04575325356981077","0.42191780821917807","0.4109848484848485","33","5","false","Chek1","20.575757575757574","0","33","0","0.9681365146481425","false","0","Chek1","10528","0.23925299506694855"
"2","2.3376623376623376","0.009946376817597236","0.4277777777777778","0.65","25","4","false","Prc1","24.68","0","25","0","0.9688915735427364","false","0","Prc1","3526","0.2712087912087912"
"2","2.7012987012987013","3.8978394373727403E-4","0.3701923076923077","0.868421052631579","20","5","false","Ect2","27.0","0","20","0","0.960434913923286","false","0","Ect2","210","0.4090909090909091"
"2","2.4220779220779223","0.009862614069945678","0.41286863270777474","0.841897233201581","23","4","false","Nedd4","25.08695652173913","0","23","0","0.9669284204167924","false","0","Nedd4","1320","0.3339130434782609"
"2","2.7142857142857144","0.002750654908379994","0.3684210526315789","0.6600790513833992","23","5","false","Zwint","23.47826086956522","0","23","0","0.9601328903654485","false","0","Zwint","590","0.3848895224518888"
"2","3.2337662337662336","0.0021138054917592447","0.3092369477911647","0.16666666666666666","4","5","false","Suv420h1","6.5","0","4","0","0.948051948051948","false","0","Suv420h1","268","0.3157894736842105"
"2","4.175324675324675","0.0","0.23950233281493002","0.0","1","6","false","Hmgn2","5.0","0","1","0","0.9261552401087285","false","0","Hmgn2","0","0.0"
