"SUID","__glayCluster","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"110832","3","1.92622951","4.6854E-4","0.51914894","0.53030303","12","3","false","ENSMUSG00000041360","52.0","12","0","0","0.76844262","false","0","ENSMUSG00000041360","348","0.43697479"
"113392","3","2.21311475","4.814E-5","0.45185185","0.5","4","4","false","ENSMUSG00000048732","57.25","4","0","0","0.69672131","false","0","ENSMUSG00000048732","50","0.6155914"
"110831","3","1.45901639","0.1265453","0.68539326","0.15935031","71","3","false","ENSMUSG00000027751","16.26470588","71","0","3","0.8852459","false","0","ENSMUSG00000027751","9542","0.13863751"
"109551","3","2.18852459","1.99E-5","0.45692884","0.66666667","4","4","false","ENSMUSG00000030759","58.75","4","0","0","0.70286885","false","0","ENSMUSG00000030759","16","0.61197917"
"112889","3","2.17213115","4.244E-5","0.46037736","0.33333333","3","3","false","ENSMUSG00000023977","50.66666667","3","0","0","0.70696721","false","0","ENSMUSG00000023977","24","0.51890034"
"109817","3","2.01639344","1.0614E-4","0.49593496","0.75","8","3","false","ENSMUSG00000056952","53.125","8","0","0","0.74590164","false","0","ENSMUSG00000056952","58","0.47433036"
"112380","3","2.04918033","6.497E-5","0.488","0.76190476","7","3","false","ENSMUSG00000038279","48.57142857","7","0","0","0.73770492","false","0","ENSMUSG00000038279","48","0.44560944"
"111878","3","2.07377049","1.8631E-4","0.48221344","0.5","5","3","false","ENSMUSG00000027531","52.2","5","0","0","0.73155738","false","0","ENSMUSG00000027531","124","0.48333333"
"113674","3","2.03278689","9.884E-5","0.49193548","0.66666667","6","3","false","ENSMUSG00000027323","56.5","6","0","0","0.74180328","false","0","ENSMUSG00000027323","88","0.50446429"
"110102","3","2.01639344","3.7776E-4","0.49593496","0.46666667","10","3","false","ENSMUSG00000020186","47.2","10","0","0","0.74590164","false","0","ENSMUSG00000020186","260","0.42909091"
"111126","3","1.91803279","8.0393E-4","0.52136752","0.57575758","12","3","false","ENSMUSG00000024576","52.16666667","12","0","0","0.7704918","false","0","ENSMUSG00000024576","612","0.43472222"
"110870","3","1.91803279","5.3381E-4","0.52136752","0.54545455","12","3","false","ENSMUSG00000020608","52.08333333","12","0","0","0.7704918","false","0","ENSMUSG00000020608","378","0.43402778"
"110101","3","1.7295082","0.03659882","0.57819905","0.16027875","43","3","false","ENSMUSG00000021604","16.4047619","43","0","1","0.81762295","false","0","ENSMUSG00000021604","3566","0.14517488"
"111385","3","2.1557377","1.2792E-4","0.46387833","0.6","6","3","false","ENSMUSG00000067194","47.5","6","0","0","0.71106557","false","0","ENSMUSG00000067194","60","0.48969072"
"112923","3","2.52459016","0.0","0.3961039","0.0","1","4","false","ENSMUSG00000029086","58.0","1","0","0","0.61885246","false","0","ENSMUSG00000029086","0","0.0"
"111387","3","2.22131148","6.41E-5","0.4501845","0.6","6","3","false","ENSMUSG00000035047","49.5","6","0","0","0.69467213","false","0","ENSMUSG00000035047","48","0.55617978"
"111899","3","2.23770492","6.19E-6","0.44688645","0.83333333","4","3","false","ENSMUSG00000032480","49.75","4","0","0","0.69057377","false","0","ENSMUSG00000032480","4","0.55898876"
"110623","3","1.90163934","5.0195E-4","0.52586207","0.6043956","14","3","false","ENSMUSG00000048120","52.78571429","14","0","0","0.77459016","false","0","ENSMUSG00000048120","340","0.43988095"
"110116","3","1.93442623","3.5501E-4","0.51694915","0.59090909","12","3","false","ENSMUSG00000053838","51.58333333","12","0","0","0.76639344","false","0","ENSMUSG00000053838","222","0.43714689"
"110115","3","1.47540984","0.08915338","0.67777778","0.21924603","66","2","false","ENSMUSG00000025332","19.703125","66","0","2","0.88114754","false","0","ENSMUSG00000025332","7182","0.16150102"
"111144","3","1.97540984","3.6322E-4","0.50622407","0.48888889","10","3","false","ENSMUSG00000018379","53.1","10","0","0","0.75614754","false","0","ENSMUSG00000018379","286","0.46173913"
"113447","3","1.92622951","5.1925E-4","0.51914894","0.45454545","12","3","false","ENSMUSG00000017478","52.41666667","12","0","0","0.76844262","false","0","ENSMUSG00000017478","396","0.44047619"
"113705","3","2.13114754","4.702E-5","0.46923077","0.66666667","4","4","false","ENSMUSG00000029577","57.25","4","0","0","0.71721311","false","0","ENSMUSG00000029577","36","0.55582524"
"112172","3","2.16393443","4.829E-5","0.46212121","0.6","5","4","false","ENSMUSG00000037315","57.4","5","0","0","0.70901639","false","0","ENSMUSG00000037315","40","0.58571429"
"114224","3","2.14754098","9.69E-5","0.46564885","0.33333333","4","4","false","ENSMUSG00000025757","53.25","4","0","0","0.71311475","false","0","ENSMUSG00000025757","68","0.53"
"109615","3","2.20491803","4.845E-5","0.4535316","0.8","5","3","false","ENSMUSG00000043687","49.4","5","0","0","0.69877049","false","0","ENSMUSG00000043687","24","0.53695652"
"110900","3","1.87704918","8.4697E-4","0.53275109","0.56666667","16","3","false","ENSMUSG00000056851","52.5625","16","0","0","0.7807377","false","0","ENSMUSG00000056851","596","0.43440083"
"113461","3","2.18852459","1.2792E-4","0.45692884","0.4","5","3","false","ENSMUSG00000019996","45.4","5","0","0","0.70286885","false","0","ENSMUSG00000019996","60","0.48297872"
"109365","3","1.67213115","0.06329951","0.59803922","0.12518854","52","3","false","ENSMUSG00000034525","14.73076923","52","0","0","0.83196721","false","0","ENSMUSG00000034525","7210","0.13713156"
"109623","3","1.8852459","9.7446E-4","0.53043478","0.5","16","3","false","ENSMUSG00000029146","51.375","16","0","0","0.77868852","false","0","ENSMUSG00000029146","674","0.428125"
"109883","3","2.30327869","5.91E-6","0.4341637","0.66666667","3","3","false","ENSMUSG00000081044","48.0","3","0","0","0.67418033","false","0","ENSMUSG00000081044","4","0.58536585"
"110654","3","1.6147541","0.05841461","0.61928934","0.19428571","52","3","false","ENSMUSG00000020923","18.08","52","0","2","0.84631148","false","0","ENSMUSG00000020923","5354","0.15305085"
"110404","3","1.90163934","8.715E-4","0.52586207","0.6025641","13","3","false","ENSMUSG00000028180","52.76923077","13","0","0","0.77459016","false","0","ENSMUSG00000028180","654","0.43610935"
"111434","3","1.91803279","7.8246E-4","0.52136752","0.48888889","10","2","false","ENSMUSG00000008226","53.0","10","0","0","0.7704918","false","0","ENSMUSG00000008226","584","0.43442623"
"111950","3","1.93442623","2.1022E-4","0.51694915","0.67272727","11","3","false","ENSMUSG00000003038","54.90909091","11","0","0","0.76639344","false","0","ENSMUSG00000003038","162","0.46142093"
"113486","3","2.09836066","1.7604E-4","0.4765625","0.3","5","3","false","ENSMUSG00000004364","49.2","5","0","0","0.72540984","false","0","ENSMUSG00000004364","118","0.47115385"
"110159","3","1.6147541","0.025505","0.61928934","0.2670068","51","3","false","ENSMUSG00000003868","21.53061224","51","0","2","0.84631148","false","0","ENSMUSG00000003868","2696","0.17942177"
"112978","3","2.21311475","1.1864E-4","0.45185185","0.5","5","4","false","ENSMUSG00000003604","45.6","5","0","0","0.69672131","false","0","ENSMUSG00000003604","68","0.49565217"
"109652","3","2.16393443","4.829E-5","0.46212121","0.6","5","4","false","ENSMUSG00000022433","57.4","5","0","0","0.70901639","false","0","ENSMUSG00000022433","40","0.58571429"
"113747","3","2.68032787","0.0","0.37308869","0.0","1","4","false","ENSMUSG00000028678","45.0","1","0","0","0.57991803","false","0","ENSMUSG00000028678","0","0.0"
"111446","3","2.16393443","2.2153E-4","0.46212121","0.26666667","6","4","false","ENSMUSG00000028693","42.5","6","0","0","0.70901639","false","0","ENSMUSG00000028693","126","0.44385965"
"109397","3","2.66393443","0.0","0.37538462","0.0","1","4","false","ENSMUSG00000028763","52.0","1","0","0","0.58401639","false","0","ENSMUSG00000028763","0","0.0"
"113768","3","2.1147541","1.209E-5","0.47286822","0.83333333","4","3","false","ENSMUSG00000033417","58.25","4","0","0","0.72131148","false","0","ENSMUSG00000033417","14","0.56009615"
"111210","3","1.90983607","7.248E-4","0.52360515","0.6025641","13","3","false","ENSMUSG00000021096","51.53846154","13","0","0","0.77254098","false","0","ENSMUSG00000021096","502","0.42948718"
"110700","3","1.92622951","3.997E-4","0.51914894","0.58181818","11","3","false","ENSMUSG00000029625","54.81818182","11","0","0","0.76844262","false","0","ENSMUSG00000029625","300","0.45681818"
"113520","3","2.08196721","1.4238E-4","0.48031496","0.47619048","7","3","false","ENSMUSG00000031628","49.14285714","7","0","0","0.7295082","false","0","ENSMUSG00000031628","96","0.46802721"
"110703","3","2.14754098","4.56E-5","0.46564885","0.7","5","4","false","ENSMUSG00000020594","59.0","5","0","0","0.71311475","false","0","ENSMUSG00000020594","46","0.59"
"110450","3","1.64754098","0.05550073","0.60696517","0.12121212","57","3","false","ENSMUSG00000037149","14.6","57","0","2","0.83811475","false","0","ENSMUSG00000037149","5364","0.13377815"
"113012","3","1.95081967","6.4521E-4","0.51260504","0.32727273","11","3","false","ENSMUSG00000040549","47.0","11","0","0","0.76229508","false","0","ENSMUSG00000040549","434","0.40438871"
"109940","3","1.86885246","0.00131666","0.53508772","0.53333333","16","2","false","ENSMUSG00000033752","50.75","16","0","0","0.78278689","false","0","ENSMUSG00000033752","906","0.41598361"
"110451","3","1.95901639","2.1268E-4","0.51046025","0.62222222","10","3","false","ENSMUSG00000029518","54.8","10","0","0","0.7602459","false","0","ENSMUSG00000029518","178","0.46837607"
"109939","3","1.55737705","0.08812856","0.64210526","0.13114754","62","3","false","ENSMUSG00000025001","15.04918033","62","0","1","0.86065574","false","0","ENSMUSG00000025001","7774","0.13186655"
"111224","3","1.92622951","5.9329E-4","0.51914894","0.57777778","10","3","false","ENSMUSG00000078652","52.6","10","0","0","0.76844262","false","0","ENSMUSG00000078652","428","0.43471074"
"111738","3","2.13934426","1.653E-4","0.46743295","0.33333333","4","4","false","ENSMUSG00000026275","50.75","4","0","0","0.71516393","false","0","ENSMUSG00000026275","134","0.5"
"110978","3","2.10655738","1.2801E-4","0.47470817","0.57142857","7","4","false","ENSMUSG00000021832","56.85714286","7","0","0","0.72336066","false","0","ENSMUSG00000021832","118","0.5520111"
"111233","3","2.18032787","9.81E-5","0.45864662","0.3","5","4","false","ENSMUSG00000041408","53.8","5","0","0","0.70491803","false","0","ENSMUSG00000041408","90","0.56421053"
"113796","3","2.22131148","3.98E-5","0.4501845","0.66666667","4","4","false","ENSMUSG00000041124","56.25","4","0","0","0.69467213","false","0","ENSMUSG00000041124","40","0.61141304"
"110214","3","1.86065574","0.00167307","0.53744493","0.46323529","17","2","false","ENSMUSG00000025858","50.23529412","17","0","0","0.78483607","false","0","ENSMUSG00000025858","1192","0.41176471"
"114822","3","2.21311475","1.3763E-4","0.45185185","0.33333333","3","3","false","ENSMUSG00000045983","49.66666667","3","0","0","0.69672131","false","0","ENSMUSG00000045983","104","0.53623188"
"110213","3","1.51639344","0.07182904","0.65945946","0.22240437","65","3","false","ENSMUSG00000068823","19.47540984","65","0","4","0.87090164","false","0","ENSMUSG00000068823","6876","0.16229508"
"111239","3","1.90163934","9.3612E-4","0.52586207","0.53846154","13","3","false","ENSMUSG00000024188","53.15384615","13","0","0","0.77459016","false","0","ENSMUSG00000024188","728","0.43928798"
"109706","3","1.82786885","0.03067976","0.5470852","0.16642959","38","3","false","ENSMUSG00000042207","16.07894737","38","0","0","0.79303279","false","0","ENSMUSG00000042207","2616","0.1555953"
"112521","3","2.45081967","0.0","0.40802676","0.0","1","4","false","ENSMUSG00000017291","68.0","1","0","0","0.63729508","false","0","ENSMUSG00000017291","0","0.0"
"110989","3","1.91803279","3.9198E-4","0.52136752","0.62121212","12","3","false","ENSMUSG00000051220","54.58333333","12","0","0","0.7704918","false","0","ENSMUSG00000051220","272","0.45486111"
"109460","3","2.3442623","4.113E-5","0.42657343","0.5","4","4","false","ENSMUSG00000056153","41.0","4","0","0","0.66393443","false","0","ENSMUSG00000056153","14","0.52922078"
"111507","3","2.3442623","0.0","0.42657343","1.0","2","4","false","ENSMUSG00000036202","59.0","2","0","0","0.66393443","false","0","ENSMUSG00000036202","0","0.74683544"
"111509","3","2.13934426","1.9593E-4","0.46743295","0.47619048","7","3","false","ENSMUSG00000006517","44.57142857","7","0","0","0.71516393","false","0","ENSMUSG00000006517","110","0.4548105"
"113816","3","2.24590164","0.0","0.44525547","1.0","3","4","false","ENSMUSG00000024097","56.33333333","3","0","0","0.68852459","false","0","ENSMUSG00000024097","0","0.61904762"
"111772","3","2.18032787","8.64E-5","0.45864662","0.4","5","4","false","ENSMUSG00000057541","49.4","5","0","0","0.70491803","false","0","ENSMUSG00000057541","64","0.51458333"
"111004","3","2.13934426","1.9066E-4","0.46743295","0.42857143","7","3","false","ENSMUSG00000034681","47.57142857","7","0","0","0.71516393","false","0","ENSMUSG00000034681","118","0.48542274"
"110493","3","1.94262295","2.3292E-4","0.51476793","0.57777778","10","3","false","ENSMUSG00000053398","53.5","10","0","0","0.76434426","false","0","ENSMUSG00000053398","146","0.44957983"
"115101","3","2.17213115","5.967E-5","0.46037736","0.5","4","4","false","ENSMUSG00000020114","51.75","4","0","0","0.70696721","false","0","ENSMUSG00000020114","26","0.52806122"
"112031","3","2.29508197","2.796E-5","0.43571429","0.0","2","4","false","ENSMUSG00000024767","53.0","2","0","0","0.67622951","false","0","ENSMUSG00000024767","16","0.62650602"
"111775","3","1.8852459","0.00107705","0.53043478","0.57142857","14","2","false","ENSMUSG00000059495","53.57142857","14","0","0","0.77868852","false","0","ENSMUSG00000059495","826","0.43911007"
"109474","3","2.17213115","4.56E-5","0.46037736","0.5","4","4","false","ENSMUSG00000052915","58.5","4","0","0","0.70696721","false","0","ENSMUSG00000052915","46","0.59693878"
"114852","3","2.06557377","7.079E-5","0.48412698","0.6","5","3","false","ENSMUSG00000029247","56.0","5","0","0","0.73360656","false","0","ENSMUSG00000029247","62","0.51376147"
"111014","3","1.93442623","4.1727E-4","0.51694915","0.54545455","11","3","false","ENSMUSG00000020925","53.45454545","11","0","0","0.76639344","false","0","ENSMUSG00000020925","312","0.44919786"
"111270","3","2.06557377","8.484E-5","0.48412698","0.66666667","7","3","false","ENSMUSG00000024370","54.14285714","7","0","0","0.73360656","false","0","ENSMUSG00000024370","68","0.50600801"
"112552","3","2.24590164","4.363E-5","0.44525547","0.0","3","4","false","ENSMUSG00000041718","51.33333333","3","0","0","0.68852459","false","0","ENSMUSG00000041718","38","0.5719697"
"110252","3","1.53278689","0.07530604","0.65240642","0.23956443","61","3","false","ENSMUSG00000027018","20.39655172","61","0","3","0.86680328","false","0","ENSMUSG00000027018","6240","0.16982759"
"111019","3","1.92622951","6.5453E-4","0.51914894","0.6","11","3","false","ENSMUSG00000035297","53.36363636","11","0","0","0.76844262","false","0","ENSMUSG00000035297","504","0.44469697"
"114093","3","2.29508197","1.657E-5","0.43571429","0.33333333","3","4","false","ENSMUSG00000061607","47.33333333","3","0","0","0.67622951","false","0","ENSMUSG00000061607","10","0.54651163"
"110253","3","1.87704918","0.00119003","0.53275109","0.54166667","16","3","false","ENSMUSG00000024213","51.6875","16","0","0","0.7807377","false","0","ENSMUSG00000024213","830","0.42716942"
"111536","3","2.24590164","3.821E-5","0.44525547","0.33333333","4","3","false","ENSMUSG00000031562","49.5","4","0","0","0.68852459","false","0","ENSMUSG00000031562","30","0.5625"
"110006","3","2.16393443","9.81E-5","0.46212121","0.53333333","6","4","false","ENSMUSG00000026878","55.0","6","0","0","0.70901639","false","0","ENSMUSG00000026878","90","0.56701031"
"110775","3","1.92622951","5.1179E-4","0.51914894","0.6","11","3","false","ENSMUSG00000030357","51.27272727","11","0","0","0.76844262","false","0","ENSMUSG00000030357","356","0.42727273"
"111543","3","1.94262295","5.0648E-4","0.51476793","0.71111111","10","3","false","ENSMUSG00000040728","53.6","10","0","0","0.76434426","false","0","ENSMUSG00000040728","384","0.45042017"
"110777","3","1.93442623","5.322E-4","0.51694915","0.66666667","12","3","false","ENSMUSG00000003644","54.33333333","12","0","0","0.76639344","false","0","ENSMUSG00000003644","426","0.46045198"
"111804","3","2.2704918","3.98E-5","0.44043321","0.33333333","3","4","false","ENSMUSG00000041870","54.66666667","3","0","0","0.68237705","false","0","ENSMUSG00000041870","40","0.63178295"
"114111","3","2.31147541","0.0","0.43262411","1.0","2","4","false","ENSMUSG00000044864","61.0","2","0","0","0.67213115","false","0","ENSMUSG00000044864","0","0.73493976"
"113090","3","2.33606557","0.0","0.42807018","1.0","2","4","false","ENSMUSG00000050812","60.0","2","0","0","0.66598361","false","0","ENSMUSG00000050812","0","0.74074074"
"111298","3","1.91803279","0.00100271","0.52136752","0.46969697","12","3","false","ENSMUSG00000045427","51.0","12","0","0","0.7704918","false","0","ENSMUSG00000045427","740","0.425"
"114113","3","2.18852459","0.0","0.45692884","1.0","3","4","false","ENSMUSG00000055013","54.66666667","3","0","0","0.70286885","false","0","ENSMUSG00000055013","0","0.56357388"
"111041","3","1.97540984","1.6098E-4","0.50622407","0.61111111","9","3","false","ENSMUSG00000004591","54.0","9","0","0","0.75614754","false","0","ENSMUSG00000004591","128","0.46551724"
"113860","3","2.20491803","3.899E-5","0.4535316","0.33333333","3","4","false","ENSMUSG00000053841","52.33333333","3","0","0","0.69877049","false","0","ENSMUSG00000053841","24","0.55319149"
"111812","3","1.91803279","0.0421074","0.52136752","0.11664296","38","3","false","ENSMUSG00000026491","13.78947368","38","0","0","0.7704918","false","0","ENSMUSG00000026491","6272","0.15345949"
"112323","3","2.24590164","3.389E-5","0.44525547","0.5","4","4","false","ENSMUSG00000025326","54.25","4","0","0","0.68852459","false","0","ENSMUSG00000025326","26","0.60277778"
"110536","3","1.68852459","0.05840573","0.59223301","0.1020202","46","3","false","ENSMUSG00000033222","14.24444444","46","0","1","0.82786885","false","0","ENSMUSG00000033222","5284","0.12752753"
"112071","3","2.25409836","3.797E-5","0.44363636","0.33333333","4","3","false","ENSMUSG00000028392","47.5","4","0","0","0.68647541","false","0","ENSMUSG00000028392","16","0.54597701"
"111049","3","2.90983607","0.0","0.34366197","0.0","1","4","false","ENSMUSG00000036768","38.0","1","0","0","0.52254098","false","0","ENSMUSG00000036768","0","0.0"
"110798","3","1.64754098","0.05740232","0.60696517","0.13176471","52","3","false","ENSMUSG00000032745","15.80392157","52","0","1","0.83811475","false","0","ENSMUSG00000032745","5400","0.13863089"
"110288","3","2.33606557","0.0","0.42807018","1.0","2","3","false","ENSMUSG00000032898","61.0","2","0","0","0.66598361","false","0","ENSMUSG00000032898","0","0.7721519"
"110544","3","1.96721311","4.8577E-4","0.50833333","0.57777778","10","3","false","ENSMUSG00000000378","51.8","10","0","0","0.75819672","false","0","ENSMUSG00000000378","342","0.44655172"
"110033","3","1.91803279","9.0757E-4","0.52136752","0.46153846","13","3","false","ENSMUSG00000010095","49.69230769","13","0","0","0.7704918","false","0","ENSMUSG00000010095","668","0.41758242"
"111060","3","2.0","2.1106E-4","0.5","0.53571429","8","3","false","ENSMUSG00000029328","52.375","8","0","0","0.75","false","0","ENSMUSG00000029328","130","0.45942982"
"109267","3","1.60655738","0.05909098","0.62244898","0.14441219","54","3","false","ENSMUSG00000066900","16.20754717","54","0","1","0.84836066","false","0","ENSMUSG00000066900","5242","0.14060705"
"111573","3","1.98360656","4.3963E-4","0.50413223","0.68888889","10","3","false","ENSMUSG00000018666","52.1","10","0","0","0.75409836","false","0","ENSMUSG00000018666","334","0.45701754"
"110553","3","2.00819672","1.5974E-4","0.49795918","0.47619048","7","3","false","ENSMUSG00000020456","55.28571429","7","0","0","0.74795082","false","0","ENSMUSG00000020456","122","0.48496241"
"110300","3","1.76229508","0.03017965","0.56744186","0.16869096","42","3","false","ENSMUSG00000063870","16.79487179","42","0","3","0.80942623","false","0","ENSMUSG00000063870","3058","0.15107415"
"110043","3","2.10655738","1.2801E-4","0.47470817","0.57142857","7","4","false","ENSMUSG00000024949","56.85714286","7","0","0","0.72336066","false","0","ENSMUSG00000024949","118","0.5520111"
"110046","3","1.63114754","0.04069164","0.61306533","0.18282313","50","3","false","ENSMUSG00000051316","17.69387755","50","0","1","0.84221311","false","0","ENSMUSG00000051316","4206","0.15105529"
"115421","3","2.31967213","0.0","0.43109541","1.0","2","4","false","ENSMUSG00000031993","58.5","2","0","0","0.67008197","false","0","ENSMUSG00000031993","0","0.71341463"
"110047","3","1.8852459","0.0012082","0.53043478","0.53333333","15","3","false","ENSMUSG00000059119","51.53333333","15","0","0","0.77868852","false","0","ENSMUSG00000059119","896","0.42589532"
"109535","3","1.68852459","0.0197521","0.59223301","0.25151515","46","3","false","ENSMUSG00000029687","20.42222222","46","0","1","0.82786885","false","0","ENSMUSG00000029687","2102","0.17758454"
"110306","3","1.95901639","3.6785E-4","0.51046025","0.50909091","11","3","false","ENSMUSG00000046434","49.27272727","11","0","0","0.7602459","false","0","ENSMUSG00000046434","248","0.42476489"
"110052","3","2.12295082","1.0299E-4","0.47104247","0.53333333","6","4","false","ENSMUSG00000039458","58.0","6","0","0","0.7192623","false","0","ENSMUSG00000039458","100","0.56862745"
"110567","3","1.94262295","2.5776E-4","0.51476793","0.65454545","11","3","false","ENSMUSG00000027184","54.36363636","11","0","0","0.76434426","false","0","ENSMUSG00000027184","208","0.46070878"
"113383","3","2.2295082","7.15E-6","0.44852941","0.66666667","3","4","false","ENSMUSG00000005370","55.0","3","0","0","0.69262295","false","0","ENSMUSG00000005370","4","0.59139785"
