"SUID","EdgeBetweenness","interaction","name","selected","shared interaction","shared name","weight"
"112664","52.1649255","interacts with","ENSMUSG00000027018 (interacts with) ENSMUSG00000035047","false","interacts with","ENSMUSG00000027018 (interacts with) ENSMUSG00000035047","0.0239289644047555"
"116766","32.89887072","interacts with","ENSMUSG00000025001 (interacts with) ENSMUSG00000035297","false","interacts with","ENSMUSG00000025001 (interacts with) ENSMUSG00000035297","0.0179269306498635"
"116769","41.39048848","interacts with","ENSMUSG00000025001 (interacts with) ENSMUSG00000021832","false","interacts with","ENSMUSG00000025001 (interacts with) ENSMUSG00000021832","0.0179249440106572"
"116776","60.68848124","interacts with","ENSMUSG00000032745 (interacts with) ENSMUSG00000025326","false","interacts with","ENSMUSG00000032745 (interacts with) ENSMUSG00000025326","0.0179186857861126"
"114728","30.6005201","interacts with","ENSMUSG00000042207 (interacts with) ENSMUSG00000028693","false","interacts with","ENSMUSG00000042207 (interacts with) ENSMUSG00000028693","0.020282540106254"
"112684","81.43980885","interacts with","ENSMUSG00000026491 (interacts with) ENSMUSG00000051316","false","interacts with","ENSMUSG00000026491 (interacts with) ENSMUSG00000051316","0.0238719334010521"
"114731","66.12166751","interacts with","ENSMUSG00000025332 (interacts with) ENSMUSG00000067194","false","interacts with","ENSMUSG00000025332 (interacts with) ENSMUSG00000067194","0.020280306498535"
"116782","16.05513382","interacts with","ENSMUSG00000051316 (interacts with) ENSMUSG00000021096","false","interacts with","ENSMUSG00000051316 (interacts with) ENSMUSG00000021096","0.0179142128439832"
"112685","46.82132468","interacts with","ENSMUSG00000066900 (interacts with) ENSMUSG00000027531","false","interacts with","ENSMUSG00000066900 (interacts with) ENSMUSG00000027531","0.0238692169501629"
"116785","20.46442436","interacts with","ENSMUSG00000066900 (interacts with) ENSMUSG00000028180","false","interacts with","ENSMUSG00000066900 (interacts with) ENSMUSG00000028180","0.0179103746040616"
"114739","17.36089016","interacts with","ENSMUSG00000051316 (interacts with) ENSMUSG00000035297","false","interacts with","ENSMUSG00000051316 (interacts with) ENSMUSG00000035297","0.020264116202996"
"114743","64.30001043","interacts with","ENSMUSG00000027018 (interacts with) ENSMUSG00000032745","false","interacts with","ENSMUSG00000027018 (interacts with) ENSMUSG00000032745","0.0202584461308847"
"112697","18.58289408","interacts with","ENSMUSG00000066900 (interacts with) ENSMUSG00000024188","false","interacts with","ENSMUSG00000066900 (interacts with) ENSMUSG00000024188","0.02383496448263"
"112699","32.13799982","interacts with","ENSMUSG00000051316 (interacts with) ENSMUSG00000027018","false","interacts with","ENSMUSG00000051316 (interacts with) ENSMUSG00000027018","0.0238349217928878"
"116795","78.51953346","interacts with","ENSMUSG00000042207 (interacts with) ENSMUSG00000024767","false","interacts with","ENSMUSG00000042207 (interacts with) ENSMUSG00000024767","0.0179055453138872"
"114747","55.33966744","interacts with","ENSMUSG00000063870 (interacts with) ENSMUSG00000056153","false","interacts with","ENSMUSG00000063870 (interacts with) ENSMUSG00000056153","0.0202450969689793"
"116797","36.42496262","interacts with","ENSMUSG00000026491 (interacts with) ENSMUSG00000004364","false","interacts with","ENSMUSG00000026491 (interacts with) ENSMUSG00000004364","0.0179000900622832"
"116800","31.84345288","interacts with","ENSMUSG00000027751 (interacts with) ENSMUSG00000020925","false","interacts with","ENSMUSG00000027751 (interacts with) ENSMUSG00000020925","0.0178975554675559"
"112703","37.95701831","interacts with","ENSMUSG00000066900 (interacts with) ENSMUSG00000024370","false","interacts with","ENSMUSG00000066900 (interacts with) ENSMUSG00000024370","0.0238296698353007"
"110655","19.24293976","interacts with","ENSMUSG00000020923 (interacts with) ENSMUSG00000033752","false","interacts with","ENSMUSG00000020923 (interacts with) ENSMUSG00000033752","0.0323930744788316"
"110659","34.99068916","interacts with","ENSMUSG00000025001 (interacts with) ENSMUSG00000068823","false","interacts with","ENSMUSG00000025001 (interacts with) ENSMUSG00000068823","0.0323660991092707"
"116806","22.9696921","interacts with","ENSMUSG00000066900 (interacts with) ENSMUSG00000024068","false","interacts with","ENSMUSG00000066900 (interacts with) ENSMUSG00000024068","0.0178925171813028"
"114758","26.38374123","interacts with","ENSMUSG00000026491 (interacts with) ENSMUSG00000006517","false","interacts with","ENSMUSG00000026491 (interacts with) ENSMUSG00000006517","0.0202220201725388"
"112712","15.83742189","interacts with","ENSMUSG00000042207 (interacts with) ENSMUSG00000056851","false","interacts with","ENSMUSG00000042207 (interacts with) ENSMUSG00000056851","0.0237981177449106"
"112716","36.58870518","interacts with","ENSMUSG00000051316 (interacts with) ENSMUSG00000034681","false","interacts with","ENSMUSG00000051316 (interacts with) ENSMUSG00000034681","0.0237911281427003"
"114770","65.23223418","interacts with","ENSMUSG00000026491 (interacts with) ENSMUSG00000063870","false","interacts with","ENSMUSG00000026491 (interacts with) ENSMUSG00000063870","0.0202014177177545"
"112722","17.63237123","interacts with","ENSMUSG00000063870 (interacts with) ENSMUSG00000020608","false","interacts with","ENSMUSG00000063870 (interacts with) ENSMUSG00000020608","0.0237821990487266"
"116817","19.67882227","interacts with","ENSMUSG00000033222 (interacts with) ENSMUSG00000042211","false","interacts with","ENSMUSG00000033222 (interacts with) ENSMUSG00000042211","0.0178838272101617"
"110673","25.34414728","interacts with","ENSMUSG00000027018 (interacts with) ENSMUSG00000000378","false","interacts with","ENSMUSG00000027018 (interacts with) ENSMUSG00000000378","0.0322820302902183"
"112724","32.95844525","interacts with","ENSMUSG00000042207 (interacts with) ENSMUSG00000021604","false","interacts with","ENSMUSG00000042207 (interacts with) ENSMUSG00000021604","0.0237808937542173"
"112726","55.96199046","interacts with","ENSMUSG00000068823 (interacts with) ENSMUSG00000025332","false","interacts with","ENSMUSG00000068823 (interacts with) ENSMUSG00000025332","0.0237733606004345"
"114773","22.20812546","interacts with","ENSMUSG00000034525 (interacts with) ENSMUSG00000017478","false","interacts with","ENSMUSG00000034525 (interacts with) ENSMUSG00000017478","0.0201908252042328"
"114776","37.5806145","interacts with","ENSMUSG00000034525 (interacts with) ENSMUSG00000027323","false","interacts with","ENSMUSG00000034525 (interacts with) ENSMUSG00000027323","0.0201810502681751"
"116824","244.0","interacts with","ENSMUSG00000027018 (interacts with) ENSMUSG00000029086","false","interacts with","ENSMUSG00000027018 (interacts with) ENSMUSG00000029086","0.0178792387435144"
"116823","29.77114559","interacts with","ENSMUSG00000025001 (interacts with) ENSMUSG00000018379","false","interacts with","ENSMUSG00000025001 (interacts with) ENSMUSG00000018379","0.0178805592950524"
"112729","26.00163785","interacts with","ENSMUSG00000025001 (interacts with) ENSMUSG00000024188","false","interacts with","ENSMUSG00000025001 (interacts with) ENSMUSG00000024188","0.0237687154799039"
"116830","27.64108307","interacts with","ENSMUSG00000025001 (interacts with) ENSMUSG00000020925","false","interacts with","ENSMUSG00000025001 (interacts with) ENSMUSG00000020925","0.0178765547431574"
"114784","97.56047811","interacts with","ENSMUSG00000027018 (interacts with) ENSMUSG00000055013","false","interacts with","ENSMUSG00000027018 (interacts with) ENSMUSG00000055013","0.0201749703180059"
"112736","26.78108032","interacts with","ENSMUSG00000025332 (interacts with) ENSMUSG00000003038","false","interacts with","ENSMUSG00000025332 (interacts with) ENSMUSG00000003038","0.0237550708796363"
"116836","45.63117146","interacts with","ENSMUSG00000037149 (interacts with) ENSMUSG00000020186","false","interacts with","ENSMUSG00000037149 (interacts with) ENSMUSG00000020186","0.0178664589451445"
"116838","62.99524989","interacts with","ENSMUSG00000026491 (interacts with) ENSMUSG00000033228","false","interacts with","ENSMUSG00000026491 (interacts with) ENSMUSG00000033228","0.0178653770292076"
"114793","33.54454095","interacts with","ENSMUSG00000034525 (interacts with) ENSMUSG00000040549","false","interacts with","ENSMUSG00000034525 (interacts with) ENSMUSG00000040549","0.0201703626454957"
"114798","21.45328993","interacts with","ENSMUSG00000037149 (interacts with) ENSMUSG00000017478","false","interacts with","ENSMUSG00000037149 (interacts with) ENSMUSG00000017478","0.0201664535737761"
"110701","24.28713929","interacts with","ENSMUSG00000066900 (interacts with) ENSMUSG00000029625","false","interacts with","ENSMUSG00000066900 (interacts with) ENSMUSG00000029625","0.032121973997069"
"112752","29.10523997","interacts with","ENSMUSG00000034525 (interacts with) ENSMUSG00000018666","false","interacts with","ENSMUSG00000034525 (interacts with) ENSMUSG00000018666","0.0237219533571086"
"110704","38.35576549","interacts with","ENSMUSG00000020923 (interacts with) ENSMUSG00000020594","false","interacts with","ENSMUSG00000020923 (interacts with) ENSMUSG00000020594","0.0321159834566908"
"114800","22.92379453","interacts with","ENSMUSG00000037149 (interacts with) ENSMUSG00000003038","false","interacts with","ENSMUSG00000037149 (interacts with) ENSMUSG00000003038","0.02016036149694"
"116849","13.12047331","interacts with","ENSMUSG00000063870 (interacts with) ENSMUSG00000033752","false","interacts with","ENSMUSG00000063870 (interacts with) ENSMUSG00000033752","0.0178527438544104"
"112753","16.00080931","interacts with","ENSMUSG00000032745 (interacts with) ENSMUSG00000056851","false","interacts with","ENSMUSG00000032745 (interacts with) ENSMUSG00000056851","0.0237131639555673"
"112756","52.78483606","interacts with","ENSMUSG00000025332 (interacts with) ENSMUSG00000034681","false","interacts with","ENSMUSG00000025332 (interacts with) ENSMUSG00000034681","0.0237054429058042"
"112757","50.85459197","interacts with","ENSMUSG00000032745 (interacts with) ENSMUSG00000041408","false","interacts with","ENSMUSG00000032745 (interacts with) ENSMUSG00000041408","0.0237046232285934"
"114808","31.56250826","interacts with","ENSMUSG00000021604 (interacts with) ENSMUSG00000035047","false","interacts with","ENSMUSG00000021604 (interacts with) ENSMUSG00000035047","0.020148405479876"
"114809","26.98947781","interacts with","ENSMUSG00000051316 (interacts with) ENSMUSG00000029328","false","interacts with","ENSMUSG00000051316 (interacts with) ENSMUSG00000029328","0.0201476485368397"
"116860","60.5677959","interacts with","ENSMUSG00000032745 (interacts with) ENSMUSG00000020114","false","interacts with","ENSMUSG00000032745 (interacts with) ENSMUSG00000020114","0.017845587692024"
"114811","30.29632176","interacts with","ENSMUSG00000027751 (interacts with) ENSMUSG00000017478","false","interacts with","ENSMUSG00000027751 (interacts with) ENSMUSG00000017478","0.0201473012321438"
"116861","49.10025356","interacts with","ENSMUSG00000020923 (interacts with) ENSMUSG00000052915","false","interacts with","ENSMUSG00000020923 (interacts with) ENSMUSG00000052915","0.0178446997490029"
"114817","25.49834059","interacts with","ENSMUSG00000032745 (interacts with) ENSMUSG00000030357","false","interacts with","ENSMUSG00000032745 (interacts with) ENSMUSG00000030357","0.0201372847098981"
"112772","58.17990693","interacts with","ENSMUSG00000021604 (interacts with) ENSMUSG00000081044","false","interacts with","ENSMUSG00000021604 (interacts with) ENSMUSG00000081044","0.0236886834568485"
"112771","18.68009214","interacts with","ENSMUSG00000063870 (interacts with) ENSMUSG00000053838","false","interacts with","ENSMUSG00000063870 (interacts with) ENSMUSG00000053838","0.0236898862058491"
"114824","20.99830788","interacts with","ENSMUSG00000020923 (interacts with) ENSMUSG00000029518","false","interacts with","ENSMUSG00000020923 (interacts with) ENSMUSG00000029518","0.0201285853532588"
"114823","89.68100286","interacts with","ENSMUSG00000020923 (interacts with) ENSMUSG00000045983","false","interacts with","ENSMUSG00000020923 (interacts with) ENSMUSG00000045983","0.0201292125354665"
"112779","24.13621822","interacts with","ENSMUSG00000034525 (interacts with) ENSMUSG00000033752","false","interacts with","ENSMUSG00000034525 (interacts with) ENSMUSG00000033752","0.0236660760068441"
"114833","23.17593579","interacts with","ENSMUSG00000033222 (interacts with) ENSMUSG00000008226","false","interacts with","ENSMUSG00000033222 (interacts with) ENSMUSG00000008226","0.0201137582442904"
"114836","37.49340908","interacts with","ENSMUSG00000020923 (interacts with) ENSMUSG00000026878","false","interacts with","ENSMUSG00000020923 (interacts with) ENSMUSG00000026878","0.0201109452000208"
"112790","67.14814415","interacts with","ENSMUSG00000020923 (interacts with) ENSMUSG00000027018","false","interacts with","ENSMUSG00000020923 (interacts with) ENSMUSG00000027018","0.0236432531368525"
"114837","53.81515152","interacts with","ENSMUSG00000033222 (interacts with) ENSMUSG00000028392","false","interacts with","ENSMUSG00000033222 (interacts with) ENSMUSG00000028392","0.0201096323522483"
"112792","31.28364344","interacts with","ENSMUSG00000034525 (interacts with) ENSMUSG00000024370","false","interacts with","ENSMUSG00000034525 (interacts with) ENSMUSG00000024370","0.0236303938580241"
"114847","29.12042951","interacts with","ENSMUSG00000033222 (interacts with) ENSMUSG00000029328","false","interacts with","ENSMUSG00000033222 (interacts with) ENSMUSG00000029328","0.0200930145356224"
"112804","21.2764398","interacts with","ENSMUSG00000032745 (interacts with) ENSMUSG00000020925","false","interacts with","ENSMUSG00000032745 (interacts with) ENSMUSG00000020925","0.0235899642643183"
"110758","19.01309597","interacts with","ENSMUSG00000003868 (interacts with) ENSMUSG00000000378","false","interacts with","ENSMUSG00000003868 (interacts with) ENSMUSG00000000378","0.0317155806379099"
"112805","56.40292541","interacts with","ENSMUSG00000032745 (interacts with) ENSMUSG00000030759","false","interacts with","ENSMUSG00000032745 (interacts with) ENSMUSG00000030759","0.0235895102835496"
"114853","50.21284271","interacts with","ENSMUSG00000068823 (interacts with) ENSMUSG00000029247","false","interacts with","ENSMUSG00000068823 (interacts with) ENSMUSG00000029247","0.0200798673671011"
"112808","25.71598598","interacts with","ENSMUSG00000066900 (interacts with) ENSMUSG00000029518","false","interacts with","ENSMUSG00000066900 (interacts with) ENSMUSG00000029518","0.0235842811947033"
"114855","38.46439492","interacts with","ENSMUSG00000066900 (interacts with) ENSMUSG00000027323","false","interacts with","ENSMUSG00000066900 (interacts with) ENSMUSG00000027323","0.0200724290867191"
"114857","30.77613507","interacts with","ENSMUSG00000027751 (interacts with) ENSMUSG00000020608","false","interacts with","ENSMUSG00000027751 (interacts with) ENSMUSG00000020608","0.0200698172395149"
"112813","19.94545005","interacts with","ENSMUSG00000051316 (interacts with) ENSMUSG00000041360","false","interacts with","ENSMUSG00000051316 (interacts with) ENSMUSG00000041360","0.0235756921584202"
"110768","20.19052658","interacts with","ENSMUSG00000066900 (interacts with) ENSMUSG00000010095","false","interacts with","ENSMUSG00000066900 (interacts with) ENSMUSG00000010095","0.0316299201638597"
"114868","35.06974684","interacts with","ENSMUSG00000032745 (interacts with) ENSMUSG00000027323","false","interacts with","ENSMUSG00000032745 (interacts with) ENSMUSG00000027323","0.0200601648245656"
"114870","21.88575894","interacts with","ENSMUSG00000027018 (interacts with) ENSMUSG00000003644","false","interacts with","ENSMUSG00000027018 (interacts with) ENSMUSG00000003644","0.0200594057947375"
"110776","16.22779525","interacts with","ENSMUSG00000003868 (interacts with) ENSMUSG00000030357","false","interacts with","ENSMUSG00000003868 (interacts with) ENSMUSG00000030357","0.0315641710430644"
"110778","15.33874508","interacts with","ENSMUSG00000003868 (interacts with) ENSMUSG00000003644","false","interacts with","ENSMUSG00000003868 (interacts with) ENSMUSG00000003644","0.031557154812716"
"112828","22.14678604","interacts with","ENSMUSG00000021604 (interacts with) ENSMUSG00000003038","false","interacts with","ENSMUSG00000021604 (interacts with) ENSMUSG00000003038","0.0235405260773198"
"112831","20.62562979","interacts with","ENSMUSG00000066900 (interacts with) ENSMUSG00000021096","false","interacts with","ENSMUSG00000066900 (interacts with) ENSMUSG00000021096","0.0235342448572795"
"112834","47.50239337","interacts with","ENSMUSG00000042207 (interacts with) ENSMUSG00000056153","false","interacts with","ENSMUSG00000042207 (interacts with) ENSMUSG00000056153","0.0235313218468486"
"114883","15.5255836","interacts with","ENSMUSG00000003868 (interacts with) ENSMUSG00000027184","false","interacts with","ENSMUSG00000003868 (interacts with) ENSMUSG00000027184","0.0200480568666014"
"112844","13.10476541","interacts with","ENSMUSG00000003868 (interacts with) ENSMUSG00000028180","false","interacts with","ENSMUSG00000003868 (interacts with) ENSMUSG00000028180","0.0235106453647632"
"114891","10.35292772","interacts with","ENSMUSG00000003868 (interacts with) ENSMUSG00000056851","false","interacts with","ENSMUSG00000003868 (interacts with) ENSMUSG00000056851","0.0200375285712102"
"110799","40.90541338","interacts with","ENSMUSG00000032745 (interacts with) ENSMUSG00000026878","false","interacts with","ENSMUSG00000032745 (interacts with) ENSMUSG00000026878","0.0314407747378128"
"114895","26.17954125","interacts with","ENSMUSG00000034525 (interacts with) ENSMUSG00000035297","false","interacts with","ENSMUSG00000034525 (interacts with) ENSMUSG00000035297","0.0200305098173134"
"112850","19.20764928","interacts with","ENSMUSG00000025332 (interacts with) ENSMUSG00000029146","false","interacts with","ENSMUSG00000025332 (interacts with) ENSMUSG00000029146","0.0234902305847684"
"114898","15.53831648","interacts with","ENSMUSG00000063870 (interacts with) ENSMUSG00000042211","false","interacts with","ENSMUSG00000063870 (interacts with) ENSMUSG00000042211","0.020026947245084"
"112856","21.25962215","interacts with","ENSMUSG00000025001 (interacts with) ENSMUSG00000029146","false","interacts with","ENSMUSG00000025001 (interacts with) ENSMUSG00000029146","0.0234730803367222"
"112857","16.82462406","interacts with","ENSMUSG00000032745 (interacts with) ENSMUSG00000025858","false","interacts with","ENSMUSG00000032745 (interacts with) ENSMUSG00000025858","0.0234719418978586"
"114912","34.93552269","interacts with","ENSMUSG00000027751 (interacts with) ENSMUSG00000040728","false","interacts with","ENSMUSG00000027751 (interacts with) ENSMUSG00000040728","0.0200178087940447"
"114916","19.37038337","interacts with","ENSMUSG00000051316 (interacts with) ENSMUSG00000017478","false","interacts with","ENSMUSG00000051316 (interacts with) ENSMUSG00000017478","0.020014311136292"
"112867","20.20182666","interacts with","ENSMUSG00000032745 (interacts with) ENSMUSG00000029625","false","interacts with","ENSMUSG00000032745 (interacts with) ENSMUSG00000029625","0.0234482164975133"
"110824","19.84106799","interacts with","ENSMUSG00000066900 (interacts with) ENSMUSG00000042211","false","interacts with","ENSMUSG00000066900 (interacts with) ENSMUSG00000042211","0.0312736896501469"
"110826","17.80339039","interacts with","ENSMUSG00000066900 (interacts with) ENSMUSG00000029146","false","interacts with","ENSMUSG00000066900 (interacts with) ENSMUSG00000029146","0.031252416027892"
"114922","15.03104206","interacts with","ENSMUSG00000021604 (interacts with) ENSMUSG00000056851","false","interacts with","ENSMUSG00000021604 (interacts with) ENSMUSG00000056851","0.0200048522655088"
"110828","13.01352529","interacts with","ENSMUSG00000029687 (interacts with) ENSMUSG00000053838","false","interacts with","ENSMUSG00000029687 (interacts with) ENSMUSG00000053838","0.0312344072307735"
"110833","30.06044627","interacts with","ENSMUSG00000027751 (interacts with) ENSMUSG00000041360","false","interacts with","ENSMUSG00000027751 (interacts with) ENSMUSG00000041360","0.0312225766510623"
"114932","76.66964822","interacts with","ENSMUSG00000032745 (interacts with) ENSMUSG00000063870","false","interacts with","ENSMUSG00000032745 (interacts with) ENSMUSG00000063870","0.0199952878893734"
"112883","20.69989097","interacts with","ENSMUSG00000068823 (interacts with) ENSMUSG00000024188","false","interacts with","ENSMUSG00000068823 (interacts with) ENSMUSG00000024188","0.0234127362672325"
"114933","10.8589335","interacts with","ENSMUSG00000029687 (interacts with) ENSMUSG00000029146","false","interacts with","ENSMUSG00000029687 (interacts with) ENSMUSG00000029146","0.0199948636319908"
"114936","22.63856879","interacts with","ENSMUSG00000020923 (interacts with) ENSMUSG00000053398","false","interacts with","ENSMUSG00000020923 (interacts with) ENSMUSG00000053398","0.0199935490430939"
"112890","60.60268466","interacts with","ENSMUSG00000063870 (interacts with) ENSMUSG00000023977","false","interacts with","ENSMUSG00000063870 (interacts with) ENSMUSG00000023977","0.023402522691304"
"114937","78.78226889","interacts with","ENSMUSG00000032745 (interacts with) ENSMUSG00000041870","false","interacts with","ENSMUSG00000032745 (interacts with) ENSMUSG00000041870","0.0199921424902245"
"110845","14.44563672","interacts with","ENSMUSG00000029687 (interacts with) ENSMUSG00000030357","false","interacts with","ENSMUSG00000029687 (interacts with) ENSMUSG00000030357","0.0311425141067698"
"114943","16.27254695","interacts with","ENSMUSG00000042207 (interacts with) ENSMUSG00000021096","false","interacts with","ENSMUSG00000042207 (interacts with) ENSMUSG00000021096","0.0199863447605113"
"112897","41.66501352","interacts with","ENSMUSG00000063870 (interacts with) ENSMUSG00000032480","false","interacts with","ENSMUSG00000063870 (interacts with) ENSMUSG00000032480","0.0233946803932187"
"114948","63.31672622","interacts with","ENSMUSG00000068823 (interacts with) ENSMUSG00000030759","false","interacts with","ENSMUSG00000068823 (interacts with) ENSMUSG00000030759","0.0199794092897814"
"114947","70.86421694","interacts with","ENSMUSG00000025001 (interacts with) ENSMUSG00000066900","false","interacts with","ENSMUSG00000025001 (interacts with) ENSMUSG00000066900","0.0199802176750072"
"112904","14.42102383","interacts with","ENSMUSG00000029687 (interacts with) ENSMUSG00000003038","false","interacts with","ENSMUSG00000029687 (interacts with) ENSMUSG00000003038","0.0233900442715014"
"114952","22.50985652","interacts with","ENSMUSG00000033222 (interacts with) ENSMUSG00000059495","false","interacts with","ENSMUSG00000033222 (interacts with) ENSMUSG00000059495","0.0199741627296477"
"110855","19.27816574","interacts with","ENSMUSG00000068823 (interacts with) ENSMUSG00000048120","false","interacts with","ENSMUSG00000068823 (interacts with) ENSMUSG00000048120","0.0310339454166392"
"114954","23.53575446","interacts with","ENSMUSG00000034525 (interacts with) ENSMUSG00000028180","false","interacts with","ENSMUSG00000034525 (interacts with) ENSMUSG00000028180","0.0199735801382006"
"114955","109.88343408","interacts with","ENSMUSG00000025001 (interacts with) ENSMUSG00000044864","false","interacts with","ENSMUSG00000025001 (interacts with) ENSMUSG00000044864","0.0199728228506455"
"114960","60.87271259","interacts with","ENSMUSG00000032745 (interacts with) ENSMUSG00000026275","false","interacts with","ENSMUSG00000032745 (interacts with) ENSMUSG00000026275","0.01996299035737"
"112914","21.95136863","interacts with","ENSMUSG00000026491 (interacts with) ENSMUSG00000020186","false","interacts with","ENSMUSG00000026491 (interacts with) ENSMUSG00000020186","0.0233698861330178"
"114962","17.06447515","interacts with","ENSMUSG00000051316 (interacts with) ENSMUSG00000053838","false","interacts with","ENSMUSG00000051316 (interacts with) ENSMUSG00000053838","0.0199572318653459"
"112920","23.27477129","interacts with","ENSMUSG00000021604 (interacts with) ENSMUSG00000063870","false","interacts with","ENSMUSG00000021604 (interacts with) ENSMUSG00000063870","0.0233568085259376"
"110871","28.58118197","interacts with","ENSMUSG00000025001 (interacts with) ENSMUSG00000020608","false","interacts with","ENSMUSG00000025001 (interacts with) ENSMUSG00000020608","0.0309400300942746"
"110877","19.98333211","interacts with","ENSMUSG00000027018 (interacts with) ENSMUSG00000010095","false","interacts with","ENSMUSG00000027018 (interacts with) ENSMUSG00000010095","0.0309088050200946"
"114973","38.06991035","interacts with","ENSMUSG00000068823 (interacts with) ENSMUSG00000024370","false","interacts with","ENSMUSG00000068823 (interacts with) ENSMUSG00000024370","0.0199448431684611"
"112925","24.03976413","interacts with","ENSMUSG00000025001 (interacts with) ENSMUSG00000028180","false","interacts with","ENSMUSG00000025001 (interacts with) ENSMUSG00000028180","0.0233437910988107"
"114976","23.16358889","interacts with","ENSMUSG00000020923 (interacts with) ENSMUSG00000053838","false","interacts with","ENSMUSG00000020923 (interacts with) ENSMUSG00000053838","0.0199392643422777"
"110883","31.04894442","interacts with","ENSMUSG00000032745 (interacts with) ENSMUSG00000020456","false","interacts with","ENSMUSG00000032745 (interacts with) ENSMUSG00000020456","0.0308655728019116"
"112938","13.90038581","interacts with","ENSMUSG00000003868 (interacts with) ENSMUSG00000041360","false","interacts with","ENSMUSG00000003868 (interacts with) ENSMUSG00000041360","0.0233153613299299"
"114992","50.08227079","interacts with","ENSMUSG00000068823 (interacts with) ENSMUSG00000020594","false","interacts with","ENSMUSG00000068823 (interacts with) ENSMUSG00000020594","0.0199086468289087"
"114999","28.32256038","interacts with","ENSMUSG00000066900 (interacts with) ENSMUSG00000020186","false","interacts with","ENSMUSG00000066900 (interacts with) ENSMUSG00000020186","0.0199026001021692"
"110905","18.7813988","interacts with","ENSMUSG00000020923 (interacts with) ENSMUSG00000041360","false","interacts with","ENSMUSG00000020923 (interacts with) ENSMUSG00000041360","0.0307369207513524"
"115001","33.83102209","interacts with","ENSMUSG00000027751 (interacts with) ENSMUSG00000045427","false","interacts with","ENSMUSG00000027751 (interacts with) ENSMUSG00000045427","0.0199021223645304"
"110916","30.44302359","interacts with","ENSMUSG00000037149 (interacts with) ENSMUSG00000046434","false","interacts with","ENSMUSG00000037149 (interacts with) ENSMUSG00000046434","0.0306539364088146"
"112976","30.13916734","interacts with","ENSMUSG00000034525 (interacts with) ENSMUSG00000010095","false","interacts with","ENSMUSG00000034525 (interacts with) ENSMUSG00000010095","0.0232502319726126"
"115026","21.43572715","interacts with","ENSMUSG00000042207 (interacts with) ENSMUSG00000040549","false","interacts with","ENSMUSG00000042207 (interacts with) ENSMUSG00000040549","0.0198693258680597"
"112979","70.01126941","interacts with","ENSMUSG00000027018 (interacts with) ENSMUSG00000003604","false","interacts with","ENSMUSG00000027018 (interacts with) ENSMUSG00000003604","0.0232489247944711"
"115034","23.56382791","interacts with","ENSMUSG00000029687 (interacts with) ENSMUSG00000031628","false","interacts with","ENSMUSG00000029687 (interacts with) ENSMUSG00000031628","0.0198638799544978"
"110944","28.87657506","interacts with","ENSMUSG00000034525 (interacts with) ENSMUSG00000024949","false","interacts with","ENSMUSG00000034525 (interacts with) ENSMUSG00000024949","0.0304714957024111"
