regulatoryGene	targetGene	weight
ENSMUSG00000029178	ENSMUSG00000079479	0.0572929909387727
ENSMUSG00000028101	ENSMUSG00000053080	0.0572746434261581
ENSMUSG00000028799	ENSMUSG00000054499	0.0570119427515117
ENSMUSG00000019817	ENSMUSG00000028555	0.0569547054372703
ENSMUSG00000032405	ENSMUSG00000073982	0.0565107150159214
ENSMUSG00000029178	ENSMUSG00000073002	0.0564391408156559
ENSMUSG00000028101	ENSMUSG00000019809	0.0560253761471907
ENSMUSG00000028799	ENSMUSG00000064373	0.056020476530253
ENSMUSG00000021506	ENSMUSG00000041351	0.0559985816368885
ENSMUSG00000018909	ENSMUSG00000064373	0.0559555885274494
ENSMUSG00000028496	ENSMUSG00000020088	0.0559543735650445
ENSMUSG00000021506	ENSMUSG00000026630	0.0557949580570344
ENSMUSG00000028496	ENSMUSG00000061778	0.0554376998091457
ENSMUSG00000018909	ENSMUSG00000021774	0.0552470424590245
ENSMUSG00000021506	ENSMUSG00000020111	0.0551246309582738
ENSMUSG00000052712	ENSMUSG00000026280	0.0549141149210776
ENSMUSG00000018909	ENSMUSG00000032554	0.0547762732400943
ENSMUSG00000079037	ENSMUSG00000061778	0.0545656594868383
ENSMUSG00000028799	ENSMUSG00000040722	0.0544870096680597
ENSMUSG00000001542	ENSMUSG00000026728	0.0544448043463621
ENSMUSG00000055320	ENSMUSG00000048376	0.0544260580806823
ENSMUSG00000018909	ENSMUSG00000026280	0.0543990287066549
ENSMUSG00000029178	ENSMUSG00000058672	0.0543714385825642
ENSMUSG00000079037	ENSMUSG00000000154	0.0542719719555787
ENSMUSG00000042812	ENSMUSG00000002871	0.0541161694433319
ENSMUSG00000052712	ENSMUSG00000040584	0.0541156791569858
ENSMUSG00000028101	ENSMUSG00000041187	0.0541075636267824
ENSMUSG00000029178	ENSMUSG00000021552	0.0540412095210956
ENSMUSG00000021506	ENSMUSG00000079479	0.0537586031760164
ENSMUSG00000029178	ENSMUSG00000026630	0.0535743005932027
ENSMUSG00000018909	ENSMUSG00000020846	0.0535508731878055
ENSMUSG00000034205	ENSMUSG00000041187	0.0534711243168874
ENSMUSG00000029178	ENSMUSG00000079042	0.053429761436745
ENSMUSG00000021506	ENSMUSG00000050043	0.053393933503637
ENSMUSG00000029178	ENSMUSG00000030315	0.0533875944349787
ENSMUSG00000052712	ENSMUSG00000028101	0.0533483050713725
ENSMUSG00000028799	ENSMUSG00000002603	0.0533394202457737
ENSMUSG00000018909	ENSMUSG00000028001	0.0533388444714796
ENSMUSG00000034205	ENSMUSG00000015846	0.0532715389674502
ENSMUSG00000055320	ENSMUSG00000028001	0.0532076127787548
ENSMUSG00000028799	ENSMUSG00000026630	0.0531669596658435
ENSMUSG00000028496	ENSMUSG00000040268	0.0531534480591657
ENSMUSG00000019817	ENSMUSG00000050043	0.0531171503622458
ENSMUSG00000028496	ENSMUSG00000019809	0.053041875028043
ENSMUSG00000051413	ENSMUSG00000039449	0.0530258065495914
ENSMUSG00000028101	ENSMUSG00000062421	0.0528080657992467
ENSMUSG00000018909	ENSMUSG00000045330	0.0527923596573251
ENSMUSG00000053411	ENSMUSG00000038393	0.0527803117040799
ENSMUSG00000034205	ENSMUSG00000025939	0.0527681482287652
ENSMUSG00000070803	ENSMUSG00000027239	0.0527190064979228
ENSMUSG00000052712	ENSMUSG00000040722	0.0523070705321228
ENSMUSG00000029178	ENSMUSG00000017697	0.0521169324246646
ENSMUSG00000034205	ENSMUSG00000050043	0.0520305089706512
ENSMUSG00000079037	ENSMUSG00000067925	0.051887574278338
ENSMUSG00000023348	ENSMUSG00000035161	0.0517244898605431
ENSMUSG00000053411	ENSMUSG00000024620	0.0515912852995525
ENSMUSG00000029178	ENSMUSG00000064373	0.0515357319035788
ENSMUSG00000028799	ENSMUSG00000028001	0.0514299466381946
ENSMUSG00000029178	ENSMUSG00000028969	0.0513796079702559
ENSMUSG00000028101	ENSMUSG00000073002	0.0513455696589822
ENSMUSG00000052712	ENSMUSG00000044066	0.0512316387063696
ENSMUSG00000018909	ENSMUSG00000028101	0.0512084197028458
ENSMUSG00000019817	ENSMUSG00000035161	0.0511650158873657
ENSMUSG00000001542	ENSMUSG00000073002	0.0511483461171148
ENSMUSG00000079037	ENSMUSG00000025939	0.0511106710736785
ENSMUSG00000028799	ENSMUSG00000047501	0.0510709383823096
ENSMUSG00000021506	ENSMUSG00000020388	0.0510606478556049
ENSMUSG00000028101	ENSMUSG00000028001	0.0510600080087944
ENSMUSG00000029178	ENSMUSG00000050423	0.0509880703121783
ENSMUSG00000032405	ENSMUSG00000002603	0.0509328450257904
ENSMUSG00000038393	ENSMUSG00000053411	0.0509181290768296
ENSMUSG00000034205	ENSMUSG00000028001	0.0507912916807501
ENSMUSG00000034205	ENSMUSG00000035161	0.0507412742656184
ENSMUSG00000018909	ENSMUSG00000027315	0.0506836438754652
ENSMUSG00000028101	ENSMUSG00000079042	0.0506671933674671
ENSMUSG00000021506	ENSMUSG00000062683	0.0506658474268186
ENSMUSG00000049892	ENSMUSG00000037366	0.0506044975218942
ENSMUSG00000018909	ENSMUSG00000042377	0.0505886417026059
ENSMUSG00000054191	ENSMUSG00000079197	0.0504830313104449
ENSMUSG00000020230	ENSMUSG00000037366	0.0503660698295236
ENSMUSG00000018909	ENSMUSG00000000154	0.050303536102267
ENSMUSG00000042377	ENSMUSG00000053411	0.0502712929476239
ENSMUSG00000018909	ENSMUSG00000072235	0.0502083414543652
ENSMUSG00000052712	ENSMUSG00000020111	0.0501593517618693
ENSMUSG00000034205	ENSMUSG00000019982	0.0501276810723596
ENSMUSG00000079037	ENSMUSG00000030870	0.0501206564264227
ENSMUSG00000018909	ENSMUSG00000020388	0.0501125130181537
ENSMUSG00000028799	ENSMUSG00000004885	0.0500833574770565
ENSMUSG00000028496	ENSMUSG00000022265	0.0498592733854797
ENSMUSG00000032405	ENSMUSG00000047977	0.0498583146763383
ENSMUSG00000020656	ENSMUSG00000038843	0.0498305871555485
ENSMUSG00000055320	ENSMUSG00000062683	0.0498012227197706
ENSMUSG00000033542	ENSMUSG00000027624	0.049786908158335
ENSMUSG00000028799	ENSMUSG00000041187	0.0497727756427798
ENSMUSG00000028799	ENSMUSG00000026796	0.0497264329583255
ENSMUSG00000028799	ENSMUSG00000027315	0.0497153873877083
ENSMUSG00000029178	ENSMUSG00000037962	0.0496492346331696
ENSMUSG00000018909	ENSMUSG00000050423	0.0495646214530189
ENSMUSG00000029178	ENSMUSG00000002603	0.0495553008659315
ENSMUSG00000034205	ENSMUSG00000050732	0.0495370128967678
ENSMUSG00000029178	ENSMUSG00000048376	0.0493591874022766
ENSMUSG00000051413	ENSMUSG00000020088	0.0493317372565927
ENSMUSG00000049892	ENSMUSG00000024620	0.0493134321018809
ENSMUSG00000029178	ENSMUSG00000047501	0.0492414089280678
ENSMUSG00000068267	ENSMUSG00000058672	0.0491902679574021
ENSMUSG00000029290	ENSMUSG00000022816	0.0491627711720561
ENSMUSG00000029178	ENSMUSG00000053080	0.0491544172122528
ENSMUSG00000034205	ENSMUSG00000028555	0.0491322143312884
ENSMUSG00000018909	ENSMUSG00000044864	0.0491319572893688
ENSMUSG00000033542	ENSMUSG00000026626	0.0491084786046325
ENSMUSG00000004044	ENSMUSG00000034248	0.0490628212008661
ENSMUSG00000018909	ENSMUSG00000025451	0.0490496980792025
ENSMUSG00000023348	ENSMUSG00000028555	0.0490384811786945
ENSMUSG00000018909	ENSMUSG00000034981	0.0489718362896069
ENSMUSG00000001542	ENSMUSG00000037012	0.0489413032157333
ENSMUSG00000001542	ENSMUSG00000062421	0.0489396152342931
ENSMUSG00000079037	ENSMUSG00000020846	0.0488554368557707
ENSMUSG00000029178	ENSMUSG00000025939	0.0488420873749391
ENSMUSG00000028101	ENSMUSG00000004044	0.0488250014807364
ENSMUSG00000028101	ENSMUSG00000026280	0.0486582012554579
ENSMUSG00000055320	ENSMUSG00000026626	0.0485165756458225
ENSMUSG00000079037	ENSMUSG00000039157	0.0484157476182552
ENSMUSG00000021506	ENSMUSG00000048376	0.0483615487842903
ENSMUSG00000021488	ENSMUSG00000033684	0.0483309017960843
ENSMUSG00000038025	ENSMUSG00000026626	0.0482836798811934
ENSMUSG00000021506	ENSMUSG00000050732	0.048233907537709
ENSMUSG00000079037	ENSMUSG00000030605	0.0481531667172256
ENSMUSG00000028496	ENSMUSG00000053080	0.0480666650454849
ENSMUSG00000028101	ENSMUSG00000040722	0.0480295216154475
ENSMUSG00000052712	ENSMUSG00000067925	0.0480101999159607
ENSMUSG00000042812	ENSMUSG00000000804	0.048004077438114
ENSMUSG00000018909	ENSMUSG00000040447	0.0479125267289291
ENSMUSG00000028799	ENSMUSG00000079042	0.0479049212936425
ENSMUSG00000032405	ENSMUSG00000032194	0.0478064183566875
ENSMUSG00000028799	ENSMUSG00000040447	0.0477921990694612
ENSMUSG00000021506	ENSMUSG00000019982	0.0477654826860753
ENSMUSG00000029178	ENSMUSG00000035161	0.0477117059625152
ENSMUSG00000042812	ENSMUSG00000035161	0.0476869819760415
ENSMUSG00000009569	ENSMUSG00000047181	0.0476675662872159
ENSMUSG00000034205	ENSMUSG00000044864	0.0475366491591749
ENSMUSG00000028799	ENSMUSG00000053080	0.0474922892959265
ENSMUSG00000021506	ENSMUSG00000032380	0.0474709124200183
ENSMUSG00000028101	ENSMUSG00000022010	0.0474632237044737
ENSMUSG00000023348	ENSMUSG00000050043	0.047403712986583
ENSMUSG00000034205	ENSMUSG00000019809	0.0473808809543724
ENSMUSG00000028101	ENSMUSG00000079197	0.047348286196545
ENSMUSG00000028101	ENSMUSG00000064373	0.0473023114424145
ENSMUSG00000028799	ENSMUSG00000015846	0.0472372256290708
ENSMUSG00000029178	ENSMUSG00000040447	0.0472149173147666
ENSMUSG00000018909	ENSMUSG00000022463	0.0471989944546788
ENSMUSG00000028101	ENSMUSG00000061778	0.0471671853988055
ENSMUSG00000028101	ENSMUSG00000026796	0.0471489287012928
ENSMUSG00000079037	ENSMUSG00000037962	0.0470626059917318
ENSMUSG00000021506	ENSMUSG00000026853	0.047061356741881
ENSMUSG00000052712	ENSMUSG00000000154	0.0470577186632705
ENSMUSG00000021506	ENSMUSG00000021552	0.0470199166960388
ENSMUSG00000055320	ENSMUSG00000039157	0.0469845661044461
ENSMUSG00000046179	ENSMUSG00000022844	0.0469730244787869
ENSMUSG00000028101	ENSMUSG00000062683	0.0469117247762413
ENSMUSG00000029178	ENSMUSG00000027931	0.0469089039000873
ENSMUSG00000032405	ENSMUSG00000053080	0.0468661254040787
ENSMUSG00000055320	ENSMUSG00000072235	0.0468594243379273
ENSMUSG00000034205	ENSMUSG00000020846	0.0468538645128425
ENSMUSG00000034205	ENSMUSG00000072235	0.0468447574741018
ENSMUSG00000018909	ENSMUSG00000026003	0.0468445088805809
ENSMUSG00000029178	ENSMUSG00000050043	0.0467869874564579
ENSMUSG00000028101	ENSMUSG00000040447	0.0467464104879696
ENSMUSG00000073197	ENSMUSG00000022156	0.0467078602020695
ENSMUSG00000028799	ENSMUSG00000037012	0.0467026948079558
ENSMUSG00000028799	ENSMUSG00000030605	0.0467024398249972
ENSMUSG00000028101	ENSMUSG00000028970	0.0465990743165972
ENSMUSG00000018909	ENSMUSG00000048376	0.0465531738486724
ENSMUSG00000026037	ENSMUSG00000040284	0.0465415809238736
ENSMUSG00000079037	ENSMUSG00000028969	0.0464602581601163
ENSMUSG00000021506	ENSMUSG00000032554	0.0464115114163229
ENSMUSG00000018909	ENSMUSG00000037012	0.0463991215472137
ENSMUSG00000079037	ENSMUSG00000026478	0.0463774390926966
ENSMUSG00000034205	ENSMUSG00000026280	0.0463732108956234
ENSMUSG00000028101	ENSMUSG00000020846	0.0463466349039772
ENSMUSG00000029178	ENSMUSG00000020846	0.0462915116913207
ENSMUSG00000032405	ENSMUSG00000040584	0.0462430961693136
ENSMUSG00000001542	ENSMUSG00000028970	0.0462400880172719
ENSMUSG00000042812	ENSMUSG00000037366	0.0462130857135153
ENSMUSG00000069729	ENSMUSG00000079598	0.046183046338341
ENSMUSG00000018909	ENSMUSG00000030870	0.0460367890102398
ENSMUSG00000028799	ENSMUSG00000025451	0.0459979205001998
ENSMUSG00000004044	ENSMUSG00000002871	0.045983243888157
ENSMUSG00000028101	ENSMUSG00000021774	0.0459706211984361
ENSMUSG00000079037	ENSMUSG00000035085	0.0459648823060235
ENSMUSG00000001542	ENSMUSG00000039461	0.0459335056816719
ENSMUSG00000021506	ENSMUSG00000015846	0.0459058078920623
ENSMUSG00000028101	ENSMUSG00000025451	0.0458737665690834
ENSMUSG00000042812	ENSMUSG00000023926	0.0458659539153295
ENSMUSG00000025151	ENSMUSG00000027805	0.0458573879046525
ENSMUSG00000042377	ENSMUSG00000037366	0.0458010544170559
ENSMUSG00000018909	ENSMUSG00000025939	0.0457943725982635
ENSMUSG00000021506	ENSMUSG00000033763	0.045791129991153
ENSMUSG00000052712	ENSMUSG00000061778	0.0457841480074773
ENSMUSG00000028799	ENSMUSG00000028101	0.0457810986720722
ENSMUSG00000023348	ENSMUSG00000041378	0.0457687473866679
ENSMUSG00000029178	ENSMUSG00000026385	0.0457178963415757
ENSMUSG00000034205	ENSMUSG00000035085	0.0457176044588537
ENSMUSG00000068267	ENSMUSG00000020088	0.0456608428389149
ENSMUSG00000021506	ENSMUSG00000025939	0.0456508957249017
ENSMUSG00000021506	ENSMUSG00000000804	0.0455838890998155
ENSMUSG00000073197	ENSMUSG00000030987	0.0455811423127768
ENSMUSG00000004044	ENSMUSG00000032135	0.0455740224159512
ENSMUSG00000018909	ENSMUSG00000026630	0.0455650306473969
ENSMUSG00000029178	ENSMUSG00000024758	0.0455532041871675
ENSMUSG00000033542	ENSMUSG00000046470	0.0455402298310803
ENSMUSG00000047242	ENSMUSG00000053411	0.0455257455015899
ENSMUSG00000079037	ENSMUSG00000015846	0.0455229042790533
ENSMUSG00000032405	ENSMUSG00000020388	0.0455209504491744
ENSMUSG00000021506	ENSMUSG00000028555	0.0454591107210354
ENSMUSG00000004044	ENSMUSG00000074922	0.0454552041192922
ENSMUSG00000028101	ENSMUSG00000047977	0.0454361842509885
ENSMUSG00000028799	ENSMUSG00000020388	0.0453943503042738
ENSMUSG00000034205	ENSMUSG00000000804	0.0453727441309195
ENSMUSG00000046470	ENSMUSG00000040204	0.0453659619270879
ENSMUSG00000055320	ENSMUSG00000020111	0.045336189434854
ENSMUSG00000055320	ENSMUSG00000046027	0.0452908943324355
ENSMUSG00000018909	ENSMUSG00000023175	0.0452650770391416
ENSMUSG00000030103	ENSMUSG00000053411	0.0452406035532986
ENSMUSG00000018909	ENSMUSG00000054499	0.0452248993722112
ENSMUSG00000028101	ENSMUSG00000045330	0.0452083164956645
ENSMUSG00000018909	ENSMUSG00000035085	0.0452013756711925
ENSMUSG00000021506	ENSMUSG00000062421	0.0451734821873339
ENSMUSG00000029178	ENSMUSG00000000339	0.0451518188511856
ENSMUSG00000052712	ENSMUSG00000079479	0.0450947767657223
ENSMUSG00000055320	ENSMUSG00000026280	0.0450524968625252
ENSMUSG00000029178	ENSMUSG00000009569	0.0450509759557358
ENSMUSG00000029178	ENSMUSG00000024962	0.0450352261171399
ENSMUSG00000029178	ENSMUSG00000028962	0.044997539040809
ENSMUSG00000028101	ENSMUSG00000020388	0.0449681621016844
ENSMUSG00000073197	ENSMUSG00000049858	0.0449656242545743
ENSMUSG00000029178	ENSMUSG00000033105	0.0449259834479608
ENSMUSG00000034205	ENSMUSG00000045330	0.0448781161952552
ENSMUSG00000079037	ENSMUSG00000026003	0.0448585386587361
ENSMUSG00000029178	ENSMUSG00000019809	0.0448559098045247
ENSMUSG00000029178	ENSMUSG00000044864	0.0448557350923066
ENSMUSG00000032405	ENSMUSG00000032554	0.0448383552017251
ENSMUSG00000001542	ENSMUSG00000047501	0.0448190469393817
ENSMUSG00000032405	ENSMUSG00000032035	0.0448173937478473
ENSMUSG00000034205	ENSMUSG00000002871	0.0448015388367178
ENSMUSG00000028496	ENSMUSG00000027239	0.0447290155247258
ENSMUSG00000021506	ENSMUSG00000062591	0.044702796834114
ENSMUSG00000052712	ENSMUSG00000020388	0.0447011290762366
ENSMUSG00000052712	ENSMUSG00000037962	0.0446904955289534
ENSMUSG00000029178	ENSMUSG00000020111	0.0446372006280873
ENSMUSG00000018909	ENSMUSG00000000339	0.0446365070567905
ENSMUSG00000021506	ENSMUSG00000035161	0.0446025339571163
ENSMUSG00000055320	ENSMUSG00000053080	0.0446003016621399
ENSMUSG00000029178	ENSMUSG00000025451	0.0445203076940886
ENSMUSG00000024515	ENSMUSG00000004791	0.0444891732451547
ENSMUSG00000049577	ENSMUSG00000027239	0.0444750881837473
ENSMUSG00000022641	ENSMUSG00000060716	0.0444475884467746
ENSMUSG00000004044	ENSMUSG00000031349	0.044421659454052
ENSMUSG00000055320	ENSMUSG00000025451	0.0444062146413303
ENSMUSG00000028101	ENSMUSG00000026630	0.0443461512667648
ENSMUSG00000055320	ENSMUSG00000062591	0.0443293865131668
ENSMUSG00000032405	ENSMUSG00000017723	0.044319763083409
ENSMUSG00000018909	ENSMUSG00000040584	0.0442595601681719
ENSMUSG00000042812	ENSMUSG00000032380	0.0442381968854248
ENSMUSG00000029178	ENSMUSG00000026280	0.0442010375360346
ENSMUSG00000028496	ENSMUSG00000034981	0.0441796368291699
ENSMUSG00000034205	ENSMUSG00000073002	0.0441638237174389
ENSMUSG00000028101	ENSMUSG00000030605	0.0441615977603874
ENSMUSG00000028799	ENSMUSG00000044066	0.0441610483922861
ENSMUSG00000034205	ENSMUSG00000000154	0.0441522662912504
ENSMUSG00000055320	ENSMUSG00000007812	0.0441240336440486
ENSMUSG00000023443	ENSMUSG00000030987	0.0441205317486875
ENSMUSG00000032405	ENSMUSG00000005674	0.0441080759870165
ENSMUSG00000039231	ENSMUSG00000020656	0.0440429493007262
ENSMUSG00000028799	ENSMUSG00000000154	0.0440284163460003
ENSMUSG00000053411	ENSMUSG00000025504	0.0440004236290767
ENSMUSG00000020656	ENSMUSG00000037366	0.0439979501416082
ENSMUSG00000070803	ENSMUSG00000006235	0.043995284304598
ENSMUSG00000079037	ENSMUSG00000037012	0.0439933236108251
ENSMUSG00000020656	ENSMUSG00000028555	0.0439933039242644
ENSMUSG00000028101	ENSMUSG00000068735	0.0439920339337974
ENSMUSG00000055320	ENSMUSG00000033763	0.0439698016293972
ENSMUSG00000029178	ENSMUSG00000032531	0.043918777340298
ENSMUSG00000001542	ENSMUSG00000064373	0.0439007824299311
ENSMUSG00000028799	ENSMUSG00000014361	0.0438868936975474
ENSMUSG00000004044	ENSMUSG00000028555	0.0438854903237602
ENSMUSG00000001542	ENSMUSG00000000154	0.0438009468532585
ENSMUSG00000026037	ENSMUSG00000050989	0.043782833777785
ENSMUSG00000055320	ENSMUSG00000041187	0.0437826574569849
ENSMUSG00000028496	ENSMUSG00000045211	0.0436965024270198
ENSMUSG00000001542	ENSMUSG00000040722	0.0436483792761514
ENSMUSG00000029603	ENSMUSG00000029050	0.0435769204533125
ENSMUSG00000029603	ENSMUSG00000052712	0.0435754561857611
ENSMUSG00000028799	ENSMUSG00000019809	0.0435148575190381
ENSMUSG00000018909	ENSMUSG00000002603	0.0435076633612494
ENSMUSG00000028799	ENSMUSG00000044864	0.0434973511455783
ENSMUSG00000031586	ENSMUSG00000004791	0.0434756886396565
ENSMUSG00000052712	ENSMUSG00000062421	0.0434467213490724
ENSMUSG00000042812	ENSMUSG00000028555	0.0434076065043216
ENSMUSG00000055320	ENSMUSG00000029722	0.0433908176399424
ENSMUSG00000018909	ENSMUSG00000023333	0.0433873607617694
ENSMUSG00000028101	ENSMUSG00000096218	0.0433208959869452
ENSMUSG00000034205	ENSMUSG00000020388	0.0433056675311665
ENSMUSG00000068267	ENSMUSG00000074918	0.0432999539513546
ENSMUSG00000001542	ENSMUSG00000032405	0.0432751052373063
ENSMUSG00000028101	ENSMUSG00000020111	0.0432514886482484
ENSMUSG00000028101	ENSMUSG00000072235	0.0432361435571003
ENSMUSG00000028496	ENSMUSG00000004791	0.0431753971402268
ENSMUSG00000053411	ENSMUSG00000021509	0.0431499290331396
ENSMUSG00000079037	ENSMUSG00000047501	0.0431341473208322
ENSMUSG00000004044	ENSMUSG00000027239	0.0431202095126133
ENSMUSG00000055320	ENSMUSG00000037962	0.0430518462216948
ENSMUSG00000028496	ENSMUSG00000073002	0.043047448385236
ENSMUSG00000018909	ENSMUSG00000068735	0.0430370590488132
ENSMUSG00000028496	ENSMUSG00000041187	0.0430276678356579
ENSMUSG00000029178	ENSMUSG00000038175	0.0429768679759869
ENSMUSG00000004044	ENSMUSG00000032380	0.0429631427593153
ENSMUSG00000079037	ENSMUSG00000040451	0.0429560553258917
ENSMUSG00000001542	ENSMUSG00000026202	0.0429550521058082
ENSMUSG00000052712	ENSMUSG00000064373	0.0429539708996557
ENSMUSG00000038393	ENSMUSG00000037366	0.0429317685236439
ENSMUSG00000029178	ENSMUSG00000041351	0.0429268457900722
ENSMUSG00000034205	ENSMUSG00000020111	0.042919527448409
ENSMUSG00000055320	ENSMUSG00000026853	0.0428972019829774
ENSMUSG00000009569	ENSMUSG00000040857	0.0428966444779734
ENSMUSG00000070803	ENSMUSG00000031217	0.0428700342725262
ENSMUSG00000032405	ENSMUSG00000050423	0.0428565435314556
ENSMUSG00000021506	ENSMUSG00000053080	0.0427818437690912
ENSMUSG00000028101	ENSMUSG00000000154	0.0427590853432784
ENSMUSG00000055320	ENSMUSG00000034974	0.0427497805097663
ENSMUSG00000068267	ENSMUSG00000039449	0.0427441198003995
ENSMUSG00000021506	ENSMUSG00000030870	0.0427284882511555
ENSMUSG00000032405	ENSMUSG00000048376	0.0427245017850539
ENSMUSG00000028496	ENSMUSG00000050423	0.0426711151884578
ENSMUSG00000028799	ENSMUSG00000019846	0.0426389678720654
ENSMUSG00000079037	ENSMUSG00000029722	0.0426312080871644
ENSMUSG00000032405	ENSMUSG00000041187	0.0426041917840059
ENSMUSG00000028799	ENSMUSG00000062683	0.0426025213582898
ENSMUSG00000020656	ENSMUSG00000001029	0.0425947140111532
ENSMUSG00000028101	ENSMUSG00000021439	0.0425695653247096
ENSMUSG00000052712	ENSMUSG00000032590	0.0425326370378685
ENSMUSG00000004044	ENSMUSG00000035161	0.0425311797296471
ENSMUSG00000079037	ENSMUSG00000079479	0.0425057515605678
ENSMUSG00000019817	ENSMUSG00000067818	0.0424893989879406
ENSMUSG00000020656	ENSMUSG00000000804	0.0424712301414694
ENSMUSG00000020656	ENSMUSG00000038894	0.0424593686052833
ENSMUSG00000033075	ENSMUSG00000050989	0.04245195853755
ENSMUSG00000034205	ENSMUSG00000002249	0.0424183579835297
ENSMUSG00000034205	ENSMUSG00000079479	0.042392749874647
ENSMUSG00000028799	ENSMUSG00000037962	0.0423864374203329
ENSMUSG00000055320	ENSMUSG00000060716	0.0423760492063363
ENSMUSG00000052712	ENSMUSG00000019809	0.0423376768321488
ENSMUSG00000042812	ENSMUSG00000031349	0.0423346220751329
ENSMUSG00000029178	ENSMUSG00000021273	0.0423277102125479
ENSMUSG00000028496	ENSMUSG00000045330	0.0423036390394333
ENSMUSG00000033542	ENSMUSG00000021646	0.0422611014043055
ENSMUSG00000034205	ENSMUSG00000007812	0.0422580956047601
ENSMUSG00000021506	ENSMUSG00000025451	0.0422466242196868
ENSMUSG00000021506	ENSMUSG00000050423	0.0422014424973234
ENSMUSG00000023951	ENSMUSG00000025504	0.0421637477747565
ENSMUSG00000079037	ENSMUSG00000061119	0.0421617905001069
ENSMUSG00000048756	ENSMUSG00000035443	0.0421487532383184
ENSMUSG00000079037	ENSMUSG00000025451	0.0421431627227036
ENSMUSG00000032405	ENSMUSG00000064373	0.0421031791021084
ENSMUSG00000018909	ENSMUSG00000000805	0.0420943503105073
ENSMUSG00000020656	ENSMUSG00000004771	0.0420807650889011
ENSMUSG00000028799	ENSMUSG00000062421	0.0420775650646547
ENSMUSG00000021506	ENSMUSG00000054702	0.0420364848144651
ENSMUSG00000034205	ENSMUSG00000026385	0.0420273216465069
ENSMUSG00000028101	ENSMUSG00000027315	0.042024713821818
ENSMUSG00000023055	ENSMUSG00000035314	0.041987704586892
ENSMUSG00000029178	ENSMUSG00000061778	0.041927770833207
ENSMUSG00000018909	ENSMUSG00000041187	0.0419236311655188
ENSMUSG00000052712	ENSMUSG00000026796	0.0418949807734141
ENSMUSG00000019817	ENSMUSG00000044562	0.0418947339636097
ENSMUSG00000034762	ENSMUSG00000062551	0.041892555317892
ENSMUSG00000052712	ENSMUSG00000027315	0.0418673992661363
ENSMUSG00000021506	ENSMUSG00000030315	0.0418496278058634
ENSMUSG00000023443	ENSMUSG00000027750	0.0418181939741917
ENSMUSG00000037279	ENSMUSG00000027750	0.0417813967221131
ENSMUSG00000028101	ENSMUSG00000042377	0.0417743279253334
ENSMUSG00000028799	ENSMUSG00000028962	0.0417729122708063
ENSMUSG00000032405	ENSMUSG00000019809	0.0417664169990438
ENSMUSG00000034762	ENSMUSG00000017697	0.0417602318340236
ENSMUSG00000023348	ENSMUSG00000026037	0.041752192756425
ENSMUSG00000027678	ENSMUSG00000076441	0.0417461356399253
ENSMUSG00000021506	ENSMUSG00000035085	0.0417176078402543
ENSMUSG00000032405	ENSMUSG00000000957	0.0417163505465963
ENSMUSG00000068267	ENSMUSG00000009090	0.0416857819866747
ENSMUSG00000001542	ENSMUSG00000028101	0.0416600517311643
ENSMUSG00000029178	ENSMUSG00000021306	0.0416447621117043
ENSMUSG00000042812	ENSMUSG00000024805	0.0416367763477875
ENSMUSG00000071766	ENSMUSG00000056091	0.041568423174313
ENSMUSG00000052712	ENSMUSG00000068735	0.0415530224646915
ENSMUSG00000079037	ENSMUSG00000040584	0.0415028742611851
