"__glayCluster","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"1","2.8272251308900525","0.019987835727096823","0.3537037037037037","0.48717948717948717","13","6","false","Ap2b1","11.692307692307692","0","13","0","0.9564946397407131","false","0","Ap2b1","3276","0.18437118437118438"
"1","3.0","8.233142375504344E-4","0.3333333333333333","0.5","5","6","false","Cdkn2b","15.2","0","5","0","0.9523809523809523","false","0","Cdkn2b","158","0.2923076923076923"
"1","3.832460732984293","3.3801781941765404E-4","0.2609289617486339","0.0","3","7","false","Lsp1","3.3333333333333335","0","3","0","0.9325604587384692","false","0","Lsp1","30","0.3888888888888889"
"1","3.3717277486910993","0.0026846454399033453","0.29658385093167705","0.0","3","7","false","Il6st","11.666666666666666","0","3","0","0.943530291697831","false","0","Il6st","470","0.35555555555555557"
"1","3.0418848167539267","0.00329013601652712","0.3287435456110155","0.16666666666666666","4","6","false","Wasf3","17.5","0","4","0","0.9513836948391922","false","0","Wasf3","586","0.32075471698113206"
"1","4.204188481675392","0.0","0.23785803237858036","0.0","1","8","false","Hey2","5.0","0","1","0","0.9237097980553477","false","0","Hey2","0","0.0"
"1","4.612565445026178","0.0","0.21679909194097619","0.0","1","8","false","Ttyh2","8.0","0","1","0","0.9139865370231862","false","0","Ttyh2","0","0.0"
"1","4.204188481675392","0.0","0.23785803237858036","0.0","1","8","false","Hes7","5.0","0","1","0","0.9237097980553477","false","0","Hes7","0","0.0"
"1","2.743455497382199","0.021937980568304778","0.36450381679389315","0.5","13","6","false","Ap2m1","12.461538461538462","0","13","0","0.9584891548242334","false","0","Ap2m1","4120","0.17070600632244468"
"1","2.926701570680628","0.00740176851257573","0.3416815742397138","0.3333333333333333","3","6","false","Arnt","24.333333333333332","0","3","0","0.9541261530790327","false","0","Arnt","810","0.3870967741935484"
"1","3.5706806282722514","0.0","0.28005865102639294","1.0","3","7","false","Wdr1","11.333333333333334","0","3","0","0.9387933183744702","false","0","Wdr1","0","0.5964912280701754"
"1","2.842931937172775","3.5173415951260834E-4","0.35174953959484345","0.8","5","6","false","Sp1","23.4","0","5","0","0.9561206681625529","false","0","Sp1","120","0.3295774647887324"
"1","2.931937172774869","0.01582899677621683","0.3410714285714286","0.4230769230769231","13","6","false","Actr3","9.846153846153847","0","13","0","0.9540014958863127","false","0","Actr3","1972","0.20192307692307693"
"1","3.18848167539267","0.009838489157115257","0.3136288998357964","0.4666666666666667","6","6","false","Rps6ka1","12.333333333333334","0","6","0","0.9478932934430316","false","0","Rps6ka1","1864","0.2967479674796748"
"1","3.089005235602094","0.03643130243051033","0.32372881355932204","0.2727272727272727","12","6","false","Dync1li2","9.666666666666666","0","12","0","0.9502617801047121","false","0","Dync1li2","7044","0.2013888888888889"
"1","3.3403141361256545","0.003869681342814438","0.2993730407523511","0.0","2","6","false","Supt20","11.5","0","2","0","0.9442782348541511","false","0","Supt20","394","0.5"
"1","2.931937172774869","0.031830184337430484","0.3410714285714286","0.2878787878787879","12","7","false","Sec23a","8.75","0","12","0","0.9540014958863127","false","0","Sec23a","4064","0.15606060606060607"
"1","2.6649214659685865","0.03802565052744363","0.37524557956777993","0.3076923076923077","14","6","false","Creb1","13.0","0","14","0","0.9603590127150335","false","0","Creb1","5600","0.14950166112956811"
"1","3.743455497382199","0.0011978244039417918","0.26713286713286716","0.0","2","7","false","Ankrd40","7.0","0","2","0","0.9346796310147095","false","0","Ankrd40","92","0.5"
"1","3.507853403141361","0.0","0.28507462686567164","1.0","3","7","false","Peg10","10.333333333333334","0","3","0","0.9402892046871104","false","0","Peg10","0","0.41333333333333333"
"1","4.172774869109948","3.857812069440617E-5","0.23964868255959848","0.0","2","7","false","Akap8","4.0","0","2","0","0.9244577412116678","false","0","Akap8","4","0.6"
"1","3.649214659685864","0.0011993633081276746","0.27403156384505023","0.0","2","7","false","Akap1","8.0","0","2","0","0.9369234604836698","false","0","Akap1","312","0.5384615384615384"
"1","3.549738219895288","0.0248312705024921","0.2817109144542773","0.3333333333333333","6","7","false","Sptbn2","8.333333333333334","0","6","0","0.9392919471453502","false","0","Sptbn2","3684","0.27586206896551724"
"1","3.2460732984293195","0.006688886382188963","0.30806451612903224","0.5","5","7","false","Itga4","9.6","0","5","0","0.9465220643231114","false","0","Itga4","1370","0.2823529411764706"
"1","3.884816753926702","4.484378485480716E-4","0.2574123989218329","0.6","6","7","false","Tubb2b","9.666666666666666","0","6","0","0.931313886811269","false","0","Tubb2b","56","0.4603174603174603"
"1","3.7853403141361257","0.0","0.2641770401106501","1.0","3","7","false","Ola1","6.666666666666667","0","3","0","0.9336823734729494","false","0","Ola1","0","0.5128205128205128"
"1","3.2408376963350785","0.017160090570670635","0.308562197092084","0.3333333333333333","6","7","false","Itga9","8.0","0","6","0","0.9466467215158315","false","0","Itga9","2340","0.23737373737373738"
"1","3.0575916230366493","0.004936466351450227","0.3270547945205479","0.7272727272727273","12","6","false","Csnk1e","13.416666666666666","0","12","0","0.9510097232610322","false","0","Csnk1e","1006","0.25801282051282054"
"1","3.397905759162304","0.014944173097013652","0.2942989214175655","0.2857142857142857","8","7","false","Surf4","7.875","0","8","0","0.9429070057342308","false","0","Surf4","1812","0.2152777777777778"
"1","3.450261780104712","4.5926334160007343E-5","0.2898330804248862","0.6666666666666666","3","7","false","Hspa4l","14.666666666666666","0","3","0","0.9416604338070307","false","0","Hspa4l","4","0.5057471264367817"
"1","3.7853403141361257","0.0","0.2641770401106501","1.0","3","7","false","Maged2","6.666666666666667","0","3","0","0.9336823734729494","false","0","Maged2","0","0.5128205128205128"
"1","3.5340314136125652","0.0010229927911751418","0.28296296296296297","0.0","2","7","false","Ppt2","9.5","0","2","0","0.9396659187235104","false","0","Ppt2","150","0.5"
"1","3.7539267015706805","0.0013928111395470808","0.2663877266387727","0.3333333333333333","3","7","false","Camsap1","9.0","0","3","0","0.9344303166292696","false","0","Camsap1","214","0.4126984126984127"
"1","2.9214659685863875","0.045789987769349796","0.34229390681003585","0.3157894736842105","19","6","false","Ywhae","10.263157894736842","0","19","0","0.9542508102717526","false","0","Ywhae","7468","0.16383701188455008"
"1","3.1204188481675392","0.014131654235323787","0.32046979865771813","0.2","5","6","false","Hyou1","11.0","0","5","0","0.949513836948392","false","0","Hyou1","1666","0.24545454545454545"
"1","3.5026178010471205","0.010471204188481676","0.28550074738415543","0.5","4","7","false","Phlda2","7.75","0","4","0","0.9404138618798304","false","0","Phlda2","1026","0.3125"
"1","3.099476439790576","0.009318741447844043","0.32263513513513514","0.6666666666666666","13","6","false","Tuba4a","12.76923076923077","0","13","0","0.9500124657192719","false","0","Tuba4a","1540","0.2553846153846154"
"1","3.806282722513089","5.386779155107389E-4","0.2627235213204952","0.3333333333333333","3","7","false","Acsl3","7.666666666666667","0","3","0","0.9331837447020693","false","0","Acsl3","50","0.5641025641025641"
"1","2.4712041884816753","0.14198740277046612","0.4046610169491526","0.2222222222222222","28","6","false","Hsp90aa1","11.642857142857142","0","28","0","0.9649713288456743","false","0","Hsp90aa1","21902","0.1130374479889043"
"1","3.094240837696335","0.006911036564979312","0.32318104906937395","0.3333333333333333","4","6","false","Ldha","15.25","0","4","0","0.950137122911992","false","0","Ldha","1150","0.30612244897959184"
"1","3.1465968586387434","0.0","0.3178036605657238","1.0","10","6","false","Pcm1","14.8","0","10","0","0.9488905509847918","false","0","Pcm1","0","0.30833333333333335"
"1","3.392670157068063","0.0","0.29475308641975306","1.0","3","7","false","Hmha1","16.0","0","3","0","0.943031662926951","false","0","Hmha1","0","0.42105263157894735"
"1","3.1465968586387434","0.0","0.3178036605657238","1.0","10","6","false","Haus1","14.8","0","10","0","0.9488905509847918","false","0","Haus1","0","0.30833333333333335"
