"__glayCluster","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"3","3.5319148936170213","0.0","0.28313253012048195","1.0","3","6","false","Wdr1","11.333333333333334","0","3","0","0.9397163120567376","false","0","Wdr1","0","0.5964912280701754"
"3","2.925531914893617","0.008048040442144484","0.3418181818181818","0.3333333333333333","6","6","false","Tsc1","15.333333333333334","0","6","0","0.9541540020263424","false","0","Tsc1","1534","0.24863387978142076"
"3","2.824468085106383","2.6777174018839493E-4","0.3540489642184558","0.8","5","6","false","Sp1","23.4","0","5","0","0.9565602836879433","false","0","Sp1","90","0.3295774647887324"
"3","3.99468085106383","0.010638297872340425","0.2503328894806924","0.5","4","7","false","Arl1","5.25","0","4","0","0.9286980749746706","false","0","Arl1","1712","0.4166666666666667"
"3","2.898936170212766","0.016290818275532574","0.34495412844036694","0.4230769230769231","13","5","false","Actr3","9.846153846153847","0","13","0","0.9547872340425533","false","0","Actr3","1960","0.20192307692307693"
"3","4.98936170212766","0.0","0.20042643923240938","0.0","1","8","false","Arfip2","4.0","0","1","0","0.9050151975683891","false","0","Arfip2","0","0.0"
"3","3.265957446808511","0.008031783549514811","0.3061889250814332","0.16666666666666666","4","6","false","Dvl3","12.25","0","4","0","0.9460486322188449","false","0","Dvl3","1412","0.34558823529411764"
"3","2.5638297872340425","0.03748415930860657","0.3900414937759336","0.31868131868131866","14","5","false","Casp3","14.714285714285714","0","14","0","0.9627659574468085","false","0","Casp3","5846","0.16012558869701726"
"3","3.154255319148936","0.016333664365519168","0.31703204047217537","0.32142857142857145","8","6","false","Agrn","8.75","0","8","0","0.94870820668693","false","0","Agrn","3310","0.2536764705882353"
"3","2.9680851063829787","0.03275560329416133","0.33691756272401435","0.36363636363636365","12","6","false","Rab1","9.333333333333334","0","12","0","0.9531408308004052","false","0","Rab1","4788","0.16666666666666666"
"3","3.122340425531915","0.004743689251911252","0.32027257240204426","0.0","2","6","false","Pfkfb2","22.0","0","2","0","0.9494680851063829","false","0","Pfkfb2","732","0.5121951219512195"
"3","3.404255319148936","0.005544745503431808","0.29375","0.5","4","6","false","Rab35","10.75","0","4","0","0.9427558257345491","false","0","Rab35","964","0.3088235294117647"
"3","3.0372340425531914","0.015403615786149214","0.3292469352014011","0.4444444444444444","10","6","false","Golga2","9.8","0","10","0","0.9514944275582573","false","0","Golga2","2818","0.2"
"3","3.1595744680851063","0.009985173839791577","0.3164983164983165","0.4666666666666667","6","6","false","Rps6ka1","12.333333333333334","0","6","0","0.948581560283688","false","0","Rps6ka1","1846","0.2967479674796748"
"3","3.0585106382978724","0.03641934895522488","0.3269565217391304","0.2727272727272727","12","6","false","Dync1li2","9.666666666666666","0","12","0","0.9509878419452887","false","0","Dync1li2","6900","0.2013888888888889"
"3","3.223404255319149","0.0","0.3102310231023102","1.0","2","6","false","Dusp16","23.5","0","2","0","0.9470618034447822","false","0","Dusp16","0","0.6351351351351351"
"3","3.8882978723404253","0.001172247124056332","0.25718194254445964","0.3333333333333333","3","6","false","Magt1","6.333333333333333","0","3","0","0.9312310030395137","false","0","Magt1","124","0.4"
"3","3.3138297872340425","0.003823834791521672","0.3017656500802568","0.0","2","6","false","Supt20","11.5","0","2","0","0.9449088145896657","false","0","Supt20","388","0.5"
"3","3.0531914893617023","0.013033030546606147","0.32752613240418116","0.4722222222222222","9","6","false","Lman1","9.88888888888889","0","9","0","0.951114488348531","false","0","Lman1","1880","0.21014492753623187"
