"SUID","automated_textmining","coexpression","combined_score","database_annotated","EdgeBetweenness","experimentally_determined_interaction","gene_fusion","homology","interaction","name","neighborhood_on_chromosome","node1_string_id","node2_string_id","phylogenetic_cooccurrence","selected","shared interaction","shared name"
"14016","0.112","0.223","0.814","0.72","48.6454915","0.154","0","0.0","interacts with","Anp32e (interacts with) Ruvbl2","0","10090.ENSMUSP00000128483","10090.ENSMUSP00000103400","0","false","interacts with","Anp32e (interacts with) Ruvbl2"
"14015","0.32","0.436","0.6","0.0","208.50715806","0.0","0","0.0","interacts with","Anp32e (interacts with) Nap1l1","0","10090.ENSMUSP00000128483","10090.ENSMUSP00000126850","0","false","interacts with","Anp32e (interacts with) Nap1l1"
"13998","0.57","0.0","0.57","0.0","302.0","0.0","0","0.0","interacts with","Anxa4 (interacts with) Ruvbl2","0","10090.ENSMUSP00000109305","10090.ENSMUSP00000103400","0","false","interacts with","Anxa4 (interacts with) Ruvbl2"
"13921","0.058","0.606","0.613","0.0","61.47681134","0.0","0","0.0","interacts with","Atad2 (interacts with) Uhrf1","0","10090.ENSMUSP00000043691","10090.ENSMUSP00000001258","0","false","interacts with","Atad2 (interacts with) Uhrf1"
"13920","0.154","0.616","0.701","0.0","33.0842576","0.153","0","0.0","interacts with","Atad2 (interacts with) Hells","0","10090.ENSMUSP00000043691","10090.ENSMUSP00000025965","0","false","interacts with","Atad2 (interacts with) Hells"
"13919","0.132","0.61","0.659","0.0","128.60775768","0.072","0","0.0","interacts with","Atad2 (interacts with) Ccna2","0","10090.ENSMUSP00000043691","10090.ENSMUSP00000029270","0","false","interacts with","Atad2 (interacts with) Ccna2"
"13918","0.242","0.463","0.594","0.0","82.19811093","0.083","0","0.0","interacts with","Atad2 (interacts with) Kif15","0","10090.ENSMUSP00000043691","10090.ENSMUSP00000035490","0","false","interacts with","Atad2 (interacts with) Kif15"
"13917","0.171","0.521","0.558","0.0","260.78373464","0.058","0","0.539","interacts with","Atad2 (interacts with) Taf1","0","10090.ENSMUSP00000043691","10090.ENSMUSP00000098895","0","false","interacts with","Atad2 (interacts with) Taf1"
"13916","0.085","0.573","0.592","0.0","85.07841764","0.0","0","0.0","interacts with","Atad2 (interacts with) Ttk","0","10090.ENSMUSP00000043691","10090.ENSMUSP00000064839","0","false","interacts with","Atad2 (interacts with) Ttk"
"13915","0.226","0.228","0.609","0.0","117.1833886","0.399","0","0.0","interacts with","Atad2 (interacts with) Ssrp1","0","10090.ENSMUSP00000043691","10090.ENSMUSP00000076971","0","false","interacts with","Atad2 (interacts with) Ssrp1"
"13914","0.28","0.514","0.635","0.0","99.86768418","0.0","0","0.0","interacts with","Atad2 (interacts with) Cenpf","0","10090.ENSMUSP00000043691","10090.ENSMUSP00000129738","0","false","interacts with","Atad2 (interacts with) Cenpf"
"14103","0.537","0.158","0.644","0.0","115.54696088","0.159","0","0.0","interacts with","Huwe1 (interacts with) Usp9x","0","10090.ENSMUSP00000026292","10090.ENSMUSP00000086716","0","false","interacts with","Huwe1 (interacts with) Usp9x"
"14102","0.559","0.168","0.664","0.0","122.12623799","0.159","0","0.0","interacts with","Huwe1 (interacts with) Usp7","0","10090.ENSMUSP00000026292","10090.ENSMUSP00000124093","0","false","interacts with","Huwe1 (interacts with) Usp7"
"14101","0.083","0.652","0.685","0.0","110.12296952","0.094","0","0.0","interacts with","Huwe1 (interacts with) Nsd1","0","10090.ENSMUSP00000026292","10090.ENSMUSP00000097089","0","false","interacts with","Huwe1 (interacts with) Nsd1"
"14308","0.497","0.155","0.731","0.0","83.71479244","0.418","0","0.0","interacts with","Bard1 (interacts with) Msh6","0","10090.ENSMUSP00000027393","10090.ENSMUSP00000005503","0","false","interacts with","Bard1 (interacts with) Msh6"
"14100","0.0","0.69","0.69","0.0","283.05441203","0.0","0","0.0","interacts with","Huwe1 (interacts with) Prrc2c","0","10090.ENSMUSP00000026292","10090.ENSMUSP00000138433","0","false","interacts with","Huwe1 (interacts with) Prrc2c"
"14307","0.283","0.072","0.928","0.9","109.81941509","0.05","0","0.0","interacts with","Bard1 (interacts with) Rad17","0","10090.ENSMUSP00000027393","10090.ENSMUSP00000022136","0","false","interacts with","Bard1 (interacts with) Rad17"
"14306","0.693","0.062","0.973","0.9","45.8123758","0.197","0","0.0","interacts with","Bard1 (interacts with) Rnf8","0","10090.ENSMUSP00000027393","10090.ENSMUSP00000024817","0","false","interacts with","Bard1 (interacts with) Rnf8"
"14098","0.178","0.815","0.854","0.0","873.76201453","0.118","0","0.0","interacts with","Huwe1 (interacts with) Trrap","0","10090.ENSMUSP00000026292","10090.ENSMUSP00000098035","0","false","interacts with","Huwe1 (interacts with) Trrap"
"14305","0.546","0.062","0.563","0.0","438.42563854","0.057","0","0.0","interacts with","Bard1 (interacts with) Keap1","0","10090.ENSMUSP00000027393","10090.ENSMUSP00000131029","0","false","interacts with","Bard1 (interacts with) Keap1"
"14097","0.0","0.062","0.902","0.9","72.20497652","0.0","0","0.0","interacts with","Huwe1 (interacts with) Klhl13","0","10090.ENSMUSP00000026292","10090.ENSMUSP00000110972","0","false","interacts with","Huwe1 (interacts with) Klhl13"
"14096","0.06","0.067","0.904","0.9","41.36194105","0.0","0","0.0","interacts with","Huwe1 (interacts with) Klhl11","0","10090.ENSMUSP00000026292","10090.ENSMUSP00000054963","0","false","interacts with","Huwe1 (interacts with) Klhl11"
"14095","0.083","0.062","0.906","0.9","238.26346722","0.0","0","0.0","interacts with","Huwe1 (interacts with) Keap1","0","10090.ENSMUSP00000026292","10090.ENSMUSP00000131029","0","false","interacts with","Huwe1 (interacts with) Keap1"
"14303","0.428","0.158","0.611","0.0","79.05909204","0.258","0","0.0","interacts with","Bard1 (interacts with) Fanci","0","10090.ENSMUSP00000027393","10090.ENSMUSP00000044931","0","false","interacts with","Bard1 (interacts with) Fanci"
"14094","0.443","0.097","0.918","0.9","51.68074277","0.071","0","0.744","interacts with","Huwe1 (interacts with) Nedd4","0","10090.ENSMUSP00000026292","10090.ENSMUSP00000034740","0","false","interacts with","Huwe1 (interacts with) Nedd4"
"14302","0.052","0.597","0.678","0.0","110.11568579","0.226","0","0.0","interacts with","Bard1 (interacts with) Kif23","0","10090.ENSMUSP00000027393","10090.ENSMUSP00000034815","0","false","interacts with","Bard1 (interacts with) Kif23"
"14093","0.454","0.087","0.92","0.9","150.757129","0.0","0","0.628","interacts with","Huwe1 (interacts with) Ube3a","0","10090.ENSMUSP00000026292","10090.ENSMUSP00000103161","0","false","interacts with","Huwe1 (interacts with) Ube3a"
"14301","0.081","0.062","0.742","0.72","152.9271732","0.058","0","0.0","interacts with","Bard1 (interacts with) Cdc23","0","10090.ENSMUSP00000027393","10090.ENSMUSP00000122420","0","false","interacts with","Bard1 (interacts with) Cdc23"
"14092","0.542","0.062","0.923","0.9","33.20715902","0.0","0","0.592","interacts with","Huwe1 (interacts with) Ube3b","0","10090.ENSMUSP00000026292","10090.ENSMUSP00000073652","0","false","interacts with","Huwe1 (interacts with) Ube3b"
"14300","0.103","0.089","0.78","0.72","143.60382277","0.155","0","0.0","interacts with","Bard1 (interacts with) Cdc27","0","10090.ENSMUSP00000027393","10090.ENSMUSP00000091452","0","false","interacts with","Bard1 (interacts with) Cdc27"
"14091","0.235","0.116","0.934","0.9","54.86300144","0.141","0","0.0","interacts with","Huwe1 (interacts with) Ube4a","0","10090.ENSMUSP00000026292","10090.ENSMUSP00000113346","0","false","interacts with","Huwe1 (interacts with) Ube4a"
"14299","0.082","0.12","0.913","0.9","85.28825774","0.058","0","0.0","interacts with","Bard1 (interacts with) Whsc1","0","10090.ENSMUSP00000027393","10090.ENSMUSP00000058940","0","false","interacts with","Bard1 (interacts with) Whsc1"
"14090","0.352","0.062","0.944","0.9","58.58662762","0.198","0","0.0","interacts with","Huwe1 (interacts with) Ube2k","0","10090.ENSMUSP00000026292","10090.ENSMUSP00000122471","0","false","interacts with","Huwe1 (interacts with) Ube2k"
"14298","0.052","0.081","0.92","0.9","157.41759303","0.198","0","0.0","interacts with","Bard1 (interacts with) Rif1","0","10090.ENSMUSP00000027393","10090.ENSMUSP00000108313","0","false","interacts with","Bard1 (interacts with) Rif1"
"14089","0.51","0.266","0.964","0.9","35.49191838","0.118","0","0.0","interacts with","Huwe1 (interacts with) Ubr2","0","10090.ENSMUSP00000026292","10090.ENSMUSP00000108961","0","false","interacts with","Huwe1 (interacts with) Ubr2"
"14297","0.1","0.197","0.921","0.9","132.34638714","0.0","0","0.0","interacts with","Bard1 (interacts with) Tipin","0","10090.ENSMUSP00000027393","10090.ENSMUSP00000034964","0","false","interacts with","Bard1 (interacts with) Tipin"
"14088","0.811","0.542","0.969","0.9","58.38117844","0.0","0","0.543","interacts with","Huwe1 (interacts with) Trip12","0","10090.ENSMUSP00000026292","10090.ENSMUSP00000027421","0","false","interacts with","Huwe1 (interacts with) Trip12"
"14296","0.695","0.209","0.934","0.0","82.74180422","0.748","0","0.0","interacts with","Bard1 (interacts with) Rad51","0","10090.ENSMUSP00000027393","10090.ENSMUSP00000028795","0","false","interacts with","Bard1 (interacts with) Rad51"
"14295","0.353","0.09","0.936","0.9","99.55104248","0.046","0","0.0","interacts with","Bard1 (interacts with) Pold3","0","10090.ENSMUSP00000027393","10090.ENSMUSP00000032969","0","false","interacts with","Bard1 (interacts with) Pold3"
"14294","0.552","0.193","0.967","0.9","90.41360437","0.197","0","0.0","interacts with","Bard1 (interacts with) Chek1","0","10090.ENSMUSP00000027393","10090.ENSMUSP00000134388","0","false","interacts with","Bard1 (interacts with) Chek1"
"14293","0.639","0.074","0.971","0.9","93.07722128","0.256","0","0.0","interacts with","Bard1 (interacts with) Mdc1","0","10090.ENSMUSP00000027393","10090.ENSMUSP00000080949","0","false","interacts with","Bard1 (interacts with) Mdc1"
"14292","0.754","0.062","0.99","0.9","106.2504349","0.619","0","0.0","interacts with","Bard1 (interacts with) Uimc1","0","10090.ENSMUSP00000027393","10090.ENSMUSP00000122196","0","false","interacts with","Bard1 (interacts with) Uimc1"
"13090","0.051","0.701","0.705","0.0","97.20306817","0.0","0","0.0","interacts with","Iqgap3 (interacts with) Kif2c","0","10090.ENSMUSP00000071715","10090.ENSMUSP00000064261","0","false","interacts with","Iqgap3 (interacts with) Kif2c"
"13089","0.052","0.83","0.832","0.0","82.37109561","0.0","0","0.0","interacts with","Iqgap3 (interacts with) Kif20a","0","10090.ENSMUSP00000071715","10090.ENSMUSP00000132659","0","false","interacts with","Iqgap3 (interacts with) Kif20a"
"15502","0.671","0.0","0.671","0.0","302.0","0.0","0","0.0","interacts with","Iws1 (interacts with) Tlcd1","0","10090.ENSMUSP00000025243","10090.ENSMUSP00000114202","0","false","interacts with","Iws1 (interacts with) Tlcd1"
"15501","0.0","0.062","0.902","0.9","40.1630262","0.0","0","0.0","interacts with","Iws1 (interacts with) Nelfe","0","10090.ENSMUSP00000025243","10090.ENSMUSP00000134272","0","false","interacts with","Iws1 (interacts with) Nelfe"
"15500","0.837","0.062","0.91","0.0","407.69555036","0.459","0","0.0","interacts with","Iws1 (interacts with) Setd2","0","10090.ENSMUSP00000025243","10090.ENSMUSP00000116313","0","false","interacts with","Iws1 (interacts with) Setd2"
"15499","0.661","0.163","0.969","0.9","274.72091495","0.056","0","0.0","interacts with","Iws1 (interacts with) Ssrp1","0","10090.ENSMUSP00000025243","10090.ENSMUSP00000076971","0","false","interacts with","Iws1 (interacts with) Ssrp1"
"12610","0.638","0.062","0.978","0.9","302.0","0.45","0","0.0","interacts with","Jade1 (interacts with) Kat7","0","10090.ENSMUSP00000128152","10090.ENSMUSP00000099448","0","false","interacts with","Jade1 (interacts with) Kat7"
"12609","0.263","0.062","0.956","0.9","302.0","0.45","0","0.0","interacts with","Jade3 (interacts with) Kat7","0","10090.ENSMUSP00000111042","10090.ENSMUSP00000099448","0","false","interacts with","Jade3 (interacts with) Kat7"
"13369","0.21","0.652","0.713","0.0","154.15765295","0.0","0","0.0","interacts with","Brwd3 (interacts with) Taok1","0","10090.ENSMUSP00000123588","10090.ENSMUSP00000055470","0","false","interacts with","Brwd3 (interacts with) Taok1"
"13368","0.492","0.143","0.555","0.0","184.5111345","0.06","0","0.0","interacts with","Brwd3 (interacts with) Cul4b","0","10090.ENSMUSP00000123588","10090.ENSMUSP00000059276","0","false","interacts with","Brwd3 (interacts with) Cul4b"
"13367","0.252","0.4","0.667","0.0","145.9374192","0.318","0","0.0","interacts with","Brwd3 (interacts with) Taf1","0","10090.ENSMUSP00000123588","10090.ENSMUSP00000098895","0","false","interacts with","Brwd3 (interacts with) Taf1"
"13784","0.137","0.0","0.681","0.0","22.29076479","0.646","0","0.0","interacts with","Kat7 (interacts with) Msl1","0","10090.ENSMUSP00000099448","10090.ENSMUSP00000042792","0","false","interacts with","Kat7 (interacts with) Msl1"
"13783","0.391","0.061","0.751","0.0","410.08969194","0.6","0","0.0","interacts with","Kat7 (interacts with) Trrap","0","10090.ENSMUSP00000099448","10090.ENSMUSP00000098035","0","false","interacts with","Kat7 (interacts with) Trrap"
"13782","0.541","0.062","0.604","0.0","457.56470922","0.153","0","0.0","interacts with","Kat7 (interacts with) Taf1","0","10090.ENSMUSP00000099448","10090.ENSMUSP00000098895","0","false","interacts with","Kat7 (interacts with) Taf1"
"13781","0.413","0.062","0.606","0.0","16.21212121","0.342","0","0.0","interacts with","Kat7 (interacts with) Yeats2","0","10090.ENSMUSP00000099448","10090.ENSMUSP00000111222","0","false","interacts with","Kat7 (interacts with) Yeats2"
"13354","0.328","0.122","0.748","0.0","16.18815651","0.608","0","0.0","interacts with","Cacul1 (interacts with) Cand1","0","10090.ENSMUSP00000080480","10090.ENSMUSP00000020315","0","false","interacts with","Cacul1 (interacts with) Cand1"
"13353","0.418","0.117","0.68","0.0","111.04327714","0.428","0","0.0","interacts with","Cacul1 (interacts with) Ddb1","0","10090.ENSMUSP00000080480","10090.ENSMUSP00000025649","0","false","interacts with","Cacul1 (interacts with) Ddb1"
"13352","0.405","0.062","0.722","0.0","22.02969721","0.543","0","0.0","interacts with","Cacul1 (interacts with) Cops4","0","10090.ENSMUSP00000080480","10090.ENSMUSP00000048416","0","false","interacts with","Cacul1 (interacts with) Cops4"
"13351","0.546","0.061","0.555","0.0","40.54164179","0.0","0","0.0","interacts with","Cacul1 (interacts with) Card10","0","10090.ENSMUSP00000080480","10090.ENSMUSP00000129513","0","false","interacts with","Cacul1 (interacts with) Card10"
"13350","0.352","0.117","0.598","0.0","41.29293713","0.354","0","0.0","interacts with","Cacul1 (interacts with) Cops2","0","10090.ENSMUSP00000080480","10090.ENSMUSP00000106090","0","false","interacts with","Cacul1 (interacts with) Cops2"
"13349","0.474","0.06","0.632","0.0","144.37738707","0.316","0","0.0","interacts with","Cacul1 (interacts with) Keap1","0","10090.ENSMUSP00000080480","10090.ENSMUSP00000131029","0","false","interacts with","Cacul1 (interacts with) Keap1"
"14514","0.634","0.0","0.634","0.0","572.67124327","0.0","0","0.0","interacts with","Keap1 (interacts with) Txnrd1","0","10090.ENSMUSP00000131029","10090.ENSMUSP00000020484","0","false","interacts with","Keap1 (interacts with) Txnrd1"
"13348","0.654","0.152","0.694","0.0","6.03334318","0.0","0","0.0","interacts with","Cand1 (interacts with) Cops4","0","10090.ENSMUSP00000020315","10090.ENSMUSP00000048416","0","false","interacts with","Cand1 (interacts with) Cops4"
"14513","0.0","0.053","0.901","0.9","257.755021","0.0","0","0.0","interacts with","Keap1 (interacts with) Trip12","0","10090.ENSMUSP00000131029","10090.ENSMUSP00000027421","0","false","interacts with","Keap1 (interacts with) Trip12"
"13347","0.05","0.05","0.901","0.9","25.88530723","0.0","0","0.0","interacts with","Cand1 (interacts with) Gan","0","10090.ENSMUSP00000020315","10090.ENSMUSP00000124904","0","false","interacts with","Cand1 (interacts with) Gan"
"14512","0.059","0.05","0.902","0.9","43.34904863","0.0","0","0.0","interacts with","Keap1 (interacts with) Nedd4","0","10090.ENSMUSP00000131029","10090.ENSMUSP00000034740","0","false","interacts with","Keap1 (interacts with) Nedd4"
"13346","0.073","0.061","0.905","0.9","17.42195741","0.0","0","0.0","interacts with","Cand1 (interacts with) Klhl11","0","10090.ENSMUSP00000020315","10090.ENSMUSP00000054963","0","false","interacts with","Cand1 (interacts with) Klhl11"
"13345","0.084","0.062","0.906","0.9","22.75702585","0.0","0","0.0","interacts with","Cand1 (interacts with) Klhl13","0","10090.ENSMUSP00000020315","10090.ENSMUSP00000110972","0","false","interacts with","Cand1 (interacts with) Klhl13"
"14511","0.276","0.045","0.65","0.0","302.0","0.534","0","0.0","interacts with","Keap1 (interacts with) Ptma","0","10090.ENSMUSP00000131029","10090.ENSMUSP00000044188","0","false","interacts with","Keap1 (interacts with) Ptma"
"13344","0.127","0.0","0.908","0.9","17.42195741","0.0","0","0.0","interacts with","Cand1 (interacts with) Fbxl5","0","10090.ENSMUSP00000020315","10090.ENSMUSP00000045792","0","false","interacts with","Cand1 (interacts with) Fbxl5"
"14510","0.21","0.062","0.908","0.9","17.32639007","0.0","0","0.607","interacts with","Keap1 (interacts with) Klhl11","0","10090.ENSMUSP00000131029","10090.ENSMUSP00000054963","0","false","interacts with","Keap1 (interacts with) Klhl11"
"14509","0.041","0.0","0.9","0.9","47.63043913","0.0","0","0.0","interacts with","Keap1 (interacts with) Socs6","0","10090.ENSMUSP00000131029","10090.ENSMUSP00000064929","0","false","interacts with","Keap1 (interacts with) Socs6"
"13343","0.093","0.092","0.91","0.9","8.23500475","0.0","0","0.0","interacts with","Cand1 (interacts with) Socs6","0","10090.ENSMUSP00000020315","10090.ENSMUSP00000064929","0","false","interacts with","Cand1 (interacts with) Socs6"
"14508","0.0","0.06","0.901","0.9","19.96505931","0.0","0","0.0","interacts with","Keap1 (interacts with) Ube3b","0","10090.ENSMUSP00000131029","10090.ENSMUSP00000073652","0","false","interacts with","Keap1 (interacts with) Ube3b"
"14507","0.071","0.049","0.904","0.9","62.24741682","0.045","0","0.0","interacts with","Keap1 (interacts with) Ube3a","0","10090.ENSMUSP00000131029","10090.ENSMUSP00000103161","0","false","interacts with","Keap1 (interacts with) Ube3a"
"13342","0.127","0.093","0.913","0.9","8.23500475","0.0","0","0.0","interacts with","Cand1 (interacts with) Fem1b","0","10090.ENSMUSP00000020315","10090.ENSMUSP00000034775","0","false","interacts with","Cand1 (interacts with) Fem1b"
"13341","0.177","0.0","0.914","0.9","47.40524977","0.0","0","0.0","interacts with","Cand1 (interacts with) Keap1","0","10090.ENSMUSP00000020315","10090.ENSMUSP00000131029","0","false","interacts with","Cand1 (interacts with) Keap1"
"14506","0.633","0.06","0.743","0.0","302.0","0.316","0","0.0","interacts with","Keap1 (interacts with) Nfe2l1","0","10090.ENSMUSP00000131029","10090.ENSMUSP00000103286","0","false","interacts with","Keap1 (interacts with) Nfe2l1"
"13340","0.099","0.067","0.919","0.9","46.7725201","0.159","0","0.0","interacts with","Cand1 (interacts with) Fbxl19","0","10090.ENSMUSP00000020315","10090.ENSMUSP00000033081","0","false","interacts with","Cand1 (interacts with) Fbxl19"
"13339","0.265","0.0","0.923","0.9","17.42195741","0.0","0","0.0","interacts with","Cand1 (interacts with) Fbxo21","0","10090.ENSMUSP00000020315","10090.ENSMUSP00000035506","0","false","interacts with","Cand1 (interacts with) Fbxo21"
"14505","0.63","0.061","0.74","0.0","302.0","0.314","0","0.0","interacts with","Keap1 (interacts with) Pgam5","0","10090.ENSMUSP00000131029","10090.ENSMUSP00000108124","0","false","interacts with","Keap1 (interacts with) Pgam5"
"13338","0.342","0.06","0.933","0.9","17.42195741","0.05","0","0.0","interacts with","Cand1 (interacts with) Fbxw11","0","10090.ENSMUSP00000020315","10090.ENSMUSP00000075721","0","false","interacts with","Cand1 (interacts with) Fbxw11"
"14504","0.113","0.0","0.907","0.9","28.88227347","0.0","0","0.0","interacts with","Keap1 (interacts with) Ubr2","0","10090.ENSMUSP00000131029","10090.ENSMUSP00000108961","0","false","interacts with","Keap1 (interacts with) Ubr2"
"13337","0.692","0.194","0.976","0.9","73.17296731","0.167","0","0.0","interacts with","Cand1 (interacts with) Ddb1","0","10090.ENSMUSP00000020315","10090.ENSMUSP00000025649","0","false","interacts with","Cand1 (interacts with) Ddb1"
"14503","0.127","0.0","0.902","0.9","34.65278014","0.0","0","0.736","interacts with","Keap1 (interacts with) Klhl13","0","10090.ENSMUSP00000131029","10090.ENSMUSP00000110972","0","false","interacts with","Keap1 (interacts with) Klhl13"
"13336","0.739","0.128","0.983","0.9","14.48688897","0.365","0","0.0","interacts with","Cand1 (interacts with) Cul5","0","10090.ENSMUSP00000020315","10090.ENSMUSP00000034529","0","false","interacts with","Cand1 (interacts with) Cul5"
"14502","0.136","0.053","0.911","0.9","41.402167","0.0","0","0.0","interacts with","Keap1 (interacts with) Ube4a","0","10090.ENSMUSP00000131029","10090.ENSMUSP00000113346","0","false","interacts with","Keap1 (interacts with) Ube4a"
"13335","0.736","0.199","0.99","0.9","21.65725221","0.608","0","0.0","interacts with","Cand1 (interacts with) Cul3","0","10090.ENSMUSP00000020315","10090.ENSMUSP00000130738","0","false","interacts with","Cand1 (interacts with) Cul3"
"13334","0.6","0.148","0.992","0.9","66.38181959","0.807","0","0.0","interacts with","Cand1 (interacts with) Cul4b","0","10090.ENSMUSP00000020315","10090.ENSMUSP00000059276","0","false","interacts with","Cand1 (interacts with) Cul4b"
"14501","0.553","0.054","0.559","0.0","221.35586973","0.0","0","0.0","interacts with","Keap1 (interacts with) Prdx1","0","10090.ENSMUSP00000131029","10090.ENSMUSP00000114159","0","false","interacts with","Keap1 (interacts with) Prdx1"
