"SUID","EdgeBetweenness","interaction","name","regulatoryGene","selected","shared interaction","shared name","weight"
"4179","85.97740283","interacts with","Carhsp1 (interacts with) 2900026A02Rik","ENSMUSG00000008393","false","interacts with","Carhsp1 (interacts with) 2900026A02Rik","0.024029240433132"
"2134","61.05956953","interacts with","Zfp710 (interacts with) Cep19","ENSMUSG00000048897","false","interacts with","Zfp710 (interacts with) Cep19","0.02846514700245"
"2135","308.10689626","interacts with","Zfp710 (interacts with) Set","ENSMUSG00000048897","false","interacts with","Zfp710 (interacts with) Set","0.0284651245528629"
"4184","542.0","interacts with","Egln1 (interacts with) Nenf","ENSMUSG00000031987","false","interacts with","Egln1 (interacts with) Nenf","0.0240213308810403"
"4185","73.21274623","interacts with","Elk3 (interacts with) Furin","ENSMUSG00000008398","false","interacts with","Elk3 (interacts with) Furin","0.0240200438032657"
"2139","61.14339452","interacts with","Mtdh (interacts with) Cars","ENSMUSG00000022255","false","interacts with","Mtdh (interacts with) Cars","0.0284335749728679"
"2140","54.21030798","interacts with","Mrtfa (interacts with) Lhfp","ENSMUSG00000042292","false","interacts with","Mrtfa (interacts with) Lhfp","0.0284272429576607"
"2141","66.51610545","interacts with","Nr6a1 (interacts with) Pkm","ENSMUSG00000063972","false","interacts with","Nr6a1 (interacts with) Pkm","0.0284218437084971"
"4190","276.81191657","interacts with","Taf1d (interacts with) Myc","ENSMUSG00000031939","false","interacts with","Taf1d (interacts with) Myc","0.0240089947362938"
"94","47.16397175","interacts with","Taf1d (interacts with) S100a9","ENSMUSG00000031939","false","interacts with","Taf1d (interacts with) S100a9","0.0963733875637601"
"4192","104.34705967","interacts with","Nudt5 (interacts with) Ube2l3","ENSMUSG00000025817","false","interacts with","Nudt5 (interacts with) Ube2l3","0.0240078164833168"
"2144","35.57692005","interacts with","Trim27 (interacts with) Lhfp","ENSMUSG00000021326","false","interacts with","Trim27 (interacts with) Lhfp","0.0284071778416943"
"4194","218.20739337","interacts with","Mrtfa (interacts with) Baz1a","ENSMUSG00000042292","false","interacts with","Mrtfa (interacts with) Baz1a","0.0240041790582658"
"4195","47.18105178","interacts with","Arrb2 (interacts with) Lpcat4","ENSMUSG00000060216","false","interacts with","Arrb2 (interacts with) Lpcat4","0.024004081499611"
"99","194.16391804","interacts with","Eloc (interacts with) Il1b","ENSMUSG00000079658","false","interacts with","Eloc (interacts with) Il1b","0.0962096564461688"
"2148","61.98287872","interacts with","S100a9 (interacts with) Cd52","ENSMUSG00000056071","false","interacts with","S100a9 (interacts with) Cd52","0.0283964531888348"
"4196","80.82198562","interacts with","Ctnnbip1 (interacts with) Alg13","ENSMUSG00000028988","false","interacts with","Ctnnbip1 (interacts with) Alg13","0.0240024570164646"
"4197","85.51565892","interacts with","Elk3 (interacts with) Amot","ENSMUSG00000008398","false","interacts with","Elk3 (interacts with) Amot","0.0240021880410153"
"102","66.76585522","interacts with","Nr6a1 (interacts with) Gar1","ENSMUSG00000063972","false","interacts with","Nr6a1 (interacts with) Gar1","0.0948859428909419"
"4198","64.63594412","interacts with","Mllt6 (interacts with) Hpdl","ENSMUSG00000038437","false","interacts with","Mllt6 (interacts with) Hpdl","0.0240015463593162"
"4200","60.19736051","interacts with","Trim27 (interacts with) Atp2b1","ENSMUSG00000021326","false","interacts with","Trim27 (interacts with) Atp2b1","0.0239970130935018"
"104","66.51610545","interacts with","Nr6a1 (interacts with) Prap1","ENSMUSG00000063972","false","interacts with","Nr6a1 (interacts with) Prap1","0.0934781167945909"
"4201","61.0288156","interacts with","Ezr (interacts with) Wdr90","ENSMUSG00000052397","false","interacts with","Ezr (interacts with) Wdr90","0.0239955983097305"
"108","79.33074274","interacts with","Nr6a1 (interacts with) Il1rn","ENSMUSG00000063972","false","interacts with","Nr6a1 (interacts with) Il1rn","0.0925526541261086"
"4206","62.52114129","interacts with","Elk3 (interacts with) Glul","ENSMUSG00000008398","false","interacts with","Elk3 (interacts with) Glul","0.0239925035332582"
"110","56.96092471","interacts with","Ubtf (interacts with) Prap1","ENSMUSG00000020923","false","interacts with","Ubtf (interacts with) Prap1","0.0924303572814124"
"4207","52.34546404","interacts with","Eno1b (interacts with) Gjb4","ENSMUSG00000059040","false","interacts with","Eno1b (interacts with) Gjb4","0.0239919438522793"
"113","137.63573744","interacts with","Eloc (interacts with) S100a9","ENSMUSG00000079658","false","interacts with","Eloc (interacts with) S100a9","0.0918656074715552"
"4209","144.13677879","interacts with","Eloc (interacts with) Rrp1","ENSMUSG00000079658","false","interacts with","Eloc (interacts with) Rrp1","0.0239915871865255"
"2161","37.41986943","interacts with","S100a9 (interacts with) Arl4d","ENSMUSG00000056071","false","interacts with","S100a9 (interacts with) Arl4d","0.0283646798657144"
"4210","781.33841057","interacts with","Nr6a1 (interacts with) Ubtf","ENSMUSG00000063972","false","interacts with","Nr6a1 (interacts with) Ubtf","0.0239901805037417"
"114","133.47014889","interacts with","Eloc (interacts with) Prap1","ENSMUSG00000079658","false","interacts with","Eloc (interacts with) Prap1","0.0915289121639229"
"4211","56.50821988","interacts with","Slc25a15 (interacts with) Ggta1","ENSMUSG00000031482","false","interacts with","Slc25a15 (interacts with) Ggta1","0.0239893968357771"
"4212","56.14564938","interacts with","Mrtfa (interacts with) Ap5z1","ENSMUSG00000042292","false","interacts with","Mrtfa (interacts with) Ap5z1","0.0239865658402469"
"117","104.14641419","interacts with","Zfp710 (interacts with) Prl8a2","ENSMUSG00000048897","false","interacts with","Zfp710 (interacts with) Prl8a2","0.0900537365241422"
"2165","54.00521803","interacts with","Fhl3 (interacts with) Ntmt1","ENSMUSG00000032643","false","interacts with","Fhl3 (interacts with) Ntmt1","0.0283381942780155"
"118","62.66894742","interacts with","Taf1d (interacts with) Il1b","ENSMUSG00000031939","false","interacts with","Taf1d (interacts with) Il1b","0.0900363715186416"
"4214","171.99776371","interacts with","Ubtf (interacts with) Slc25a19","ENSMUSG00000020923","false","interacts with","Ubtf (interacts with) Slc25a19","0.0239826845444712"
"2168","163.66088647","interacts with","Fhl3 (interacts with) Hapln4","ENSMUSG00000032643","false","interacts with","Fhl3 (interacts with) Hapln4","0.0283321427780685"
"121","37.41986943","interacts with","S100a9 (interacts with) Il1b","ENSMUSG00000056071","false","interacts with","S100a9 (interacts with) Il1b","0.0893534007289563"
"2169","187.20568003","interacts with","Smad7 (interacts with) Mrtfa","ENSMUSG00000025880","false","interacts with","Smad7 (interacts with) Mrtfa","0.0283292560297922"
"4218","85.15663668","interacts with","Ctnnbip1 (interacts with) 2900026A02Rik","ENSMUSG00000028988","false","interacts with","Ctnnbip1 (interacts with) 2900026A02Rik","0.0239751131610687"
"4219","73.56740756","interacts with","Baz1a (interacts with) Cd52","ENSMUSG00000035021","false","interacts with","Baz1a (interacts with) Cd52","0.0239726648906943"
"2171","99.54047653","interacts with","Tcf7 (interacts with) Ak4","ENSMUSG00000000782","false","interacts with","Tcf7 (interacts with) Ak4","0.0283257995410463"
"4220","128.7358569","interacts with","Ezr (interacts with) B9d1","ENSMUSG00000052397","false","interacts with","Ezr (interacts with) B9d1","0.0239621798669784"
"4223","247.00615959","interacts with","Ubtf (interacts with) Trim27","ENSMUSG00000020923","false","interacts with","Ubtf (interacts with) Trim27","0.0239582913894019"
"4224","63.33132407","interacts with","Bcor (interacts with) Dnm2","ENSMUSG00000040363","false","interacts with","Bcor (interacts with) Dnm2","0.0239516734683529"
"129","108.56096529","interacts with","Mtdh (interacts with) Il1b","ENSMUSG00000022255","false","interacts with","Mtdh (interacts with) Il1b","0.0886067831233225"
"2177","49.92408645","interacts with","Taf1d (interacts with) Cd52","ENSMUSG00000031939","false","interacts with","Taf1d (interacts with) Cd52","0.0282965210465186"
"130","413.62928251","interacts with","Nr6a1 (interacts with) S100a9","ENSMUSG00000063972","false","interacts with","Nr6a1 (interacts with) S100a9","0.0885380703143178"
"131","56.96092471","interacts with","Ubtf (interacts with) Prl8a2","ENSMUSG00000020923","false","interacts with","Ubtf (interacts with) Prl8a2","0.0878896624028158"
"133","106.70058964","interacts with","Set (interacts with) Il1rn","ENSMUSG00000054766","false","interacts with","Set (interacts with) Il1rn","0.087624352353601"
"4230","277.57557095","interacts with","Baz1a (interacts with) Tcf7","ENSMUSG00000035021","false","interacts with","Baz1a (interacts with) Tcf7","0.0239499421040431"
"135","75.6386421","interacts with","Mtdh (interacts with) S100a9","ENSMUSG00000022255","false","interacts with","Mtdh (interacts with) S100a9","0.0874864453141531"
"2186","80.55384896","interacts with","Ctnnbip1 (interacts with) Mthfd2","ENSMUSG00000028988","false","interacts with","Ctnnbip1 (interacts with) Mthfd2","0.0282878264629669"
"139","117.23155295","interacts with","Zfp710 (interacts with) H2-Ke6","ENSMUSG00000048897","false","interacts with","Zfp710 (interacts with) H2-Ke6","0.0864636404496114"
"4235","158.34445316","interacts with","Smad7 (interacts with) Ppard","ENSMUSG00000025880","false","interacts with","Smad7 (interacts with) Ppard","0.0239387501189645"
"4236","98.18151412","interacts with","Tead4 (interacts with) Pcyox1l","ENSMUSG00000030353","false","interacts with","Tead4 (interacts with) Pcyox1l","0.0239351045783069"
"2189","82.79776841","interacts with","Mllt6 (interacts with) Gmpr2","ENSMUSG00000038437","false","interacts with","Mllt6 (interacts with) Gmpr2","0.0282852092209342"
"4237","38.3835896","interacts with","Trim27 (interacts with) Aoc2","ENSMUSG00000021326","false","interacts with","Trim27 (interacts with) Aoc2","0.0239313364458041"
"4238","93.34292887","interacts with","Ezr (interacts with) Capn1","ENSMUSG00000052397","false","interacts with","Ezr (interacts with) Capn1","0.0239298116417723"
"144","194.16391804","interacts with","Eloc (interacts with) Il1rn","ENSMUSG00000079658","false","interacts with","Eloc (interacts with) Il1rn","0.0858110289894903"
"4242","542.0","interacts with","Fhl3 (interacts with) Nemp1","ENSMUSG00000032643","false","interacts with","Fhl3 (interacts with) Nemp1","0.0239271863938429"
"149","108.56096529","interacts with","Mtdh (interacts with) Cd14","ENSMUSG00000022255","false","interacts with","Mtdh (interacts with) Cd14","0.0848731500291075"
"4246","32.55331334","interacts with","Trim27 (interacts with) Ctnnal1","ENSMUSG00000021326","false","interacts with","Trim27 (interacts with) Ctnnal1","0.0239163016836871"
"2198","51.54307839","interacts with","Arrb2 (interacts with) Gjb4","ENSMUSG00000060216","false","interacts with","Arrb2 (interacts with) Gjb4","0.028249160921362"
"4247","60.35677976","interacts with","Tead4 (interacts with) Tacstd2","ENSMUSG00000030353","false","interacts with","Tead4 (interacts with) Tacstd2","0.0239160413161983"
"4248","92.00691527","interacts with","Zfp710 (interacts with) Olfr1388","ENSMUSG00000048897","false","interacts with","Zfp710 (interacts with) Olfr1388","0.0239134891889827"
"2201","131.99880536","interacts with","Ubtf (interacts with) Utp14a","ENSMUSG00000020923","false","interacts with","Ubtf (interacts with) Utp14a","0.0282468159303431"
"4250","65.84158123","interacts with","Ezr (interacts with) Dnm2","ENSMUSG00000052397","false","interacts with","Ezr (interacts with) Dnm2","0.0239129699173143"
"154","62.66894742","interacts with","Taf1d (interacts with) Srgn","ENSMUSG00000031939","false","interacts with","Taf1d (interacts with) Srgn","0.0842516212752631"
"156","72.13955042","interacts with","Eno1b (interacts with) H2-Ke6","ENSMUSG00000059040","false","interacts with","Eno1b (interacts with) H2-Ke6","0.0835881360698008"
"4252","56.14279998","interacts with","Nfat5 (interacts with) Nes","ENSMUSG00000003847","false","interacts with","Nfat5 (interacts with) Nes","0.0239102707221429"
"2207","57.80806511","interacts with","Carhsp1 (interacts with) Gjb4","ENSMUSG00000008393","false","interacts with","Carhsp1 (interacts with) Gjb4","0.0282278952227379"
"4255","63.51203974","interacts with","Eno1b (interacts with) Glul","ENSMUSG00000059040","false","interacts with","Eno1b (interacts with) Glul","0.0239076845414369"
"161","107.07266061","interacts with","Pa2g4 (interacts with) Prl8a2","ENSMUSG00000025364","false","interacts with","Pa2g4 (interacts with) Prl8a2","0.083189749254858"
"4259","402.47814182","interacts with","Eloc (interacts with) Smad7","ENSMUSG00000079658","false","interacts with","Eloc (interacts with) Smad7","0.0238993636712924"
"4260","64.28488108","interacts with","Taf1d (interacts with) Ier2","ENSMUSG00000031939","false","interacts with","Taf1d (interacts with) Ier2","0.0238978852962538"
"2212","45.91337513","interacts with","Mtdh (interacts with) Tex264","ENSMUSG00000022255","false","interacts with","Mtdh (interacts with) Tex264","0.0282035715911374"
"4261","79.43286396","interacts with","Set (interacts with) Ctnnal1","ENSMUSG00000054766","false","interacts with","Set (interacts with) Ctnnal1","0.0238962301219724"
"166","66.76585522","interacts with","Nr6a1 (interacts with) Dnph1","ENSMUSG00000063972","false","interacts with","Nr6a1 (interacts with) Dnph1","0.0824139830299639"
"2214","143.74125823","interacts with","Eloc (interacts with) Pgk1","ENSMUSG00000079658","false","interacts with","Eloc (interacts with) Pgk1","0.0282029652009304"
"167","37.41986943","interacts with","S100a9 (interacts with) Il1rn","ENSMUSG00000056071","false","interacts with","S100a9 (interacts with) Il1rn","0.0823796885418373"
"4267","107.67581155","interacts with","Tcf4 (interacts with) Rpl13a","ENSMUSG00000053477","false","interacts with","Tcf4 (interacts with) Rpl13a","0.0238919749079559"
"2219","63.30384971","interacts with","Nr6a1 (interacts with) Timm13","ENSMUSG00000063972","false","interacts with","Nr6a1 (interacts with) Timm13","0.028175941027021"
"4268","181.69962006","interacts with","Elk3 (interacts with) Trim27","ENSMUSG00000008398","false","interacts with","Elk3 (interacts with) Trim27","0.0238902330476304"
"172","63.59088367","interacts with","Eno1b (interacts with) Prl8a2","ENSMUSG00000059040","false","interacts with","Eno1b (interacts with) Prl8a2","0.0810882517220366"
"4269","230.47341901","interacts with","Slc25a15 (interacts with) Myc","ENSMUSG00000031482","false","interacts with","Slc25a15 (interacts with) Myc","0.0238901712428874"
"173","62.66894742","interacts with","Taf1d (interacts with) Il1rn","ENSMUSG00000031939","false","interacts with","Taf1d (interacts with) Il1rn","0.0807851832911476"
"174","107.07266061","interacts with","Pa2g4 (interacts with) Prap1","ENSMUSG00000025364","false","interacts with","Pa2g4 (interacts with) Prap1","0.0805580818936496"
"2222","141.73460537","interacts with","Eloc (interacts with) Cars","ENSMUSG00000079658","false","interacts with","Eloc (interacts with) Cars","0.0281590436485609"
"4271","62.20710014","interacts with","Hand1 (interacts with) Utp14a","ENSMUSG00000037335","false","interacts with","Hand1 (interacts with) Utp14a","0.0238879509551106"
"2224","50.72440361","interacts with","Hand1 (interacts with) Ntmt1","ENSMUSG00000037335","false","interacts with","Hand1 (interacts with) Ntmt1","0.0281533402171667"
"4273","542.0","interacts with","Baz1a (interacts with) Kdelr3","ENSMUSG00000035021","false","interacts with","Baz1a (interacts with) Kdelr3","0.0238872998174188"
"2225","68.802715","interacts with","Ubtf (interacts with) Timm13","ENSMUSG00000020923","false","interacts with","Ubtf (interacts with) Timm13","0.0281474962226183"
"4274","157.97450186","interacts with","Fhl3 (interacts with) Slc25a15","ENSMUSG00000032643","false","interacts with","Fhl3 (interacts with) Slc25a15","0.0238872650471491"
"179","108.56096529","interacts with","Mtdh (interacts with) Clec2d","ENSMUSG00000022255","false","interacts with","Mtdh (interacts with) Clec2d","0.0795325605250998"
"4275","308.12955987","interacts with","Baz1a (interacts with) Myc","ENSMUSG00000035021","false","interacts with","Baz1a (interacts with) Myc","0.0238866384727764"
"2227","351.25885535","interacts with","Eloc (interacts with) Rabggtb","ENSMUSG00000079658","false","interacts with","Eloc (interacts with) Rabggtb","0.0281423485308698"
"180","117.23155295","interacts with","Zfp710 (interacts with) Dnph1","ENSMUSG00000048897","false","interacts with","Zfp710 (interacts with) Dnph1","0.0789258924880105"
"4276","144.68603337","interacts with","Fhl3 (interacts with) Glt1d1","ENSMUSG00000032643","false","interacts with","Fhl3 (interacts with) Glt1d1","0.0238832101552612"
"4277","74.0669385","interacts with","Zfp710 (interacts with) Ggta1","ENSMUSG00000048897","false","interacts with","Zfp710 (interacts with) Ggta1","0.0238824144000365"
"181","106.70058964","interacts with","Set (interacts with) Cd14","ENSMUSG00000054766","false","interacts with","Set (interacts with) Cd14","0.0788611353043164"
"182","63.59088367","interacts with","Eno1b (interacts with) Prap1","ENSMUSG00000059040","false","interacts with","Eno1b (interacts with) Prap1","0.078851777482053"
"4280","91.27316092","interacts with","Fhl3 (interacts with) Pcbp2","ENSMUSG00000032643","false","interacts with","Fhl3 (interacts with) Pcbp2","0.0238809694323265"
"185","79.33074274","interacts with","Nr6a1 (interacts with) Srgn","ENSMUSG00000063972","false","interacts with","Nr6a1 (interacts with) Srgn","0.0785213554541127"
"4282","52.59970949","interacts with","Mllt6 (interacts with) Aoc2","ENSMUSG00000038437","false","interacts with","Mllt6 (interacts with) Aoc2","0.0238766298014306"
"4283","56.16848092","interacts with","Mtdh (interacts with) Lpcat4","ENSMUSG00000022255","false","interacts with","Mtdh (interacts with) Lpcat4","0.0238762496842184"
"2236","69.68455542","interacts with","Carhsp1 (interacts with) Ift57","ENSMUSG00000008393","false","interacts with","Carhsp1 (interacts with) Ift57","0.0281050350377198"
"188","120.89723991","interacts with","Egln1 (interacts with) Arhgap9","ENSMUSG00000031987","false","interacts with","Egln1 (interacts with) Arhgap9","0.0785158364215136"
"2237","202.46272412","interacts with","Ppard (interacts with) Fhl3","ENSMUSG00000002250","false","interacts with","Ppard (interacts with) Fhl3","0.0280935785398666"
"4286","67.90822167","interacts with","Mtdh (interacts with) Ak4","ENSMUSG00000022255","false","interacts with","Mtdh (interacts with) Ak4","0.0238673655792203"
"190","79.33074274","interacts with","Nr6a1 (interacts with) Il1b","ENSMUSG00000063972","false","interacts with","Nr6a1 (interacts with) Il1b","0.0783638754755912"
"2239","89.15934439","interacts with","Ubtf (interacts with) Nars","ENSMUSG00000020923","false","interacts with","Ubtf (interacts with) Nars","0.0280882370193732"
"191","108.56096529","interacts with","Mtdh (interacts with) Il1rn","ENSMUSG00000022255","false","interacts with","Mtdh (interacts with) Il1rn","0.0781171644638673"
"4287","136.23604654","interacts with","Ppard (interacts with) Proser1","ENSMUSG00000002250","false","interacts with","Ppard (interacts with) Proser1","0.0238655556981896"
"192","37.41986943","interacts with","S100a9 (interacts with) Srgn","ENSMUSG00000056071","false","interacts with","S100a9 (interacts with) Srgn","0.0780652601959701"
"2242","42.64738762","interacts with","Tcf4 (interacts with) Slc35g1","ENSMUSG00000053477","false","interacts with","Tcf4 (interacts with) Slc35g1","0.0280786962245328"
"2243","63.93771189","interacts with","Pa2g4 (interacts with) Lpcat4","ENSMUSG00000025364","false","interacts with","Pa2g4 (interacts with) Lpcat4","0.0280786598769909"
"4294","88.59489987","interacts with","Ctnnbip1 (interacts with) Gmpr2","ENSMUSG00000028988","false","interacts with","Ctnnbip1 (interacts with) Gmpr2","0.0238599426002048"
"198","79.33074274","interacts with","Nr6a1 (interacts with) Cd14","ENSMUSG00000063972","false","interacts with","Nr6a1 (interacts with) Cd14","0.0769427993168206"
"199","133.47014889","interacts with","Eloc (interacts with) Prl8a2","ENSMUSG00000079658","false","interacts with","Eloc (interacts with) Prl8a2","0.0767690927169575"
"201","76.57647367","interacts with","Mllt6 (interacts with) Dnph1","ENSMUSG00000038437","false","interacts with","Mllt6 (interacts with) Dnph1","0.0765504694246968"
"2249","104.14641419","interacts with","Zfp710 (interacts with) Pkm","ENSMUSG00000048897","false","interacts with","Zfp710 (interacts with) Pkm","0.028067706359997"
