"SUID","__glayCluster","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"1011","1","2.11413043","1.8424E-4","0.47300771","0.58333333","9","4","false","Il13ra1","76.11111111","9","0","0","0.72146739","false","0","Il13ra1","510","0.48789174"
"2548","1","2.31521739","2.308E-5","0.43192488","0.5","4","4","false","Tram2","70.75","4","0","0","0.67119565","false","0","Tram2","74","0.56150794"
"2036","1","2.20652174","7.722E-5","0.45320197","0.3","5","4","false","Pecam1","70.6","5","0","0","0.69836957","false","0","Pecam1","276","0.49230769"
"4340","1","2.73369565","0.0","0.36580517","0.0","1","4","false","Sema6a","79.0","1","0","0","0.56657609","false","0","Sema6a","0","0.0"
"501","1","1.79347826","0.02632946","0.55757576","0.11541471","72","3","false","Satb1","21.44444444","72","0","0","0.80163043","false","0","Satb1","11180","0.14649924"
"502","1","2.07065217","2.0245E-4","0.48293963","0.6","11","3","false","Hpgd","76.18181818","11","0","0","0.73233696","false","0","Hpgd","612","0.47613636"
"1014","1","2.10869565","2.6536E-4","0.4742268","0.39285714","8","3","false","Rps6ka2","70.875","8","0","0","0.72282609","false","0","Rps6ka2","678","0.45432692"
"2551","1","2.32065217","9.118E-5","0.43091335","0.33333333","4","4","false","Card19","71.0","4","0","0","0.66983696","false","0","Card19","204","0.57520325"
"505","1","1.80434783","0.04530493","0.55421687","0.13194444","65","3","false","Cecr2","22.234375","65","0","1","0.79891304","false","0","Cecr2","26152","0.14938767"
"506","1","1.86956522","0.0020296","0.53488372","0.39492754","24","2","false","Fbxo27","69.91666667","24","0","0","0.7826087","false","0","Fbxo27","5950","0.37998188"
"1531","1","2.01630435","5.8067E-4","0.49595687","0.4","15","3","false","Prune2","69.8","15","0","0","0.74592391","false","0","Prune2","1712","0.42048193"
"508","1","1.79347826","0.03959835","0.55757576","0.12505176","70","3","false","Vgll3","21.67142857","70","0","0","0.80163043","false","0","Vgll3","20954","0.1451582"
"512","1","1.875","0.00201493","0.53333333","0.35177866","23","2","false","Pla2g5","69.34782609","23","0","0","0.78125","false","0","Pla2g5","5902","0.37689036"
"3072","1","2.74456522","0.0","0.36435644","0.0","1","4","false","Wipf1","77.0","1","0","0","0.5638587","false","0","Wipf1","0","0.0"
"768","1","2.04347826","3.0458E-4","0.4893617","0.58181818","11","3","false","Sprr2f","76.27272727","11","0","0","0.73913043","false","0","Sprr2f","866","0.46225895"
"516","1","1.8423913","0.0216816","0.54277286","0.17825833","60","3","false","Irf2bpl","24.86440678","60","0","1","0.78940217","false","0","Irf2bpl","10420","0.16240168"
"517","1","1.88043478","0.00182464","0.53179191","0.41501976","23","3","false","Psca","70.04347826","23","0","0","0.7798913","false","0","Psca","5340","0.38275125"
"5642","1","2.74456522","0.0","0.36435644","0.0","1","4","false","Cald1","77.0","1","0","0","0.5638587","false","0","Cald1","0","0.0"
"1546","1","2.10869565","1.1416E-4","0.4742268","0.5","8","3","false","Fam71f1","73.875","8","0","0","0.72282609","false","0","Fam71f1","332","0.47355769"
