"SUID","EdgeBetweenness","interaction","name","regulatoryGene","selected","shared interaction","shared name","weight"
"3104","29.67765346","interacts with","Cdyl2 (interacts with) Psg19","ENSMUSG00000031758","false","interacts with","Cdyl2 (interacts with) Psg19","0.0258551342341617"
"1057","23.63859513","interacts with","Mxd1 (interacts with) Liph","ENSMUSG00000001156","false","interacts with","Mxd1 (interacts with) Liph","0.0351187500770411"
"4139","65.40216462","interacts with","Nfkbia (interacts with) Ero1l","ENSMUSG00000021025","false","interacts with","Nfkbia (interacts with) Ero1l","0.024076382057956"
"3115","50.15654876","interacts with","Irf7 (interacts with) Nfkbia","ENSMUSG00000025498","false","interacts with","Irf7 (interacts with) Nfkbia","0.0258316056124896"
"5164","39.92419228","interacts with","Gnl3 (interacts with) Syngr1","ENSMUSG00000042354","false","interacts with","Gnl3 (interacts with) Syngr1","0.0228073232542638"
"4140","61.79581802","interacts with","Nedd8 (interacts with) Hras","ENSMUSG00000010376","false","interacts with","Nedd8 (interacts with) Hras","0.0240760211870337"
"3119","43.92928615","interacts with","Stat1 (interacts with) Lcp1","ENSMUSG00000026104","false","interacts with","Stat1 (interacts with) Lcp1","0.0258229556166085"
"3120","101.19298475","interacts with","Stat1 (interacts with) Ptk2b","ENSMUSG00000026104","false","interacts with","Stat1 (interacts with) Ptk2b","0.0258208595524619"
"2099","63.90566241","interacts with","Gata3 (interacts with) Adamts1","ENSMUSG00000015619","false","interacts with","Gata3 (interacts with) Adamts1","0.0285827791853301"
"2102","50.67150291","interacts with","Stat1 (interacts with) Slc6a4","ENSMUSG00000026104","false","interacts with","Stat1 (interacts with) Slc6a4","0.0285705092333916"
"4151","41.5788002","interacts with","Junb (interacts with) Itpk1","ENSMUSG00000052837","false","interacts with","Junb (interacts with) Itpk1","0.0240650188922459"
"1082","49.57675878","interacts with","Hcls1 (interacts with) Adamts1","ENSMUSG00000022831","false","interacts with","Hcls1 (interacts with) Adamts1","0.0348798363304969"
"4155","226.0","interacts with","Stat1 (interacts with) Eef1akmt4","ENSMUSG00000026104","false","interacts with","Stat1 (interacts with) Eef1akmt4","0.0240602691901981"
"1086","22.19499389","interacts with","Hcls1 (interacts with) Lst1","ENSMUSG00000022831","false","interacts with","Hcls1 (interacts with) Lst1","0.034873843499759"
"2112","22.60016937","interacts with","E2f5 (interacts with) Pabpc1","ENSMUSG00000027552","false","interacts with","E2f5 (interacts with) Pabpc1","0.028540067845174"
"4162","49.20337068","interacts with","Prdm1 (interacts with) Mmp1b","ENSMUSG00000038151","false","interacts with","Prdm1 (interacts with) Mmp1b","0.0240506045924635"
"3139","20.72167098","interacts with","E2f5 (interacts with) Rgs16","ENSMUSG00000027552","false","interacts with","E2f5 (interacts with) Rgs16","0.0257756405792883"
"1092","94.36356284","interacts with","Prdm1 (interacts with) Gnl3","ENSMUSG00000038151","false","interacts with","Prdm1 (interacts with) Gnl3","0.0348456867168013"
"1094","17.26077324","interacts with","Gmnn (interacts with) Slc30a5","ENSMUSG00000006715","false","interacts with","Gmnn (interacts with) Slc30a5","0.0348343981053531"
"2118","33.99193647","interacts with","Hcls1 (interacts with) Psg19","ENSMUSG00000022831","false","interacts with","Hcls1 (interacts with) Psg19","0.0285106686787491"
"5191","226.0","interacts with","Gata3 (interacts with) Tmbim1","ENSMUSG00000015619","false","interacts with","Gata3 (interacts with) Tmbim1","0.0227834184809835"
"4168","157.72615821","interacts with","Lzts1 (interacts with) Lasp1","ENSMUSG00000036306","false","interacts with","Lzts1 (interacts with) Lasp1","0.0240452892476914"
"3144","226.0","interacts with","Prdm1 (interacts with) Ccdc184","ENSMUSG00000038151","false","interacts with","Prdm1 (interacts with) Ccdc184","0.0257700589748126"
"1098","30.45676089","interacts with","Fgfr1 (interacts with) Lcp1","ENSMUSG00000031565","false","interacts with","Fgfr1 (interacts with) Lcp1","0.0348079042103211"
"74","25.97418149","interacts with","Fgfr1 (interacts with) Eef1b2","ENSMUSG00000031565","false","interacts with","Fgfr1 (interacts with) Eef1b2","0.133771849395664"
"2126","188.38532154","interacts with","Junb (interacts with) Prdm1","ENSMUSG00000052837","false","interacts with","Junb (interacts with) Prdm1","0.0284843389792463"
"2129","22.87722799","interacts with","Siah2 (interacts with) Il1rap","ENSMUSG00000036432","false","interacts with","Siah2 (interacts with) Il1rap","0.0284800602399842"
"1106","17.26233655","interacts with","Nedd8 (interacts with) Tnnt1","ENSMUSG00000010376","false","interacts with","Nedd8 (interacts with) Tnnt1","0.0347270563162966"
"2132","52.99785989","interacts with","Stat1 (interacts with) Anpep","ENSMUSG00000026104","false","interacts with","Stat1 (interacts with) Anpep","0.028466673078207"
"2138","26.43224592","interacts with","Mxd1 (interacts with) Mmp1b","ENSMUSG00000001156","false","interacts with","Mxd1 (interacts with) Mmp1b","0.028433785370518"
"91","52.79301335","interacts with","Mxd1 (interacts with) Rpl3","ENSMUSG00000001156","false","interacts with","Mxd1 (interacts with) Rpl3","0.0991542555868718"
"4191","24.36539992","interacts with","Prdm1 (interacts with) Itpk1","ENSMUSG00000038151","false","interacts with","Prdm1 (interacts with) Itpk1","0.0240085231914897"
"96","38.69076615","interacts with","Hcls1 (interacts with) Rpl3","ENSMUSG00000022831","false","interacts with","Hcls1 (interacts with) Rpl3","0.0962866402373073"
"1123","23.0885763","interacts with","E2f5 (interacts with) Slc6a4","ENSMUSG00000027552","false","interacts with","E2f5 (interacts with) Slc6a4","0.034555140147571"
"3171","84.79177122","interacts with","Siah2 (interacts with) Gnl3","ENSMUSG00000036432","false","interacts with","Siah2 (interacts with) Gnl3","0.0257129124087936"
"1124","38.8666167","interacts with","Nfkbia (interacts with) Ceacam9","ENSMUSG00000021025","false","interacts with","Nfkbia (interacts with) Ceacam9","0.0345038126339485"
"2153","11.19844557","interacts with","Ascl2 (interacts with) Slc6a4","ENSMUSG00000009248","false","interacts with","Ascl2 (interacts with) Slc6a4","0.0283740576737909"
"5227","49.77473642","interacts with","Irf7 (interacts with) Prss22","ENSMUSG00000025498","false","interacts with","Irf7 (interacts with) Prss22","0.0227542531957069"
"4204","226.0","interacts with","Hcls1 (interacts with) Arih2","ENSMUSG00000022831","false","interacts with","Hcls1 (interacts with) Arih2","0.0239934870020411"
"3180","25.58494659","interacts with","E2f5 (interacts with) Lcp1","ENSMUSG00000027552","false","interacts with","E2f5 (interacts with) Lcp1","0.0257043329504748"
"2159","38.53358157","interacts with","Mxd1 (interacts with) Il1rap","ENSMUSG00000001156","false","interacts with","Mxd1 (interacts with) Il1rap","0.0283689556518013"
"112","25.97418149","interacts with","Fgfr1 (interacts with) Cts7","ENSMUSG00000031565","false","interacts with","Fgfr1 (interacts with) Cts7","0.0923305733411859"
"2160","42.15535141","interacts with","E2f5 (interacts with) Neu1","ENSMUSG00000027552","false","interacts with","E2f5 (interacts with) Neu1","0.0283674974268268"
"2162","151.04900686","interacts with","Lzts1 (interacts with) Siah2","ENSMUSG00000036306","false","interacts with","Lzts1 (interacts with) Siah2","0.0283639252421355"
"2166","25.5609089","interacts with","Mxd1 (interacts with) Slc6a4","ENSMUSG00000001156","false","interacts with","Mxd1 (interacts with) Slc6a4","0.0283362407475513"
"3190","45.19231899","interacts with","Stat1 (interacts with) Plau","ENSMUSG00000026104","false","interacts with","Stat1 (interacts with) Plau","0.0256835559225091"
"1143","36.36589321","interacts with","Lzts1 (interacts with) Prl2a1","ENSMUSG00000036306","false","interacts with","Lzts1 (interacts with) Prl2a1","0.0343899818875152"
"4216","226.0","interacts with","Gata3 (interacts with) Wipf3","ENSMUSG00000015619","false","interacts with","Gata3 (interacts with) Wipf3","0.023980975049596"
"2174","17.6452381","interacts with","Rexo4 (interacts with) Ifi27l2a","ENSMUSG00000052406","false","interacts with","Rexo4 (interacts with) Ifi27l2a","0.0283188549858255"
"1153","34.80124938","interacts with","Lzts1 (interacts with) Il1rap","ENSMUSG00000036306","false","interacts with","Lzts1 (interacts with) Il1rap","0.034299740575683"
"2178","41.64190405","interacts with","Siah2 (interacts with) Mmp1b","ENSMUSG00000036432","false","interacts with","Siah2 (interacts with) Mmp1b","0.0282963711283305"
"2179","38.10942615","interacts with","Lzts1 (interacts with) Adamts1","ENSMUSG00000036306","false","interacts with","Lzts1 (interacts with) Adamts1","0.0282960837048222"
"3207","18.47188435","interacts with","Gmnn (interacts with) Mmp1b","ENSMUSG00000006715","false","interacts with","Gmnn (interacts with) Mmp1b","0.0256472605641181"
"5260","226.0","interacts with","Junb (interacts with) Pla2g2f","ENSMUSG00000052837","false","interacts with","Junb (interacts with) Pla2g2f","0.0227272476620504"
"141","21.7889105","interacts with","Nedd8 (interacts with) Fgfr1","ENSMUSG00000010376","false","interacts with","Nedd8 (interacts with) Fgfr1","0.0858955144226444"
"2191","39.71948397","interacts with","Hcls1 (interacts with) Slco5a1","ENSMUSG00000022831","false","interacts with","Hcls1 (interacts with) Slco5a1","0.028273840076122"
"146","52.79301335","interacts with","Mxd1 (interacts with) Rtp4","ENSMUSG00000001156","false","interacts with","Mxd1 (interacts with) Rtp4","0.0855097082938366"
"2195","25.47371221","interacts with","Siah2 (interacts with) Slco5a1","ENSMUSG00000036432","false","interacts with","Siah2 (interacts with) Slco5a1","0.0282642632590092"
"1172","24.02222222","interacts with","Hcls1 (interacts with) Mmp1b","ENSMUSG00000022831","false","interacts with","Hcls1 (interacts with) Mmp1b","0.0340666263980751"
"2199","204.8816473","interacts with","Stat1 (interacts with) Prdm1","ENSMUSG00000026104","false","interacts with","Stat1 (interacts with) Prdm1","0.0282481375832908"
"152","36.38923466","interacts with","Nfkbia (interacts with) Rpl3","ENSMUSG00000021025","false","interacts with","Nfkbia (interacts with) Rpl3","0.0846359166445551"
"4249","137.50588368","interacts with","Nedd8 (interacts with) Impa2","ENSMUSG00000010376","false","interacts with","Nedd8 (interacts with) Impa2","0.0239133510888827"
"3225","94.80623686","interacts with","Prdm1 (interacts with) Nudt3","ENSMUSG00000038151","false","interacts with","Prdm1 (interacts with) Nudt3","0.0256048108463425"
"5274","29.36538745","interacts with","Stat1 (interacts with) Stim2","ENSMUSG00000026104","false","interacts with","Stat1 (interacts with) Stim2","0.0227102562940347"
"1181","43.05348406","interacts with","Prdm1 (interacts with) Cdk20","ENSMUSG00000038151","false","interacts with","Prdm1 (interacts with) Cdk20","0.0340118862391955"
"3230","26.89970701","interacts with","Lzts1 (interacts with) Psg19","ENSMUSG00000036306","false","interacts with","Lzts1 (interacts with) Psg19","0.0255990360298846"
"159","23.6711284","interacts with","Nfkbia (interacts with) Fgfr1","ENSMUSG00000021025","false","interacts with","Nfkbia (interacts with) Fgfr1","0.0834875701396005"
"2208","132.39671747","interacts with","Cdyl2 (interacts with) Prdm1","ENSMUSG00000031758","false","interacts with","Cdyl2 (interacts with) Prdm1","0.0282266482237895"
"1184","281.89259363","interacts with","Gata3 (interacts with) Prdm1","ENSMUSG00000015619","false","interacts with","Gata3 (interacts with) Prdm1","0.0339874215056466"
"1187","44.75062765","interacts with","Prdm1 (interacts with) Lst1","ENSMUSG00000038151","false","interacts with","Prdm1 (interacts with) Lst1","0.0339538638083459"
"163","25.97418149","interacts with","Fgfr1 (interacts with) Oas1g","ENSMUSG00000031565","false","interacts with","Fgfr1 (interacts with) Oas1g","0.0827562486928815"
"164","23.49354729","interacts with","Gnl3 (interacts with) Fgfr1","ENSMUSG00000042354","false","interacts with","Gnl3 (interacts with) Fgfr1","0.0824159295942974"
"1190","21.4407563","interacts with","E2f5 (interacts with) Ifi27l2a","ENSMUSG00000027552","false","interacts with","E2f5 (interacts with) Ifi27l2a","0.0339234233332966"
"5287","17.26077324","interacts with","Gmnn (interacts with) Liph","ENSMUSG00000006715","false","interacts with","Gmnn (interacts with) Liph","0.0226976422548714"
"2216","26.23114183","interacts with","Cdyl2 (interacts with) S100a16","ENSMUSG00000031758","false","interacts with","Cdyl2 (interacts with) S100a16","0.0281957889023105"
"169","18.25489345","interacts with","Gmnn (interacts with) Rpl3","ENSMUSG00000006715","false","interacts with","Gmnn (interacts with) Rpl3","0.0818250238886267"
"170","18.7604117","interacts with","Mxd1 (interacts with) Fgfr1","ENSMUSG00000001156","false","interacts with","Mxd1 (interacts with) Fgfr1","0.0817147550939389"
"1194","17.10283673","interacts with","Gmnn (interacts with) Gnl3","ENSMUSG00000006715","false","interacts with","Gmnn (interacts with) Gnl3","0.0338966668658419"
"4270","10.81113185","interacts with","Ascl2 (interacts with) Il1rap","ENSMUSG00000009248","false","interacts with","Ascl2 (interacts with) Il1rap","0.0238884622058309"
"2223","29.41190476","interacts with","Hcls1 (interacts with) Ifi27l2a","ENSMUSG00000022831","false","interacts with","Hcls1 (interacts with) Ifi27l2a","0.0281561837943667"
"175","32.8767443","interacts with","Nedd8 (interacts with) Rpl3","ENSMUSG00000010376","false","interacts with","Nedd8 (interacts with) Rpl3","0.0803351116423607"
"177","17.80568749","interacts with","Gnl3 (interacts with) Prl8a9","ENSMUSG00000042354","false","interacts with","Gnl3 (interacts with) Prl8a9","0.0799101336200644"
"3250","16.33197541","interacts with","Prdm1 (interacts with) Lcp1","ENSMUSG00000038151","false","interacts with","Prdm1 (interacts with) Lcp1","0.0255603062755185"
"5298","56.49415924","interacts with","Junb (interacts with) Ptk2b","ENSMUSG00000052837","false","interacts with","Junb (interacts with) Ptk2b","0.0226802097161288"
"2229","56.8181499","interacts with","Siah2 (interacts with) Pabpc1","ENSMUSG00000036432","false","interacts with","Siah2 (interacts with) Pabpc1","0.0281325392330163"
"3254","55.3987579","interacts with","Cdyl2 (interacts with) Rai14","ENSMUSG00000031758","false","interacts with","Cdyl2 (interacts with) Rai14","0.0255587539565143"
"184","20.36665858","interacts with","Fgfr1 (interacts with) Bst2","ENSMUSG00000031565","false","interacts with","Fgfr1 (interacts with) Bst2","0.0786190439833039"
"3257","18.86546753","interacts with","Siah2 (interacts with) Lcp1","ENSMUSG00000036432","false","interacts with","Siah2 (interacts with) Lcp1","0.0255526673778729"
"1212","11.33704332","interacts with","Rexo4 (interacts with) Psg19","ENSMUSG00000052406","false","interacts with","Rexo4 (interacts with) Psg19","0.0336648924225157"
"189","25.97418149","interacts with","Fgfr1 (interacts with) Rpl3","ENSMUSG00000031565","false","interacts with","Fgfr1 (interacts with) Rpl3","0.0784130799053983"
"3266","40.69637386","interacts with","Junb (interacts with) Inhbb","ENSMUSG00000052837","false","interacts with","Junb (interacts with) Inhbb","0.025530017163703"
"5319","200.81819166","interacts with","Junb (interacts with) Siah2","ENSMUSG00000052837","false","interacts with","Junb (interacts with) Siah2","0.0226615249178267"
"3272","226.0","interacts with","Gata3 (interacts with) Arl8a","ENSMUSG00000015619","false","interacts with","Gata3 (interacts with) Arl8a","0.0255170393684144"
"4298","53.42661397","interacts with","Prdm1 (interacts with) Neu1","ENSMUSG00000038151","false","interacts with","Prdm1 (interacts with) Neu1","0.0238566015471334"
"204","36.38923466","interacts with","Nfkbia (interacts with) Rtp4","ENSMUSG00000021025","false","interacts with","Nfkbia (interacts with) Rtp4","0.0760735354480666"
"5325","60.60346358","interacts with","Gata3 (interacts with) Inhbb","ENSMUSG00000015619","false","interacts with","Gata3 (interacts with) Inhbb","0.0226539946680322"
"2254","35.59940413","interacts with","Junb (interacts with) Kctd15","ENSMUSG00000052837","false","interacts with","Junb (interacts with) Kctd15","0.0280587151768967"
"3279","23.68319036","interacts with","Prdm1 (interacts with) Slco5a1","ENSMUSG00000038151","false","interacts with","Prdm1 (interacts with) Slco5a1","0.025501499441629"
"2257","61.29956252","interacts with","Hcls1 (interacts with) Itpk1","ENSMUSG00000022831","false","interacts with","Hcls1 (interacts with) Itpk1","0.0280385240664323"
"4305","37.713943","interacts with","Cdyl2 (interacts with) Ptk2b","ENSMUSG00000031758","false","interacts with","Cdyl2 (interacts with) Ptk2b","0.0238486713110724"
"212","51.81659665","interacts with","Gmnn (interacts with) Fgfr1","ENSMUSG00000006715","false","interacts with","Gmnn (interacts with) Fgfr1","0.074211853353259"
"213","38.69076615","interacts with","Hcls1 (interacts with) Rtp4","ENSMUSG00000022831","false","interacts with","Hcls1 (interacts with) Rtp4","0.0740395705659943"
"4310","70.03736646","interacts with","Hcls1 (interacts with) Syngr1","ENSMUSG00000022831","false","interacts with","Hcls1 (interacts with) Syngr1","0.0238417077135811"
"217","22.45230023","interacts with","Gnl3 (interacts with) Rpl3","ENSMUSG00000042354","false","interacts with","Gnl3 (interacts with) Rpl3","0.0735285009675532"
"3289","31.73166479","interacts with","Junb (interacts with) Plekho2","ENSMUSG00000052837","false","interacts with","Junb (interacts with) Plekho2","0.0254749097558437"
"1242","28.6999581","interacts with","Cdyl2 (interacts with) Rgs16","ENSMUSG00000031758","false","interacts with","Cdyl2 (interacts with) Rgs16","0.0332635482392798"
"5340","226.0","interacts with","E2f5 (interacts with) Palm","ENSMUSG00000027552","false","interacts with","E2f5 (interacts with) Palm","0.0226394377627528"
"1244","15.710656","interacts with","Prdm1 (interacts with) Cela1","ENSMUSG00000038151","false","interacts with","Prdm1 (interacts with) Cela1","0.0332083062022987"
"220","22.45230023","interacts with","Gnl3 (interacts with) Tnnc1","ENSMUSG00000042354","false","interacts with","Gnl3 (interacts with) Tnnc1","0.0721301458277007"
"2268","50.99677764","interacts with","Stat1 (interacts with) Prl2a1","ENSMUSG00000026104","false","interacts with","Stat1 (interacts with) Prl2a1","0.0279952807805374"
"5342","226.0","interacts with","Lzts1 (interacts with) Uba52","ENSMUSG00000036306","false","interacts with","Lzts1 (interacts with) Uba52","0.0226391653080345"
"222","22.45230023","interacts with","Gnl3 (interacts with) Rtp4","ENSMUSG00000042354","false","interacts with","Gnl3 (interacts with) Rtp4","0.0720100468376954"
"5349","64.10819927","interacts with","Siah2 (interacts with) Prl8a9","ENSMUSG00000036432","false","interacts with","Siah2 (interacts with) Prl8a9","0.0226349550797961"
"1254","73.36131832","interacts with","Gata3 (interacts with) Anpep","ENSMUSG00000015619","false","interacts with","Gata3 (interacts with) Anpep","0.033125384245539"
"1255","21.89989018","interacts with","E2f5 (interacts with) Prl2a1","ENSMUSG00000027552","false","interacts with","E2f5 (interacts with) Prl2a1","0.0331176660486951"
"231","17.53502558","interacts with","Gmnn (interacts with) Prl8a9","ENSMUSG00000006715","false","interacts with","Gmnn (interacts with) Prl8a9","0.0694199310736897"
"1257","18.762886","interacts with","Nedd8 (interacts with) Lst1","ENSMUSG00000010376","false","interacts with","Nedd8 (interacts with) Lst1","0.0330831138427877"
"3306","65.91092337","interacts with","Mxd1 (interacts with) Eno1","ENSMUSG00000001156","false","interacts with","Mxd1 (interacts with) Eno1","0.0254371572009296"
"2283","41.6220799","interacts with","Nfkbia (interacts with) Slc6a4","ENSMUSG00000021025","false","interacts with","Nfkbia (interacts with) Slc6a4","0.0279552313886503"
"238","25.97418149","interacts with","Fgfr1 (interacts with) Ctla2b","ENSMUSG00000031565","false","interacts with","Fgfr1 (interacts with) Ctla2b","0.0687397935895238"
"240","52.79301335","interacts with","Mxd1 (interacts with) Tnnc1","ENSMUSG00000001156","false","interacts with","Mxd1 (interacts with) Tnnc1","0.0685813570630786"
"3313","18.86722308","interacts with","Gmnn (interacts with) Pabpc1","ENSMUSG00000006715","false","interacts with","Gmnn (interacts with) Pabpc1","0.02539808094893"
"244","32.8767443","interacts with","Nedd8 (interacts with) Rtp4","ENSMUSG00000010376","false","interacts with","Nedd8 (interacts with) Rtp4","0.0680413865332284"
"4343","76.90602732","interacts with","Gmnn (interacts with) Mxd1","ENSMUSG00000006715","false","interacts with","Gmnn (interacts with) Mxd1","0.0238126309180156"
"1273","19.8952381","interacts with","Hcls1 (interacts with) Slc30a5","ENSMUSG00000022831","false","interacts with","Hcls1 (interacts with) Slc30a5","0.0329483658569761"
"252","32.8767443","interacts with","Nedd8 (interacts with) Ctla2b","ENSMUSG00000010376","false","interacts with","Nedd8 (interacts with) Ctla2b","0.0665430399755175"
"253","22.59507312","interacts with","Nedd8 (interacts with) Prl8a9","ENSMUSG00000010376","false","interacts with","Nedd8 (interacts with) Prl8a9","0.0664043860893819"
"255","18.25489345","interacts with","Gmnn (interacts with) Tnnc1","ENSMUSG00000006715","false","interacts with","Gmnn (interacts with) Tnnc1","0.0657945437957978"
"2303","43.03866231","interacts with","Hcls1 (interacts with) Prl2a1","ENSMUSG00000022831","false","interacts with","Hcls1 (interacts with) Prl2a1","0.0278855886808803"
"2307","77.52915103","interacts with","Gata3 (interacts with) Prl2a1","ENSMUSG00000015619","false","interacts with","Gata3 (interacts with) Prl2a1","0.0278723445680026"
"2308","23.25973726","interacts with","Cdyl2 (interacts with) Plau","ENSMUSG00000031758","false","interacts with","Cdyl2 (interacts with) Plau","0.0278683224775397"
"5381","77.7953209","interacts with","Cdyl2 (interacts with) Bst2","ENSMUSG00000031758","false","interacts with","Cdyl2 (interacts with) Bst2","0.0226071328681166"
"265","15.94036281","interacts with","Fgfr1 (interacts with) Mmp1b","ENSMUSG00000031565","false","interacts with","Fgfr1 (interacts with) Mmp1b","0.0638934595830753"
"4361","35.06611207","interacts with","Nedd8 (interacts with) Plau","ENSMUSG00000010376","false","interacts with","Nedd8 (interacts with) Plau","0.0237654427208647"
"267","36.38923466","interacts with","Nfkbia (interacts with) Tnnc1","ENSMUSG00000021025","false","interacts with","Nfkbia (interacts with) Tnnc1","0.0634740853076301"
"1292","17.585664","interacts with","Siah2 (interacts with) Plau","ENSMUSG00000036432","false","interacts with","Siah2 (interacts with) Plau","0.0328351458146604"
"2317","47.16909271","interacts with","Siah2 (interacts with) Nedd8","ENSMUSG00000036432","false","interacts with","Siah2 (interacts with) Nedd8","0.027840481648367"
"5391","42.87499263","interacts with","Nedd8 (interacts with) Eno1","ENSMUSG00000010376","false","interacts with","Nedd8 (interacts with) Eno1","0.0225956095233339"
"5396","226.0","interacts with","Stat1 (interacts with) Dram1","ENSMUSG00000026104","false","interacts with","Stat1 (interacts with) Dram1","0.0225945007961974"
"2324","20.88888889","interacts with","Hcls1 (interacts with) Tnnt1","ENSMUSG00000022831","false","interacts with","Hcls1 (interacts with) Tnnt1","0.0278176455453938"
"276","13.21349206","interacts with","Gnl3 (interacts with) Sbsn","ENSMUSG00000042354","false","interacts with","Gnl3 (interacts with) Sbsn","0.0624439348028637"
"278","12.04047619","interacts with","Rexo4 (interacts with) Sbsn","ENSMUSG00000052406","false","interacts with","Rexo4 (interacts with) Sbsn","0.0623404774350833"
"4376","35.16070272","interacts with","Nedd8 (interacts with) Adamts1","ENSMUSG00000010376","false","interacts with","Nedd8 (interacts with) Adamts1","0.0237418298704529"
"4377","31.97219817","interacts with","Gnl3 (interacts with) Eno1","ENSMUSG00000042354","false","interacts with","Gnl3 (interacts with) Eno1","0.0237416097052403"
"3355","49.33017057","interacts with","Hcls1 (interacts with) S100a16","ENSMUSG00000022831","false","interacts with","Hcls1 (interacts with) S100a16","0.0253057368993417"
"5403","98.99504182","interacts with","Cdyl2 (interacts with) Stat1","ENSMUSG00000031758","false","interacts with","Cdyl2 (interacts with) Stat1","0.0225894697349014"
