"SUID","__glayCluster","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"753","3","1.94690265","0.00724864","0.51363636","0.52564103","13","3","false","Rgs16","40.92307692","13","0","0","0.81061947","false","0","Rgs16","2748","0.38606676"
"2804","3","2.45132743","0.0","0.40794224","1.0","4","4","false","Syngr1","49.25","4","0","0","0.70973451","false","0","Syngr1","0","0.71376812"
"3063","3","2.43362832","5.29E-6","0.41090909","0.9","5","4","false","Eno1","49.2","5","0","0","0.71327434","false","0","Eno1","4","0.70285714"
"760","3","2.13274336","3.3293E-4","0.46887967","0.81818182","11","3","false","Slc30a5","47.72727273","11","0","0","0.77345133","false","0","Slc30a5","206","0.54858934"
"3833","3","3.07964602","0.0","0.32471264","0.0","1","5","false","Mfsd14b","29.0","1","0","0","0.5840708","false","0","Mfsd14b","0","0.0"
"1019","3","2.08849558","0.12563266","0.47881356","0.1182266","29","4","false","Gata3","11.65517241","29","0","0","0.78230088","false","0","Gata3","21950","0.17189133"
"4091","3","3.07964602","0.0","0.32471264","0.0","1","5","false","Efhd2","29.0","1","0","0","0.5840708","false","0","Efhd2","0","0.0"
"765","3","2.17699115","0.07326424","0.45934959","0.08923077","26","4","false","Junb","11.92307692","26","0","0","0.76460177","false","0","Junb","14866","0.19358974"
"3841","3","2.56637168","0.0","0.38965517","1.0","3","4","false","Yars","39.33333333","3","0","0","0.68672566","false","0","Yars","0","0.61458333"
"3587","3","2.73451327","0.0","0.36569579","0.0","1","4","false","Nt5c","49.0","1","0","0","0.65309735","false","0","Nt5c","0","0.0"
"5382","3","2.97345133","0.0","0.33630952","0.0","1","4","false","Ube2k","25.0","1","0","0","0.60530973","false","0","Ube2k","0","0.0"
"4103","3","2.97345133","0.0","0.33630952","0.0","1","4","false","Donson","25.0","1","0","0","0.60530973","false","0","Donson","0","0.0"
"264","3","2.17699115","3.3033E-4","0.45934959","0.69444444","9","3","false","Mmp1b","47.77777778","9","0","0","0.76460177","false","0","Mmp1b","204","0.56878307"
"1801","3","2.24778761","0.00114947","0.44488189","0.53333333","6","3","false","Prss22","36.66666667","6","0","0","0.75044248","false","0","Prss22","304","0.46413502"
"3593","3","2.61061947","1.554E-5","0.38305085","0.66666667","3","4","false","Paip2b","50.33333333","3","0","0","0.67787611","false","0","Paip2b","8","0.75124378"
"1293","3","2.0619469","0.0091852","0.48497854","0.35833333","18","3","false","Ascl2","20.5","18","0","2","0.78761062","false","0","Ascl2","1340","0.22963483"
"1039","3","2.11504425","0.03840513","0.47280335","0.14229249","23","3","false","Cdyl2","12.91304348","23","0","0","0.77699115","false","0","Cdyl2","4636","0.1763285"
"5135","3","2.57522124","0.0","0.38831615","0.0","1","4","false","Ugp2","49.0","1","0","0","0.68495575","false","0","Ugp2","0","0.0"
"275","3","2.13274336","3.3293E-4","0.46887967","0.81818182","11","3","false","Sbsn","47.72727273","11","0","0","0.77345133","false","0","Sbsn","206","0.54858934"
"5395","3","2.97345133","0.0","0.33630952","0.0","1","4","false","Dram1","25.0","1","0","0","0.60530973","false","0","Dram1","0","0.0"
"3348","3","2.86725664","0.0","0.34876543","0.0","1","4","false","Grb2","32.0","1","0","0","0.62654867","false","0","Grb2","0","0.0"
"277","3","1.79646018","0.02217162","0.55665025","0.35487805","46","3","false","Rexo4","20.92682927","46","0","5","0.84070796","false","0","Rexo4","2766","0.22028241"
