"SUID","__glayCluster","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"1070","2","1.96309963","0.05041393","0.5093985","0.125","48","4","false","Fhl3","19.66666667","48","0","0","0.80738007","false","0","Fhl3","23400","0.08422747"
"1072","2","2.43911439","0.00186473","0.40998487","0.33333333","7","4","false","Ptprn","42.57142857","7","0","0","0.71217712","false","0","Ptprn","2594","0.27465438"
"3122","2","2.95940959","3.768E-5","0.33790524","0.0","2","4","false","Rhoq","36.0","2","0","0","0.60811808","false","0","Rhoq","90","0.59322034"
"1587","2","2.2398524","0.03443047","0.44645799","0.09446694","40","4","false","Ezr","14.87179487","40","0","1","0.75202952","false","0","Ezr","23618","0.09005629"
"3124","2","2.62730627","2.797E-5","0.38061798","0.66666667","3","4","false","Fkbp11","54.0","3","0","0","0.67453875","false","0","Fkbp11","90","0.44628099"
"2103","2","2.15129151","0.02922566","0.46483705","0.08414634","41","3","false","Mrtfa","16.17073171","41","0","0","0.7697417","false","0","Mrtfa","20220","0.08756497"
"1592","2","2.19926199","0.00138052","0.45469799","0.26666667","10","3","false","Gm50387","53.6","10","0","0","0.7601476","false","0","Gm50387","3860","0.2589372"
"2618","2","3.00738007","0.0","0.33251534","0.0","1","4","false","Dna2","41.0","1","0","0","0.59852399","false","0","Dna2","0","0.0"
"2621","2","2.63468635","5.859E-5","0.37955182","0.66666667","4","4","false","Slc38a3","38.5","4","0","0","0.67306273","false","0","Slc38a3","76","0.36320755"
"1597","2","2.24354244","0.02272212","0.44572368","0.08067227","35","4","false","Tcf4","16.11428571","35","0","0","0.75129151","false","0","Tcf4","17762","0.09831411"
"1087","2","2.10332103","0.00856879","0.4754386","0.23809524","15","3","false","Apbb1ip","48.93333333","15","0","0","0.77933579","false","0","Apbb1ip","11522","0.2159292"
"1600","2","2.08856089","0.04210837","0.47879859","0.06603774","53","4","false","Carhsp1","14.50943396","53","0","0","0.78228782","false","0","Carhsp1","30872","0.07740948"
"2119","2","2.12546125","0.00163228","0.47048611","0.40659341","14","4","false","Agrp","57.14285714","14","0","0","0.77490775","false","0","Agrp","4276","0.25396825"
"1099","2","2.37269373","3.8741E-4","0.4214619","0.47619048","7","4","false","Arfrp1","68.42857143","7","0","0","0.72546125","false","0","Arfrp1","1916","0.40252101"
"4173","2","2.63099631","1.098E-4","0.38008415","0.33333333","3","4","false","B9d1","49.0","3","0","0","0.67380074","false","0","B9d1","244","0.40896359"
"595","2","2.37269373","3.8741E-4","0.4214619","0.47619048","7","4","false","Luc7l3","68.42857143","7","0","0","0.72546125","false","0","Luc7l3","1916","0.40252101"
"4183","2","3.6199262","0.0","0.27624873","0.0","1","5","false","Nenf","22.0","1","0","0","0.47601476","false","0","Nenf","0","0.0"
"600","2","2.37269373","3.8741E-4","0.4214619","0.47619048","7","4","false","Pfkl","68.42857143","7","0","0","0.72546125","false","0","Pfkl","1916","0.40252101"
"2650","2","2.70110701","0.0","0.37021858","1.0","2","4","false","Arhgap22","73.0","2","0","0","0.6597786","false","0","Arhgap22","0","0.72277228"
"1115","2","2.08487085","0.02726869","0.47964602","0.16989247","32","3","false","Smad7","22.41935484","32","0","1","0.78302583","false","0","Smad7","12982","0.10397599"
"3675","2","3.12546125","0.0","0.31995277","0.0","1","5","false","Dpy19l1","45.0","1","0","0","0.57490775","false","0","Dpy19l1","0","0.0"
"1628","2","2.16236162","0.00127305","0.46245734","0.4","11","3","false","Aldh2","56.72727273","11","0","0","0.76752768","false","0","Aldh2","3184","0.26262626"
"92","2","2.18450185","0.01796902","0.45777027","0.08773784","45","4","false","Taf1d","15.40909091","45","0","1","0.76309963","false","0","Taf1d","15216","0.08680021"
"93","2","2.28413284","0.01648268","0.43780291","0.15","42","4","false","S100a9","14.95121951","42","0","1","0.74317343","false","0","S100a9","12114","0.09886179"
"5213","2","3.14760148","0.0","0.31770223","0.0","1","4","false","Klhl2","41.0","1","0","0","0.5704797","false","0","Klhl2","0","0.0"
"5215","2","3.2398524","0.0","0.30865604","0.0","1","5","false","Shroom1","35.0","1","0","0","0.55202952","false","0","Shroom1","0","0.0"
"97","2","1.78597786","0.11272392","0.55991736","0.07865169","92","3","false","Eloc","15.24444444","92","0","2","0.84280443","false","0","Eloc","70468","0.0640056"
"98","2","2.53505535","3.2011E-4","0.3944687","0.6","6","4","false","Il1b","56.0","6","0","0","0.69298893","false","0","Il1b","1242","0.4057971"
"100","2","2.49077491","0.0406701","0.40148148","0.03535354","46","4","false","Nr6a1","7.97777778","46","0","1","0.70184502","false","0","Nr6a1","52892","0.07007007"
"4708","2","3.17712177","0.0","0.31475029","0.0","1","5","false","Mogs","50.0","1","0","0","0.56457565","false","0","Mogs","0","0.0"
"101","2","2.33948339","0.00173235","0.42744479","0.35714286","8","4","false","Gar1","62.625","8","0","0","0.73210332","false","0","Gar1","4900","0.35714286"
"3174","2","2.2804428","6.7089E-4","0.43851133","0.33333333","9","3","false","Egln3","56.55555556","9","0","0","0.74391144","false","0","Egln3","2140","0.30406213"
"103","2","2.37269373","3.8741E-4","0.4214619","0.47619048","7","4","false","Prap1","68.42857143","7","0","0","0.72546125","false","0","Prap1","1916","0.40252101"
"3177","2","2.87453875","0.0","0.3478819","1.0","2","4","false","Tcp11l2","39.0","2","0","0","0.62509225","false","0","Tcp11l2","0","0.53424658"
"1130","2","2.24723247","0.0217558","0.44499179","0.07396871","38","3","false","Arrb2","14.84210526","38","0","0","0.75055351","false","0","Arrb2","17220","0.09177632"
"1131","2","1.98154982","0.06052132","0.50465549","0.1233672","56","3","false","Tcf7","17.98113208","56","0","3","0.80369004","false","0","Tcf7","30170","0.08176101"
"107","2","2.53505535","3.2011E-4","0.3944687","0.6","6","4","false","Il1rn","56.0","6","0","0","0.69298893","false","0","Il1rn","1242","0.4057971"
"109","2","2.00369004","0.0608095","0.49907919","0.10020704","72","3","false","Ubtf","15.44285714","72","0","2","0.79926199","false","0","Ubtf","43922","0.07817259"
"2671","2","2.51291513","1.5099E-4","0.3979442","0.0","4","4","false","Rnpep","50.0","4","0","0","0.69741697","false","0","Rnpep","396","0.35766423"
"5231","2","2.88191882","0.0","0.34699104","0.0","1","4","false","Kyat3","76.0","1","0","0","0.62361624","false","0","Kyat3","0","0.0"
"1138","2","2.37269373","3.8741E-4","0.4214619","0.47619048","7","4","false","Pkm","68.42857143","7","0","0","0.72546125","false","0","Pkm","1916","0.40252101"
"115","2","1.88560886","0.07229148","0.53033268","0.07438596","80","3","false","Zfp710","15.40789474","80","0","4","0.82287823","false","0","Zfp710","47710","0.06916785"
"116","2","2.37269373","3.8741E-4","0.4214619","0.47619048","7","4","false","Prl8a2","68.42857143","7","0","0","0.72546125","false","0","Prl8a2","1916","0.40252101"
"1654","2","2.24354244","6.8826E-4","0.44572368","0.41666667","9","4","false","Lyz2","59.66666667","9","0","0","0.75129151","false","0","Lyz2","2166","0.29684909"
"2167","2","2.57933579","1.012E-4","0.38769671","0.5","4","4","false","Hapln4","49.0","4","0","0","0.68413284","false","0","Hapln4","218","0.38888889"
"4732","2","3.6199262","0.0","0.27624873","0.0","1","5","false","Gys1","22.0","1","0","0","0.47601476","false","0","Gys1","0","0.0"
"124","2","2.53505535","3.2011E-4","0.3944687","0.6","6","4","false","AA467197","56.0","6","0","0","0.69298893","false","0","AA467197","1242","0.4057971"
"1662","2","2.39483395","3.1572E-4","0.41756549","0.53333333","6","4","false","Vma21","69.5","6","0","0","0.72103321","false","0","Vma21","1606","0.42121212"
"2688","2","2.7896679","1.1097E-4","0.35846561","0.0","3","4","false","Tmem144","38.66666667","3","0","0","0.64206642","false","0","Tmem144","236","0.4379845"
"128","2","2.0295203","0.03810276","0.49272727","0.10213033","58","4","false","Mtdh","16.73684211","58","0","1","0.79409594","false","0","Mtdh","27844","0.08107648"
"3202","2","2.29889299","7.4072E-4","0.43499197","0.33333333","9","4","false","Rabggta","44.77777778","9","0","0","0.7402214","false","0","Rabggta","1484","0.24335749"
"642","2","2.53505535","3.2011E-4","0.3944687","0.6","6","4","false","Arl4d","56.0","6","0","0","0.69298893","false","0","Arl4d","1242","0.4057971"
"1667","2","2.16605166","0.03621524","0.46166951","0.07493062","48","4","false","Nfat5","15.31914894","48","0","1","0.76678967","false","0","Nfat5","26542","0.08807521"
"132","2","2.02583026","0.04894115","0.49362477","0.10111046","61","4","false","Set","17.22033898","61","0","2","0.79483395","false","0","Set","37334","0.0838363"
"2182","2","2.15498155","0.00185366","0.4640411","0.22727273","12","4","false","Utp14a","49.75","12","0","0","0.76900369","false","0","Utp14a","5000","0.22473605"
"2696","2","2.73431734","3.773E-5","0.365722","0.0","2","4","false","Map11","48.5","2","0","0","0.65313653","false","0","Map11","64","0.55232558"
"2185","2","2.35793358","7.4145E-4","0.42410016","0.19047619","7","4","false","Mthfd2","49.85714286","7","0","0","0.72841328","false","0","Mthfd2","1886","0.28087167"
"138","2","2.33948339","0.00173235","0.42744479","0.35714286","8","4","false","H2-Ke6","62.625","8","0","0","0.73210332","false","0","H2-Ke6","4900","0.35714286"
"650","2","2.19188192","0.003974","0.45622896","0.4","11","4","false","Pus3","59.72727273","11","0","0","0.76162362","false","0","Pus3","5492","0.28441558"
"1675","2","2.20295203","0.00111428","0.45393635","0.25454545","11","4","false","Ap5z1","53.36363636","11","0","0","0.75940959","false","0","Ap5z1","2940","0.24936279"
"3723","2","2.91143911","3.623E-5","0.34347275","0.0","2","4","false","Ccdc137","38.0","2","0","0","0.61771218","false","0","Ccdc137","78","0.578125"
"3211","2","2.50922509","1.1031E-4","0.39852941","0.6","5","4","false","Tspan18","43.0","5","0","0","0.69815498","false","0","Tspan18","188","0.33076923"
"2188","2","2.18081181","0.00567988","0.45854484","0.25641026","13","4","false","Gmpr2","45.07692308","13","0","0","0.76383764","false","0","Gmpr2","7690","0.21363471"
"2701","2","2.2103321","0.00153856","0.4524207","0.17777778","10","4","false","Ythdf3","47.4","10","0","0","0.75793358","false","0","Ythdf3","3404","0.22311321"
"142","2","2.37269373","3.8741E-4","0.4214619","0.47619048","7","4","false","S100a14","68.42857143","7","0","0","0.72546125","false","0","S100a14","1916","0.40252101"
"4241","2","2.95940959","0.0","0.33790524","0.0","1","5","false","Nemp1","48.0","1","0","0","0.60811808","false","0","Nemp1","0","0.0"
"658","2","2.10332103","0.00319928","0.4754386","0.29411765","17","3","false","Gjb4","50.76470588","17","0","0","0.77933579","false","0","Gjb4","8158","0.22462259"
"148","2","2.53505535","3.2011E-4","0.3944687","0.6","6","4","false","Cd14","56.0","6","0","0","0.69298893","false","0","Cd14","1242","0.4057971"
"1685","2","2.29151292","4.9041E-4","0.43639291","0.32142857","8","4","false","S100a11","59.875","8","0","0","0.74169742","false","0","S100a11","1476","0.31119792"
"1688","2","2.42435424","8.511E-5","0.41248097","0.61904762","7","4","false","Far1","58.28571429","7","0","0","0.71512915","false","0","Far1","224","0.36428571"
"153","2","2.53505535","3.2011E-4","0.3944687","0.6","6","4","false","Srgn","56.0","6","0","0","0.69298893","false","0","Srgn","1242","0.4057971"
"1179","2","2.2398524","9.9118E-4","0.44645799","0.28888889","10","4","false","Mtrr","55.3","10","0","0","0.75202952","false","0","Mtrr","2902","0.27326733"
"155","2","2.05535055","0.03504668","0.48653501","0.06716023","62","3","false","Eno1b","14.66129032","62","0","0","0.78892989","false","0","Eno1b","32322","0.07588166"
"157","2","2.53505535","3.2011E-4","0.3944687","0.6","6","4","false","Ifit3","56.0","6","0","0","0.69298893","false","0","Ifit3","1242","0.4057971"
"160","2","1.8302583","0.06631823","0.54637097","0.12385965","81","3","false","Pa2g4","19.09210526","81","0","5","0.83394834","false","0","Pa2g4","43610","0.07949561"
"165","2","2.33948339","0.00173235","0.42744479","0.35714286","8","4","false","Dnph1","62.625","8","0","0","0.73210332","false","0","Dnph1","4900","0.35714286"
"2213","2","2.40590406","4.154E-5","0.41564417","0.6","6","4","false","Pgk1","72.33333333","6","0","0","0.71881919","false","0","Pgk1","192","0.44650206"
"4774","2","2.64944649","1.5622E-4","0.37743733","0.16666667","4","4","false","Itgb4","38.25","4","0","0","0.6701107","false","0","Itgb4","246","0.35280374"
"3757","2","2.89298893","2.938E-5","0.34566327","0.0","2","4","false","Fam219b","42.5","2","0","0","0.62140221","false","0","Fam219b","72","0.59285714"
"3245","2","2.28413284","4.3662E-4","0.43780291","0.28571429","7","4","false","Pcbp2","53.57142857","7","0","0","0.74317343","false","0","Pcbp2","882","0.28269085"
"4272","2","3.15867159","0.0","0.31658879","0.0","1","4","false","Kdelr3","49.0","1","0","0","0.56826568","false","0","Kdelr3","0","0.0"
"1712","2","2.52767528","1.3027E-4","0.39562044","0.5","4","4","false","Arhgap27","49.0","4","0","0","0.69446494","false","0","Arhgap27","258","0.37121212"
"178","2","2.53505535","3.2011E-4","0.3944687","0.6","6","4","false","Clec2d","56.0","6","0","0","0.69298893","false","0","Clec2d","1242","0.4057971"
"3251","2","2.84501845","1.376E-5","0.35149157","0.0","2","5","false","Pip5k1c","49.5","2","0","0","0.63099631","false","0","Pip5k1c","42","0.60625"
"1716","2","2.39483395","3.1572E-4","0.41756549","0.53333333","6","4","false","Timm13","69.5","6","0","0","0.72103321","false","0","Timm13","1606","0.42121212"
"1205","2","2.2398524","0.00141127","0.44645799","0.25454545","11","4","false","Dnm2","51.0","11","0","0","0.75202952","false","0","Dnm2","3272","0.25"
"186","2","2.62361624","0.0385889","0.38115331","0.01731602","22","4","false","Egln1","7.54545455","22","0","0","0.67527675","false","0","Egln1","34424","0.10261708"
"187","2","2.89667897","4.8484E-4","0.34522293","0.0","2","4","false","Arhgap9","37.5","2","0","0","0.62066421","false","0","Arhgap9","502","0.52898551"
"2247","2","2.66420664","0.00114012","0.37534626","0.0","4","4","false","Mmd","43.0","4","0","0","0.66715867","false","0","Mmd","1524","0.36521739"
"200","2","2.11070111","0.03890233","0.47377622","0.07344633","61","3","false","Mllt6","13.71666667","61","0","1","0.77785978","false","0","Mllt6","32614","0.07711864"
"1737","2","2.19188192","0.00107736","0.45622896","0.40909091","12","4","false","Ntmt1","48.58333333","12","0","0","0.76162362","false","0","Ntmt1","2212","0.22492284"
"4811","2","2.90405904","4.992E-5","0.34434562","0.0","2","5","false","Slc39a6","40.0","2","0","0","0.61918819","false","0","Slc39a6","114","0.56521739"
"718","2","2.57564576","7.53E-6","0.38825215","0.8","5","4","false","Wdr75","58.2","5","0","0","0.68487085","false","0","Wdr75","22","0.4546875"
"207","2","2.50922509","8.6332E-4","0.39852941","0.0","4","4","false","Sri","58.25","4","0","0","0.69815498","false","0","Sri","2242","0.42407407"
"720","2","2.20664207","0.0037269","0.45317726","0.27272727","11","4","false","Sdc3","50.09090909","11","0","0","0.75867159","false","0","Sdc3","6216","0.24082168"
"4816","2","2.56826568","0.0","0.38936782","1.0","3","4","false","Ipo5","56.66666667","3","0","0","0.68634686","false","0","Ipo5","0","0.41975309"
"1744","2","2.19926199","0.00445176","0.45469799","0.22222222","10","4","false","Pkn3","48.2","10","0","0","0.7601476","false","0","Pkn3","5886","0.23173077"
"1747","2","2.7896679","0.0011627","0.35846561","0.0","3","4","false","Cflar","32.66666667","3","0","0","0.64206642","false","0","Cflar","768","0.37698413"
"3285","2","2.8302583","0.0","0.35332464","1.0","2","4","false","Col4a3bp","43.5","2","0","0","0.63394834","false","0","Col4a3bp","0","0.58"
"2775","2","2.5498155","3.9463E-4","0.39218524","0.13333333","6","4","false","Tanc2","39.83333333","6","0","0","0.6900369","false","0","Tanc2","862","0.30152672"
"2269","2","2.19557196","0.00164747","0.45546218","0.24444444","10","4","false","Dkc1","50.1","10","0","0","0.76088561","false","0","Dkc1","4080","0.23923445"
"1757","2","2.10332103","0.03393694","0.4754386","0.11711712","38","3","false","Ppard","20.75675676","38","0","1","0.77933579","false","0","Ppard","20032","0.10259513"
"1764","2","2.2398524","0.00164082","0.44645799","0.30769231","13","4","false","Nop56","49.15384615","13","0","0","0.75202952","false","0","Nop56","3850","0.24333587"
"3817","2","2.77859779","5.514E-5","0.35989376","0.33333333","3","4","false","Hip1r","43.33333333","3","0","0","0.64428044","false","0","Hip1r","124","0.43"
"233","2","2.37269373","3.8741E-4","0.4214619","0.47619048","7","4","false","Cd68","68.42857143","7","0","0","0.72546125","false","0","Cd68","1916","0.40252101"
"2281","2","2.18081181","0.00111607","0.45854484","0.38181818","11","3","false","Rps25","54.81818182","11","0","0","0.76383764","false","0","Rps25","2698","0.25980181"
"4332","2","3.10701107","0.0","0.32185273","0.0","1","5","false","Tomm5","47.0","1","0","0","0.57859779","false","0","Tomm5","0","0.0"
"1262","2","2.17712177","0.02269812","0.45932203","0.09365079","36","4","false","Nudt5","18.80555556","36","0","0","0.76457565","false","0","Nudt5","17420","0.10324074"
"4336","2","3.08118081","0.0","0.3245509","0.0","1","4","false","Mapkapk3","31.0","1","0","0","0.58376384","false","0","Mapkapk3","0","0.0"
"241","2","2.37269373","3.8741E-4","0.4214619","0.47619048","7","4","false","Rpl5","68.42857143","7","0","0","0.72546125","false","0","Rpl5","1916","0.40252101"
"1778","2","2.46863469","4.3065E-4","0.40508221","0.26666667","6","4","false","Zyx","46.0","6","0","0","0.70627306","false","0","Zyx","888","0.30872483"
"757","2","2.32103321","4.0504E-4","0.43084261","0.46428571","8","4","false","Timm9","67.0","8","0","0","0.73579336","false","0","Timm9","1182","0.37016575"
"1270","2","2.26199262","8.9702E-4","0.44208809","0.41666667","9","4","false","Nppb","51.33333333","9","0","0","0.74760148","false","0","Nppb","2116","0.25163399"
"1275","2","3.20664207","1.2383E-4","0.3118527","0.0","2","4","false","Otud6b","33.5","2","0","0","0.55867159","false","0","Otud6b","218","0.60185185"
"3837","2","2.97785978","0.0","0.33581165","0.0","1","4","false","Car12","53.0","1","0","0","0.60442804","false","0","Car12","0","0.0"
"1279","2","2.2804428","6.0238E-4","0.43851133","0.41666667","9","4","false","Olfr1388","56.0","9","0","0","0.74391144","false","0","Olfr1388","1608","0.2962963"
"3839","2","3.12546125","0.0","0.31995277","0.0","1","5","false","Map2k3","45.0","1","0","0","0.57490775","false","0","Map2k3","0","0.0"
"257","2","2.53505535","3.2011E-4","0.3944687","0.6","6","4","false","Cd74","56.0","6","0","0","0.69298893","false","0","Cd74","1242","0.4057971"
"1282","2","2.18819188","0.00100412","0.45699831","0.30909091","11","4","false","Tigar","52.18181818","11","0","0","0.76236162","false","0","Tigar","2192","0.2473072"
"1285","2","2.16236162","0.04313839","0.46245734","0.10034014","50","3","false","Baz1a","15.65306122","50","0","1","0.76752768","false","0","Baz1a","34352","0.09070295"
"1286","2","2.06642066","0.00264668","0.48392857","0.30833333","16","3","false","Pdxk","49.0","16","0","0","0.78671587","false","0","Pdxk","6232","0.20675105"
"2313","2","2.24354244","9.5342E-4","0.44572368","0.42222222","10","4","false","Glul","56.1","10","0","0","0.75129151","false","0","Glul","2428","0.27101449"
"4873","2","3.00369004","0.0","0.33292383","0.0","1","4","false","Lima1","53.0","1","0","0","0.59926199","false","0","Lima1","0","0.0"
"2825","2","2.2398524","9.1111E-4","0.44645799","0.28888889","10","4","false","Ccnb1ip1","54.0","10","0","0","0.75202952","false","0","Ccnb1ip1","2304","0.25961538"
"3340","2","2.44280443","2.3153E-4","0.40936556","0.1","5","4","false","Dhx34","47.8","5","0","0","0.71143911","false","0","Dhx34","534","0.31052632"
"268","2","3.20664207","1.2383E-4","0.3118527","0.0","2","4","false","Ankrd37","33.5","2","0","0","0.55867159","false","0","Ankrd37","218","0.60185185"
"1805","2","2.24354244","5.8472E-4","0.44572368","0.32142857","8","3","false","Pmm1","49.5","8","0","0","0.75129151","false","0","Pmm1","1328","0.25126904"
"781","2","3.20664207","1.2383E-4","0.3118527","0.0","2","4","false","Tor1aip2","33.5","2","0","0","0.55867159","false","0","Tor1aip2","218","0.60185185"
"1294","2","2.41697417","1.3024E-4","0.41374046","0.4","6","4","false","Dbndd2","49.33333333","6","0","0","0.71660517","false","0","Dbndd2","286","0.2979798"
"5392","2","2.87822878","4.566E-5","0.3474359","0.0","2","5","false","Fignl2","44.5","2","0","0","0.62435424","false","0","Fignl2","90","0.58783784"
"2321","2","2.28782288","0.00130676","0.43709677","0.26666667","10","4","false","Ubash3b","45.4","10","0","0","0.74243542","false","0","Ubash3b","2924","0.24278075"
"2834","2","2.76752768","1.705E-5","0.36133333","0.0","2","4","false","Cd63","58.5","2","0","0","0.64649446","false","0","Cd63","78","0.55825243"
"279","2","1.99261993","0.03942246","0.50185185","0.12488437","48","4","false","Slc25a15","20.46808511","48","0","1","0.80147601","false","0","Slc25a15","21462","0.09130808"
"1816","2","2.22878229","0.00147416","0.4486755","0.13333333","10","4","false","Gnptab","47.1","10","0","0","0.75424354","false","0","Gnptab","3758","0.23567839"
"1306","2","2.35055351","3.2231E-4","0.42543171","0.46666667","6","4","false","Fkbp2","70.16666667","6","0","0","0.7298893","false","0","Fkbp2","1268","0.40462428"
"1818","2","2.11070111","0.00152305","0.47377622","0.34615385","13","3","false","Cep19","54.15384615","13","0","0","0.77785978","false","0","Cep19","3456","0.23751687"
"3867","2","3.23616236","0.0","0.30900798","0.0","1","5","false","Sema3f","39.0","1","0","0","0.55276753","false","0","Sema3f","0","0.0"
"2848","2","2.54612546","1.1596E-4","0.39275362","0.6","5","4","false","Fam217b","46.0","5","0","0","0.69077491","false","0","Fam217b","272","0.35658915"
"288","2","2.53505535","3.2011E-4","0.3944687","0.6","6","4","false","Dbf4","56.0","6","0","0","0.69298893","false","0","Dbf4","1242","0.4057971"
"4386","2","2.73800738","0.0","0.36522911","1.0","2","4","false","Ctla2a","67.0","2","0","0","0.65239852","false","0","Ctla2a","0","0.67676768"
"293","2","2.43911439","4.3577E-4","0.40998487","0.52380952","7","4","false","Afdn","58.85714286","7","0","0","0.71217712","false","0","Afdn","1718","0.37488626"
"2343","2","2.43911439","3.352E-4","0.40998487","0.4","6","4","false","Fam110c","56.66666667","6","0","0","0.71217712","false","0","Fam110c","764","0.34552846"
"1832","2","2.11070111","0.03955565","0.47377622","0.07585569","47","4","false","Tead4","16.04255319","47","0","0","0.77785978","false","0","Tead4","28594","0.08522077"
"4905","2","2.75276753","1.1181E-4","0.36327078","0.0","3","5","false","Stk10","40.0","3","0","0","0.64944649","false","0","Stk10","228","0.43820225"
"3371","2","3.10701107","0.0","0.32185273","0.0","1","5","false","Sgpp1","47.0","1","0","0","0.57859779","false","0","Sgpp1","0","0.0"
"2347","2","2.63099631","4.257E-5","0.38008415","0.33333333","3","4","false","Rpl13a","45.0","3","0","0","0.67380074","false","0","Rpl13a","102","0.43365696"
"4398","2","3.00369004","0.0","0.33292383","0.0","1","4","false","Glud1","53.0","1","0","0","0.59926199","false","0","Glud1","0","0.0"
"4913","2","2.87822878","0.0","0.3474359","1.0","2","4","false","Cd59b","48.0","2","0","0","0.62435424","false","0","Cd59b","0","0.56470588"
"1843","2","2.10332103","0.00279436","0.4754386","0.34285714","15","4","false","Ctnnal1","51.26666667","15","0","0","0.77933579","false","0","Ctnnal1","6552","0.21631505"
"3379","2","2.90405904","4.523E-5","0.34434562","0.0","2","5","false","Zdhhc17","44.0","2","0","0","0.61918819","false","0","Zdhhc17","110","0.56578947"
"2869","2","2.6199262","1.7423E-4","0.38169014","0.33333333","4","4","false","Snx8","43.75","4","0","0","0.67601476","false","0","Snx8","324","0.34251969"
"1846","2","2.87453875","0.0","0.3478819","1.0","2","4","false","1110008P14Rik","40.5","2","0","0","0.62509225","false","0","1110008P14Rik","0","0.55479452"
"4918","2","2.7601476","3.868E-5","0.36229947","0.0","2","4","false","Efs","50.5","2","0","0","0.64797048","false","0","Efs","72","0.58928571"
"1850","2","2.10332103","0.00230467","0.4754386","0.27472527","14","4","false","Lpcat4","51.14285714","14","0","0","0.77933579","false","0","Lpcat4","5898","0.22236025"
"2364","2","2.31365314","4.3311E-4","0.43221691","0.39285714","8","4","false","Rasa4","52.375","8","0","0","0.73726937","false","0","Rasa4","1048","0.29259777"
"2366","2","2.2103321","0.00108589","0.4524207","0.42424242","12","3","false","Nle1","55.16666667","12","0","0","0.75793358","false","0","Nle1","3074","0.27310231"
