"SUID","EdgeBetweenness","interaction","name","regulatoryGene","selected","shared interaction","shared name","weight"
"4213","19.03385001","interacts with","Ets2 (interacts with) Jam3","ENSMUSG00000022895","false","interacts with","Ets2 (interacts with) Jam3","0.0239857937015316"
"4217","62.18589797","interacts with","Chd7 (interacts with) Sez6l2","ENSMUSG00000041235","false","interacts with","Chd7 (interacts with) Sez6l2","0.0239798796867798"
"4231","65.94508209","interacts with","Satb1 (interacts with) Irx1","ENSMUSG00000023927","false","interacts with","Satb1 (interacts with) Irx1","0.0239483172159982"
"4232","96.3512173","interacts with","Ets2 (interacts with) B4galt3","ENSMUSG00000022895","false","interacts with","Ets2 (interacts with) B4galt3","0.0239480939316606"
"4233","74.35641443","interacts with","Tfap2c (interacts with) Nectin3","ENSMUSG00000028640","false","interacts with","Tfap2c (interacts with) Nectin3","0.0239453572630652"
"4239","31.01474549","interacts with","Ctbp2 (interacts with) Pcdh12","ENSMUSG00000030970","false","interacts with","Ctbp2 (interacts with) Pcdh12","0.0239297100364083"
"4243","63.62600576","interacts with","Ccdc85b (interacts with) Irf2bpl","ENSMUSG00000095098","false","interacts with","Ccdc85b (interacts with) Irf2bpl","0.0239228629748787"
"4251","103.32158071","interacts with","Zfp608 (interacts with) Errfi1","ENSMUSG00000052713","false","interacts with","Zfp608 (interacts with) Errfi1","0.0239102908412892"
"4256","17.4764144","interacts with","Ccdc85b (interacts with) Itgb3","ENSMUSG00000095098","false","interacts with","Ccdc85b (interacts with) Itgb3","0.0239049295228385"
"4266","52.85363598","interacts with","Trim8 (interacts with) Rps6ka2","ENSMUSG00000025034","false","interacts with","Trim8 (interacts with) Rps6ka2","0.0238923495840642"
"4279","368.0","interacts with","Irf9 (interacts with) Hilpda","ENSMUSG00000002325","false","interacts with","Irf9 (interacts with) Hilpda","0.0238810027528555"
"4285","54.93531565","interacts with","Elf4 (interacts with) Smpdl3b","ENSMUSG00000031103","false","interacts with","Elf4 (interacts with) Smpdl3b","0.0238707040492348"
"4290","118.66457007","interacts with","Vgll3 (interacts with) Txn2","ENSMUSG00000091243","false","interacts with","Vgll3 (interacts with) Txn2","0.0238646955479976"
"4292","92.38259911","interacts with","Trim8 (interacts with) Satb1","ENSMUSG00000025034","false","interacts with","Trim8 (interacts with) Satb1","0.0238632248376047"
"4293","153.65923256","interacts with","Irx1 (interacts with) Tfap2c","ENSMUSG00000060969","false","interacts with","Irx1 (interacts with) Tfap2c","0.0238601655024716"
"4296","182.6108845","interacts with","Plk3 (interacts with) Rap2b","ENSMUSG00000028680","false","interacts with","Plk3 (interacts with) Rap2b","0.0238582925223033"
"4299","23.40928778","interacts with","Irf9 (interacts with) Fbxo27","ENSMUSG00000002325","false","interacts with","Irf9 (interacts with) Fbxo27","0.0238557588822947"
"4312","368.0","interacts with","Hmox1 (interacts with) Amz1","ENSMUSG00000005413","false","interacts with","Hmox1 (interacts with) Amz1","0.0238416474166113"
"4314","48.04212481","interacts with","Elf4 (interacts with) Gm49392","ENSMUSG00000031103","false","interacts with","Elf4 (interacts with) Gm49392","0.0238382489003581"
"4320","37.44297337","interacts with","Hmox1 (interacts with) Hnrnpf","ENSMUSG00000005413","false","interacts with","Hmox1 (interacts with) Hnrnpf","0.0238309115317929"
"4321","44.78285633","interacts with","Jdp2 (interacts with) Pthlh","ENSMUSG00000034271","false","interacts with","Jdp2 (interacts with) Pthlh","0.023830198927724"
"230","29.23876144","interacts with","Elf5 (interacts with) Hbb-bt","ENSMUSG00000027186","false","interacts with","Elf5 (interacts with) Hbb-bt","0.0701041290450987"
"4327","42.68901563","interacts with","Cecr2 (interacts with) Slc44a4","ENSMUSG00000071226","false","interacts with","Cecr2 (interacts with) Slc44a4","0.023826040610928"
"4328","34.28342516","interacts with","Hmox1 (interacts with) Ccr1l1","ENSMUSG00000005413","false","interacts with","Hmox1 (interacts with) Ccr1l1","0.0238255696001235"
"4329","40.26270425","interacts with","Frk (interacts with) Myo1c","ENSMUSG00000019779","false","interacts with","Frk (interacts with) Myo1c","0.0238254570570305"
"4335","58.75101659","interacts with","Hmox1 (interacts with) Errfi1","ENSMUSG00000005413","false","interacts with","Hmox1 (interacts with) Errfi1","0.0238203853767589"
"4341","368.0","interacts with","Tfap2c (interacts with) Sema6a","ENSMUSG00000028640","false","interacts with","Tfap2c (interacts with) Sema6a","0.0238145715526603"
"4344","20.82861587","interacts with","Vgll3 (interacts with) Dock8","ENSMUSG00000091243","false","interacts with","Vgll3 (interacts with) Dock8","0.0238096496927561"
"4347","29.63502203","interacts with","Elf4 (interacts with) Prune2","ENSMUSG00000031103","false","interacts with","Elf4 (interacts with) Prune2","0.0237952167986401"
"4349","22.64250058","interacts with","Ctbp2 (interacts with) Itga1","ENSMUSG00000030970","false","interacts with","Ctbp2 (interacts with) Itga1","0.0237940018512682"
"4356","19.76990289","interacts with","Nfkbiz (interacts with) Jam3","ENSMUSG00000035356","false","interacts with","Nfkbiz (interacts with) Jam3","0.0237872734913738"
"4357","19.14170978","interacts with","Chd7 (interacts with) Cdk19","ENSMUSG00000041235","false","interacts with","Chd7 (interacts with) Cdk19","0.0237859206749946"
"4359","85.32219845","interacts with","Hic1 (interacts with) Myo1d","ENSMUSG00000043099","false","interacts with","Hic1 (interacts with) Myo1d","0.023784189420883"
"4367","368.0","interacts with","Frk (interacts with) Necap2","ENSMUSG00000019779","false","interacts with","Frk (interacts with) Necap2","0.0237540420135245"
"4375","73.69420302","interacts with","Ets2 (interacts with) Rps6ka2","ENSMUSG00000022895","false","interacts with","Ets2 (interacts with) Rps6ka2","0.023742113977912"
"4378","27.53280182","interacts with","Chd7 (interacts with) Kctd12","ENSMUSG00000041235","false","interacts with","Chd7 (interacts with) Kctd12","0.023737899056817"
"4383","51.04305781","interacts with","Frk (interacts with) B4galt3","ENSMUSG00000019779","false","interacts with","Frk (interacts with) B4galt3","0.0237303158301393"
"4389","22.42967822","interacts with","Jdp2 (interacts with) Prune2","ENSMUSG00000034271","false","interacts with","Jdp2 (interacts with) Prune2","0.0237234223474987"
"4401","65.42822957","interacts with","Jdp2 (interacts with) Dact2","ENSMUSG00000034271","false","interacts with","Jdp2 (interacts with) Dact2","0.0237066392802108"
"4403","102.06599055","interacts with","Chd7 (interacts with) Mical2","ENSMUSG00000041235","false","interacts with","Chd7 (interacts with) Mical2","0.0237038278820777"
"4407","368.0","interacts with","Elf5 (interacts with) Card9","ENSMUSG00000027186","false","interacts with","Elf5 (interacts with) Card9","0.0237002796649641"
"4408","76.06659028","interacts with","Tfap2c (interacts with) Micall2","ENSMUSG00000028640","false","interacts with","Tfap2c (interacts with) Micall2","0.0236972425498396"
"4413","73.68399901","interacts with","Ctbp2 (interacts with) Pam","ENSMUSG00000030970","false","interacts with","Ctbp2 (interacts with) Pam","0.0236936020011124"
"4415","54.67656347","interacts with","Tfap2c (interacts with) C5ar2","ENSMUSG00000028640","false","interacts with","Tfap2c (interacts with) C5ar2","0.0236912985028879"
"4416","36.39052363","interacts with","Cecr2 (interacts with) Man2a2","ENSMUSG00000071226","false","interacts with","Cecr2 (interacts with) Man2a2","0.0236869937115782"
"4420","44.72892294","interacts with","Trim8 (interacts with) C5ar2","ENSMUSG00000025034","false","interacts with","Trim8 (interacts with) C5ar2","0.0236809670209832"
"4423","28.75296751","interacts with","Satb1 (interacts with) Il13ra1","ENSMUSG00000023927","false","interacts with","Satb1 (interacts with) Il13ra1","0.0236772732276913"
"4424","58.67278838","interacts with","Hic1 (interacts with) Eif1","ENSMUSG00000043099","false","interacts with","Hic1 (interacts with) Eif1","0.0236759837215552"
"4432","262.38584985","interacts with","Zfp608 (interacts with) Prex2","ENSMUSG00000052713","false","interacts with","Zfp608 (interacts with) Prex2","0.023667272791619"
"4433","146.63878536","interacts with","Zfp608 (interacts with) Kcnq4","ENSMUSG00000052713","false","interacts with","Zfp608 (interacts with) Kcnq4","0.023666954097048"
"4434","42.38496669","interacts with","Irf9 (interacts with) Il13ra1","ENSMUSG00000002325","false","interacts with","Irf9 (interacts with) Il13ra1","0.0236657381672553"
"4435","42.70161483","interacts with","Tfap2c (interacts with) Il13ra1","ENSMUSG00000028640","false","interacts with","Tfap2c (interacts with) Il13ra1","0.023664915436683"
"4457","71.77087851","interacts with","Trim8 (interacts with) Sez6l2","ENSMUSG00000025034","false","interacts with","Trim8 (interacts with) Sez6l2","0.0236400205513618"
"4459","35.72041292","interacts with","Ets2 (interacts with) Hbb-bs","ENSMUSG00000022895","false","interacts with","Ets2 (interacts with) Hbb-bs","0.0236351208251847"
"4466","160.00397","interacts with","Jdp2 (interacts with) Abcc1","ENSMUSG00000034271","false","interacts with","Jdp2 (interacts with) Abcc1","0.023633080234862"
"4468","368.0","interacts with","Cecr2 (interacts with) Sergef","ENSMUSG00000071226","false","interacts with","Cecr2 (interacts with) Sergef","0.0236293196648815"
"4485","27.71867905","interacts with","Ctbp2 (interacts with) Ext1","ENSMUSG00000030970","false","interacts with","Ctbp2 (interacts with) Ext1","0.0236128810983916"
"4488","66.22342257","interacts with","Irx1 (interacts with) Cd200","ENSMUSG00000060969","false","interacts with","Irx1 (interacts with) Cd200","0.0236105274935913"
"399","34.39077527","interacts with","Tfap2c (interacts with) Lipg","ENSMUSG00000028640","false","interacts with","Tfap2c (interacts with) Lipg","0.0504587764298309"
"4500","31.71152969","interacts with","Cecr2 (interacts with) Adm","ENSMUSG00000071226","false","interacts with","Cecr2 (interacts with) Adm","0.0235911640035523"
"4502","219.55651869","interacts with","Hic1 (interacts with) Hunk","ENSMUSG00000043099","false","interacts with","Hic1 (interacts with) Hunk","0.0235895591767936"
"4503","44.93185239","interacts with","Vgll3 (interacts with) Ddx58","ENSMUSG00000091243","false","interacts with","Vgll3 (interacts with) Ddx58","0.023585792309089"
"4511","45.65484801","interacts with","Elf4 (interacts with) Ddx58","ENSMUSG00000031103","false","interacts with","Elf4 (interacts with) Ddx58","0.0235781462065353"
"417","20.84309759","interacts with","Hic1 (interacts with) Pear1","ENSMUSG00000043099","false","interacts with","Hic1 (interacts with) Pear1","0.0492065344548689"
"4514","43.17958522","interacts with","Ccdc85b (interacts with) Sema7a","ENSMUSG00000095098","false","interacts with","Ccdc85b (interacts with) Sema7a","0.0235761951304665"
"428","119.57872452","interacts with","Tfap2c (interacts with) Ets2","ENSMUSG00000028640","false","interacts with","Tfap2c (interacts with) Ets2","0.048585445487221"
"4527","38.03146359","interacts with","E2f2 (interacts with) Slc44a4","ENSMUSG00000018983","false","interacts with","E2f2 (interacts with) Slc44a4","0.0235541140073689"
"4529","85.10898992","interacts with","Irx1 (interacts with) Akap12","ENSMUSG00000060969","false","interacts with","Irx1 (interacts with) Akap12","0.023552786687011"
"4530","20.08882264","interacts with","Satb1 (interacts with) Bcl2","ENSMUSG00000023927","false","interacts with","Satb1 (interacts with) Bcl2","0.0235525770225909"
"4535","21.60633728","interacts with","Ctbp2 (interacts with) Entpd1","ENSMUSG00000030970","false","interacts with","Ctbp2 (interacts with) Entpd1","0.0235417150607622"
"4538","23.42948169","interacts with","Hmox1 (interacts with) Pfpl","ENSMUSG00000005413","false","interacts with","Hmox1 (interacts with) Pfpl","0.0235383109415757"
"4542","33.30754064","interacts with","Elf4 (interacts with) Brpf3","ENSMUSG00000031103","false","interacts with","Elf4 (interacts with) Brpf3","0.0235359841665186"
"4544","15.82071995","interacts with","Zfp608 (interacts with) Cdk19","ENSMUSG00000052713","false","interacts with","Zfp608 (interacts with) Cdk19","0.0235336131646724"
"4547","84.22632051","interacts with","Nfkbiz (interacts with) Bcat1","ENSMUSG00000035356","false","interacts with","Nfkbiz (interacts with) Bcat1","0.0235277599482097"
"4566","69.68081181","interacts with","Trim8 (interacts with) Adamts7","ENSMUSG00000025034","false","interacts with","Trim8 (interacts with) Adamts7","0.0235002921782087"
"4567","181.70811192","interacts with","Cecr2 (interacts with) Ugcg","ENSMUSG00000071226","false","interacts with","Cecr2 (interacts with) Ugcg","0.0234982789662181"
"4568","25.14079152","interacts with","Irf9 (interacts with) Pfpl","ENSMUSG00000002325","false","interacts with","Irf9 (interacts with) Pfpl","0.0234926153297284"
"4573","40.20496295","interacts with","Nfkbiz (interacts with) Ddx58","ENSMUSG00000035356","false","interacts with","Nfkbiz (interacts with) Ddx58","0.0234774335714196"
"480","14.95663498","interacts with","Nr2f2 (interacts with) Pear1","ENSMUSG00000030551","false","interacts with","Nr2f2 (interacts with) Pear1","0.0461222378495476"
"4577","29.56590629","interacts with","Ctbp2 (interacts with) Hpca","ENSMUSG00000030970","false","interacts with","Ctbp2 (interacts with) Hpca","0.0234724184459249"
"4582","60.59595429","interacts with","Nfkbiz (interacts with) Kcnq4","ENSMUSG00000035356","false","interacts with","Nfkbiz (interacts with) Kcnq4","0.0234635351866237"
"4583","115.96709448","interacts with","Nr2f2 (interacts with) Fstl3","ENSMUSG00000030551","false","interacts with","Nr2f2 (interacts with) Fstl3","0.0234604048719841"
"489","30.15984655","interacts with","Trim8 (interacts with) Cpm","ENSMUSG00000025034","false","interacts with","Trim8 (interacts with) Cpm","0.0457558012159419"
"491","23.29427321","interacts with","Hmox1 (interacts with) Pear1","ENSMUSG00000005413","false","interacts with","Hmox1 (interacts with) Pear1","0.0457411657023079"
"4588","52.37395443","interacts with","Nr2f2 (interacts with) Pcdh12","ENSMUSG00000030551","false","interacts with","Nr2f2 (interacts with) Pcdh12","0.0234582124510794"
"4595","56.22652943","interacts with","Satb1 (interacts with) Dact2","ENSMUSG00000023927","false","interacts with","Satb1 (interacts with) Dact2","0.0234488928070057"
"4597","105.1696216","interacts with","Irx1 (interacts with) Rap2b","ENSMUSG00000060969","false","interacts with","Irx1 (interacts with) Rap2b","0.0234437550308922"
"503","23.27686898","interacts with","Satb1 (interacts with) Hpgd","ENSMUSG00000023927","false","interacts with","Satb1 (interacts with) Hpgd","0.0454852662756214"
"4602","34.46926981","interacts with","Tfap2a (interacts with) Plpp2","ENSMUSG00000021359","false","interacts with","Tfap2a (interacts with) Plpp2","0.0234424272476365"
"507","22.53058018","interacts with","Cecr2 (interacts with) Fbxo27","ENSMUSG00000071226","false","interacts with","Cecr2 (interacts with) Fbxo27","0.0451939648288517"
"509","19.62137613","interacts with","Vgll3 (interacts with) Fbxo27","ENSMUSG00000091243","false","interacts with","Vgll3 (interacts with) Fbxo27","0.0451917550248328"
"4608","23.01214351","interacts with","Irf9 (interacts with) Dock8","ENSMUSG00000002325","false","interacts with","Irf9 (interacts with) Dock8","0.0234362848911794"
"513","26.0992531","interacts with","Elf5 (interacts with) Pla2g5","ENSMUSG00000027186","false","interacts with","Elf5 (interacts with) Pla2g5","0.0450778102741869"
"518","14.63103818","interacts with","Irf2bpl (interacts with) Psca","ENSMUSG00000034168","false","interacts with","Irf2bpl (interacts with) Psca","0.0449055539450668"
"4617","92.70418554","interacts with","Irf9 (interacts with) Adamts7","ENSMUSG00000002325","false","interacts with","Irf9 (interacts with) Adamts7","0.0234251364655671"
"4618","87.3458924","interacts with","Cecr2 (interacts with) Tram2","ENSMUSG00000071226","false","interacts with","Cecr2 (interacts with) Tram2","0.0234249376036022"
"4622","86.31016607","interacts with","E2f2 (interacts with) Ano6","ENSMUSG00000018983","false","interacts with","E2f2 (interacts with) Ano6","0.0234215978311664"
"529","23.40928778","interacts with","Irf9 (interacts with) Tpm4","ENSMUSG00000002325","false","interacts with","Irf9 (interacts with) Tpm4","0.0447690988912265"
"532","20.10400085","interacts with","Nfkbiz (interacts with) Ecm1","ENSMUSG00000035356","false","interacts with","Nfkbiz (interacts with) Ecm1","0.0447335493353208"
"540","19.65107693","interacts with","E2f2 (interacts with) Slc4a8","ENSMUSG00000018983","false","interacts with","E2f2 (interacts with) Slc4a8","0.0445356333678878"
"542","22.22304388","interacts with","Ctbp2 (interacts with) Lipg","ENSMUSG00000030970","false","interacts with","Ctbp2 (interacts with) Lipg","0.0444486005489367"
"547","16.5822209","interacts with","Plk3 (interacts with) Tpm4","ENSMUSG00000028680","false","interacts with","Plk3 (interacts with) Tpm4","0.0442934022356391"
"549","20.6356296","interacts with","Hic1 (interacts with) Psca","ENSMUSG00000043099","false","interacts with","Hic1 (interacts with) Psca","0.0442104600904127"
"4650","32.60180361","interacts with","Nfkbiz (interacts with) Ext1","ENSMUSG00000035356","false","interacts with","Nfkbiz (interacts with) Ext1","0.0233877979857671"
"555","17.52522673","interacts with","Nr2f2 (interacts with) Adap1","ENSMUSG00000030551","false","interacts with","Nr2f2 (interacts with) Adap1","0.0440068370849182"
"557","22.22304388","interacts with","Ctbp2 (interacts with) Asph","ENSMUSG00000030970","false","interacts with","Ctbp2 (interacts with) Asph","0.044001651529673"
"4653","26.51404527","interacts with","Irx1 (interacts with) Rps27","ENSMUSG00000060969","false","interacts with","Irx1 (interacts with) Rps27","0.0233839379008513"
"4656","368.0","interacts with","Jdp2 (interacts with) Kctd11","ENSMUSG00000034271","false","interacts with","Jdp2 (interacts with) Kctd11","0.0233770950564019"
"562","29.19234015","interacts with","Chd7 (interacts with) Hpgd","ENSMUSG00000041235","false","interacts with","Chd7 (interacts with) Hpgd","0.0438657193426418"
"4665","69.33452654","interacts with","Ccdc85b (interacts with) Cep164","ENSMUSG00000095098","false","interacts with","Ccdc85b (interacts with) Cep164","0.02336617694267"
"570","23.86153257","interacts with","Irx1 (interacts with) Lipg","ENSMUSG00000060969","false","interacts with","Irx1 (interacts with) Lipg","0.0436805461570343"
"4666","75.77379832","interacts with","Zfp608 (interacts with) Prl5a1","ENSMUSG00000052713","false","interacts with","Zfp608 (interacts with) Prl5a1","0.0233652003254886"
"4667","20.84309759","interacts with","Hic1 (interacts with) Asph","ENSMUSG00000043099","false","interacts with","Hic1 (interacts with) Asph","0.0233647124588147"
"4668","107.18556415","interacts with","E2f2 (interacts with) Dtymk","ENSMUSG00000018983","false","interacts with","E2f2 (interacts with) Dtymk","0.0233646190312733"
"4671","368.0","interacts with","Hic1 (interacts with) Cracr2b","ENSMUSG00000043099","false","interacts with","Hic1 (interacts with) Cracr2b","0.0233627365579605"
"577","16.95070958","interacts with","Nr2f2 (interacts with) Gne","ENSMUSG00000030551","false","interacts with","Nr2f2 (interacts with) Gne","0.0436145296962002"
"4675","40.2805138","interacts with","Jdp2 (interacts with) Irf2bpl","ENSMUSG00000034271","false","interacts with","Jdp2 (interacts with) Irf2bpl","0.0233529941946162"
"580","16.56835047","interacts with","Ets2 (interacts with) Cpm","ENSMUSG00000022895","false","interacts with","Ets2 (interacts with) Cpm","0.043536326003359"
"582","25.53099063","interacts with","Elf5 (interacts with) Sema3e","ENSMUSG00000027186","false","interacts with","Elf5 (interacts with) Sema3e","0.0435045195960843"
"4679","29.59853158","interacts with","Hic1 (interacts with) Man2a2","ENSMUSG00000043099","false","interacts with","Hic1 (interacts with) Man2a2","0.0233503989605033"
"584","35.69407354","interacts with","Tfap2c (interacts with) Gne","ENSMUSG00000028640","false","interacts with","Tfap2c (interacts with) Gne","0.0433634740604194"
"4680","37.46549308","interacts with","E2f2 (interacts with) Hbb-bt","ENSMUSG00000018983","false","interacts with","E2f2 (interacts with) Hbb-bt","0.023350197744083"
"585","19.58786977","interacts with","Vgll3 (interacts with) Psca","ENSMUSG00000091243","false","interacts with","Vgll3 (interacts with) Psca","0.0433605373542569"
"4682","72.53528007","interacts with","Frk (interacts with) Sema4b","ENSMUSG00000019779","false","interacts with","Frk (interacts with) Sema4b","0.0233483905360688"
"587","22.693931","interacts with","Cecr2 (interacts with) Cpm","ENSMUSG00000071226","false","interacts with","Cecr2 (interacts with) Cpm","0.0433121920149132"
"4683","80.59346676","interacts with","Tfap2c (interacts with) B4galt5","ENSMUSG00000028640","false","interacts with","Tfap2c (interacts with) B4galt5","0.0233476365165579"
"4684","60.79709167","interacts with","Jdp2 (interacts with) 1600012H06Rik","ENSMUSG00000034271","false","interacts with","Jdp2 (interacts with) 1600012H06Rik","0.0233467133766682"
"4688","178.07571604","interacts with","Irf9 (interacts with) Frk","ENSMUSG00000002325","false","interacts with","Irf9 (interacts with) Frk","0.0233411541831112"
"592","18.38326947","interacts with","Ccdc85b (interacts with) Nid1","ENSMUSG00000095098","false","interacts with","Ccdc85b (interacts with) Nid1","0.0432801890933637"
"4689","21.50490583","interacts with","Ccdc85b (interacts with) B3gnt2","ENSMUSG00000095098","false","interacts with","Ccdc85b (interacts with) B3gnt2","0.0233403781250031"
"4690","35.55598135","interacts with","Plk3 (interacts with) Vsir","ENSMUSG00000028680","false","interacts with","Plk3 (interacts with) Vsir","0.0233370720519471"
"4693","28.14455436","interacts with","Ctbp2 (interacts with) Kctd12","ENSMUSG00000030970","false","interacts with","Ctbp2 (interacts with) Kctd12","0.0233322838261414"
"4695","92.89056222","interacts with","Vgll3 (interacts with) Elovl5","ENSMUSG00000091243","false","interacts with","Vgll3 (interacts with) Elovl5","0.0233305536292566"
"4697","368.0","interacts with","Frk (interacts with) Gm28048","ENSMUSG00000019779","false","interacts with","Frk (interacts with) Gm28048","0.0233299547772552"
"606","34.86526585","interacts with","Frk (interacts with) Sipa1l2","ENSMUSG00000019779","false","interacts with","Frk (interacts with) Sipa1l2","0.0429879845380387"
"4702","27.65077076","interacts with","Elf4 (interacts with) Hs3st1","ENSMUSG00000031103","false","interacts with","Elf4 (interacts with) Hs3st1","0.023319855147386"
"607","14.73299491","interacts with","Nr2f2 (interacts with) Nid1","ENSMUSG00000030551","false","interacts with","Nr2f2 (interacts with) Nid1","0.0429799242827078"
"4703","175.47432488","interacts with","Hmox1 (interacts with) Il1r2","ENSMUSG00000005413","false","interacts with","Hmox1 (interacts with) Il1r2","0.0233189605966123"
"610","16.36668633","interacts with","Zfp608 (interacts with) Nid1","ENSMUSG00000052713","false","interacts with","Zfp608 (interacts with) Nid1","0.0428584004798439"
"4710","115.21632184","interacts with","Irf9 (interacts with) Sez6l2","ENSMUSG00000002325","false","interacts with","Irf9 (interacts with) Sez6l2","0.023316370391822"
"619","15.89579336","interacts with","Satb1 (interacts with) Anks1","ENSMUSG00000023927","false","interacts with","Satb1 (interacts with) Anks1","0.0424972054031069"
"4718","60.40115658","interacts with","Tfap2a (interacts with) Calu","ENSMUSG00000021359","false","interacts with","Tfap2a (interacts with) Calu","0.0233057410444067"
"4721","18.01565226","interacts with","Jdp2 (interacts with) Nid1","ENSMUSG00000034271","false","interacts with","Jdp2 (interacts with) Nid1","0.0233005118084855"
"625","16.72946796","interacts with","Satb1 (interacts with) Ecm1","ENSMUSG00000023927","false","interacts with","Satb1 (interacts with) Ecm1","0.0422271098245947"
"4723","49.28525621","interacts with","Ets2 (interacts with) Ext1","ENSMUSG00000022895","false","interacts with","Ets2 (interacts with) Ext1","0.0232997146992059"
"628","30.45843813","interacts with","Trim8 (interacts with) Fbxo27","ENSMUSG00000025034","false","interacts with","Trim8 (interacts with) Fbxo27","0.0421905055464718"
"629","22.53058018","interacts with","Cecr2 (interacts with) Asph","ENSMUSG00000071226","false","interacts with","Cecr2 (interacts with) Asph","0.0421716432566353"
"4727","64.97670709","interacts with","Ets2 (interacts with) Tmem132e","ENSMUSG00000022895","false","interacts with","Ets2 (interacts with) Tmem132e","0.0232959792271365"
