"SUID","automated_textmining","coexpression","combined_score","database_annotated","EdgeBetweenness","experimentally_determined_interaction","gene_fusion","homology","interaction","name","neighborhood_on_chromosome","node1_string_id","node2_string_id","phylogenetic_cooccurrence","selected","shared interaction","shared name"
"14548","0.751","0.224","0.984","0.9","33.33608344","0.314","0","0.0","interacts with","Hnrnpa1 (interacts with) Hnrnpc","0","10090.ENSMUSP00000042658","10090.ENSMUSP00000107237","0","false","interacts with","Hnrnpa1 (interacts with) Hnrnpc"
"14547","0.704","0.412","0.987","0.9","24.16531698","0.355","0","0.0","interacts with","Hnrnpa1 (interacts with) Hnrnpm","0","10090.ENSMUSP00000042658","10090.ENSMUSP00000120115","0","false","interacts with","Hnrnpa1 (interacts with) Hnrnpm"
"13405","0.153","0.062","0.913","0.9","11.77991576","0.0","0","0.0","interacts with","Prpf8 (interacts with) Rbmx","0","10090.ENSMUSP00000018449","10090.ENSMUSP00000110374","0","false","interacts with","Prpf8 (interacts with) Rbmx"
"14546","0.721","0.437","0.988","0.9","28.29092274","0.363","0","0.0","interacts with","Hnrnpa1 (interacts with) Hnrnpf","0","10090.ENSMUSP00000042658","10090.ENSMUSP00000130023","0","false","interacts with","Hnrnpa1 (interacts with) Hnrnpf"
"13404","0.181","0.136","0.935","0.9","23.17455948","0.197","0","0.0","interacts with","Prpf8 (interacts with) Srrm1","0","10090.ENSMUSP00000018449","10090.ENSMUSP00000125003","0","false","interacts with","Prpf8 (interacts with) Srrm1"
"14545","0.739","0.234","0.989","0.9","16.14015006","0.525","0","0.0","interacts with","Hnrnpa1 (interacts with) Hnrnph2","0","10090.ENSMUSP00000042658","10090.ENSMUSP00000108828","0","false","interacts with","Hnrnpa1 (interacts with) Hnrnph2"
"13403","0.235","0.156","0.938","0.9","37.91280689","0.161","0","0.0","interacts with","Prpf8 (interacts with) Rnps1","0","10090.ENSMUSP00000018449","10090.ENSMUSP00000126345","0","false","interacts with","Prpf8 (interacts with) Rnps1"
"14544","0.784","0.401","0.99","0.9","46.81299165","0.363","0","0.0","interacts with","Hnrnpa1 (interacts with) Hnrnph1","0","10090.ENSMUSP00000042658","10090.ENSMUSP00000076989","0","false","interacts with","Hnrnpa1 (interacts with) Hnrnph1"
"13402","0.4","0.081","0.94","0.9","13.09972764","0.0","0","0.0","interacts with","Prpf8 (interacts with) Srsf7","0","10090.ENSMUSP00000018449","10090.ENSMUSP00000070983","0","false","interacts with","Prpf8 (interacts with) Srsf7"
"14543","0.82","0.326","0.993","0.9","13.12637918","0.539","0","0.0","interacts with","Hnrnpa1 (interacts with) Hnrnpl","0","10090.ENSMUSP00000042658","10090.ENSMUSP00000134734","0","false","interacts with","Hnrnpa1 (interacts with) Hnrnpl"
"13401","0.432","0.112","0.954","0.9","33.79109702","0.197","0","0.0","interacts with","Prpf8 (interacts with) Srsf1","0","10090.ENSMUSP00000018449","10090.ENSMUSP00000120595","0","false","interacts with","Prpf8 (interacts with) Srsf1"
"14542","0.872","0.422","0.994","0.9","22.5308063","0.29","0","0.0","interacts with","Hnrnpa1 (interacts with) Srsf1","0","10090.ENSMUSP00000042658","10090.ENSMUSP00000120595","0","false","interacts with","Hnrnpa1 (interacts with) Srsf1"
"13400","0.363","0.193","0.956","0.9","19.55239729","0.25","0","0.0","interacts with","Prpf8 (interacts with) Sf1","0","10090.ENSMUSP00000018449","10090.ENSMUSP00000121309","0","false","interacts with","Prpf8 (interacts with) Sf1"
"13488","0.163","0.082","0.943","0.9","42.70685618","0.355","0","0.0","interacts with","Hnrnpa3 (interacts with) Prpf8","0","10090.ENSMUSP00000107595","10090.ENSMUSP00000018449","0","false","interacts with","Hnrnpa3 (interacts with) Prpf8"
"13487","0.315","0.121","0.94","0.9","12.7550208","0.131","0","0.0","interacts with","Hnrnpa3 (interacts with) Hnrnpul1","0","10090.ENSMUSP00000107595","10090.ENSMUSP00000037268","0","false","interacts with","Hnrnpa3 (interacts with) Hnrnpul1"
"13486","0.499","0.361","0.98","0.9","29.81561786","0.45","0","0.0","interacts with","Hnrnpa3 (interacts with) Hnrnpk","0","10090.ENSMUSP00000107595","10090.ENSMUSP00000039269","0","false","interacts with","Hnrnpa3 (interacts with) Hnrnpk"
"13485","0.298","0.341","0.96","0.9","16.83294483","0.25","0","0.0","interacts with","Hnrnpa3 (interacts with) Srsf7","0","10090.ENSMUSP00000107595","10090.ENSMUSP00000070983","0","false","interacts with","Hnrnpa3 (interacts with) Srsf7"
"13484","0.655","0.305","0.982","0.9","33.28080808","0.363","0","0.0","interacts with","Hnrnpa3 (interacts with) Hnrnph1","0","10090.ENSMUSP00000107595","10090.ENSMUSP00000076989","0","false","interacts with","Hnrnpa3 (interacts with) Hnrnph1"
"13483","0.367","0.486","0.629","0.0","26.49302467","0.215","0","0.654","interacts with","Hnrnpa3 (interacts with) Tardbp","0","10090.ENSMUSP00000107595","10090.ENSMUSP00000081142","0","false","interacts with","Hnrnpa3 (interacts with) Tardbp"
"13482","0.0","0.061","0.725","0.72","445.95076204","0.0","0","0.0","interacts with","Hnrnpa3 (interacts with) Pkp3","0","10090.ENSMUSP00000107595","10090.ENSMUSP00000101654","0","false","interacts with","Hnrnpa3 (interacts with) Pkp3"
"13481","0.512","0.196","0.964","0.9","68.19040308","0.199","0","0.0","interacts with","Hnrnpa3 (interacts with) Hnrnpc","0","10090.ENSMUSP00000107595","10090.ENSMUSP00000107237","0","false","interacts with","Hnrnpa3 (interacts with) Hnrnpc"
"13480","0.464","0.419","0.634","0.0","57.01043466","0.332","0","0.778","interacts with","Hnrnpa3 (interacts with) Hnrnpdl","0","10090.ENSMUSP00000107595","10090.ENSMUSP00000121005","0","false","interacts with","Hnrnpa3 (interacts with) Hnrnpdl"
"13479","0.287","0.486","0.696","0.0","40.39898333","0.237","0","0.0","interacts with","Hnrnpa3 (interacts with) Matr3","0","10090.ENSMUSP00000107595","10090.ENSMUSP00000125761","0","false","interacts with","Hnrnpa3 (interacts with) Matr3"
"13478","0.078","0.077","0.908","0.9","32.88631392","0.05","0","0.0","interacts with","Hnrnpa3 (interacts with) Srrm1","0","10090.ENSMUSP00000107595","10090.ENSMUSP00000125003","0","false","interacts with","Hnrnpa3 (interacts with) Srrm1"
"14777","0.17","0.48","0.55","0.0","115.14833166","0.0","0","0.0","interacts with","Psme3 (interacts with) Srsf1","0","10090.ENSMUSP00000019470","10090.ENSMUSP00000120595","0","false","interacts with","Psme3 (interacts with) Srsf1"
"13477","0.049","0.128","0.928","0.9","48.39768211","0.235","0","0.0","interacts with","Hnrnpa3 (interacts with) Rnps1","0","10090.ENSMUSP00000107595","10090.ENSMUSP00000126345","0","false","interacts with","Hnrnpa3 (interacts with) Rnps1"
"13476","0.274","0.185","0.93","0.9","17.92168746","0.122","0","0.582","interacts with","Hnrnpa3 (interacts with) Rbmx","0","10090.ENSMUSP00000107595","10090.ENSMUSP00000110374","0","false","interacts with","Hnrnpa3 (interacts with) Rbmx"
"14775","0.0","0.721","0.721","0.0","122.42274454","0.0","0","0.0","interacts with","Psme3 (interacts with) Pwp2","0","10090.ENSMUSP00000019470","10090.ENSMUSP00000045812","0","false","interacts with","Psme3 (interacts with) Pwp2"
"13475","0.17","0.113","0.945","0.9","30.30799504","0.343","0","0.0","interacts with","Hnrnpa3 (interacts with) Sf1","0","10090.ENSMUSP00000107595","10090.ENSMUSP00000121309","0","false","interacts with","Hnrnpa3 (interacts with) Sf1"
"14774","0.0","0.798","0.798","0.0","45.21789844","0.0","0","0.0","interacts with","Psme3 (interacts with) Ssb","0","10090.ENSMUSP00000019470","10090.ENSMUSP00000088365","0","false","interacts with","Psme3 (interacts with) Ssb"
"13474","0.488","0.203","0.971","0.9","34.50552536","0.644","0","0.814","interacts with","Hnrnpa3 (interacts with) Hnrnpd","0","10090.ENSMUSP00000107595","10090.ENSMUSP00000132735","0","false","interacts with","Hnrnpa3 (interacts with) Hnrnpd"
"13473","0.514","0.213","0.972","0.9","25.64430014","0.363","0","0.0","interacts with","Hnrnpa3 (interacts with) Hnrnpf","0","10090.ENSMUSP00000107595","10090.ENSMUSP00000130023","0","false","interacts with","Hnrnpa3 (interacts with) Hnrnpf"
"13472","0.444","0.335","0.973","0.9","33.34895119","0.355","0","0.0","interacts with","Hnrnpa3 (interacts with) Hnrnpm","0","10090.ENSMUSP00000107595","10090.ENSMUSP00000120115","0","false","interacts with","Hnrnpa3 (interacts with) Hnrnpm"
"13471","0.603","0.27","0.979","0.9","14.2456672","0.363","0","0.0","interacts with","Hnrnpa3 (interacts with) Hnrnph2","0","10090.ENSMUSP00000107595","10090.ENSMUSP00000108828","0","false","interacts with","Hnrnpa3 (interacts with) Hnrnph2"
"13470","0.54","0.401","0.977","0.9","33.78081489","0.29","0","0.0","interacts with","Hnrnpa3 (interacts with) Srsf1","0","10090.ENSMUSP00000107595","10090.ENSMUSP00000120595","0","false","interacts with","Hnrnpa3 (interacts with) Srsf1"
"13469","0.453","0.28","0.986","0.9","14.79235321","0.69","0","0.0","interacts with","Hnrnpa3 (interacts with) Hnrnpl","0","10090.ENSMUSP00000107595","10090.ENSMUSP00000134734","0","false","interacts with","Hnrnpa3 (interacts with) Hnrnpl"
"13468","0.311","0.062","0.952","0.9","48.00896116","0.355","0","0.0","interacts with","Hnrnpc (interacts with) Prpf8","0","10090.ENSMUSP00000107237","10090.ENSMUSP00000018449","0","false","interacts with","Hnrnpc (interacts with) Prpf8"
"13466","0.453","0.17","0.604","0.0","108.38638018","0.198","0","0.0","interacts with","Hnrnpc (interacts with) Ncl","0","10090.ENSMUSP00000107237","10090.ENSMUSP00000027438","0","false","interacts with","Hnrnpc (interacts with) Ncl"
"13465","0.235","0.091","0.93","0.9","31.48370366","0.119","0","0.0","interacts with","Hnrnpc (interacts with) Hnrnpul1","0","10090.ENSMUSP00000107237","10090.ENSMUSP00000037268","0","false","interacts with","Hnrnpc (interacts with) Hnrnpul1"
"13464","0.701","0.17","0.743","0.0","266.0","0.047","0","0.0","interacts with","Hnrnpc (interacts with) Ythdf1","0","10090.ENSMUSP00000107237","10090.ENSMUSP00000037808","0","false","interacts with","Hnrnpc (interacts with) Ythdf1"
"13463","0.7","0.272","0.98","0.9","39.44014236","0.202","0","0.0","interacts with","Hnrnpc (interacts with) Hnrnpk","0","10090.ENSMUSP00000107237","10090.ENSMUSP00000039269","0","false","interacts with","Hnrnpc (interacts with) Hnrnpk"
"12887","0.043","0.824","0.939","0.0","12.78760884","0.667","0","0.0","interacts with","Pum3 (interacts with) Pwp1","0","10090.ENSMUSP00000075573","10090.ENSMUSP00000001836","0","false","interacts with","Pum3 (interacts with) Pwp1"
"13462","0.647","0.196","0.704","0.0","506.24921822","0.0","0","0.0","interacts with","Hnrnpc (interacts with) Utp6","0","10090.ENSMUSP00000107237","10090.ENSMUSP00000046643","0","false","interacts with","Hnrnpc (interacts with) Utp6"
"12886","0.0","0.828","0.828","0.0","25.16514465","0.0","0","0.0","interacts with","Pum3 (interacts with) Pwp2","0","10090.ENSMUSP00000075573","10090.ENSMUSP00000045812","0","false","interacts with","Pum3 (interacts with) Pwp2"
"12885","0.0","0.836","0.836","0.0","39.82186155","0.0","0","0.0","interacts with","Pum3 (interacts with) Utp6","0","10090.ENSMUSP00000075573","10090.ENSMUSP00000046643","0","false","interacts with","Pum3 (interacts with) Utp6"
"13460","0.521","0.245","0.969","0.9","37.40043644","0.25","0","0.0","interacts with","Hnrnpc (interacts with) Srsf7","0","10090.ENSMUSP00000107237","10090.ENSMUSP00000070983","0","false","interacts with","Hnrnpc (interacts with) Srsf7"
"12884","0.0","0.878","0.878","0.0","16.21402152","0.0","0","0.0","interacts with","Pum3 (interacts with) Wdr43","0","10090.ENSMUSP00000075573","10090.ENSMUSP00000048337","0","false","interacts with","Pum3 (interacts with) Wdr43"
"13459","0.443","0.087","0.571","0.0","41.45228559","0.223","0","0.0","interacts with","Hnrnpc (interacts with) Pcbp2","0","10090.ENSMUSP00000107237","10090.ENSMUSP00000076294","0","false","interacts with","Hnrnpc (interacts with) Pcbp2"
"12883","0.0","0.624","0.624","0.0","103.24257347","0.0","0","0.0","interacts with","Pum3 (interacts with) Znhit6","0","10090.ENSMUSP00000075573","10090.ENSMUSP00000096136","0","false","interacts with","Pum3 (interacts with) Znhit6"
"13458","0.629","0.181","0.972","0.9","82.19891336","0.212","0","0.0","interacts with","Hnrnpc (interacts with) Hnrnph1","0","10090.ENSMUSP00000107237","10090.ENSMUSP00000076989","0","false","interacts with","Hnrnpc (interacts with) Hnrnph1"
"12882","0.0","0.759","0.765","0.0","28.05260317","0.062","0","0.0","interacts with","Pum3 (interacts with) Pus7","0","10090.ENSMUSP00000075573","10090.ENSMUSP00000113801","0","false","interacts with","Pum3 (interacts with) Pus7"
"13457","0.312","0.301","0.559","0.0","41.32840084","0.157","0","0.0","interacts with","Hnrnpc (interacts with) Tardbp","0","10090.ENSMUSP00000107237","10090.ENSMUSP00000081142","0","false","interacts with","Hnrnpc (interacts with) Tardbp"
"12881","0.0","0.81","0.81","0.0","35.88181865","0.0","0","0.0","interacts with","Pum3 (interacts with) Tex10","0","10090.ENSMUSP00000075573","10090.ENSMUSP00000132498","0","false","interacts with","Pum3 (interacts with) Tex10"
"13456","0.668","0.069","0.748","0.0","58.25733164","0.251","0","0.0","interacts with","Hnrnpc (interacts with) Tia1","0","10090.ENSMUSP00000107237","10090.ENSMUSP00000093425","0","false","interacts with","Hnrnpc (interacts with) Tia1"
"12873","0.0","0.787","0.787","0.0","14.48793412","0.0","0","0.0","interacts with","Pus7 (interacts with) Pwp1","0","10090.ENSMUSP00000113801","10090.ENSMUSP00000001836","0","false","interacts with","Pus7 (interacts with) Pwp1"
"13455","0.458","0.113","0.565","0.0","36.60950307","0.167","0","0.0","interacts with","Hnrnpc (interacts with) Srpk1","0","10090.ENSMUSP00000107237","10090.ENSMUSP00000116259","0","false","interacts with","Hnrnpc (interacts with) Srpk1"
"12871","0.0","0.597","0.597","0.0","42.48479337","0.0","0","0.0","interacts with","Pus7 (interacts with) Pwp2","0","10090.ENSMUSP00000113801","10090.ENSMUSP00000045812","0","false","interacts with","Pus7 (interacts with) Pwp2"
"12870","0.0","0.743","0.743","0.0","25.19317769","0.0","0","0.0","interacts with","Pus7 (interacts with) Wdr43","0","10090.ENSMUSP00000113801","10090.ENSMUSP00000048337","0","false","interacts with","Pus7 (interacts with) Wdr43"
"13452","0.278","0.06","0.926","0.9","56.15284513","0.05","0","0.0","interacts with","Hnrnpc (interacts with) Srrm1","0","10090.ENSMUSP00000107237","10090.ENSMUSP00000125003","0","false","interacts with","Hnrnpc (interacts with) Srrm1"
"13451","0.271","0.1","0.932","0.9","47.20631666","0.235","0","0.593","interacts with","Hnrnpc (interacts with) Rnps1","0","10090.ENSMUSP00000107237","10090.ENSMUSP00000126345","0","false","interacts with","Hnrnpc (interacts with) Rnps1"
"12971","0.207","0.479","0.569","0.0","83.38297331","0.0","0","0.0","interacts with","Pwp1 (interacts with) Wdr6","0","10090.ENSMUSP00000001836","10090.ENSMUSP00000070927","0","false","interacts with","Pwp1 (interacts with) Wdr6"
"13450","0.579","0.149","0.937","0.9","36.10192103","0.122","0","0.581","interacts with","Hnrnpc (interacts with) Rbmx","0","10090.ENSMUSP00000107237","10090.ENSMUSP00000110374","0","false","interacts with","Hnrnpc (interacts with) Rbmx"
"12970","0.084","0.637","0.653","0.0","16.64516311","0.0","0","0.0","interacts with","Pwp1 (interacts with) Tex10","0","10090.ENSMUSP00000001836","10090.ENSMUSP00000132498","0","false","interacts with","Pwp1 (interacts with) Tex10"
"13449","0.123","0.062","0.938","0.9","59.37304092","0.343","0","0.0","interacts with","Hnrnpc (interacts with) Sf1","0","10090.ENSMUSP00000107237","10090.ENSMUSP00000121309","0","false","interacts with","Hnrnpc (interacts with) Sf1"
"12969","0.204","0.818","0.849","0.0","34.51855344","0.0","0","0.0","interacts with","Pwp1 (interacts with) Utp6","0","10090.ENSMUSP00000001836","10090.ENSMUSP00000046643","0","false","interacts with","Pwp1 (interacts with) Utp6"
"13448","0.534","0.204","0.966","0.9","31.51134311","0.212","0","0.0","interacts with","Hnrnpc (interacts with) Hnrnph2","0","10090.ENSMUSP00000107237","10090.ENSMUSP00000108828","0","false","interacts with","Hnrnpc (interacts with) Hnrnph2"
"12968","0.0","0.851","0.851","0.0","14.83406248","0.0","0","0.0","interacts with","Pwp1 (interacts with) Wdr43","0","10090.ENSMUSP00000001836","10090.ENSMUSP00000048337","0","false","interacts with","Pwp1 (interacts with) Wdr43"
"13447","0.571","0.062","0.968","0.9","38.07563681","0.32","0","0.0","interacts with","Hnrnpc (interacts with) Hnrnpd","0","10090.ENSMUSP00000107237","10090.ENSMUSP00000132735","0","false","interacts with","Hnrnpc (interacts with) Hnrnpd"
"12967","0.647","0.818","0.933","0.0","21.4233481","0.0","0","0.0","interacts with","Pwp1 (interacts with) Pwp2","0","10090.ENSMUSP00000001836","10090.ENSMUSP00000045812","0","false","interacts with","Pwp1 (interacts with) Pwp2"
"13446","0.626","0.216","0.973","0.9","57.36567176","0.212","0","0.0","interacts with","Hnrnpc (interacts with) Hnrnpf","0","10090.ENSMUSP00000107237","10090.ENSMUSP00000130023","0","false","interacts with","Hnrnpc (interacts with) Hnrnpf"
"12904","0.0","0.605","0.605","0.0","139.09439793","0.0","0","0.0","interacts with","Pwp2 (interacts with) Znhit6","0","10090.ENSMUSP00000045812","10090.ENSMUSP00000096136","0","false","interacts with","Pwp2 (interacts with) Znhit6"
"13445","0.616","0.265","0.974","0.9","44.68022083","0.217","0","0.0","interacts with","Hnrnpc (interacts with) Hnrnpm","0","10090.ENSMUSP00000107237","10090.ENSMUSP00000120115","0","false","interacts with","Hnrnpc (interacts with) Hnrnpm"
"12903","0.0","0.676","0.676","0.0","251.75491187","0.0","0","0.0","interacts with","Pwp2 (interacts with) Ssb","0","10090.ENSMUSP00000045812","10090.ENSMUSP00000088365","0","false","interacts with","Pwp2 (interacts with) Ssb"
"13444","0.615","0.318","0.978","0.9","35.08233188","0.29","0","0.0","interacts with","Hnrnpc (interacts with) Srsf1","0","10090.ENSMUSP00000107237","10090.ENSMUSP00000120595","0","false","interacts with","Hnrnpc (interacts with) Srsf1"
"12902","0.431","0.07","0.685","0.0","116.01818269","0.453","0","0.0","interacts with","Pwp2 (interacts with) Rpl3","0","10090.ENSMUSP00000045812","10090.ENSMUSP00000080354","0","false","interacts with","Pwp2 (interacts with) Rpl3"
"13443","0.75","0.195","0.98","0.9","22.16416035","0.159","0","0.0","interacts with","Hnrnpc (interacts with) Hnrnpl","0","10090.ENSMUSP00000107237","10090.ENSMUSP00000134734","0","false","interacts with","Hnrnpc (interacts with) Hnrnpl"
"12901","0.0","0.777","0.777","0.0","182.61702669","0.0","0","0.0","interacts with","Pwp2 (interacts with) Wdr6","0","10090.ENSMUSP00000045812","10090.ENSMUSP00000070927","0","false","interacts with","Pwp2 (interacts with) Wdr6"
"12900","0.428","0.802","0.882","0.0","27.15234001","0.0","0","0.0","interacts with","Pwp2 (interacts with) Tex10","0","10090.ENSMUSP00000045812","10090.ENSMUSP00000132498","0","false","interacts with","Pwp2 (interacts with) Tex10"
"13510","0.189","0.062","0.944","0.9","37.43625683","0.355","0","0.0","interacts with","Hnrnpd (interacts with) Prpf8","0","10090.ENSMUSP00000132735","10090.ENSMUSP00000018449","0","false","interacts with","Hnrnpd (interacts with) Prpf8"
"13798","0.059","0.126","0.752","0.0","528.0","0.723","0","0.0","interacts with","Ddx1 (interacts with) Ppp1r8","0","10090.ENSMUSP00000065987","10090.ENSMUSP00000030702","0","false","interacts with","Ddx1 (interacts with) Ppp1r8"
"12899","0.525","0.856","0.996","0.9","8.97782831","0.601","0","0.0","interacts with","Pwp2 (interacts with) Wdr43","0","10090.ENSMUSP00000045812","10090.ENSMUSP00000048337","0","false","interacts with","Pwp2 (interacts with) Wdr43"
"13509","0.143","0.082","0.921","0.9","96.95638767","0.121","0","0.0","interacts with","Hnrnpd (interacts with) Psme3","0","10090.ENSMUSP00000132735","10090.ENSMUSP00000019470","0","false","interacts with","Hnrnpd (interacts with) Psme3"
