"__glayCluster","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"3","4.157894736842105","0.006082886988757302","0.24050632911392406","0.6666666666666666","9","8","false","Slc40a1","9.666666666666666","0","9","0","0.8872180451127819","false","0","Slc40a1","2742","0.3118279569892473"
"3","3.8947368421052633","0.041276300688455995","0.25675675675675674","0.6","6","7","false","Dgkk","8.333333333333334","0","6","0","0.8966165413533834","false","0","Dgkk","8206","0.28160919540229884"
"3","4.038277511961723","0.045369755753294334","0.24763033175355448","0.5151515151515151","12","8","false","Sqle","9.5","0","12","0","0.8914900888585099","false","0","Sqle","12510","0.296875"
"3","3.985645933014354","0.010205441836867321","0.25090036014405764","0.6222222222222222","10","8","false","Heph","10.1","0","10","0","0.8933697881066303","false","0","Heph","4640","0.28055555555555556"
"3","4.229665071770335","0.009569377990430622","0.23642533936651583","0.6","5","8","false","Gpd1l","8.2","0","5","0","0.8846548188653452","false","0","Gpd1l","3302","0.3333333333333333"
"3","4.44976076555024","0.026364562787832158","0.2247311827956989","0.3333333333333333","7","8","false","Iba57","7.0","0","7","0","0.8767942583732058","false","0","Iba57","5456","0.3116883116883117"
"3","3.028708133971292","0.035756033050841164","0.330173775671406","0.5476190476190477","28","6","false","Ceacam11","17.464285714285715","0","28","0","0.9275461380724538","false","0","Ceacam11","18362","0.24948979591836734"
"3","4.344497607655502","0.029644025422139543","0.2301762114537445","0.5","9","8","false","Hamp","8.333333333333334","0","9","0","0.8805536568694464","false","0","Hamp","6714","0.3004115226337449"
"3","3.1052631578947367","0.09468326394756854","0.3220338983050848","0.7210526315789474","20","6","false","Olr1","19.2","0","20","0","0.924812030075188","false","0","Olr1","21400","0.32372881355932204"
"3","3.588516746411483","0.07016155044636103","0.2786666666666667","0.4583333333333333","16","7","false","Ftl1","10.3125","0","16","0","0.9075529733424471","false","0","Ftl1","13180","0.25625"
