"SUID","__glayCluster","name","selected","shared name"
"3348","15","Slc22a18","false","Slc22a18"
"3143","1","Tmem150a","false","Tmem150a"
"3619","23","Dolk","false","Dolk"
"4040","5","Col9a2","false","Col9a2"
"3620","9","Tec","false","Tec"
"3349","6","Lin28b","false","Lin28b"
"3621","9","Nrtn","false","Nrtn"
"4041","5","Hapln1","false","Hapln1"
"3622","9","Gfra3","false","Gfra3"
"3350","5","Plagl2","false","Plagl2"
"3623","9","Dok1","false","Dok1"
"3144","1","Rnf103","false","Rnf103"
"4042","5","Wisp1","false","Wisp1"
"3624","1","Mfn2","false","Mfn2"
"4043","5","Col6a2","false","Col6a2"
"3145","1","Rnf216","false","Rnf216"
"4044","5","Bgn","false","Bgn"
"4045","1","Tcf7l2","false","Tcf7l2"
"4046","1","Bcl9l","false","Bcl9l"
"3625","7","Snx33","false","Snx33"
"4047","12","Ncor2","false","Ncor2"
"3626","5","Tulp1","false","Tulp1"
"4048","5","Foxo1","false","Foxo1"
"3146","6","Stard8","false","Stard8"
"4049","5","Stat5b","false","Stat5b"
"4050","5","Cd38","false","Cd38"
"3627","1","Mief2","false","Mief2"
"3628","7","Usp46","false","Usp46"
"3629","7","Dnajc9","false","Dnajc9"
"4051","5","Bcl6b","false","Bcl6b"
"3147","1","Rfesd","false","Rfesd"
"3630","4","Gypc","false","Gypc"
"4052","5","Ccnd2","false","Ccnd2"
"4053","5","Bcl6","false","Bcl6"
"4054","3","Prss8","false","Prss8"
"3351","5","Igfbp2","false","Igfbp2"
"3631","6","Mpp1","false","Mpp1"
"4055","3","Cd320","false","Cd320"
"4056","3","Bckdk","false","Bckdk"
"4057","4","Kel","false","Kel"
"3632","8","Gm648","false","Gm648"
"3633","8","Dmrtc1b","false","Dmrtc1b"
"4058","4","Bcam","false","Bcam"
"4059","5","Irf8","false","Irf8"
"3148","8","Rbm15b","false","Rbm15b"
"4060","2","Nfil3","false","Nfil3"
"3634","9","Mest","false","Mest"
"4061","5","Batf3","false","Batf3"
"3635","9","Plagl1","false","Plagl1"
"3636","9","Nnat","false","Nnat"
"3637","9","Grb10","false","Grb10"
"4062","1","Fzd7","false","Fzd7"
"3638","9","Magel2","false","Magel2"
"4063","4","Twsg1","false","Twsg1"
"3639","9","Ndn","false","Ndn"
"4064","1","Fzd6","false","Fzd6"
"4065","1","Bambi","false","Bambi"
"3352","3","Slit3","false","Slit3"
"4066","12","Tnrc18","false","Tnrc18"
"3353","3","Igdcc3","false","Igdcc3"
"3640","1","Mpp2","false","Mpp2"
"4067","12","Suv39h1","false","Suv39h1"
"3354","2","Ift52","false","Ift52"
"3641","13","Slc1a1","false","Slc1a1"
"3355","2","Rab3b","false","Rab3b"
"4068","12","Etv3","false","Etv3"
"3356","2","Ift27","false","Ift27"
"4069","12","Rcsd1","false","Rcsd1"
"4070","12","Bahd1","false","Bahd1"
"3357","13","Mrps6","false","Mrps6"
"3642","2","Kif13b","false","Kif13b"
"3151","2","Tbc1d14","false","Tbc1d14"
"3152","2","Rab34","false","Rab34"
"4071","1","BC034090","false","BC034090"
"3358","6","Icam4","false","Icam4"
"3643","1","Zdhhc2","false","Zdhhc2"
"4072","8","St3gal6","false","St3gal6"
"3153","2","Usp6nl","false","Usp6nl"
"4073","4","Fut4","false","Fut4"
"3359","4","Ica","false","Ica"
"3154","2","Rab22a","false","Rab22a"
"3644","1","Grasp","false","Grasp"
"4074","8","Gcnt1","false","Gcnt1"
"4075","8","Muc15","false","Muc15"
"3360","4","Slc22a4","false","Slc22a4"
"3645","1","Lrfn4","false","Lrfn4"
"4076","8","Gal3st3","false","Gal3st3"
"3361","14","St13","false","St13"
"4077","5","Lum","false","Lum"
"3646","1","Llgl2","false","Llgl2"
"3362","14","Ndc1","false","Ndc1"
"4078","8","Chst5","false","Chst5"
"3647","12","Tcta","false","Tcta"
"4079","8","B3gnt7","false","B3gnt7"
"3363","14","Nup210","false","Nup210"
"3364","14","Hspa12b","false","Hspa12b"
"4080","4","St3gal5","false","St3gal5"
"4081","4","B4galt6","false","B4galt6"
"4082","4","Hexb","false","Hexb"
"3155","5","Sox3","false","Sox3"
"4083","4","B3galt4","false","B3galt4"
"3648","6","Stard5","false","Stard5"
"4084","8","B4galt4","false","B4galt4"
"3156","5","Sox11","false","Sox11"
"3649","1","Tead2","false","Tead2"
"3157","5","Sox12","false","Sox12"
"3650","1","Dkkl1","false","Dkkl1"
"4085","6","Plcg2","false","Plcg2"
"4086","5","Ifnar1","false","Ifnar1"
"3651","1","Kremen1","false","Kremen1"
"4087","5","Snai2","false","Snai2"
"3652","1","Dkk3","false","Dkk3"
"3653","17","Zcchc14","false","Zcchc14"
"3654","17","Dip2c","false","Dip2c"
"3655","9","Peg10","false","Peg10"
"4088","5","Axl","false","Axl"
"3656","4","Rtl1","false","Rtl1"
"3365","8","Sulf2","false","Sulf2"
"3158","4","Pvrl2","false","Pvrl2"
"3657","12","Thra","false","Thra"
"3159","4","Upk3b","false","Upk3b"
"3658","9","Slc16a10","false","Slc16a10"
"4089","4","Hsd11b2","false","Hsd11b2"
"3659","9","Dio3","false","Dio3"
"3660","2","Dhx32","false","Dhx32"
"4090","28","Ndufv3","false","Ndufv3"
"3160","4","Zfp366","false","Zfp366"
"3661","4","Fads2","false","Fads2"
"4091","28","Atp6v0e2","false","Atp6v0e2"
"3161","17","Ptgr1","false","Ptgr1"
"4092","28","Atp5g2","false","Atp5g2"
"3162","4","Pstpip1","false","Pstpip1"
"4093","28","Atp6v0a4","false","Atp6v0a4"
"3662","6","Plcd3","false","Plcd3"
"4094","28","Atp6v0d1","false","Atp6v0d1"
"3366","6","Hoxc6","false","Hoxc6"
"4095","28","Atp5g1","false","Atp5g1"
"3367","6","Tbx4","false","Tbx4"
"3368","6","Hoxc10","false","Hoxc10"
"4096","6","Atp2b2","false","Atp2b2"
"4097","6","Stim1","false","Stim1"
"4098","6","Atp2a3","false","Atp2a3"
"3163","1","Ublcp1","false","Ublcp1"
"4099","6","Fxyd3","false","Fxyd3"
"3164","1","Tnfsf12","false","Tnfsf12"
"4100","5","Bsg","false","Bsg"
"4101","4","Gaa","false","Gaa"
"3165","1","Tnfrsf12a","false","Tnfrsf12a"
"4102","4","Cystm1","false","Cystm1"
"3369","4","Upk1b","false","Upk1b"
"3664","1","Stk40","false","Stk40"
"4103","4","Rap2c","false","Rap2c"
"3370","2","Pfkfb2","false","Pfkfb2"
"4104","4","Tpcn1","false","Tpcn1"
"3371","1","Pias1","false","Pias1"
"3665","13","Dedd2","false","Dedd2"
"3372","1","Rassf5","false","Rassf5"
"3666","1","Dcun1d1","false","Dcun1d1"
"3373","1","Hipk2","false","Hipk2"
"4105","4","Atoh8","false","Atoh8"
"4106","2","Map1lc3a","false","Map1lc3a"
"3166","12","Prrc1","false","Prrc1"
"4107","2","Ulk1","false","Ulk1"
"4108","2","Atg4b","false","Atg4b"
"4109","2","Wipi1","false","Wipi1"
"3167","5","Prmt2","false","Prmt2"
"4110","2","Wipi2","false","Wipi2"
"4111","2","Atg16l2","false","Atg16l2"
"3374","10","Mcee","false","Mcee"
"4112","10","Slc25a13","false","Slc25a13"
"4113","10","Ass1","false","Ass1"
"3375","4","Hook3","false","Hook3"
"4114","10","Nos2","false","Nos2"
"4115","10","Asl","false","Asl"
"3168","14","Tpbpb","false","Tpbpb"
"3667","1","Dchs1","false","Dchs1"
"4116","8","Kiaa1109","false","Kiaa1109"
"4117","8","Rsf1","false","Rsf1"
"3668","1","Dlgap3","false","Dlgap3"
"3669","1","Dlgap4","false","Dlgap4"
"4118","5","Plod1","false","Plod1"
"4119","5","Plod3","false","Plod3"
"4120","8","Ash1l","false","Ash1l"
"3376","3","Hey1","false","Hey1"
"3670","6","Fgd1","false","Fgd1"
"3377","4","Klhl30","false","Klhl30"
"3378","4","Klhl29","false","Klhl29"
"4121","1","Ppp1r9a","false","Ppp1r9a"
"3379","5","Hes6","false","Hes6"
"3671","6","Stk17b","false","Stk17b"
"4122","9","Sgce","false","Sgce"
"3672","6","Dap","false","Dap"
"3380","5","Hes1","false","Hes1"
"4123","9","Zim1","false","Zim1"
"3673","10","Srr","false","Srr"
"4124","1","Hif1an","false","Hif1an"
"3674","10","Dtnbp1","false","Dtnbp1"
"3675","1","Vangl1","false","Vangl1"
"3676","2","Lrrc17","false","Lrrc17"
"3677","2","Dact1","false","Dact1"
"3678","1","Rasa3","false","Rasa3"
"3381","1","Ubfd1","false","Ubfd1"
"3679","1","Trim62","false","Trim62"
"3680","1","Rasal1","false","Rasal1"
"3681","1","Spred1","false","Spred1"
"3382","13","Hdhd3","false","Hdhd3"
"3171","2","Strada","false","Strada"
"3682","1","Dab2ip","false","Dab2ip"
"3683","7","Pcdh18","false","Pcdh18"
"3172","2","Stradb","false","Stradb"
"3684","3","Fabp7","false","Fabp7"
"3685","8","Vopp1","false","Vopp1"
"3686","8","Kiaa1644","false","Kiaa1644"
"3687","8","Fam159a","false","Fam159a"
"3688","8","Prrg3","false","Prrg3"
"3689","8","Cyyr1","false","Cyyr1"
"3173","5","Prdx5","false","Prdx5"
"3383","12","Nrip1","false","Nrip1"
"4125","1","Zdhhc15","false","Zdhhc15"
"3384","10","Hcn2","false","Hcn2"
"3690","4","Nsdhl","false","Nsdhl"
"3385","19","Pou2f3","false","Pou2f3"
"3691","4","Insig1","false","Insig1"
"3386","6","Hcfc1r1","false","Hcfc1r1"
"3174","7","Zfp185","false","Zfp185"
"3692","4","Cyp51","false","Cyp51"
"4126","1","Ube2h","false","Ube2h"
"4127","1","Fbxl18","false","Fbxl18"
"3175","5","Zfp521","false","Zfp521"
"4128","1","Pja2","false","Pja2"
"3387","4","Hbb-y","false","Hbb-y"
"3693","3","Tmprss2","false","Tmprss2"
"4129","1","Keap1","false","Keap1"
"3694","4","Hsd3b1","false","Hsd3b1"
"4130","1","Klhl13","false","Klhl13"
"3388","4","Hba-x","false","Hba-x"
"4131","1","Klhl5","false","Klhl5"
"3176","9","Tmem120a","false","Tmem120a"
"3389","4","Slc39a14","false","Slc39a14"
"3695","4","Star","false","Star"
"4132","1","Rnf144b","false","Rnf144b"
"3696","4","Hsd3b6","false","Hsd3b6"
"4133","1","Tulp4","false","Tulp4"
"3697","4","Hsd17b7","false","Hsd17b7"
"3698","4","Nr5a2","false","Nr5a2"
"4134","1","Asb13","false","Asb13"
"3177","9","Ppapdc3","false","Ppapdc3"
"4135","1","Asb4","false","Asb4"
"3178","9","Popdc2","false","Popdc2"
"3699","4","Cyp17a1","false","Cyp17a1"
"4136","1","Uba6","false","Uba6"
"3179","4","Pnpla8","false","Pnpla8"
"3700","1","Cygb","false","Cygb"
"3180","1","Rbm38","false","Rbm38"
"4137","1","Uba7","false","Uba7"
"3701","13","Marc1","false","Marc1"
"4138","1","Asb12","false","Asb12"
"3390","6","Rbks","false","Rbks"
"4139","1","Fbxl19","false","Fbxl19"
"3391","6","Xylb","false","Xylb"
"4140","1","Det1","false","Det1"
"3392","6","Minpp1","false","Minpp1"
"4141","1","Wsb2","false","Wsb2"
"4142","1","Lrrc41","false","Lrrc41"
"4143","1","Spsb3","false","Spsb3"
"3181","5","Prdm6","false","Prdm6"
"4144","1","Mgrn1","false","Mgrn1"
"3182","1","Plin3","false","Plin3"
"4145","1","Ube2e1","false","Ube2e1"
"3393","12","Rec8","false","Rec8"
"4146","1","Fbxw5","false","Fbxw5"
"3183","6","Plekhg6","false","Plekhg6"
"3706","3","Slit2","false","Slit2"
"4147","1","Asb1","false","Asb1"
"3394","5","Gzmg","false","Gzmg"
"4148","8","B3galnt1","false","B3galnt1"
"4149","8","Tmcc2","false","Tmcc2"
"3395","5","Gzmf","false","Gzmf"
"4150","7","Hivep2","false","Hivep2"
"3396","5","Gzme","false","Gzme"
"4151","8","Asap2","false","Asap2"
"3397","5","Gzmd","false","Gzmd"
"3398","5","Prf1","false","Prf1"
"4152","7","Erbb2ip","false","Erbb2ip"
"3399","5","Gzmc","false","Gzmc"
"4153","3","Tjp2","false","Tjp2"
"4154","7","Kazn","false","Kazn"
"4155","7","Cdh4","false","Cdh4"
"4156","7","Arvcf","false","Arvcf"
"3707","3","Man1c1","false","Man1c1"
"3708","3","Golim4","false","Golim4"
"3400","23","Gyltl1b","false","Gyltl1b"
"3184","6","Pitx1","false","Pitx1"
"3709","2","Tubb3","false","Tubb3"
"4157","8","Chst11","false","Chst11"
"4158","8","Arsb","false","Arsb"
"3710","3","Cux1","false","Cux1"
"3401","6","Maea","false","Maea"
"4159","16","Mlxip","false","Mlxip"
"4160","16","Arrdc4","false","Arrdc4"
"3711","14","Syna","false","Syna"
"4161","1","Wwp1","false","Wwp1"
"3712","14","Prl3b1","false","Prl3b1"
"3713","14","Synb","false","Synb"
"3402","6","Npr3","false","Npr3"
"4162","1","Hecw2","false","Hecw2"
"3714","14","Gm27179","false","Gm27179"
"4163","1","Nedd4","false","Nedd4"
"4164","1","Arrdc3","false","Arrdc3"
"3715","14","Prl3d1","false","Prl3d1"
"3716","14","Prl2c2","false","Prl2c2"
"3403","11","Rhpn2","false","Rhpn2"
"3717","14","Gcm1","false","Gcm1"
"3404","24","Plbd1","false","Plbd1"
"4165","2","Clip1","false","Clip1"
"3718","14","Prl7b1","false","Prl7b1"
"3185","6","Prex1","false","Prex1"
"3719","1","Cthrc1","false","Cthrc1"
"3720","5","Lifr","false","Lifr"
"3405","9","Peg3","false","Peg3"
"3721","14","Ghr","false","Ghr"
"3186","6","Zfhx3","false","Zfhx3"
"3722","5","Ifnlr1","false","Ifnlr1"
"3723","17","Pir","false","Pir"
"3406","1","Rimklb","false","Rimklb"
"3724","5","Il31","false","Il31"
"4166","7","Smo","false","Smo"
"3725","5","Ifnar2","false","Ifnar2"
"3726","5","Il10rb","false","Il10rb"
"3187","12","Phf8","false","Phf8"
"3188","12","Zfp711","false","Zfp711"
"4169","4","Arl15","false","Arl15"
"4170","5","Dpf3","false","Dpf3"
"3727","5","Epor","false","Epor"
"3728","5","Ctf1","false","Ctf1"
"4171","5","Ccnd1","false","Ccnd1"
"3407","1","Grap","false","Grap"
"3729","2","Ctdsp1","false","Ctdsp1"
"4172","8","Chd8","false","Chd8"
"3730","8","Fip1l1","false","Fip1l1"
"4173","5","Arid1b","false","Arid1b"
"3731","7","Prpf40a","false","Prpf40a"
"3732","8","Msi2","false","Msi2"
"3733","8","Lsm10","false","Lsm10"
"4174","6","Pak6","false","Pak6"
"3734","8","Cstf2","false","Cstf2"
"4175","6","Cln8","false","Cln8"
"3411","12","Gpx7","false","Gpx7"
"4176","6","Parvb","false","Parvb"
"3735","7","Csnk1g3","false","Csnk1g3"
"4177","6","Arhgef6","false","Arhgef6"
"3736","2","Tuba4a","false","Tuba4a"
"3737","2","Tubb4a","false","Tubb4a"
"4178","1","Dbnl","false","Dbnl"
"3412","3","Zfp191","false","Zfp191"
"4179","1","Prkcz","false","Prkcz"
"3738","2","Tubg1","false","Tubg1"
"3189","20","Pdzk1ip1","false","Pdzk1ip1"
"4180","1","Arhgef18","false","Arhgef18"
"3413","6","Kcnk5","false","Kcnk5"
"3190","20","Slc16a9","false","Slc16a9"
"3414","9","Tpra1","false","Tpra1"
"3191","20","Slc22a5","false","Slc22a5"
"3192","20","Pdzk1","false","Pdzk1"
"4181","6","Arhgef16","false","Arhgef16"
"3415","9","Tmem201","false","Tmem201"
"4182","6","Ccm2l","false","Ccm2l"
"3193","1","Pdzd3","false","Pdzd3"
"3416","6","H6pd","false","H6pd"
"3194","1","Pdzd2","false","Pdzd2"
"3417","9","Gpr157","false","Gpr157"
"3195","9","Tmem38a","false","Tmem38a"
"3418","3","Gpr56","false","Gpr56"
"4183","7","Epha4","false","Epha4"
"4184","6","Arhgef15","false","Arhgef15"
"3419","13","Gpr146","false","Gpr146"
"3196","25","Pdk3","false","Pdk3"
"4185","6","Arhgef10l","false","Arhgef10l"
"3422","4","Kcnh2","false","Kcnh2"
"4186","6","Arhgef5","false","Arhgef5"
"4187","6","Arhgap42","false","Arhgap42"
"3423","8","Ndst1","false","Ndst1"
"4188","6","Arhgap4","false","Arhgap4"
"3424","8","Hs6st2","false","Hs6st2"
"3197","17","Slc9a3r2","false","Slc9a3r2"
"3739","5","Mrc1","false","Mrc1"
"4189","6","Plxnb1","false","Plxnb1"
"4190","6","Rtkn","false","Rtkn"
"3425","2","Nudt4","false","Nudt4"
"3198","6","Pkdcc","false","Pkdcc"
"4191","6","Rnd3","false","Rnd3"
"4192","6","Rnd2","false","Rnd2"
"3426","5","Gp5","false","Gp5"
"3740","4","Fdft1","false","Fdft1"
"4193","6","Arhgap35","false","Arhgap35"
"3741","4","Dhcr24","false","Dhcr24"
"3199","2","Tmbim6","false","Tmbim6"
"3200","12","Pcdh17","false","Pcdh17"
"4194","6","Mecp2","false","Mecp2"
"3742","1","Usp2","false","Usp2"
"4195","6","Arhgap32","false","Arhgap32"
"3201","12","Slc5a5","false","Slc5a5"
"4196","6","Arhgap31","false","Arhgap31"
"3743","7","Evc","false","Evc"
"4197","6","Rasip1","false","Rasip1"
"3427","6","Metrnl","false","Metrnl"
"3202","6","Paip1","false","Paip1"
"3744","7","Dbi","false","Dbi"
"4198","6","Ptpn13","false","Ptpn13"
"3745","7","Tmem121","false","Tmem121"
"3746","7","Lims2","false","Lims2"
"3747","7","Crip1","false","Crip1"
"4199","6","Tenc1","false","Tenc1"
"3748","6","Creld1","false","Creld1"
"4200","6","Tns1","false","Tns1"
"4201","6","Arhgap29","false","Arhgap29"
"3749","4","Faf2","false","Faf2"
"4202","6","Tns3","false","Tns3"
"3428","6","Rasd1","false","Rasd1"
"4203","6","Arhgap28","false","Arhgap28"
"3750","4","Vat1","false","Vat1"
"4204","6","Fgd4","false","Fgd4"
"3751","4","Ist1","false","Ist1"
"3203","6","Oxsr1","false","Oxsr1"
"4205","12","Ldb2","false","Ldb2"
"3752","4","Padi2","false","Padi2"
"3753","4","Gca","false","Gca"
"4206","6","Ccdc51","false","Ccdc51"
"3754","4","Cyb5r3","false","Cyb5r3"
"3204","4","Rnf128","false","Rnf128"
"4207","6","Asap1","false","Asap1"
"3755","4","Gm2a","false","Gm2a"
"4208","1","Iqsec1","false","Iqsec1"
"3756","4","Creg1","false","Creg1"
"3205","2","Opa3","false","Opa3"
"4209","6","Arhgap23","false","Arhgap23"
"3429","6","Nkx2-3","false","Nkx2-3"
"3757","3","Epb4.1l5","false","Epb4.1l5"
"3206","4","Scarf1","false","Scarf1"
"4210","6","Fgd5","false","Fgd5"
"3758","3","Mpp7","false","Mpp7"
"3759","3","Madd","false","Madd"
"4211","6","Inppl1","false","Inppl1"
"3760","3","Crb2","false","Crb2"
"3430","2","Nudt18","false","Nudt18"
"3207","5","Olfml2b","false","Olfml2b"
"3431","2","Gm364","false","Gm364"
"4212","1","Mark3","false","Mark3"
"3208","1","Nup62cl","false","Nup62cl"
"4213","5","Itga2b","false","Itga2b"
"4214","1","Mras","false","Mras"
"4215","1","Prkce","false","Prkce"
"3432","6","Plekha6","false","Plekha6"
"3761","12","Rxra","false","Rxra"
"4216","5","Mdk","false","Mdk"
"3209","4","Tmx2","false","Tmx2"
"3762","1","Cpxm1","false","Cpxm1"
"3433","6","Ldhb","false","Ldhb"
"4217","1","Tmem47","false","Tmem47"
"4218","1","Araf","false","Araf"
"3434","6","Kcnc4","false","Kcnc4"
"4219","5","Rela","false","Rela"
"4220","5","Igf2","false","Igf2"
"3763","2","Stx3","false","Stx3"
"3764","2","Stx1b","false","Stx1b"
"3435","6","Gmpr","false","Gmpr"
"3765","2","Vamp8","false","Vamp8"
"3766","2","Stx6","false","Stx6"
"3438","1","Glis2","false","Glis2"
"4221","6","Kalrn","false","Kalrn"
"3767","2","Rufy3","false","Rufy3"
"3439","16","Mycl","false","Mycl"
"3440","16","Glis1","false","Glis1"
"3441","13","Gkap1","false","Gkap1"
"3210","2","Nrm","false","Nrm"
"3211","1","Nrip3","false","Nrip3"
"3442","4","Myo7a","false","Myo7a"
"3770","29","Cpa2","false","Cpa2"
"3443","4","Slc26a4","false","Slc26a4"
"3212","1","Pias3","false","Pias3"
"3771","29","Cpa1","false","Cpa1"
"4222","6","Tbxa2r","false","Tbxa2r"
"3772","6","Cotl1","false","Cotl1"
"3444","6","Gja5","false","Gja5"
"3213","5","Nrep","false","Nrep"
"3447","14","Prl2c1","false","Prl2c1"
"3775","26","Slc26a2","false","Slc26a2"
"3448","14","Prl2c5","false","Prl2c5"
"3449","14","Prl7d1","false","Prl7d1"
"4223","6","F2r","false","F2r"
"4224","6","F2rl1","false","F2rl1"
"3450","4","Ghitm","false","Ghitm"
"3776","1","Prickle1","false","Prickle1"
"3214","1","Rps6ka6","false","Rps6ka6"
"4225","6","Pik3r3","false","Pik3r3"
"3451","9","Rap1gap","false","Rap1gap"
"3777","5","Sox6","false","Sox6"
"3452","9","Pdlim7","false","Pdlim7"
"4226","6","F2rl2","false","F2rl2"
"4227","6","F2rl3","false","F2rl3"
"4228","6","Gpr4","false","Gpr4"
"3215","17","Vkorc1l1","false","Vkorc1l1"
"4229","6","Lpar6","false","Lpar6"
"3453","1","Wfikkn1","false","Wfikkn1"
"4230","6","Gm28040","false","Gm28040"
"4231","6","Lpar4","false","Lpar4"
"3454","8","Igfbpl1","false","Igfbpl1"
"4232","7","Cdk5","false","Cdk5"
"4233","5","Prnp","false","Prnp"
"3455","1","Senp1","false","Senp1"
"4234","7","Reln","false","Reln"
"3456","14","Tpbpa","false","Tpbpa"
"3457","17","Srxn1","false","Srxn1"
"4235","5","Dyrk1a","false","Dyrk1a"
"3458","17","Nqo1","false","Nqo1"
"3778","5","Mrc2","false","Mrc2"
"4236","2","Mbp","false","Mbp"
"4237","4","Tspan3","false","Tspan3"
"4238","5","Lingo1","false","Lingo1"
"4239","5","Jun","false","Jun"
"3216","5","Zdhhc21","false","Zdhhc21"
"4240","2","Gap43","false","Gap43"
"4241","1","Dbn1","false","Dbn1"
"4242","7","Rtn3","false","Rtn3"
"4243","4","Qpct","false","Qpct"
"4244","5","Tgfb3","false","Tgfb3"
"3459","4","Nfe2","false","Nfe2"
"3460","4","Hbb-bh1","false","Hbb-bh1"
"4245","10","Apoo","false","Apoo"
"3461","5","Zbtb7a","false","Zbtb7a"
"3462","5","Lyl1","false","Lyl1"
"3217","5","Nlrc3","false","Nlrc3"
"3218","5","Txndc16","false","Txndc16"
"3219","17","Ripk2","false","Ripk2"
"3220","5","Sorcs2","false","Sorcs2"
"3779","5","Ddr2","false","Ddr2"
"4246","4","Pafah2","false","Pafah2"
"4247","4","Prep","false","Prep"
"4248","4","Apeh","false","Apeh"
"3463","2","Pmp22","false","Pmp22"
"3780","5","Ppic","false","Ppic"
"3464","5","Mertk","false","Mertk"
"4249","7","Dab1","false","Dab1"
"4250","7","Enah","false","Enah"
"4251","7","Bace1","false","Bace1"
"4252","7","Apbb1","false","Apbb1"
"3221","17","Nfic","false","Nfic"
"3465","7","Gas1","false","Gas1"
"3466","2","Stmn2","false","Stmn2"
"4253","1","Numb","false","Numb"
"3467","6","Slc6a8","false","Slc6a8"
"3222","1","Pmepa1","false","Pmepa1"
"3468","8","Galnt3","false","Galnt3"
"4254","7","Dpysl2","false","Dpysl2"
"3469","8","Galnt18","false","Galnt18"
"3781","5","Lama4","false","Lama4"
"3470","8","Sh2d4a","false","Sh2d4a"
"4255","1","Ror2","false","Ror2"
"3471","1","Tesk1","false","Tesk1"
"3472","1","Gadd45g","false","Gadd45g"
"4256","4","Mme","false","Mme"
"3782","5","Lama5","false","Lama5"
"4257","4","Fabp5","false","Fabp5"
"4258","1","Fzd5","false","Fzd5"
"4259","1","Vldlr","false","Vldlr"
"3223","1","Ski","false","Ski"
"4260","2","Sar1a","false","Sar1a"
