"SUID","EdgeBetweenness","interaction","name","regulatoryGene","selected","shared interaction","shared name","weight"
"24593","32.6335221","interacts with","Phf19 (interacts with) Ptprf","ENSMUSG00000026873","false","interacts with","Phf19 (interacts with) Ptprf","0.0267289656418255"
"26644","30.2150161","interacts with","Cenpf (interacts with) Ptprf","ENSMUSG00000026605","false","interacts with","Cenpf (interacts with) Ptprf","0.0223358165941237"
"24598","11.05870114","interacts with","Jade1 (interacts with) Naa25","ENSMUSG00000025764","false","interacts with","Jade1 (interacts with) Naa25","0.0267175465991011"
"26650","22.34649542","interacts with","Elmsan1 (interacts with) Cenpf","ENSMUSG00000042507","false","interacts with","Elmsan1 (interacts with) Cenpf","0.0223234936392507"
"26653","31.11756187","interacts with","Vgll1 (interacts with) Dnmt1","ENSMUSG00000031131","false","interacts with","Vgll1 (interacts with) Dnmt1","0.0223174179079326"
"24606","13.64737457","interacts with","Arl2bp (interacts with) Cxadr","ENSMUSG00000031776","false","interacts with","Arl2bp (interacts with) Cxadr","0.0266926044825588"
"20515","19.20073052","interacts with","Dvl3 (interacts with) Rab1a","ENSMUSG00000003233","false","interacts with","Dvl3 (interacts with) Rab1a","0.0520389238275584"
"24613","10.64839989","interacts with","Dnajc2 (interacts with) Wnt6","ENSMUSG00000029014","false","interacts with","Dnajc2 (interacts with) Wnt6","0.0266831826202203"
"26662","22.8613378","interacts with","Dnajc2 (interacts with) Mdn1","ENSMUSG00000029014","false","interacts with","Dnajc2 (interacts with) Mdn1","0.0222966667826449"
"22567","20.26852012","interacts with","Hnrnpc (interacts with) Jade1","ENSMUSG00000060373","false","interacts with","Hnrnpc (interacts with) Jade1","0.0333391779122041"
"22568","9.03376006","interacts with","Sin3a (interacts with) Wnt6","ENSMUSG00000042557","false","interacts with","Sin3a (interacts with) Wnt6","0.0333373774969254"
"26667","16.45853747","interacts with","Dnmt1 (interacts with) Vav3","ENSMUSG00000004099","false","interacts with","Dnmt1 (interacts with) Vav3","0.0222871232499948"
"22571","30.27084942","interacts with","Dnajc2 (interacts with) Dnajc11","ENSMUSG00000029014","false","interacts with","Dnajc2 (interacts with) Dnajc11","0.0333239799214858"
"20526","34.97791967","interacts with","Nfxl1 (interacts with) Ldha","ENSMUSG00000072889","false","interacts with","Nfxl1 (interacts with) Ldha","0.0519021795552705"
"24622","32.85378503","interacts with","Vgll1 (interacts with) Msx2","ENSMUSG00000031131","false","interacts with","Vgll1 (interacts with) Msx2","0.0266647291127753"
"22575","14.57496955","interacts with","Bcl9l (interacts with) Nfxl1","ENSMUSG00000063382","false","interacts with","Bcl9l (interacts with) Nfxl1","0.0332951109433414"
"26674","59.00778697","interacts with","Cenpf (interacts with) Kif23","ENSMUSG00000026605","false","interacts with","Cenpf (interacts with) Kif23","0.0222708239048981"
"26675","104.04438894","interacts with","Msx2 (interacts with) Cdca7","ENSMUSG00000021469","false","interacts with","Msx2 (interacts with) Cdca7","0.0222695560010704"
"26680","16.99874904","interacts with","Chek1 (interacts with) Klhdc3","ENSMUSG00000032113","false","interacts with","Chek1 (interacts with) Klhdc3","0.0222653463754956"
"24634","20.33754215","interacts with","Vgll1 (interacts with) Pwp2","ENSMUSG00000031131","false","interacts with","Vgll1 (interacts with) Pwp2","0.0266515132991474"
"24637","13.67936052","interacts with","Bcl9l (interacts with) Gart","ENSMUSG00000063382","false","interacts with","Bcl9l (interacts with) Gart","0.0266485586864593"
"22591","34.97791967","interacts with","Nfxl1 (interacts with) Kcnk1","ENSMUSG00000072889","false","interacts with","Nfxl1 (interacts with) Kcnk1","0.0332310604955817"
"24639","8.42549272","interacts with","Anxa4 (interacts with) Stard4","ENSMUSG00000029994","false","interacts with","Anxa4 (interacts with) Stard4","0.0266389323896442"
"22600","12.84426786","interacts with","Dnmt1 (interacts with) Gm4737","ENSMUSG00000004099","false","interacts with","Dnmt1 (interacts with) Gm4737","0.0331643793032315"
"22602","9.18253901","interacts with","Sin3a (interacts with) Phlda2","ENSMUSG00000042557","false","interacts with","Sin3a (interacts with) Phlda2","0.0331634488582484"
"24651","8.5956634","interacts with","Erf (interacts with) Phlda2","ENSMUSG00000040857","false","interacts with","Erf (interacts with) Phlda2","0.0266143742227376"
"26700","16.02466101","interacts with","Cenpf (interacts with) Dnajc2","ENSMUSG00000026605","false","interacts with","Cenpf (interacts with) Dnajc2","0.0222301742902672"
"24652","17.21066891","interacts with","Chek1 (interacts with) Galnt1","ENSMUSG00000032113","false","interacts with","Chek1 (interacts with) Galnt1","0.0266081118218463"
"22606","24.19788715","interacts with","Dvl3 (interacts with) Msx2","ENSMUSG00000003233","false","interacts with","Dvl3 (interacts with) Msx2","0.0331388148843193"
"24659","7.39032556","interacts with","Hnrnpk (interacts with) Gm4737","ENSMUSG00000021546","false","interacts with","Hnrnpk (interacts with) Gm4737","0.0265686520777798"
"26709","11.33628657","interacts with","Lin28a (interacts with) 4833439L19Rik","ENSMUSG00000050966","false","interacts with","Lin28a (interacts with) 4833439L19Rik","0.0222196604484857"
"24663","29.65931655","interacts with","Nfxl1 (interacts with) Msx2","ENSMUSG00000072889","false","interacts with","Nfxl1 (interacts with) Msx2","0.0265584008811112"
"22615","9.39675675","interacts with","Anxa4 (interacts with) Tubb2b","ENSMUSG00000029994","false","interacts with","Anxa4 (interacts with) Tubb2b","0.0331037096297245"
"22617","11.28869737","interacts with","Nfxl1 (interacts with) 4833439L19Rik","ENSMUSG00000072889","false","interacts with","Nfxl1 (interacts with) 4833439L19Rik","0.0330909461773026"
"22622","45.06912147","interacts with","Chek1 (interacts with) Msx2","ENSMUSG00000032113","false","interacts with","Chek1 (interacts with) Msx2","0.0330676536037506"
"26719","24.30720039","interacts with","Phf19 (interacts with) Parpbp","ENSMUSG00000026873","false","interacts with","Phf19 (interacts with) Parpbp","0.0222030003474795"
"26720","12.0373846","interacts with","Anxa4 (interacts with) Klhdc3","ENSMUSG00000029994","false","interacts with","Anxa4 (interacts with) Klhdc3","0.0222026546941893"
"22636","7.75552686","interacts with","Hnrnpc (interacts with) Erf","ENSMUSG00000060373","false","interacts with","Hnrnpc (interacts with) Erf","0.0329715654722074"
"26735","24.0771403","interacts with","Vgll1 (interacts with) Uhrf1","ENSMUSG00000031131","false","interacts with","Vgll1 (interacts with) Uhrf1","0.0221850768219958"
"24688","11.21340028","interacts with","Lin28a (interacts with) Ube4a","ENSMUSG00000050966","false","interacts with","Lin28a (interacts with) Ube4a","0.0265081299380319"
"24690","43.58921025","interacts with","Rhox4e (interacts with) Cenpf","ENSMUSG00000071770","false","interacts with","Rhox4e (interacts with) Cenpf","0.0265061239800345"
"26741","31.53454728","interacts with","Phf19 (interacts with) Smim10l2a","ENSMUSG00000026873","false","interacts with","Phf19 (interacts with) Smim10l2a","0.0221728622652393"
"26743","15.96707574","interacts with","Myef2 (interacts with) Cenpf","ENSMUSG00000027201","false","interacts with","Myef2 (interacts with) Cenpf","0.0221695710776761"
"24695","34.97791967","interacts with","Nfxl1 (interacts with) Eif4g3","ENSMUSG00000072889","false","interacts with","Nfxl1 (interacts with) Eif4g3","0.0264976850224626"
"24700","14.71322079","interacts with","Vgll1 (interacts with) Wnt6","ENSMUSG00000031131","false","interacts with","Vgll1 (interacts with) Wnt6","0.0264843234110299"
"24702","10.30550561","interacts with","Hnrnpc (interacts with) Aunip","ENSMUSG00000060373","false","interacts with","Hnrnpc (interacts with) Aunip","0.0264812917714363"
"24703","24.1843034","interacts with","Rhox4e (interacts with) Msx2","ENSMUSG00000071770","false","interacts with","Rhox4e (interacts with) Msx2","0.0264791346591567"
"26754","134.17800462","interacts with","Nfxl1 (interacts with) Kif2c","ENSMUSG00000072889","false","interacts with","Nfxl1 (interacts with) Kif2c","0.0221582794325579"
"22662","21.80519574","interacts with","Phf19 (interacts with) Mvd","ENSMUSG00000026873","false","interacts with","Phf19 (interacts with) Mvd","0.0328252697186719"
"26759","13.79697035","interacts with","Dnajc2 (interacts with) Ccnd3","ENSMUSG00000029014","false","interacts with","Dnajc2 (interacts with) Ccnd3","0.0221554667850389"
"22664","12.07386087","interacts with","Nfxl1 (interacts with) Phlda2","ENSMUSG00000072889","false","interacts with","Nfxl1 (interacts with) Phlda2","0.0327903658809873"
"24714","13.64737457","interacts with","Arl2bp (interacts with) Wnt6","ENSMUSG00000031776","false","interacts with","Arl2bp (interacts with) Wnt6","0.0264442400380528"
"24718","19.1018759","interacts with","Cenpf (interacts with) Plk4","ENSMUSG00000026605","false","interacts with","Cenpf (interacts with) Plk4","0.0264265545272643"
"26769","50.18175452","interacts with","Erf (interacts with) Fdps","ENSMUSG00000040857","false","interacts with","Erf (interacts with) Fdps","0.0221341216732454"
"22677","13.51043265","interacts with","Chek1 (interacts with) Gm4737","ENSMUSG00000032113","false","interacts with","Chek1 (interacts with) Gm4737","0.032740655659504"
"24728","38.94731907","interacts with","Mycn (interacts with) Myef2","ENSMUSG00000037169","false","interacts with","Mycn (interacts with) Myef2","0.0263956124329046"
"24730","9.32684711","interacts with","Dvl3 (interacts with) Gm4737","ENSMUSG00000003233","false","interacts with","Dvl3 (interacts with) Gm4737","0.0263934279519363"
"24732","28.41457572","interacts with","Jade1 (interacts with) Epb41l4b","ENSMUSG00000025764","false","interacts with","Jade1 (interacts with) Epb41l4b","0.0263887751659761"
"24734","26.18508187","interacts with","Myef2 (interacts with) Erf","ENSMUSG00000027201","false","interacts with","Myef2 (interacts with) Erf","0.026380221276902"
"26784","34.30271","interacts with","Phf19 (interacts with) Peg10","ENSMUSG00000026873","false","interacts with","Phf19 (interacts with) Peg10","0.0220940786040822"
"24739","16.85124728","interacts with","Dnmt1 (interacts with) Mpp6","ENSMUSG00000004099","false","interacts with","Dnmt1 (interacts with) Mpp6","0.0263593232132245"
"22693","35.43963146","interacts with","Elmsan1 (interacts with) Msx2","ENSMUSG00000042507","false","interacts with","Elmsan1 (interacts with) Msx2","0.0326820976032233"
"24741","22.39752046","interacts with","Elmsan1 (interacts with) Socs6","ENSMUSG00000042507","false","interacts with","Elmsan1 (interacts with) Socs6","0.0263537441153678"
"22694","29.67107894","interacts with","Anxa4 (interacts with) Twsg1","ENSMUSG00000029994","false","interacts with","Anxa4 (interacts with) Twsg1","0.0326808536445176"
"26790","37.18347974","interacts with","Phf19 (interacts with) Vgll1","ENSMUSG00000026873","false","interacts with","Phf19 (interacts with) Vgll1","0.022081646421494"
"26791","18.3518759","interacts with","Hnrnpc (interacts with) Plk4","ENSMUSG00000060373","false","interacts with","Hnrnpc (interacts with) Plk4","0.0220808505194178"
"26792","17.43302559","interacts with","Dnmt1 (interacts with) Pwp2","ENSMUSG00000004099","false","interacts with","Dnmt1 (interacts with) Pwp2","0.0220807699132321"
"22698","12.95772095","interacts with","Elmsan1 (interacts with) Gm4737","ENSMUSG00000042507","false","interacts with","Elmsan1 (interacts with) Gm4737","0.0326715143257828"
"24749","20.71601849","interacts with","Dnmt1 (interacts with) Rnps1","ENSMUSG00000004099","false","interacts with","Dnmt1 (interacts with) Rnps1","0.0263296284591122"
"22703","12.0542403","interacts with","Arl2bp (interacts with) Midn","ENSMUSG00000031776","false","interacts with","Arl2bp (interacts with) Midn","0.0326566304404009"
"20655","62.53169315","interacts with","Hnrnpc (interacts with) Actr1b","ENSMUSG00000060373","false","interacts with","Hnrnpc (interacts with) Actr1b","0.049952914979199"
"26800","49.61551027","interacts with","Jade1 (interacts with) Nasp","ENSMUSG00000025764","false","interacts with","Jade1 (interacts with) Nasp","0.0220742373661104"
"24753","13.60751454","interacts with","Ncl (interacts with) Ap1m2","ENSMUSG00000026234","false","interacts with","Ncl (interacts with) Ap1m2","0.0263148738073382"
"26802","47.84412256","interacts with","Elmsan1 (interacts with) Mycn","ENSMUSG00000042507","false","interacts with","Elmsan1 (interacts with) Mycn","0.0220716797339914"
"24755","7.55125237","interacts with","Erf (interacts with) 4833439L19Rik","ENSMUSG00000040857","false","interacts with","Erf (interacts with) 4833439L19Rik","0.0263078933825992"
"22710","19.87121419","interacts with","Vgll1 (interacts with) Aunip","ENSMUSG00000031131","false","interacts with","Vgll1 (interacts with) Aunip","0.0326289223449781"
"26807","14.66029194","interacts with","Rhox4e (interacts with) Tubb2b","ENSMUSG00000071770","false","interacts with","Rhox4e (interacts with) Tubb2b","0.022065589771763"
"26808","62.61816724","interacts with","Myef2 (interacts with) Dctd","ENSMUSG00000027201","false","interacts with","Myef2 (interacts with) Dctd","0.0220642891767108"
"24761","23.54152025","interacts with","Cenpf (interacts with) Erf","ENSMUSG00000026605","false","interacts with","Cenpf (interacts with) Erf","0.0262966908917089"
"26812","28.49234503","interacts with","Elmsan1 (interacts with) Dnajc11","ENSMUSG00000042507","false","interacts with","Elmsan1 (interacts with) Dnajc11","0.0220447534436911"
"24765","12.0386438","interacts with","Nfxl1 (interacts with) Tuba4a","ENSMUSG00000072889","false","interacts with","Nfxl1 (interacts with) Tuba4a","0.0262882679294993"
"26819","49.02432712","interacts with","Hnrnpk (interacts with) Dctd","ENSMUSG00000021546","false","interacts with","Hnrnpk (interacts with) Dctd","0.0220302864741166"
"26821","47.8807521","interacts with","Myef2 (interacts with) Paip1","ENSMUSG00000027201","false","interacts with","Myef2 (interacts with) Paip1","0.0220294718371037"
"26822","57.14182195","interacts with","Jade1 (interacts with) Dctd","ENSMUSG00000025764","false","interacts with","Jade1 (interacts with) Dctd","0.0220264201567604"
"24775","13.56515043","interacts with","Nfxl1 (interacts with) Ccnd3","ENSMUSG00000072889","false","interacts with","Nfxl1 (interacts with) Ccnd3","0.0262628151363781"
"26827","17.88108665","interacts with","Rnf8 (interacts with) Mpp6","ENSMUSG00000090083","false","interacts with","Rnf8 (interacts with) Mpp6","0.0220161716577065"
"26830","20.85905651","interacts with","Rnf8 (interacts with) Pfdn6","ENSMUSG00000090083","false","interacts with","Rnf8 (interacts with) Pfdn6","0.0220096447309171"
"24783","10.52386882","interacts with","Jade1 (interacts with) Sptbn2","ENSMUSG00000025764","false","interacts with","Jade1 (interacts with) Sptbn2","0.0262416560368602"
"24785","17.00059114","interacts with","Chek1 (interacts with) Gart","ENSMUSG00000032113","false","interacts with","Chek1 (interacts with) Gart","0.0262334854572178"
"22737","38.71646065","interacts with","Dnmt1 (interacts with) Hnrnpc","ENSMUSG00000004099","false","interacts with","Dnmt1 (interacts with) Hnrnpc","0.0324882591723704"
"24788","27.60951391","interacts with","Anxa4 (interacts with) Erf","ENSMUSG00000029994","false","interacts with","Anxa4 (interacts with) Erf","0.0262305461434923"
"22743","8.82086399","interacts with","Anxa4 (interacts with) Hnrnph1","ENSMUSG00000029994","false","interacts with","Anxa4 (interacts with) Hnrnph1","0.0324667374287842"
"24793","46.94969627","interacts with","Dnajc2 (interacts with) Nutf2","ENSMUSG00000029014","false","interacts with","Dnajc2 (interacts with) Nutf2","0.0262068996717501"
"26844","19.2550016","interacts with","Cenpf (interacts with) Dnmt1","ENSMUSG00000026605","false","interacts with","Cenpf (interacts with) Dnmt1","0.0219734291739361"
"24797","24.10976264","interacts with","Sin3a (interacts with) Dnajc2","ENSMUSG00000042557","false","interacts with","Sin3a (interacts with) Dnajc2","0.0261899858947041"
"22750","14.30334334","interacts with","Elmsan1 (interacts with) Hnrnph1","ENSMUSG00000042507","false","interacts with","Elmsan1 (interacts with) Hnrnph1","0.0324379462316494"
"22756","10.48502012","interacts with","Cenpf (interacts with) Wnt6","ENSMUSG00000026605","false","interacts with","Cenpf (interacts with) Wnt6","0.0323998929108925"
"24805","38.33215459","interacts with","Dnajc2 (interacts with) Nfxl1","ENSMUSG00000029014","false","interacts with","Dnajc2 (interacts with) Nfxl1","0.0261807644440846"
"26853","25.94573953","interacts with","Rhox4e (interacts with) Lin28a","ENSMUSG00000071770","false","interacts with","Rhox4e (interacts with) Lin28a","0.0219578466988679"
"22757","10.52288431","interacts with","Msx2 (interacts with) Cxadr","ENSMUSG00000021469","false","interacts with","Msx2 (interacts with) Cxadr","0.032399652775093"
"20711","8.14969824","interacts with","Dvl3 (interacts with) Bcl9l","ENSMUSG00000003233","false","interacts with","Dvl3 (interacts with) Bcl9l","0.0488647714306561"
"26857","16.61675202","interacts with","Phf19 (interacts with) Ube4a","ENSMUSG00000026873","false","interacts with","Phf19 (interacts with) Ube4a","0.0219531896147514"
"22761","19.91779882","interacts with","Ncl (interacts with) Rab1a","ENSMUSG00000026234","false","interacts with","Ncl (interacts with) Rab1a","0.032386373281061"
"24810","12.62759876","interacts with","Cenpf (interacts with) Ccnd3","ENSMUSG00000026605","false","interacts with","Cenpf (interacts with) Ccnd3","0.026176608172206"
"22764","11.86278937","interacts with","Cenpf (interacts with) Naa25","ENSMUSG00000026605","false","interacts with","Cenpf (interacts with) Naa25","0.0323687137476116"
"24812","14.28646844","interacts with","Sin3a (interacts with) Mdn1","ENSMUSG00000042557","false","interacts with","Sin3a (interacts with) Mdn1","0.0261718321573671"
"24814","13.35141057","interacts with","Elmsan1 (interacts with) Ube4a","ENSMUSG00000042507","false","interacts with","Elmsan1 (interacts with) Ube4a","0.0261687882362077"
"22768","10.56729811","interacts with","Dnajc2 (interacts with) Stard4","ENSMUSG00000029014","false","interacts with","Dnajc2 (interacts with) Stard4","0.0323449255321348"
"24816","14.45073795","interacts with","Nfxl1 (interacts with) Ap1m2","ENSMUSG00000072889","false","interacts with","Nfxl1 (interacts with) Ap1m2","0.0261682617913471"
"26865","13.01646059","interacts with","Arl2bp (interacts with) Ccnd3","ENSMUSG00000031776","false","interacts with","Arl2bp (interacts with) Ccnd3","0.0219326552538762"
"20723","41.9771575","interacts with","Hnrnpc (interacts with) Ldha","ENSMUSG00000060373","false","interacts with","Hnrnpc (interacts with) Ldha","0.0486302918290174"
"24820","51.31255229","interacts with","Cenpf (interacts with) Prdx1","ENSMUSG00000026605","false","interacts with","Cenpf (interacts with) Prdx1","0.0261583529254345"
"24825","13.88367408","interacts with","Chek1 (interacts with) Ube4a","ENSMUSG00000032113","false","interacts with","Chek1 (interacts with) Ube4a","0.0261375045674332"
"20730","6.06371996","interacts with","Ncl (interacts with) Bcl9l","ENSMUSG00000026234","false","interacts with","Ncl (interacts with) Bcl9l","0.0485204540952774"
"20732","19.20073052","interacts with","Dvl3 (interacts with) Ldha","ENSMUSG00000003233","false","interacts with","Dvl3 (interacts with) Ldha","0.0484903412037182"
"24831","19.40582197","interacts with","Vgll1 (interacts with) Ap1m2","ENSMUSG00000031131","false","interacts with","Vgll1 (interacts with) Ap1m2","0.0261268900926952"
"22789","49.68891183","interacts with","Arl2bp (interacts with) Hnrnpk","ENSMUSG00000031776","false","interacts with","Arl2bp (interacts with) Hnrnpk","0.0322777410411732"
"22795","9.73668246","interacts with","Bcl9l (interacts with) Naa25","ENSMUSG00000063382","false","interacts with","Bcl9l (interacts with) Naa25","0.0322604451927758"
"22797","14.32689276","interacts with","Dvl3 (interacts with) Wars","ENSMUSG00000003233","false","interacts with","Dvl3 (interacts with) Wars","0.0322600340408133"
"24846","21.24122372","interacts with","Elmsan1 (interacts with) Rnf8","ENSMUSG00000042507","false","interacts with","Elmsan1 (interacts with) Rnf8","0.0260915473631086"
"26896","35.53270076","interacts with","Vgll1 (interacts with) Amt","ENSMUSG00000031131","false","interacts with","Vgll1 (interacts with) Amt","0.0218892954276168"
"26901","16.15126409","interacts with","Sin3a (interacts with) Amt","ENSMUSG00000042557","false","interacts with","Sin3a (interacts with) Amt","0.0218846714414864"
"24854","12.07792419","interacts with","Anxa4 (interacts with) Men1","ENSMUSG00000029994","false","interacts with","Anxa4 (interacts with) Men1","0.0260618312983273"
"26905","42.09631996","interacts with","Dnmt1 (interacts with) Golga4","ENSMUSG00000004099","false","interacts with","Dnmt1 (interacts with) Golga4","0.0218788461734599"
"20774","12.45276085","interacts with","Arl2bp (interacts with) Naa25","ENSMUSG00000031776","false","interacts with","Arl2bp (interacts with) Naa25","0.0478994280572691"
"26918","32.56600346","interacts with","Elmsan1 (interacts with) Scd1","ENSMUSG00000042507","false","interacts with","Elmsan1 (interacts with) Scd1","0.0218582650721979"
"26922","50.01856606","interacts with","Dnajc2 (interacts with) Fmr1","ENSMUSG00000029014","false","interacts with","Dnajc2 (interacts with) Fmr1","0.0218515566420422"
"24874","8.09042902","interacts with","Hnrnpk (interacts with) Ube4a","ENSMUSG00000021546","false","interacts with","Hnrnpk (interacts with) Ube4a","0.0260242190251138"
"24875","38.77702312","interacts with","Ncl (interacts with) Myef2","ENSMUSG00000026234","false","interacts with","Ncl (interacts with) Myef2","0.0260231788159914"
"26924","73.57630447","interacts with","Elmsan1 (interacts with) Map7","ENSMUSG00000042507","false","interacts with","Elmsan1 (interacts with) Map7","0.0218468430539968"
"22830","11.33628657","interacts with","Lin28a (interacts with) Stard4","ENSMUSG00000050966","false","interacts with","Lin28a (interacts with) Stard4","0.0321242983177875"
"20782","19.91779882","interacts with","Ncl (interacts with) Rab4a","ENSMUSG00000026234","false","interacts with","Ncl (interacts with) Rab4a","0.0477901755070211"
"26936","89.55258206","interacts with","Phf19 (interacts with) Nup155","ENSMUSG00000026873","false","interacts with","Phf19 (interacts with) Nup155","0.0218317897344079"
"22841","17.83151824","interacts with","Arl2bp (interacts with) Bcl9l","ENSMUSG00000031776","false","interacts with","Arl2bp (interacts with) Bcl9l","0.0320754325561144"
"24891","12.6711271","interacts with","Ncl (interacts with) Cmtm4","ENSMUSG00000026234","false","interacts with","Ncl (interacts with) Cmtm4","0.0259949588022088"
"26941","36.66127687","interacts with","Cenpf (interacts with) Smim10l2a","ENSMUSG00000026605","false","interacts with","Cenpf (interacts with) Smim10l2a","0.0218231197453983"
"22845","15.55209258","interacts with","Vgll1 (interacts with) Tuba4a","ENSMUSG00000031131","false","interacts with","Vgll1 (interacts with) Tuba4a","0.0320652024768295"
"26943","9.40873093","interacts with","Bcl9l (interacts with) Gm4737","ENSMUSG00000063382","false","interacts with","Bcl9l (interacts with) Gm4737","0.0218216604481607"
"22850","20.9079083","interacts with","Jade1 (interacts with) Msx2","ENSMUSG00000025764","false","interacts with","Jade1 (interacts with) Msx2","0.0320544066122749"
"24901","37.42144914","interacts with","Phf19 (interacts with) Prdx1","ENSMUSG00000026873","false","interacts with","Phf19 (interacts with) Prdx1","0.0259733826938796"
"26949","13.40860043","interacts with","Rnf8 (interacts with) Socs6","ENSMUSG00000090083","false","interacts with","Rnf8 (interacts with) Socs6","0.021812247872975"
"26950","22.60858108","interacts with","Ncl (interacts with) Epb41l4b","ENSMUSG00000026234","false","interacts with","Ncl (interacts with) Epb41l4b","0.0218121029026383"
"22859","13.3857903","interacts with","Chek1 (interacts with) Tuba4a","ENSMUSG00000032113","false","interacts with","Chek1 (interacts with) Tuba4a","0.0319982147353937"
"26955","33.04582514","interacts with","Myef2 (interacts with) Socs6","ENSMUSG00000027201","false","interacts with","Myef2 (interacts with) Socs6","0.0218082363958649"
"24909","6.84881589","interacts with","Hnrnpc (interacts with) Wnt6","ENSMUSG00000060373","false","interacts with","Hnrnpc (interacts with) Wnt6","0.0259581595718771"
"20814","41.9771575","interacts with","Hnrnpc (interacts with) Gstcd","ENSMUSG00000060373","false","interacts with","Hnrnpc (interacts with) Gstcd","0.0472736793571963"
"22864","11.4057563","interacts with","Arl2bp (interacts with) Aunip","ENSMUSG00000031776","false","interacts with","Arl2bp (interacts with) Aunip","0.0319766147967199"
"22865","16.34601232","interacts with","Elmsan1 (interacts with) Mpp6","ENSMUSG00000042507","false","interacts with","Elmsan1 (interacts with) Mpp6","0.0319759021480572"
"24913","16.12088023","interacts with","Nfxl1 (interacts with) Agrn","ENSMUSG00000072889","false","interacts with","Nfxl1 (interacts with) Agrn","0.0259456988111418"
"26962","15.77447454","interacts with","Chek1 (interacts with) Pwp2","ENSMUSG00000032113","false","interacts with","Chek1 (interacts with) Pwp2","0.021798759426121"
"24922","36.97747175","interacts with","Dnmt1 (interacts with) Dyrk3","ENSMUSG00000004099","false","interacts with","Dnmt1 (interacts with) Dyrk3","0.0259252389629191"
"22878","17.51516365","interacts with","Phf19 (interacts with) Tubb2b","ENSMUSG00000026873","false","interacts with","Phf19 (interacts with) Tubb2b","0.0319275876520685"
"22880","9.5583857","interacts with","Ncl (interacts with) Ube4a","ENSMUSG00000026234","false","interacts with","Ncl (interacts with) Ube4a","0.0319208751844695"
"20833","42.5771575","interacts with","Erf (interacts with) Slc25a28","ENSMUSG00000040857","false","interacts with","Erf (interacts with) Slc25a28","0.0471168226515734"
"26978","20.76907633","interacts with","Phf19 (interacts with) Cenpf","ENSMUSG00000026873","false","interacts with","Phf19 (interacts with) Cenpf","0.0217664429344737"
"24930","38.38487395","interacts with","Nfxl1 (interacts with) Scd1","ENSMUSG00000072889","false","interacts with","Nfxl1 (interacts with) Scd1","0.0259050996399133"
"22885","35.34633567","interacts with","Sin3a (interacts with) Msx2","ENSMUSG00000042557","false","interacts with","Sin3a (interacts with) Msx2","0.0319037352598133"
"22890","41.9771575","interacts with","Hnrnpc (interacts with) Rab4a","ENSMUSG00000060373","false","interacts with","Hnrnpc (interacts with) Rab4a","0.0318792384387196"
"22894","16.82016884","interacts with","Rhox4e (interacts with) Gart","ENSMUSG00000071770","false","interacts with","Rhox4e (interacts with) Gart","0.0318735428293332"
"24945","12.31819467","interacts with","Ncl (interacts with) Tubb2b","ENSMUSG00000026234","false","interacts with","Ncl (interacts with) Tubb2b","0.0258782785992336"
