"SUID","EdgeBetweenness","interaction","name","regulatoryGene","selected","shared interaction","shared name","weight"
"20678","267.49705362","interacts with","Gatad1 (interacts with) Rbmx","ENSMUSG00000007415","false","interacts with","Gatad1 (interacts with) Rbmx","0.0494054625559739"
"20679","43.04010566","interacts with","Fbxw11 (interacts with) Tns3","ENSMUSG00000020271","false","interacts with","Fbxw11 (interacts with) Tns3","0.0493863188057015"
"20680","44.36478151","interacts with","Rhox4b (interacts with) Rnf187","ENSMUSG00000071771","false","interacts with","Rhox4b (interacts with) Rnf187","0.0493663619891715"
"20681","60.73074186","interacts with","Anp32e (interacts with) Acly","ENSMUSG00000015749","false","interacts with","Anp32e (interacts with) Acly","0.0493573623633731"
"24778","93.6334351","interacts with","Fbxw11 (interacts with) Ajuba","ENSMUSG00000020271","false","interacts with","Fbxw11 (interacts with) Ajuba","0.0262524700554146"
"20682","66.97133858","interacts with","Zfp687 (interacts with) Atp6v1a","ENSMUSG00000019338","false","interacts with","Zfp687 (interacts with) Atp6v1a","0.0493554152189451"
"20683","149.03172704","interacts with","Ajuba (interacts with) Nedd4","ENSMUSG00000022178","false","interacts with","Ajuba (interacts with) Nedd4","0.049353854454993"
"20684","64.94133525","interacts with","Brd1 (interacts with) Sdha","ENSMUSG00000022387","false","interacts with","Brd1 (interacts with) Sdha","0.049341033244222"
"20685","71.97313359","interacts with","Arnt (interacts with) Acat2","ENSMUSG00000015522","false","interacts with","Arnt (interacts with) Acat2","0.0492903557568901"
"20691","41.54364412","interacts with","Pcbd1 (interacts with) Sdha","ENSMUSG00000020098","false","interacts with","Pcbd1 (interacts with) Sdha","0.0492062652930737"
"20692","56.54214611","interacts with","Creb3l1 (interacts with) Sdha","ENSMUSG00000027230","false","interacts with","Creb3l1 (interacts with) Sdha","0.0491836723477304"
"20693","46.58348223","interacts with","Aebp2 (interacts with) Atp6v1a","ENSMUSG00000030232","false","interacts with","Aebp2 (interacts with) Atp6v1a","0.0491626716018682"
"20694","44.93210547","interacts with","Zfp131 (interacts with) Uspl1","ENSMUSG00000094870","false","interacts with","Zfp131 (interacts with) Uspl1","0.0491617129855756"
"20695","41.17788061","interacts with","Nfe2l1 (interacts with) Vps26a","ENSMUSG00000038615","false","interacts with","Nfe2l1 (interacts with) Vps26a","0.0491054037730348"
"20696","124.88696968","interacts with","Pcbd1 (interacts with) Acat2","ENSMUSG00000020098","false","interacts with","Pcbd1 (interacts with) Acat2","0.049098652411168"
"20698","66.97133858","interacts with","Zfp687 (interacts with) Racgap1","ENSMUSG00000019338","false","interacts with","Zfp687 (interacts with) Racgap1","0.0490678475339668"
"20699","49.70181347","interacts with","Zfp207 (interacts with) Racgap1","ENSMUSG00000017421","false","interacts with","Zfp207 (interacts with) Racgap1","0.0490663668304084"
"20701","32.42606175","interacts with","Chd8 (interacts with) Lamc1","ENSMUSG00000053754","false","interacts with","Chd8 (interacts with) Lamc1","0.0490491751476713"
"20703","16.66567431","interacts with","Kmt5b (interacts with) Rgl2","ENSMUSG00000045098","false","interacts with","Kmt5b (interacts with) Rgl2","0.0489698805566429"
"20704","32.62356313","interacts with","Zfp131 (interacts with) Ola1","ENSMUSG00000094870","false","interacts with","Zfp131 (interacts with) Ola1","0.048950635375984"
"20705","44.36478151","interacts with","Rhox4b (interacts with) Surf4","ENSMUSG00000071771","false","interacts with","Rhox4b (interacts with) Surf4","0.048946154322865"
"24802","96.02372302","interacts with","Sall4 (interacts with) Rhox4b","ENSMUSG00000027547","false","interacts with","Sall4 (interacts with) Rhox4b","0.0261858769628251"
"20706","28.48543003","interacts with","Aebp2 (interacts with) Wnk1","ENSMUSG00000030232","false","interacts with","Aebp2 (interacts with) Wnk1","0.0489447391603882"
"20707","46.58348223","interacts with","Aebp2 (interacts with) Nabp1","ENSMUSG00000030232","false","interacts with","Aebp2 (interacts with) Nabp1","0.0489067590412453"
"20708","121.1901649","interacts with","Creb3l1 (interacts with) Ahnak","ENSMUSG00000027230","false","interacts with","Creb3l1 (interacts with) Ahnak","0.0488987128673109"
"20710","285.21110767","interacts with","Rbmx (interacts with) Dicer1","ENSMUSG00000031134","false","interacts with","Rbmx (interacts with) Dicer1","0.0488779974490502"
"20714","47.63177415","interacts with","Tead1 (interacts with) Rsrp1","ENSMUSG00000055320","false","interacts with","Tead1 (interacts with) Rsrp1","0.0488075139362814"
"20717","476.0","interacts with","Rbmx (interacts with) Parp1","ENSMUSG00000031134","false","interacts with","Rbmx (interacts with) Parp1","0.0487489808204964"
"20719","76.16717587","interacts with","Creb3l1 (interacts with) Uspl1","ENSMUSG00000027230","false","interacts with","Creb3l1 (interacts with) Uspl1","0.0487226862914843"
"20720","45.20934195","interacts with","Hmga2 (interacts with) Reep6","ENSMUSG00000056758","false","interacts with","Hmga2 (interacts with) Reep6","0.0487145013589372"
"20721","40.11982401","interacts with","Rhox4b (interacts with) Larp4","ENSMUSG00000071771","false","interacts with","Rhox4b (interacts with) Larp4","0.0486626954510191"
"20722","61.71396105","interacts with","Brd1 (interacts with) Actr3","ENSMUSG00000022387","false","interacts with","Brd1 (interacts with) Actr3","0.0486419883897675"
"20725","46.37705723","interacts with","Nsd1 (interacts with) Rnf187","ENSMUSG00000021488","false","interacts with","Nsd1 (interacts with) Rnf187","0.0485578049097768"
"20728","139.46123325","interacts with","Rbmx (interacts with) Slc9a3r1","ENSMUSG00000031134","false","interacts with","Rbmx (interacts with) Slc9a3r1","0.0485446495128018"
"20731","49.70181347","interacts with","Zfp207 (interacts with) Ppp4r2","ENSMUSG00000017421","false","interacts with","Zfp207 (interacts with) Ppp4r2","0.048512375657778"
"24827","154.2190362","interacts with","Samd4b (interacts with) Fbxw11","ENSMUSG00000109336","false","interacts with","Samd4b (interacts with) Fbxw11","0.0261335582865827"
"20737","37.59471251","interacts with","Ssbp3 (interacts with) Pmvk","ENSMUSG00000061887","false","interacts with","Ssbp3 (interacts with) Pmvk","0.0484347059290079"
"20740","156.47750849","interacts with","Pawr (interacts with) Tcf7l1","ENSMUSG00000035873","false","interacts with","Pawr (interacts with) Tcf7l1","0.0483984797194975"
"20743","71.21636948","interacts with","Twist1 (interacts with) Dhx32","ENSMUSG00000035799","false","interacts with","Twist1 (interacts with) Dhx32","0.0483658537537466"
"20744","167.01973852","interacts with","Anp32e (interacts with) Tcf7l1","ENSMUSG00000015749","false","interacts with","Anp32e (interacts with) Tcf7l1","0.0483553968546849"
"20746","97.5597594","interacts with","Pawr (interacts with) Lpgat1","ENSMUSG00000035873","false","interacts with","Pawr (interacts with) Lpgat1","0.048331009413865"
"20747","36.57011054","interacts with","Nsd1 (interacts with) Ect2","ENSMUSG00000021488","false","interacts with","Nsd1 (interacts with) Ect2","0.0483084107511576"
"20749","36.28549621","interacts with","Nfe2l1 (interacts with) Pmvk","ENSMUSG00000038615","false","interacts with","Nfe2l1 (interacts with) Pmvk","0.0482573790584013"
"20752","228.99319216","interacts with","Son (interacts with) Pttg1ip","ENSMUSG00000022961","false","interacts with","Son (interacts with) Pttg1ip","0.0482404244745216"
"20753","53.86866718","interacts with","Creb3l1 (interacts with) Fam207a","ENSMUSG00000027230","false","interacts with","Creb3l1 (interacts with) Fam207a","0.0482278259179234"
"20754","60.21405073","interacts with","Mtf1 (interacts with) Tead1","ENSMUSG00000028890","false","interacts with","Mtf1 (interacts with) Tead1","0.0481722973258204"
"20755","21.12018188","interacts with","Tcf7l1 (interacts with) Wdr43","ENSMUSG00000055799","false","interacts with","Tcf7l1 (interacts with) Wdr43","0.048145137008538"
"20758","27.4133943","interacts with","Anp32e (interacts with) Prom2","ENSMUSG00000015749","false","interacts with","Anp32e (interacts with) Prom2","0.0480831586620025"
"20759","46.58348223","interacts with","Aebp2 (interacts with) Nsun2","ENSMUSG00000030232","false","interacts with","Aebp2 (interacts with) Nsun2","0.0480590356424178"
"20760","57.8309153","interacts with","Tbx4 (interacts with) Apcdd1","ENSMUSG00000000094","false","interacts with","Tbx4 (interacts with) Apcdd1","0.0480580974474171"
"24856","103.78381011","interacts with","Pawr (interacts with) Capn1","ENSMUSG00000035873","false","interacts with","Pawr (interacts with) Capn1","0.0260582902470307"
"20761","79.90168464","interacts with","Nsd1 (interacts with) Ssbp3","ENSMUSG00000021488","false","interacts with","Nsd1 (interacts with) Ssbp3","0.0480444195396303"
"24857","516.7679281","interacts with","Rbmx (interacts with) Son","ENSMUSG00000031134","false","interacts with","Rbmx (interacts with) Son","0.0260580266669877"
"24858","133.07731177","interacts with","Strn3 (interacts with) Qrich1","ENSMUSG00000020954","false","interacts with","Strn3 (interacts with) Qrich1","0.0260580068206055"
