regulatoryGene	targetGene	weight	extRegulatoryGene	extTargetGene
ENSMUSG00000078496	ENSMUSG00000041645	0.0408380214162675	Zfp982	Ddx24
ENSMUSG00000063382	ENSMUSG00000063229	0.0407902637233226	Bcl9l	Ldha
ENSMUSG00000003868	ENSMUSG00000026209	0.0407895540237856	Ruvbl2	Dnpep
ENSMUSG00000033075	ENSMUSG00000039976	0.0407862544351807	Senp1	Tbc1d16
ENSMUSG00000024563	ENSMUSG00000066043	0.0407844147741029	Smad2	Phactr4
ENSMUSG00000055799	ENSMUSG00000068699	0.0407764389828723	Tcf7l1	Flnc
ENSMUSG00000040524	ENSMUSG00000041891	0.0407563152561623	Zfp609	Lman1
ENSMUSG00000031422	ENSMUSG00000022961	0.0407495595946496	Morf4l2	Son
ENSMUSG00000003119	ENSMUSG00000006390	0.0407335173317612	Cdk12	Elovl1
ENSMUSG00000027478	ENSMUSG00000015217	0.0407316346828933	Dnmt3b	Hmgb3
ENSMUSG00000021546	ENSMUSG00000022295	0.040730624414951	Hnrnpk	Atp6v1c1
ENSMUSG00000027206	ENSMUSG00000052144	0.0407301114020447	Cops2	Ppp4r2
ENSMUSG00000031161	ENSMUSG00000020964	0.0407283457297151	Hdac6	Sel1l
ENSMUSG00000033075	ENSMUSG00000055799	0.0407189034964127	Senp1	Tcf7l1
ENSMUSG00000000094	ENSMUSG00000027699	0.0407130929197696	Tbx4	Ect2
ENSMUSG00000029994	ENSMUSG00000010760	0.0407037270636909	Anxa4	Phlda2
ENSMUSG00000029994	ENSMUSG00000042557	0.0407034742967482	Anxa4	Sin3a
ENSMUSG00000027715	ENSMUSG00000032547	0.0407030884806462	Ccna2	Ryk
ENSMUSG00000040857	ENSMUSG00000048087	0.0406842308326473	Erf	Gm4737
ENSMUSG00000022178	ENSMUSG00000027376	0.0406829600538322	Ajuba	Prom2
ENSMUSG00000028890	ENSMUSG00000026107	0.0406475194134192	Mtf1	Nabp1
ENSMUSG00000055799	ENSMUSG00000032803	0.040633983974114	Tcf7l1	Cdv3
ENSMUSG00000017421	ENSMUSG00000026107	0.0406221664255474	Zfp207	Nabp1
ENSMUSG00000030619	ENSMUSG00000027787	0.0406046813182122	Eed	Nmd3
ENSMUSG00000061887	ENSMUSG00000028809	0.0405764780700018	Ssbp3	Srrm1
ENSMUSG00000015522	ENSMUSG00000027952	0.0405730116527661	Arnt	Pmvk
ENSMUSG00000021469	ENSMUSG00000067889	0.0405446015130866	Msx2	Sptbn2
ENSMUSG00000057406	ENSMUSG00000027810	0.0405252593855582	Nsd2	Eif2a
ENSMUSG00000017421	ENSMUSG00000068699	0.0405185019358714	Zfp207	Flnc
ENSMUSG00000061887	ENSMUSG00000027108	0.0405112522009933	Ssbp3	Ola1
ENSMUSG00000020923	ENSMUSG00000024213	0.0405047630999877	Ubtf	Nudt3
ENSMUSG00000029687	ENSMUSG00000053398	0.0404975973360524	Ezh2	Phgdh
ENSMUSG00000061887	ENSMUSG00000020496	0.0404940521772828	Ssbp3	Rnf187
ENSMUSG00000030232	ENSMUSG00000038848	0.040491697752976	Aebp2	Ythdf1
ENSMUSG00000078496	ENSMUSG00000040808	0.0404863801176082	Zfp982	S100g
ENSMUSG00000109336	ENSMUSG00000027108	0.0404713682049385	Samd4b	Ola1
ENSMUSG00000022387	ENSMUSG00000020496	0.040451208546959	Brd1	Rnf187
ENSMUSG00000022387	ENSMUSG00000030232	0.0404500727684455	Brd1	Aebp2
ENSMUSG00000037608	ENSMUSG00000068699	0.040415818864995	Bclaf1	Flnc
ENSMUSG00000035873	ENSMUSG00000023015	0.0404156204959362	Pawr	Racgap1
ENSMUSG00000036940	ENSMUSG00000028809	0.0404069690465573	Kdm1a	Srrm1
ENSMUSG00000003233	ENSMUSG00000060373	0.0404054467679656	Dvl3	Hnrnpc
ENSMUSG00000071770	ENSMUSG00000028018	0.0403972247296618	Rhox4e	Gstcd
ENSMUSG00000019338	ENSMUSG00000036940	0.0403762215505477	Zfp687	Kdm1a
ENSMUSG00000035873	ENSMUSG00000027510	0.0403708282389153	Pawr	Rbm38
ENSMUSG00000040857	ENSMUSG00000042719	0.0403680513462851	Erf	Naa25
ENSMUSG00000024563	ENSMUSG00000052593	0.0403655452559923	Smad2	Adam17
ENSMUSG00000063382	ENSMUSG00000028018	0.0403364988008189	Bcl9l	Gstcd
ENSMUSG00000042750	ENSMUSG00000028136	0.0403101875301652	Bex2	Snx27
ENSMUSG00000027206	ENSMUSG00000020594	0.0403071892128799	Cops2	Pum2
ENSMUSG00000033075	ENSMUSG00000032547	0.0403043245486147	Senp1	Ryk
ENSMUSG00000003119	ENSMUSG00000040414	0.0402908641378493	Cdk12	Slc25a28
ENSMUSG00000063382	ENSMUSG00000026202	0.040288632245717	Bcl9l	Tuba4a
ENSMUSG00000027230	ENSMUSG00000028136	0.0402847668424222	Creb3l1	Snx27
ENSMUSG00000053754	ENSMUSG00000020496	0.0402816192267857	Chd8	Rnf187
ENSMUSG00000041215	ENSMUSG00000029174	0.0402589078802198	Yeats2	Tbc1d1
ENSMUSG00000068823	ENSMUSG00000016528	0.0402569830509185	Csde1	Mapkapk2
ENSMUSG00000045098	ENSMUSG00000032216	0.0402299728917442	Kmt5b	Nedd4
ENSMUSG00000036940	ENSMUSG00000020078	0.040223373881311	Kdm1a	Vps26a
ENSMUSG00000033222	ENSMUSG00000003868	0.0402072831243027	Ttf2	Ruvbl2
ENSMUSG00000055799	ENSMUSG00000041354	0.0401835758728098	Tcf7l1	Rgl2
ENSMUSG00000063382	ENSMUSG00000071770	0.0401815716220905	Bcl9l	Rhox4e
ENSMUSG00000003119	ENSMUSG00000071770	0.0401815259283854	Cdk12	Rhox4e
ENSMUSG00000068823	ENSMUSG00000026209	0.0401766703028665	Csde1	Dnpep
ENSMUSG00000027067	ENSMUSG00000047844	0.0401679484546319	Ssrp1	Bex4
ENSMUSG00000071770	ENSMUSG00000063382	0.0401595005366209	Rhox4e	Bcl9l
ENSMUSG00000020538	ENSMUSG00000030688	0.040135255498468	Srebf1	Stard10
ENSMUSG00000017421	ENSMUSG00000055371	0.0401147252683237	Zfp207	Stam2
ENSMUSG00000037149	ENSMUSG00000016664	0.0401045374875271	Ddx1	Pacsin2
ENSMUSG00000027751	ENSMUSG00000039458	0.0400873426064746	Supt20	Mtmr12
ENSMUSG00000027206	ENSMUSG00000078496	0.0400842127015388	Cops2	Zfp982
ENSMUSG00000027067	ENSMUSG00000019437	0.0400691955673516	Ssrp1	Tlcd1
ENSMUSG00000026234	ENSMUSG00000028760	0.0400678447329514	Ncl	Eif4g3
ENSMUSG00000015217	ENSMUSG00000029467	0.0400534467739591	Hmgb3	Atp2a2
ENSMUSG00000071771	ENSMUSG00000001642	0.0400426112796816	Rhox4b	Akr1b3
ENSMUSG00000053754	ENSMUSG00000027699	0.0400410302566724	Chd8	Ect2
ENSMUSG00000041215	ENSMUSG00000066735	0.0400342447292366	Yeats2	Vkorc1l1
ENSMUSG00000031314	ENSMUSG00000036940	0.0400254553839459	Taf1	Kdm1a
ENSMUSG00000015749	ENSMUSG00000017781	0.0400223949775813	Anp32e	Pitpna
ENSMUSG00000028890	ENSMUSG00000017607	0.0400076469343133	Mtf1	Tns4
ENSMUSG00000015217	ENSMUSG00000025234	0.0400035473945719	Hmgb3	Arih1
ENSMUSG00000057113	ENSMUSG00000027018	0.03997988097439	Npm1	Hat1
ENSMUSG00000015217	ENSMUSG00000017288	0.0399759660030467	Hmgb3	Vps53
ENSMUSG00000000094	ENSMUSG00000070473	0.0399667556454283	Tbx4	Cldn3
ENSMUSG00000038615	ENSMUSG00000027699	0.0399478012198765	Nfe2l1	Ect2
ENSMUSG00000020923	ENSMUSG00000053398	0.0399388062437319	Ubtf	Phgdh
ENSMUSG00000037149	ENSMUSG00000041133	0.0399310882348947	Ddx1	Smc1a
ENSMUSG00000032745	ENSMUSG00000025858	0.0399298687319161	Gpbp1	Get4
ENSMUSG00000020271	ENSMUSG00000021244	0.0399238009519296	Fbxw11	Ylpm1
ENSMUSG00000037149	ENSMUSG00000029146	0.039922584449739	Ddx1	Snx17
ENSMUSG00000013787	ENSMUSG00000015165	0.039916196562196	Ehmt2	Hnrnpl
ENSMUSG00000021810	ENSMUSG00000003868	0.0399076470465916	Ecd	Ruvbl2
ENSMUSG00000038482	ENSMUSG00000042211	0.0398806227395128	Tfdp1	Fbxo38
ENSMUSG00000015217	ENSMUSG00000020954	0.0398703211775336	Hmgb3	Strn3
ENSMUSG00000090083	ENSMUSG00000109336	0.0398685984878443	Rnf8	Samd4b
ENSMUSG00000009575	ENSMUSG00000035212	0.0398541371919046	Cbx5	Leprot
ENSMUSG00000021810	ENSMUSG00000032531	0.0398479584540788	Ecd	Amotl2
ENSMUSG00000045098	ENSMUSG00000078496	0.0398451469063628	Kmt5b	Zfp982
ENSMUSG00000022387	ENSMUSG00000020422	0.0398243990277026	Brd1	Tns3
ENSMUSG00000045098	ENSMUSG00000027376	0.0398195785114559	Kmt5b	Prom2
ENSMUSG00000024563	ENSMUSG00000016528	0.0397981641675441	Smad2	Mapkapk2
ENSMUSG00000055320	ENSMUSG00000039976	0.0397861834009698	Tead1	Tbc1d16
ENSMUSG00000008976	ENSMUSG00000022433	0.0397857607528286	Gabpa	Csnk1e
ENSMUSG00000037013	ENSMUSG00000008604	0.039767775845679	Ss18	Ubqln4
ENSMUSG00000015217	ENSMUSG00000041870	0.0397660810460119	Hmgb3	Ankrd13a
ENSMUSG00000045098	ENSMUSG00000028896	0.0397543436651524	Kmt5b	Rcc1
ENSMUSG00000041215	ENSMUSG00000069539	0.0397487126856145	Yeats2	Scyl2
ENSMUSG00000057406	ENSMUSG00000053838	0.0397268443815471	Nsd2	Nudcd3
ENSMUSG00000003119	ENSMUSG00000032547	0.0397159791961705	Cdk12	Ryk
ENSMUSG00000055320	ENSMUSG00000030872	0.0397079046585885	Tead1	Gga2
ENSMUSG00000024563	ENSMUSG00000000378	0.0397070165372752	Smad2	Ccm2
ENSMUSG00000031422	ENSMUSG00000026478	0.0397070120631478	Morf4l2	Lamc1
ENSMUSG00000037608	ENSMUSG00000040808	0.0397025209006847	Bclaf1	S100g
ENSMUSG00000008976	ENSMUSG00000021427	0.0396754601460465	Gabpa	Ssr1
ENSMUSG00000027715	ENSMUSG00000032018	0.0396574614907492	Ccna2	Sc5d
ENSMUSG00000020954	ENSMUSG00000070473	0.0396032476846591	Strn3	Cldn3
ENSMUSG00000066900	ENSMUSG00000048120	0.0395960948202678	Suds3	Entpd1
ENSMUSG00000028890	ENSMUSG00000019261	0.0395960588105766	Mtf1	Map1s
ENSMUSG00000039068	ENSMUSG00000078496	0.0395865193627715	Zzz3	Zfp982
ENSMUSG00000045098	ENSMUSG00000040808	0.0395848598832962	Kmt5b	S100g
ENSMUSG00000035873	ENSMUSG00000037606	0.0395731064090854	Pawr	Osbpl5
ENSMUSG00000030232	ENSMUSG00000055320	0.0395727026262902	Aebp2	Tead1
ENSMUSG00000035133	ENSMUSG00000020078	0.0395408702561102	Arhgap5	Vps26a
ENSMUSG00000037608	ENSMUSG00000028010	0.0395276281136259	Bclaf1	Gar1
ENSMUSG00000031776	ENSMUSG00000028018	0.0395108435808383	Arl2bp	Gstcd
ENSMUSG00000090083	ENSMUSG00000024098	0.0394982143278424	Rnf8	Twsg1
ENSMUSG00000026234	ENSMUSG00000010760	0.0394932351663151	Ncl	Phlda2
ENSMUSG00000022914	ENSMUSG00000009575	0.0394892934662831	Brwd1	Cbx5
ENSMUSG00000021488	ENSMUSG00000021577	0.039485445036918	Nsd1	Sdha
ENSMUSG00000009575	ENSMUSG00000071847	0.0394752406738222	Cbx5	Apcdd1
ENSMUSG00000024369	ENSMUSG00000035212	0.0394664763872994	Nelfe	Leprot
ENSMUSG00000027715	ENSMUSG00000063229	0.0394598343054335	Ccna2	Ldha
ENSMUSG00000026234	ENSMUSG00000071770	0.0394554205448692	Ncl	Rhox4e
ENSMUSG00000017421	ENSMUSG00000017607	0.0394511503712204	Zfp207	Tns4
ENSMUSG00000024563	ENSMUSG00000024213	0.0394428426330677	Smad2	Nudt3
ENSMUSG00000063273	ENSMUSG00000032531	0.0394421984808298	Naa15	Amotl2
ENSMUSG00000068823	ENSMUSG00000027810	0.0394401719554903	Csde1	Eif2a
ENSMUSG00000015217	ENSMUSG00000026377	0.0394260667614663	Hmgb3	Nifk
ENSMUSG00000035133	ENSMUSG00000038736	0.0394187124005406	Arhgap5	Nudcd1
ENSMUSG00000022914	ENSMUSG00000051579	0.0394142956314724	Brwd1	Tceal8
ENSMUSG00000015217	ENSMUSG00000014907	0.0394117076096218	Hmgb3	Naf1
ENSMUSG00000024563	ENSMUSG00000041891	0.0393971569455196	Smad2	Lman1
ENSMUSG00000003119	ENSMUSG00000020149	0.0393821614210352	Cdk12	Rab1a
ENSMUSG00000090083	ENSMUSG00000022865	0.0393754674526186	Rnf8	Cxadr
ENSMUSG00000027715	ENSMUSG00000026116	0.0393732452512166	Ccna2	Tmem131
ENSMUSG00000003868	ENSMUSG00000078496	0.0393732450694581	Ruvbl2	Zfp982
ENSMUSG00000030213	ENSMUSG00000021244	0.0393627839574573	Atf7ip	Ylpm1
ENSMUSG00000042207	ENSMUSG00000048120	0.0393605202471022	Kdm5b	Entpd1
ENSMUSG00000055320	ENSMUSG00000038848	0.0393311374798734	Tead1	Ythdf1
ENSMUSG00000003868	ENSMUSG00000063273	0.0393231654855083	Ruvbl2	Naa15
ENSMUSG00000019338	ENSMUSG00000030872	0.0392987938537586	Zfp687	Gga2
ENSMUSG00000015749	ENSMUSG00000068882	0.0392901669125685	Anp32e	Ssb
ENSMUSG00000027715	ENSMUSG00000028760	0.03928979310655	Ccna2	Eif4g3
ENSMUSG00000027547	ENSMUSG00000026116	0.0392879345473609	Sall4	Tmem131
ENSMUSG00000094870	ENSMUSG00000037266	0.0392874407634853	Zfp131	Rsrp1
ENSMUSG00000020538	ENSMUSG00000053801	0.0392784489081547	Srebf1	Grwd1
ENSMUSG00000027715	ENSMUSG00000109336	0.0392684912356776	Ccna2	Samd4b
ENSMUSG00000109336	ENSMUSG00000019261	0.0392615507408114	Samd4b	Map1s
ENSMUSG00000033075	ENSMUSG00000017421	0.0392582330687758	Senp1	Zfp207
ENSMUSG00000040524	ENSMUSG00000030980	0.0392580107629969	Zfp609	Knop1
ENSMUSG00000028890	ENSMUSG00000068699	0.0392376141907298	Mtf1	Flnc
ENSMUSG00000017421	ENSMUSG00000022178	0.0392375130877958	Zfp207	Ajuba
ENSMUSG00000020271	ENSMUSG00000026623	0.0392045556871737	Fbxw11	Lpgat1
ENSMUSG00000021488	ENSMUSG00000031749	0.0391811401656189	Nsd1	St3gal2
ENSMUSG00000039068	ENSMUSG00000027810	0.0391655574573899	Zzz3	Eif2a
ENSMUSG00000021488	ENSMUSG00000037266	0.0391652883773099	Nsd1	Rsrp1
ENSMUSG00000094870	ENSMUSG00000053801	0.0391615760548626	Zfp131	Grwd1
ENSMUSG00000003119	ENSMUSG00000032018	0.0391491622619134	Cdk12	Sc5d
ENSMUSG00000021810	ENSMUSG00000048120	0.0391319990387105	Ecd	Entpd1
ENSMUSG00000035799	ENSMUSG00000037461	0.0391243068765807	Twist1	Ints7
ENSMUSG00000019338	ENSMUSG00000035873	0.0391215731543805	Zfp687	Pawr
ENSMUSG00000015522	ENSMUSG00000037461	0.0390983025907559	Arnt	Ints7
ENSMUSG00000030213	ENSMUSG00000020422	0.0390981806833743	Atf7ip	Tns3
ENSMUSG00000033075	ENSMUSG00000109336	0.0390907437789762	Senp1	Samd4b
ENSMUSG00000015217	ENSMUSG00000029174	0.0390752129116628	Hmgb3	Tbc1d1
ENSMUSG00000042750	ENSMUSG00000038178	0.0390739879103734	Bex2	Slc43a2
ENSMUSG00000020954	ENSMUSG00000032547	0.0390721156368493	Strn3	Ryk
ENSMUSG00000037149	ENSMUSG00000041645	0.0390330216852329	Ddx1	Ddx24
ENSMUSG00000031776	ENSMUSG00000019478	0.0390146701066333	Arl2bp	Rab4a
ENSMUSG00000026605	ENSMUSG00000035621	0.0390129139716669	Cenpf	Midn
ENSMUSG00000090083	ENSMUSG00000048087	0.0389953326797818	Rnf8	Gm4737
ENSMUSG00000015749	ENSMUSG00000109336	0.0389926990821685	Anp32e	Samd4b
ENSMUSG00000026873	ENSMUSG00000060373	0.0389899309551426	Phf19	Hnrnpc
ENSMUSG00000037608	ENSMUSG00000027067	0.0389796399794864	Bclaf1	Ssrp1
ENSMUSG00000071771	ENSMUSG00000036112	0.0389757931261853	Rhox4b	Metap2
ENSMUSG00000068823	ENSMUSG00000008976	0.0389558539247897	Csde1	Gabpa
ENSMUSG00000004099	ENSMUSG00000007850	0.0389546515529984	Dnmt1	Hnrnph1
ENSMUSG00000033075	ENSMUSG00000058799	0.0389460737683699	Senp1	Nap1l1
ENSMUSG00000030213	ENSMUSG00000021756	0.0389425725878293	Atf7ip	Il6st
ENSMUSG00000026234	ENSMUSG00000033998	0.0389345969342311	Ncl	Kcnk1
ENSMUSG00000037608	ENSMUSG00000016664	0.0389199478813737	Bclaf1	Pacsin2
ENSMUSG00000020954	ENSMUSG00000078429	0.038898551912545	Strn3	Ctdsp2
ENSMUSG00000022914	ENSMUSG00000027952	0.03889269095689	Brwd1	Pmvk
ENSMUSG00000015217	ENSMUSG00000038736	0.0388865639187889	Hmgb3	Nudcd1
ENSMUSG00000025001	ENSMUSG00000024370	0.0388849443770986	Hells	Cdc23
ENSMUSG00000008976	ENSMUSG00000016528	0.0388823138777252	Gabpa	Mapkapk2
ENSMUSG00000033075	ENSMUSG00000027376	0.0388748517299473	Senp1	Prom2
ENSMUSG00000015217	ENSMUSG00000027531	0.0388740214832939	Hmgb3	Impa1
ENSMUSG00000037608	ENSMUSG00000023495	0.0388571766473531	Bclaf1	Pcbp4
ENSMUSG00000021810	ENSMUSG00000041645	0.038827096350316	Ecd	Ddx24
ENSMUSG00000003868	ENSMUSG00000066043	0.0387942396460966	Ruvbl2	Phactr4
ENSMUSG00000036940	ENSMUSG00000020538	0.0387891039321112	Kdm1a	Srebf1
ENSMUSG00000013787	ENSMUSG00000033998	0.0387740801610373	Ehmt2	Kcnk1
ENSMUSG00000028890	ENSMUSG00000078496	0.038771579904641	Mtf1	Zfp982
ENSMUSG00000055799	ENSMUSG00000027376	0.0387576028916808	Tcf7l1	Prom2
ENSMUSG00000007872	ENSMUSG00000044927	0.0387564409324955	Id3	H1fx
ENSMUSG00000031314	ENSMUSG00000031434	0.038754621763902	Taf1	Morc4
ENSMUSG00000040857	ENSMUSG00000019478	0.0387533340027041	Erf	Rab4a
ENSMUSG00000022387	ENSMUSG00000020098	0.0387453638060803	Brd1	Pcbd1
ENSMUSG00000060373	ENSMUSG00000038633	0.0387373024898393	Hnrnpc	Degs1
ENSMUSG00000045098	ENSMUSG00000068882	0.0387183640249177	Kmt5b	Ssb
ENSMUSG00000037608	ENSMUSG00000055320	0.0387116328553354	Bclaf1	Tead1
ENSMUSG00000050966	ENSMUSG00000021577	0.03870170725134	Lin28a	Sdha
ENSMUSG00000031134	ENSMUSG00000047749	0.0386989089917503	Rbmx	Zc3hav1l
ENSMUSG00000003233	ENSMUSG00000040857	0.0386964415450031	Dvl3	Erf
ENSMUSG00000025001	ENSMUSG00000059119	0.0386864493120728	Hells	Nap1l4
ENSMUSG00000030213	ENSMUSG00000029501	0.0386772073539952	Atf7ip	Ankle2
ENSMUSG00000036822	ENSMUSG00000041891	0.0386745990799718	Topors	Lman1
ENSMUSG00000019338	ENSMUSG00000038848	0.0386651918661174	Zfp687	Ythdf1
ENSMUSG00000037149	ENSMUSG00000027067	0.0386521869051995	Ddx1	Ssrp1
ENSMUSG00000022961	ENSMUSG00000027531	0.0386441985003511	Son	Impa1
ENSMUSG00000037608	ENSMUSG00000055799	0.0386306065017491	Bclaf1	Tcf7l1
ENSMUSG00000017421	ENSMUSG00000041645	0.0386041549295649	Zfp207	Ddx24
ENSMUSG00000036822	ENSMUSG00000028082	0.038597859295289	Topors	Sh3d19
ENSMUSG00000020271	ENSMUSG00000027376	0.0385889711463501	Fbxw11	Prom2
ENSMUSG00000030213	ENSMUSG00000069539	0.0385842367584199	Atf7ip	Scyl2
ENSMUSG00000031776	ENSMUSG00000033257	0.0385813323750389	Arl2bp	Ttll4
ENSMUSG00000028890	ENSMUSG00000026623	0.0385774250874712	Mtf1	Lpgat1
ENSMUSG00000072889	ENSMUSG00000040857	0.0385739409196203	Nfxl1	Erf
ENSMUSG00000050966	ENSMUSG00000035621	0.0385710625009826	Lin28a	Midn
ENSMUSG00000026646	ENSMUSG00000032397	0.0385685946941864	Suv39h2	Tipin
ENSMUSG00000033222	ENSMUSG00000033752	0.0385650757485191	Ttf2	Mnd1
ENSMUSG00000042750	ENSMUSG00000020849	0.0385632643365159	Bex2	Ywhae
ENSMUSG00000025332	ENSMUSG00000040728	0.0385615662134452	Kdm5c	Esrp1
ENSMUSG00000037608	ENSMUSG00000063273	0.0385605379693709	Bclaf1	Naa15
ENSMUSG00000055320	ENSMUSG00000021244	0.0385394103378096	Tead1	Ylpm1
ENSMUSG00000027067	ENSMUSG00000032531	0.0385364980046954	Ssrp1	Amotl2
ENSMUSG00000035799	ENSMUSG00000022961	0.0385253731499452	Twist1	Son
ENSMUSG00000109336	ENSMUSG00000039976	0.0385166283753759	Samd4b	Tbc1d16
ENSMUSG00000015217	ENSMUSG00000025060	0.0385023030470478	Hmgb3	Slk
ENSMUSG00000039068	ENSMUSG00000056851	0.0384980280886561	Zzz3	Pcbp2
ENSMUSG00000037608	ENSMUSG00000019261	0.0384879335600501	Bclaf1	Map1s
ENSMUSG00000027067	ENSMUSG00000024098	0.0384865016468614	Ssrp1	Twsg1
ENSMUSG00000045098	ENSMUSG00000022299	0.0384856655568007	Kmt5b	Slc25a32
ENSMUSG00000027201	ENSMUSG00000010760	0.0384819728463	Myef2	Phlda2
ENSMUSG00000027715	ENSMUSG00000021577	0.0384698655090551	Ccna2	Sdha
ENSMUSG00000037013	ENSMUSG00000022299	0.038463968304511	Ss18	Slc25a32
ENSMUSG00000027715	ENSMUSG00000028018	0.038460080787849	Ccna2	Gstcd
ENSMUSG00000036940	ENSMUSG00000021244	0.0384542357755397	Kdm1a	Ylpm1
ENSMUSG00000055799	ENSMUSG00000016757	0.0384484207408125	Tcf7l1	Ttll12
ENSMUSG00000055320	ENSMUSG00000046432	0.0384465219513184	Tead1	Bex3
ENSMUSG00000027230	ENSMUSG00000017288	0.0384459881518424	Creb3l1	Vps53
ENSMUSG00000035133	ENSMUSG00000024949	0.0384444446731913	Arhgap5	Sf1
ENSMUSG00000027206	ENSMUSG00000032531	0.038422902256695	Cops2	Amotl2
ENSMUSG00000000568	ENSMUSG00000041891	0.0384134423117704	Hnrnpd	Lman1
ENSMUSG00000053754	ENSMUSG00000027952	0.0383921645878438	Chd8	Pmvk
ENSMUSG00000037169	ENSMUSG00000041936	0.0383668683138188	Mycn	Agrn
ENSMUSG00000021810	ENSMUSG00000059495	0.0383575813393151	Ecd	Arhgef12
ENSMUSG00000027478	ENSMUSG00000027303	0.0383542793494357	Dnmt3b	Ptpra
ENSMUSG00000027067	ENSMUSG00000063273	0.0383521164147647	Ssrp1	Naa15
ENSMUSG00000001472	ENSMUSG00000035770	0.0383332482931714	Tcf25	Dync1li2
ENSMUSG00000036822	ENSMUSG00000062309	0.0383310393106282	Topors	Rpp25
ENSMUSG00000109336	ENSMUSG00000006390	0.038328084340615	Samd4b	Elovl1
ENSMUSG00000037608	ENSMUSG00000022178	0.0383169350317872	Bclaf1	Ajuba
ENSMUSG00000021546	ENSMUSG00000022865	0.0383147292977483	Hnrnpk	Cxadr
ENSMUSG00000017421	ENSMUSG00000055320	0.0383121724170683	Zfp207	Tead1
ENSMUSG00000017421	ENSMUSG00000030619	0.0383121070947805	Zfp207	Eed
ENSMUSG00000045098	ENSMUSG00000028010	0.0383011828920156	Kmt5b	Gar1
ENSMUSG00000027230	ENSMUSG00000020098	0.0382849979290186	Creb3l1	Pcbd1
ENSMUSG00000050966	ENSMUSG00000032348	0.0382820483999417	Lin28a	Gsta4
ENSMUSG00000015749	ENSMUSG00000017421	0.0382817978597202	Anp32e	Zfp207
ENSMUSG00000027751	ENSMUSG00000029146	0.0382688736246553	Supt20	Snx17
ENSMUSG00000040857	ENSMUSG00000063382	0.0382599910871603	Erf	Bcl9l
ENSMUSG00000063870	ENSMUSG00000027018	0.0382576812186368	Chd4	Hat1
ENSMUSG00000035133	ENSMUSG00000021244	0.0382518859347554	Arhgap5	Ylpm1
ENSMUSG00000063273	ENSMUSG00000032376	0.0382500283311748	Naa15	Usp3
ENSMUSG00000063273	ENSMUSG00000078496	0.038249757091068	Naa15	Zfp982
ENSMUSG00000072889	ENSMUSG00000026234	0.0382437199154357	Nfxl1	Ncl
ENSMUSG00000060373	ENSMUSG00000025871	0.0382217445961831	Hnrnpc	4833439L19Rik
ENSMUSG00000030213	ENSMUSG00000029405	0.0382097013863349	Atf7ip	G3bp2
ENSMUSG00000015522	ENSMUSG00000020538	0.0382037374665326	Arnt	Srebf1
ENSMUSG00000031314	ENSMUSG00000013662	0.0382002038342036	Taf1	Atad1
ENSMUSG00000026234	ENSMUSG00000048087	0.0381916979552571	Ncl	Gm4737
ENSMUSG00000021546	ENSMUSG00000010760	0.038174933121121	Hnrnpk	Phlda2
ENSMUSG00000057406	ENSMUSG00000046434	0.0381633331908624	Nsd2	Hnrnpa1
ENSMUSG00000030619	ENSMUSG00000023015	0.0381581128119359	Eed	Racgap1
ENSMUSG00000017421	ENSMUSG00000016664	0.038155838288129	Zfp207	Pacsin2
ENSMUSG00000026491	ENSMUSG00000003868	0.0381543830709813	Ahctf1	Ruvbl2
ENSMUSG00000027547	ENSMUSG00000033257	0.0381532902689776	Sall4	Ttll4
ENSMUSG00000063273	ENSMUSG00000022295	0.0381328031804722	Naa15	Atp6v1c1
ENSMUSG00000022387	ENSMUSG00000014867	0.0381192341010342	Brd1	Surf4
ENSMUSG00000020271	ENSMUSG00000031749	0.0381133058187315	Fbxw11	St3gal2
ENSMUSG00000001472	ENSMUSG00000019998	0.0381000367168914	Tcf25	Stx7
ENSMUSG00000022961	ENSMUSG00000032977	0.0380885116033667	Son	Fam207a
ENSMUSG00000022961	ENSMUSG00000004626	0.0380750516946911	Son	Stxbp2
ENSMUSG00000028890	ENSMUSG00000016528	0.0380653683073558	Mtf1	Mapkapk2
ENSMUSG00000028890	ENSMUSG00000020745	0.0380598420130509	Mtf1	Pafah1b1
ENSMUSG00000042750	ENSMUSG00000069833	0.0380534467088909	Bex2	Ahnak
ENSMUSG00000041215	ENSMUSG00000022433	0.0380506642740878	Yeats2	Csnk1e
ENSMUSG00000024369	ENSMUSG00000020098	0.0380485976026945	Nelfe	Pcbd1
ENSMUSG00000050966	ENSMUSG00000067889	0.0380455268729391	Lin28a	Sptbn2
ENSMUSG00000037608	ENSMUSG00000032531	0.0380319381183586	Bclaf1	Amotl2
ENSMUSG00000021604	ENSMUSG00000024576	0.03802911131991	Irx4	Csnk1a1
ENSMUSG00000029687	ENSMUSG00000024213	0.0380117212056065	Ezh2	Nudt3
ENSMUSG00000053754	ENSMUSG00000035666	0.0380110340442723	Chd8	Gtf3c4
ENSMUSG00000040524	ENSMUSG00000024350	0.0379984063059519	Zfp609	Dnajc18
ENSMUSG00000026491	ENSMUSG00000027018	0.0379876695374693	Ahctf1	Hat1
ENSMUSG00000031422	ENSMUSG00000044927	0.0379789947859698	Morf4l2	H1fx
ENSMUSG00000037608	ENSMUSG00000017781	0.0379674885686607	Bclaf1	Pitpna
ENSMUSG00000056758	ENSMUSG00000022961	0.0379665700939883	Hmga2	Son
