"SUID","__glayCluster","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"21999","2","2.02118644","5.3236E-4","0.49475891","0.57","25","4","false","Ercc6l","82.88","25","0","0","0.79576271","false","0","Ercc6l","2872","0.40038647"
"19952","2","2.16949153","0.01779915","0.4609375","0.125","34","3","false","Gpbp1l1","16.84848485","34","0","1","0.76610169","false","0","Gpbp1l1","10346","0.10427254"
"20976","2","1.59322034","0.04744422","0.62765957","0.1848454","113","4","false","Ddx1","30.73394495","113","0","4","0.88135593","false","0","Ddx1","50110","0.13777924"
"23032","2","2.26694915","0.00100447","0.4411215","0.25","9","3","false","Arhgap29","62.11111111","9","0","0","0.74661017","false","0","Arhgap29","1740","0.37872629"
"23544","2","2.23728814","0.00129785","0.4469697","0.35555556","10","3","false","Kat7","68.7","10","0","0","0.75254237","false","0","Kat7","2816","0.40411765"
"20472","2","2.65254237","6.9416E-4","0.37699681","0.17894737","21","4","false","Brwd1","21.85","21","0","1","0.66949153","false","0","Brwd1","438","0.31838235"
"21500","2","2.05084746","0.00153578","0.48760331","0.32679739","18","3","false","Ankrd13a","59.38888889","18","0","0","0.78983051","false","0","Ankrd13a","6150","0.28829558"
"19964","2","2.09745763","0.02792203","0.47676768","0.2047619","37","3","false","Dnmt3b","25.83333333","37","0","1","0.78050847","false","0","Dnmt3b","19136","0.14595104"
"20989","2","2.24152542","9.099E-5","0.44612476","0.72380952","15","4","false","Phactr4","81.4","15","0","0","0.75169492","false","0","Phactr4","448","0.48452381"
"21502","2","2.29661017","6.012E-5","0.43542435","0.69090909","11","4","false","Rcc1","74.36363636","11","0","0","0.74067797","false","0","Rcc1","280","0.46477273"
"26623","2","3.46186441","0.0","0.28886169","0.0","1","5","false","Itga9","32.0","1","0","0","0.50762712","false","0","Itga9","0","0.0"
"20480","2","2.49576271","7.2976E-4","0.40067912","0.40909091","12","4","false","Gls","39.66666667","12","0","0","0.70084746","false","0","Gls","762","0.36391437"
"19970","2","1.88983051","0.03565154","0.52914798","0.21616541","59","4","false","Hmgb3","24.15789474","59","0","2","0.8220339","false","0","Hmgb3","20742","0.11727133"
"21508","2","2.01694915","5.3877E-4","0.49579832","0.59384615","26","4","false","Ccm2","83.11538462","26","0","0","0.79661017","false","0","Ccm2","2918","0.4015236"
"19973","2","2.75423729","5.114E-4","0.36307692","0.20588235","18","4","false","Id3","21.70588235","18","0","1","0.64915254","false","0","Id3","360","0.43058824"
"21001","2","2.27118644","4.9258E-4","0.44029851","0.4","5","4","false","Glg1","65.8","5","0","0","0.74576271","false","0","Glg1","710","0.39166667"
"20491","2","1.63559322","0.05653293","0.61139896","0.15766701","108","3","false","Zzz3","27.93518519","108","0","0","0.87288136","false","0","Zzz3","53704","0.13168239"
"20492","2","2.23728814","9.099E-5","0.4469697","0.75833333","16","4","false","Usp3","80.4375","16","0","0","0.75254237","false","0","Usp3","448","0.47879464"
"21516","2","1.77118644","0.03495437","0.5645933","0.23661972","72","3","false","Suds3","31.67605634","72","0","1","0.84576271","false","0","Suds3","24822","0.14645279"
"21517","2","2.02118644","5.3236E-4","0.49475891","0.57","25","4","false","Entpd1","82.88","25","0","0","0.79576271","false","0","Entpd1","2872","0.40038647"
"20496","2","2.1059322","0.0033051","0.47484909","0.47885835","47","4","false","Ssrp1","37.84090909","47","0","3","0.77881356","false","0","Ssrp1","2954","0.22259358"
"27152","2","3.00847458","0.0","0.33239437","1.0","2","4","false","Eif3c","48.0","2","0","0","0.59830508","false","0","Eif3c","0","0.8"
"22545","2","2.02118644","4.9183E-4","0.49475891","0.59666667","25","4","false","Rps6ka1","81.88","25","0","0","0.79576271","false","0","Rps6ka1","2584","0.39555556"
"20498","2","1.61440678","0.04528563","0.61942257","0.18212708","117","3","false","Naa15","29.82568807","117","0","8","0.87711864","false","0","Naa15","48888","0.13681508"
"23063","2","2.01271186","0.00237475","0.49684211","0.38339921","23","4","false","Mpzl1","65.47826087","23","0","0","0.79745763","false","0","Mpzl1","10200","0.31032351"
"20504","2","2.43644068","3.997E-5","0.41043478","0.8","5","4","false","1190005I06Rik","74.2","5","0","0","0.71271186","false","0","1190005I06Rik","60","0.54962963"
"22041","2","2.25","5.845E-5","0.44444444","0.80952381","15","4","false","Pwp1","83.13333333","15","0","0","0.75","false","0","Pwp1","328","0.50080321"
"19994","2","2.50423729","1.307E-4","0.39932318","0.53333333","10","4","false","Dag1","43.0","10","0","0","0.69915254","false","0","Dag1","352","0.39449541"
"22559","2","2.11016949","1.3414E-4","0.47389558","0.6952381","15","4","false","Rpl22","91.2","15","0","0","0.7779661","false","0","Rpl22","770","0.46530612"
