"SUID","__glayCluster","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"2289","4","2.40495868","1.555E-4","0.41580756","0.66666667","3","4","false","ENSMUSG00000062526","39.66666667","3","0","0","0.64876033","false","0","ENSMUSG00000062526","96","0.48971193"
"498","4","1.8677686","0.14699725","0.53539823","0.05700483","46","3","false","ENSMUSG00000043099","7.67391304","46","0","0","0.78305785","false","0","ENSMUSG00000043099","21126","0.09293478"
"1271","4","2.14049587","0.0029035","0.46718147","0.13333333","6","3","false","ENSMUSG00000017754","35.33333333","6","0","0","0.71487603","false","0","ENSMUSG00000017754","1460","0.36666667"
"1783","4","2.88429752","9.59E-5","0.34670487","0.0","2","4","false","ENSMUSG00000020736","28.5","2","0","0","0.52892562","false","0","ENSMUSG00000020736","52","0.63953488"
"1016","4","2.05785124","0.00291474","0.48594378","0.33333333","7","3","false","ENSMUSG00000041688","40.14285714","7","0","0","0.73553719","false","0","ENSMUSG00000041688","1654","0.37516689"
"760","4","2.00826446","0.00456058","0.49794239","0.27777778","9","3","false","ENSMUSG00000051652","37.55555556","9","0","0","0.74793388","false","0","ENSMUSG00000051652","2608","0.33833834"
"3577","4","2.8677686","0.0","0.34870317","0.0","1","4","false","ENSMUSG00000046410","39.0","1","0","0","0.53305785","false","0","ENSMUSG00000046410","0","0.0"
"3066","4","2.37190083","2.2376E-4","0.42160279","0.66666667","3","4","false","ENSMUSG00000053414","40.66666667","3","0","0","0.65702479","false","0","ENSMUSG00000053414","144","0.52136752"
"1274","4","1.99173554","0.00608272","0.50207469","0.30555556","9","3","false","ENSMUSG00000038886","38.66666667","9","0","0","0.75206612","false","0","ENSMUSG00000038886","3040","0.34424603"
"4351","4","2.83471074","0.0","0.35276968","0.0","1","4","false","ENSMUSG00000042719","40.0","1","0","0","0.54132231","false","0","ENSMUSG00000042719","0","0.0"
"768","4","2.0","0.00493306","0.5","0.27777778","9","3","false","ENSMUSG00000002565","37.44444444","9","0","0","0.75","false","0","ENSMUSG00000002565","2676","0.3343254"
