"SUID","automated_textmining","coexpression","combined_score","database_annotated","EdgeBetweenness","experimentally_determined_interaction","gene_fusion","homology","interaction","name","neighborhood_on_chromosome","node1_string_id","node2_string_id","phylogenetic_cooccurrence","selected","shared interaction","shared name"
"6798","0.258","0.431","0.559","0.0","49.10185498","0.0","0","0.0","interacts with","Col4a1 (interacts with) Fstl1","0","10090.ENSMUSP00000033898","10090.ENSMUSP00000110411","0","false","interacts with","Col4a1 (interacts with) Fstl1"
"6797","0.068","0.0","0.633","0.6","52.31141331","0.095","0","0.0","interacts with","Col4a1 (interacts with) Itga2b","0","10090.ENSMUSP00000033898","10090.ENSMUSP00000099375","0","false","interacts with","Col4a1 (interacts with) Itga2b"
"6796","0.571","0.206","0.687","0.0","248.78145745","0.155","0","0.0","interacts with","Col4a1 (interacts with) Fn1","0","10090.ENSMUSP00000033898","10090.ENSMUSP00000054499","0","false","interacts with","Col4a1 (interacts with) Fn1"
"6795","0.254","0.157","0.819","0.72","16.18698439","0.095","0","0.0","interacts with","Col4a1 (interacts with) Lum","0","10090.ENSMUSP00000033898","10090.ENSMUSP00000040877","0","false","interacts with","Col4a1 (interacts with) Lum"
"6794","0.263","0.062","0.914","0.9","17.26869695","0.095","0","0.687","interacts with","Col4a1 (interacts with) Col9a1","0","10090.ENSMUSP00000033898","10090.ENSMUSP00000051579","0","false","interacts with","Col4a1 (interacts with) Col9a1"
"6793","0.558","0.274","0.944","0.9","6.71677728","0.075","0","0.557","interacts with","Col4a1 (interacts with) Col6a3","0","10090.ENSMUSP00000033898","10090.ENSMUSP00000057131","0","false","interacts with","Col4a1 (interacts with) Col6a3"
"6792","0.641","0.489","0.957","0.9","6.8684108","0.0","0","0.692","interacts with","Col4a1 (interacts with) Col5a2","0","10090.ENSMUSP00000033898","10090.ENSMUSP00000083620","0","false","interacts with","Col4a1 (interacts with) Col5a2"
"6791","0.368","0.563","0.969","0.9","27.40761773","0.0","0","0.0","interacts with","Col4a1 (interacts with) Serpinh1","0","10090.ENSMUSP00000033898","10090.ENSMUSP00000126390","0","false","interacts with","Col4a1 (interacts with) Serpinh1"
"10236","0.725","0.797","0.986","0.9","13.22977223","0.178","0","0.61","interacts with","Col5a1 (interacts with) Col6a1","0","10090.ENSMUSP00000028280","10090.ENSMUSP00000001147","0","false","interacts with","Col5a1 (interacts with) Col6a1"
"10235","0.679","0.853","0.99","0.9","25.72773909","0.178","0","0.617","interacts with","Col5a1 (interacts with) Col6a2","0","10090.ENSMUSP00000028280","10090.ENSMUSP00000001181","0","false","interacts with","Col5a1 (interacts with) Col6a2"
"10234","0.146","0.618","0.662","0.0","111.90492402","0.048","0","0.0","interacts with","Col5a1 (interacts with) Fkbp10","0","10090.ENSMUSP00000028280","10090.ENSMUSP00000001595","0","false","interacts with","Col5a1 (interacts with) Fkbp10"
"10233","0.083","0.113","0.926","0.9","82.19713208","0.197","0","0.0","interacts with","Col5a1 (interacts with) Plod3","0","10090.ENSMUSP00000028280","10090.ENSMUSP00000004968","0","false","interacts with","Col5a1 (interacts with) Plod3"
"10232","0.367","0.213","0.554","0.0","158.05404496","0.178","0","0.0","interacts with","Col5a1 (interacts with) Timp1","0","10090.ENSMUSP00000028280","10090.ENSMUSP00000009530","0","false","interacts with","Col5a1 (interacts with) Timp1"
"10231","0.31","0.578","0.746","0.0","54.05676466","0.2","0","0.0","interacts with","Col5a1 (interacts with) Sparc","0","10090.ENSMUSP00000028280","10090.ENSMUSP00000018737","0","false","interacts with","Col5a1 (interacts with) Sparc"
"10230","0.363","0.113","0.939","0.9","48.90285431","0.048","0","0.0","interacts with","Col5a1 (interacts with) P4ha2","0","10090.ENSMUSP00000028280","10090.ENSMUSP00000019050","0","false","interacts with","Col5a1 (interacts with) P4ha2"
"10229","0.605","0.081","0.966","0.9","82.19713208","0.197","0","0.0","interacts with","Col5a1 (interacts with) Plod1","0","10090.ENSMUSP00000028280","10090.ENSMUSP00000019199","0","false","interacts with","Col5a1 (interacts with) Plod1"
"10228","0.338","0.322","0.551","0.0","98.7062703","0.079","0","0.0","interacts with","Col5a1 (interacts with) Nid2","0","10090.ENSMUSP00000028280","10090.ENSMUSP00000022340","0","false","interacts with","Col5a1 (interacts with) Nid2"
"10227","0.328","0.412","0.589","0.0","196.11538825","0.0","0","0.0","interacts with","Col5a1 (interacts with) Ppic","0","10090.ENSMUSP00000028280","10090.ENSMUSP00000025419","0","false","interacts with","Col5a1 (interacts with) Ppic"
"10225","0.24","0.436","0.568","0.0","39.14427495","0.073","0","0.0","interacts with","Col5a1 (interacts with) Efemp2","0","10090.ENSMUSP00000028280","10090.ENSMUSP00000064719","0","false","interacts with","Col5a1 (interacts with) Efemp2"
"10224","0.546","0.06","0.57","0.0","342.325371","0.073","0","0.0","interacts with","Col5a1 (interacts with) Notch1","0","10090.ENSMUSP00000028280","10090.ENSMUSP00000028288","0","false","interacts with","Col5a1 (interacts with) Notch1"
"10223","0.397","0.172","0.578","0.0","82.34961487","0.223","0","0.0","interacts with","Col5a1 (interacts with) Thbs1","0","10090.ENSMUSP00000028280","10090.ENSMUSP00000044903","0","false","interacts with","Col5a1 (interacts with) Thbs1"
"11150","0.102","0.0","0.909","0.9","56.49598949","0.07","0","0.0","interacts with","Nfkb1 (interacts with) Ngfr","0","10090.ENSMUSP00000029812","10090.ENSMUSP00000000122","0","false","interacts with","Nfkb1 (interacts with) Ngfr"
"10222","0.459","0.258","0.605","0.0","252.23063175","0.095","0","0.0","interacts with","Col5a1 (interacts with) Ddr2","0","10090.ENSMUSP00000028280","10090.ENSMUSP00000129624","0","false","interacts with","Col5a1 (interacts with) Ddr2"
"11149","0.603","0.0","0.626","0.0","63.31142097","0.097","0","0.0","interacts with","Nfkb1 (interacts with) Traf6","0","10090.ENSMUSP00000029812","10090.ENSMUSP00000004949","0","false","interacts with","Nfkb1 (interacts with) Traf6"
"10221","0.401","0.255","0.61","0.0","47.91621449","0.197","0","0.0","interacts with","Col5a1 (interacts with) Dcn","0","10090.ENSMUSP00000028280","10090.ENSMUSP00000100924","0","false","interacts with","Col5a1 (interacts with) Dcn"
"11148","0.112","0.0","0.907","0.9","115.84742435","0.0","0","0.0","interacts with","Nfkb1 (interacts with) Timp2","0","10090.ENSMUSP00000029812","10090.ENSMUSP00000017610","0","false","interacts with","Nfkb1 (interacts with) Timp2"
"10220","0.459","0.281","0.617","0.0","20.46432297","0.094","0","0.0","interacts with","Col5a1 (interacts with) Postn","0","10090.ENSMUSP00000028280","10090.ENSMUSP00000072773","0","false","interacts with","Col5a1 (interacts with) Postn"
"10219","0.229","0.478","0.64","0.0","112.1735894","0.178","0","0.0","interacts with","Col5a1 (interacts with) Mmp2","0","10090.ENSMUSP00000028280","10090.ENSMUSP00000034187","0","false","interacts with","Col5a1 (interacts with) Mmp2"
"10218","0.25","0.628","0.709","0.0","69.87078586","0.0","0","0.0","interacts with","Col5a1 (interacts with) Fstl1","0","10090.ENSMUSP00000028280","10090.ENSMUSP00000110411","0","false","interacts with","Col5a1 (interacts with) Fstl1"
"11145","0.928","0.094","0.993","0.9","36.74558801","0.915","0","0.773","interacts with","Nfkb1 (interacts with) Rela","0","10090.ENSMUSP00000029812","10090.ENSMUSP00000025867","0","false","interacts with","Nfkb1 (interacts with) Rela"
"10217","0.313","0.615","0.724","0.0","51.10693966","0.0","0","0.0","interacts with","Col5a1 (interacts with) Loxl1","0","10090.ENSMUSP00000028280","10090.ENSMUSP00000057406","0","false","interacts with","Col5a1 (interacts with) Loxl1"
"10216","0.521","0.43","0.756","0.0","281.31416589","0.178","0","0.0","interacts with","Col5a1 (interacts with) Fn1","0","10090.ENSMUSP00000028280","10090.ENSMUSP00000054499","0","false","interacts with","Col5a1 (interacts with) Fn1"
"10215","0.522","0.701","0.856","0.0","85.15265192","0.073","0","0.0","interacts with","Col5a1 (interacts with) Fbn1","0","10090.ENSMUSP00000028280","10090.ENSMUSP00000028633","0","false","interacts with","Col5a1 (interacts with) Fbn1"
"10214","0.461","0.281","0.888","0.72","19.14400907","0.095","0","0.0","interacts with","Col5a1 (interacts with) Lum","0","10090.ENSMUSP00000028280","10090.ENSMUSP00000040877","0","false","interacts with","Col5a1 (interacts with) Lum"
"11141","0.06","0.0","0.901","0.9","208.7355511","0.0","0","0.0","interacts with","Nfkb1 (interacts with) Qsox1","0","10090.ENSMUSP00000029812","10090.ENSMUSP00000035658","0","false","interacts with","Nfkb1 (interacts with) Qsox1"
"10213","0.341","0.122","0.921","0.9","36.43835915","0.117","0","0.767","interacts with","Col5a1 (interacts with) Col9a2","0","10090.ENSMUSP00000028280","10090.ENSMUSP00000030372","0","false","interacts with","Col5a1 (interacts with) Col9a2"
"10212","0.436","0.076","0.921","0.9","39.56763158","0.117","0","0.724","interacts with","Col5a1 (interacts with) Col9a1","0","10090.ENSMUSP00000028280","10090.ENSMUSP00000051579","0","false","interacts with","Col5a1 (interacts with) Col9a1"
"10211","0.341","0.441","0.959","0.9","36.67250961","0.0","0","0.0","interacts with","Col5a1 (interacts with) Serpinh1","0","10090.ENSMUSP00000028280","10090.ENSMUSP00000126390","0","false","interacts with","Col5a1 (interacts with) Serpinh1"
"10210","0.66","0.54","0.97","0.9","19.51524522","0.178","0","0.559","interacts with","Col5a1 (interacts with) Col6a3","0","10090.ENSMUSP00000028280","10090.ENSMUSP00000057131","0","false","interacts with","Col5a1 (interacts with) Col6a3"
"10209","0.817","0.694","0.972","0.9","10.37265465","0.0","0","0.837","interacts with","Col5a1 (interacts with) Col5a2","0","10090.ENSMUSP00000028280","10090.ENSMUSP00000083620","0","false","interacts with","Col5a1 (interacts with) Col5a2"
"9061","0.0","0.0","0.6","0.6","32.11088082","0.0","0","0.0","interacts with","Ngfr (interacts with) Plcb4","0","10090.ENSMUSP00000000122","10090.ENSMUSP00000105736","0","false","interacts with","Ngfr (interacts with) Plcb4"
"10208","0.43","0.614","0.979","0.9","19.66231735","0.178","0","0.0","interacts with","Col5a1 (interacts with) Pcolce","0","10090.ENSMUSP00000028280","10090.ENSMUSP00000031731","0","false","interacts with","Col5a1 (interacts with) Pcolce"
"9060","0.0","0.0","0.6","0.6","32.49266409","0.0","0","0.0","interacts with","Ngfr (interacts with) Tgfa","0","10090.ENSMUSP00000000122","10090.ENSMUSP00000032066","0","false","interacts with","Ngfr (interacts with) Tgfa"
"10195","0.617","0.649","0.974","0.9","7.09013613","0.117","0","0.592","interacts with","Col5a2 (interacts with) Col6a1","0","10090.ENSMUSP00000083620","10090.ENSMUSP00000001147","0","false","interacts with","Col5a2 (interacts with) Col6a1"
"9059","0.096","0.0","0.623","0.6","43.49459861","0.0","0","0.0","interacts with","Ngfr (interacts with) Vegfb","0","10090.ENSMUSP00000000122","10090.ENSMUSP00000025914","0","false","interacts with","Ngfr (interacts with) Vegfb"
"10194","0.634","0.47","0.961","0.9","9.39064254","0.104","0","0.591","interacts with","Col5a2 (interacts with) Col6a2","0","10090.ENSMUSP00000083620","10090.ENSMUSP00000001181","0","false","interacts with","Col5a2 (interacts with) Col6a2"
"9058","0.111","0.0","0.629","0.6","31.59640257","0.0","0","0.0","interacts with","Ngfr (interacts with) Pgf","0","10090.ENSMUSP00000000122","10090.ENSMUSP00000004913","0","false","interacts with","Ngfr (interacts with) Pgf"
"10193","0.115","0.089","0.926","0.9","33.44927054","0.197","0","0.0","interacts with","Col5a2 (interacts with) Plod3","0","10090.ENSMUSP00000083620","10090.ENSMUSP00000004968","0","false","interacts with","Col5a2 (interacts with) Plod3"
"9057","0.143","0.0","0.642","0.6","75.31346522","0.0","0","0.0","interacts with","Ngfr (interacts with) Vegfc","0","10090.ENSMUSP00000000122","10090.ENSMUSP00000033919","0","false","interacts with","Ngfr (interacts with) Vegfc"
"10192","0.266","0.658","0.782","0.0","45.22784078","0.2","0","0.0","interacts with","Col5a2 (interacts with) Sparc","0","10090.ENSMUSP00000083620","10090.ENSMUSP00000018737","0","false","interacts with","Col5a2 (interacts with) Sparc"
"9056","0.16","0.06","0.656","0.6","88.08539348","0.0","0","0.0","interacts with","Ngfr (interacts with) Pdgfb","0","10090.ENSMUSP00000000122","10090.ENSMUSP00000000500","0","false","interacts with","Ngfr (interacts with) Pdgfb"
"10191","0.17","0.082","0.917","0.9","19.6619586","0.048","0","0.0","interacts with","Col5a2 (interacts with) P4ha2","0","10090.ENSMUSP00000083620","10090.ENSMUSP00000019050","0","false","interacts with","Col5a2 (interacts with) P4ha2"
"10190","0.707","0.088","0.975","0.9","33.44927054","0.197","0","0.0","interacts with","Col5a2 (interacts with) Plod1","0","10090.ENSMUSP00000083620","10090.ENSMUSP00000019199","0","false","interacts with","Col5a2 (interacts with) Plod1"
"9054","0.472","0.0","0.78","0.6","151.22314886","0.0","0","0.0","interacts with","Ngfr (interacts with) Vegfa","0","10090.ENSMUSP00000000122","10090.ENSMUSP00000115883","0","false","interacts with","Ngfr (interacts with) Vegfa"
"10189","0.417","0.263","0.57","0.0","51.26161932","0.079","0","0.0","interacts with","Col5a2 (interacts with) Nid2","0","10090.ENSMUSP00000083620","10090.ENSMUSP00000022340","0","false","interacts with","Col5a2 (interacts with) Nid2"
"10188","0.533","0.683","0.851","0.0","62.62755372","0.073","0","0.0","interacts with","Col5a2 (interacts with) Fbn1","0","10090.ENSMUSP00000083620","10090.ENSMUSP00000028633","0","false","interacts with","Col5a2 (interacts with) Fbn1"
"9053","0.602","0.062","0.794","0.0","500.0","0.494","0","0.0","interacts with","Ngfr (interacts with) Sorcs2","0","10090.ENSMUSP00000000122","10090.ENSMUSP00000041828","0","false","interacts with","Ngfr (interacts with) Sorcs2"
"10187","0.392","0.083","0.919","0.9","14.37939723","0.117","0","0.775","interacts with","Col5a2 (interacts with) Col9a2","0","10090.ENSMUSP00000083620","10090.ENSMUSP00000030372","0","false","interacts with","Col5a2 (interacts with) Col9a2"
"10186","0.419","0.419","0.966","0.9","9.3379871","0.117","0","0.0","interacts with","Col5a2 (interacts with) Pcolce","0","10090.ENSMUSP00000083620","10090.ENSMUSP00000031731","0","false","interacts with","Col5a2 (interacts with) Pcolce"
"9051","0.062","0.0","0.804","0.8","57.19951795","0.0","0","0.0","interacts with","Ngfr (interacts with) Pik3r1","0","10090.ENSMUSP00000000122","10090.ENSMUSP00000056774","0","false","interacts with","Ngfr (interacts with) Pik3r1"
"10185","0.395","0.513","0.915","0.72","11.06016018","0.095","0","0.0","interacts with","Col5a2 (interacts with) Lum","0","10090.ENSMUSP00000083620","10090.ENSMUSP00000040877","0","false","interacts with","Col5a2 (interacts with) Lum"
"9050","0.106","0.0","0.906","0.9","61.4086851","0.0","0","0.0","interacts with","Ngfr (interacts with) Rela","0","10090.ENSMUSP00000000122","10090.ENSMUSP00000025867","0","false","interacts with","Ngfr (interacts with) Rela"
"10184","0.328","0.071","0.918","0.9","18.52120679","0.117","0","0.699","interacts with","Col5a2 (interacts with) Col9a1","0","10090.ENSMUSP00000083620","10090.ENSMUSP00000051579","0","false","interacts with","Col5a2 (interacts with) Col9a1"
"10183","0.4","0.349","0.625","0.0","261.09487008","0.117","0","0.0","interacts with","Col5a2 (interacts with) Fn1","0","10090.ENSMUSP00000083620","10090.ENSMUSP00000054499","0","false","interacts with","Col5a2 (interacts with) Fn1"
"9048","0.313","0.062","0.934","0.8","75.20904151","0.552","0","0.0","interacts with","Ngfr (interacts with) Traf6","0","10090.ENSMUSP00000000122","10090.ENSMUSP00000004949","0","false","interacts with","Ngfr (interacts with) Traf6"
"10182","0.714","0.633","0.975","0.9","7.47607797","0.104","0","0.562","interacts with","Col5a2 (interacts with) Col6a3","0","10090.ENSMUSP00000083620","10090.ENSMUSP00000057131","0","false","interacts with","Col5a2 (interacts with) Col6a3"
"10181","0.348","0.465","0.636","0.0","22.83479219","0.0","0","0.0","interacts with","Col5a2 (interacts with) Loxl1","0","10090.ENSMUSP00000083620","10090.ENSMUSP00000057406","0","false","interacts with","Col5a2 (interacts with) Loxl1"
"10180","0.471","0.7","0.844","0.0","22.58022615","0.094","0","0.0","interacts with","Col5a2 (interacts with) Postn","0","10090.ENSMUSP00000083620","10090.ENSMUSP00000072773","0","false","interacts with","Col5a2 (interacts with) Postn"
"10179","0.299","0.365","0.573","0.0","37.05878587","0.117","0","0.0","interacts with","Col5a2 (interacts with) Dcn","0","10090.ENSMUSP00000083620","10090.ENSMUSP00000100924","0","false","interacts with","Col5a2 (interacts with) Dcn"
"6464","0.438","0.377","0.635","0.0","132.96746942","0.0","0","0.0","interacts with","Nid2 (interacts with) Sparc","0","10090.ENSMUSP00000022340","10090.ENSMUSP00000018737","0","false","interacts with","Nid2 (interacts with) Sparc"
"10178","0.127","0.627","0.66","0.0","54.12468025","0.0","0","0.0","interacts with","Col5a2 (interacts with) Fstl1","0","10090.ENSMUSP00000083620","10090.ENSMUSP00000110411","0","false","interacts with","Col5a2 (interacts with) Fstl1"
"10177","0.29","0.442","0.956","0.9","14.49686128","0.0","0","0.0","interacts with","Col5a2 (interacts with) Serpinh1","0","10090.ENSMUSP00000083620","10090.ENSMUSP00000126390","0","false","interacts with","Col5a2 (interacts with) Serpinh1"
"6463","0.711","0.062","0.742","0.0","500.0","0.125","0","0.0","interacts with","Nid2 (interacts with) Txndc16","0","10090.ENSMUSP00000022340","10090.ENSMUSP00000022377","0","false","interacts with","Nid2 (interacts with) Txndc16"
"10261","0.233","0.437","0.553","0.0","82.90039484","0.048","0","0.0","interacts with","Col6a1 (interacts with) Fkbp10","0","10090.ENSMUSP00000001147","10090.ENSMUSP00000001595","0","false","interacts with","Col6a1 (interacts with) Fkbp10"
"10260","0.138","0.509","0.559","0.0","64.79829012","0.0","0","0.0","interacts with","Col6a1 (interacts with) Fstl1","0","10090.ENSMUSP00000001147","10090.ENSMUSP00000110411","0","false","interacts with","Col6a1 (interacts with) Fstl1"
"10259","0.288","0.401","0.57","0.0","30.3220396","0.073","0","0.0","interacts with","Col6a1 (interacts with) Efemp2","0","10090.ENSMUSP00000001147","10090.ENSMUSP00000064719","0","false","interacts with","Col6a1 (interacts with) Efemp2"
"10258","0.37","0.329","0.573","0.0","22.02499788","0.069","0","0.0","interacts with","Col6a1 (interacts with) Postn","0","10090.ENSMUSP00000001147","10090.ENSMUSP00000072773","0","false","interacts with","Col6a1 (interacts with) Postn"
"10257","0.068","0.0","0.615","0.6","70.83093308","0.05","0","0.0","interacts with","Col6a1 (interacts with) Itga2b","0","10090.ENSMUSP00000001147","10090.ENSMUSP00000099375","0","false","interacts with","Col6a1 (interacts with) Itga2b"
"4785","0.485","0.051","0.573","0.0","500.0","0.197","0","0.0","interacts with","Nlrc3 (interacts with) Traf6","0","10090.ENSMUSP00000137628","10090.ENSMUSP00000004949","0","false","interacts with","Nlrc3 (interacts with) Traf6"
"10256","0.488","0.293","0.635","0.0","230.89219436","0.072","0","0.0","interacts with","Col6a1 (interacts with) Fn1","0","10090.ENSMUSP00000001147","10090.ENSMUSP00000054499","0","false","interacts with","Col6a1 (interacts with) Fn1"
"10254","0.265","0.606","0.698","0.0","33.86066691","0.0","0","0.0","interacts with","Col6a1 (interacts with) Loxl1","0","10090.ENSMUSP00000001147","10090.ENSMUSP00000057406","0","false","interacts with","Col6a1 (interacts with) Loxl1"
"10253","0.158","0.665","0.706","0.0","127.19341572","0.0","0","0.0","interacts with","Col6a1 (interacts with) Ptrf","0","10090.ENSMUSP00000001147","10090.ENSMUSP00000058321","0","false","interacts with","Col6a1 (interacts with) Ptrf"
"10252","0.277","0.062","0.707","0.6","33.86693066","0.05","0","0.0","interacts with","Col6a1 (interacts with) Itga6","0","10090.ENSMUSP00000001147","10090.ENSMUSP00000028522","0","false","interacts with","Col6a1 (interacts with) Itga6"
"10251","0.456","0.464","0.713","0.0","13.0406495","0.095","0","0.0","interacts with","Col6a1 (interacts with) Lum","0","10090.ENSMUSP00000001147","10090.ENSMUSP00000040877","0","false","interacts with","Col6a1 (interacts with) Lum"
"10250","0.445","0.503","0.722","0.0","72.21645969","0.073","0","0.0","interacts with","Col6a1 (interacts with) Fbn1","0","10090.ENSMUSP00000001147","10090.ENSMUSP00000028633","0","false","interacts with","Col6a1 (interacts with) Fbn1"
"10249","0.322","0.112","0.74","0.6","23.79850548","0.05","0","0.0","interacts with","Col6a1 (interacts with) Itga8","0","10090.ENSMUSP00000001147","10090.ENSMUSP00000028106","0","false","interacts with","Col6a1 (interacts with) Itga8"
"10248","0.395","0.632","0.775","0.0","11.45485277","0.072","0","0.0","interacts with","Col6a1 (interacts with) Pcolce","0","10090.ENSMUSP00000001147","10090.ENSMUSP00000031731","0","false","interacts with","Col6a1 (interacts with) Pcolce"
"10247","0.179","0.811","0.843","0.0","91.68729055","0.067","0","0.0","interacts with","Col6a1 (interacts with) Mmp2","0","10090.ENSMUSP00000001147","10090.ENSMUSP00000034187","0","false","interacts with","Col6a1 (interacts with) Mmp2"
"10246","0.312","0.785","0.861","0.0","51.52674664","0.135","0","0.0","interacts with","Col6a1 (interacts with) Sparc","0","10090.ENSMUSP00000001147","10090.ENSMUSP00000018737","0","false","interacts with","Col6a1 (interacts with) Sparc"
"10245","0.3","0.06","0.911","0.9","17.45386968","0.0","0","0.639","interacts with","Col6a1 (interacts with) Col9a2","0","10090.ENSMUSP00000001147","10090.ENSMUSP00000030372","0","false","interacts with","Col6a1 (interacts with) Col9a2"
"10244","0.484","0.809","0.914","0.0","35.76124938","0.197","0","0.0","interacts with","Col6a1 (interacts with) Dcn","0","10090.ENSMUSP00000001147","10090.ENSMUSP00000100924","0","false","interacts with","Col6a1 (interacts with) Dcn"
"8919","0.604","0.052","0.621","0.0","49.26284902","0.072","0","0.0","interacts with","Nos3 (interacts with) Pparg","0","10090.ENSMUSP00000030834","10090.ENSMUSP00000000450","0","false","interacts with","Nos3 (interacts with) Pparg"
"10243","0.385","0.057","0.92","0.9","21.24023667","0.094","0","0.612","interacts with","Col6a1 (interacts with) Col9a1","0","10090.ENSMUSP00000001147","10090.ENSMUSP00000051579","0","false","interacts with","Col6a1 (interacts with) Col9a1"
"10242","0.049","0.086","0.92","0.9","47.69065069","0.197","0","0.0","interacts with","Col6a1 (interacts with) Plod3","0","10090.ENSMUSP00000001147","10090.ENSMUSP00000004968","0","false","interacts with","Col6a1 (interacts with) Plod3"
"10241","0.213","0.098","0.923","0.9","27.69673966","0.047","0","0.0","interacts with","Col6a1 (interacts with) P4ha2","0","10090.ENSMUSP00000001147","10090.ENSMUSP00000019050","0","false","interacts with","Col6a1 (interacts with) P4ha2"
"8916","0.753","0.0","0.753","0.0","30.29318377","0.0","0","0.0","interacts with","Nos3 (interacts with) Vcam1","0","10090.ENSMUSP00000030834","10090.ENSMUSP00000029574","0","false","interacts with","Nos3 (interacts with) Vcam1"
"10240","0.134","0.081","0.927","0.9","47.69065069","0.197","0","0.0","interacts with","Col6a1 (interacts with) Plod1","0","10090.ENSMUSP00000001147","10090.ENSMUSP00000019199","0","false","interacts with","Col6a1 (interacts with) Plod1"
"10239","0.18","0.435","0.949","0.9","19.73270615","0.0","0","0.0","interacts with","Col6a1 (interacts with) Serpinh1","0","10090.ENSMUSP00000001147","10090.ENSMUSP00000126390","0","false","interacts with","Col6a1 (interacts with) Serpinh1"
"8915","0.123","0.0","0.911","0.9","500.0","0.07","0","0.0","interacts with","Nos3 (interacts with) Zdhhc21","0","10090.ENSMUSP00000030834","10090.ENSMUSP00000030110","0","false","interacts with","Nos3 (interacts with) Zdhhc21"
"10238","0.931","0.864","0.99","0.9","5.25672106","0.0","0","0.655","interacts with","Col6a1 (interacts with) Col6a3","0","10090.ENSMUSP00000001147","10090.ENSMUSP00000057131","0","false","interacts with","Col6a1 (interacts with) Col6a3"
"8914","0.57","0.051","0.576","0.0","66.12589792","0.046","0","0.0","interacts with","Nos3 (interacts with) Serpine1","0","10090.ENSMUSP00000030834","10090.ENSMUSP00000039586","0","false","interacts with","Nos3 (interacts with) Serpine1"
"10237","0.931","0.965","0.996","0.9","10.84177625","0.0","0","0.831","interacts with","Col6a1 (interacts with) Col6a2","0","10090.ENSMUSP00000001147","10090.ENSMUSP00000001181","0","false","interacts with","Col6a1 (interacts with) Col6a2"
"8913","0.567","0.069","0.58","0.0","217.82422991","0.0","0","0.0","interacts with","Nos3 (interacts with) Sod3","0","10090.ENSMUSP00000030834","10090.ENSMUSP00000098768","0","false","interacts with","Nos3 (interacts with) Sod3"
"6880","0.36","0.313","0.557","0.0","38.49309674","0.073","0","0.0","interacts with","Col6a2 (interacts with) Fbln1","0","10090.ENSMUSP00000001181","10090.ENSMUSP00000054583","0","false","interacts with","Col6a2 (interacts with) Fbln1"
