"SUID","__glayCluster","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"34287","5","2.268","5.0291E-4","0.44091711","0.78947368","20","4","false","Pf4","44.05","20","0","0","0.78866667","false","0","Pf4","816","0.25610465"
"39923","5","2.696","0.0","0.37091988","1.0","2","4","false","Serpinb9b","56.0","2","0","0","0.71733333","false","0","Serpinb9b","0","0.62222222"
"35828","5","2.812","6.8457E-4","0.35561878","0.5","5","4","false","Cav2","19.8","5","0","0","0.698","false","0","Cav2","336","0.28695652"
"41463","5","3.944","0.0","0.2535497","0.0","1","6","false","Prdx5","5.0","1","0","0","0.50933333","false","0","Prdx5","0","0.0"
"39932","5","2.864","0.0","0.34916201","0.0","1","5","false","Sik1","72.0","1","0","0","0.68933333","false","0","Sik1","0","0.0"
"34302","5","2.144","0.00309803","0.46641791","0.46305419","29","4","false","Cxcl12","37.24137931","29","0","0","0.80933333","false","0","Cxcl12","3128","0.20022247"
"36864","5","2.672","1.8699E-4","0.3742515","0.66666667","9","5","false","Lama5","25.66666667","9","0","0","0.72133333","false","0","Lama5","240","0.25925926"
"36869","5","2.64","4.6353E-4","0.37878788","0.46666667","10","5","false","Lama4","26.0","10","0","0","0.72666667","false","0","Lama4","446","0.25145631"
"37893","5","3.384","0.0","0.29550827","0.0","1","5","false","Emid1","24.0","1","0","0","0.60266667","false","0","Emid1","0","0.0"
"35849","5","2.428","6.5329E-4","0.41186161","0.4","10","4","false","Plcb4","36.2","10","0","0","0.762","false","0","Plcb4","772","0.25244755"
"39961","5","2.696","0.0","0.37091988","1.0","2","4","false","Serpinb9d","56.0","2","0","0","0.71733333","false","0","Serpinb9d","0","0.62222222"
"38941","5","2.64","0.00443416","0.37878788","0.2","6","5","false","Mertk","27.5","6","0","0","0.72666667","false","0","Mertk","1562","0.25154321"
"36895","5","2.952","7.618E-5","0.33875339","0.66666667","3","5","false","Ppic","31.66666667","3","0","0","0.67466667","false","0","Ppic","132","0.42792793"
"33824","5","2.748","7.89E-5","0.36390102","0.7","5","5","false","Abcb1a","31.2","5","0","0","0.70866667","false","0","Abcb1a","46","0.35862069"
"33825","5","2.24","0.01287157","0.44642857","0.36842105","20","4","false","Cav1","30.75","20","0","0","0.79333333","false","0","Cav1","6264","0.17774566"
"33827","5","2.752","0.0","0.36337209","1.0","4","5","false","Abcb1b","38.0","4","0","0","0.708","false","0","Abcb1b","0","0.43678161"
"37924","5","2.608","9.9165E-4","0.38343558","0.42857143","8","4","false","Ets1","25.125","8","0","0","0.732","false","0","Ets1","816","0.24632353"
"36901","5","3.148","0.0","0.31766201","1.0","2","5","false","Ddr2","30.5","2","0","0","0.642","false","0","Ddr2","0","0.69318182"
"33829","5","1.944","0.05207516","0.51440329","0.22828283","55","4","false","Egfr","26.16363636","55","0","0","0.84266667","false","0","Egfr","32590","0.12458874"
"33831","5","2.76","9.565E-5","0.36231884","0.7","5","5","false","Nfe2l2","34.4","5","0","0","0.70666667","false","0","Nfe2l2","50","0.40952381"
"34344","5","2.28","9.6862E-4","0.43859649","0.94556452","32","4","false","Trf","41.09375","32","0","0","0.78666667","false","0","Trf","1004","0.26008703"
"38441","5","3.252","2.142E-5","0.30750308","0.66666667","3","5","false","Tmem38b","14.66666667","3","0","0","0.62466667","false","0","Tmem38b","8","0.47311828"
"39466","5","3.084","0.0","0.32425422","1.0","3","5","false","Hes1","13.0","3","0","0","0.65266667","false","0","Hes1","0","0.52"
"35882","5","2.5","0.00877405","0.4","0.41818182","11","4","false","Nid2","32.54545455","11","0","0","0.75","false","0","Nid2","3206","0.25355114"
"38443","5","3.704","0.0","0.2699784","0.0","1","6","false","Leprel4","12.0","1","0","0","0.54933333","false","0","Leprel4","0","0.0"
"33835","5","1.868","0.09194677","0.53533191","0.20813772","72","4","false","Itpkb","24.11111111","72","0","0","0.85533333","false","0","Itpkb","52568","0.11468254"
"39468","5","3.084","0.0","0.32425422","1.0","3","5","false","Hes6","13.0","3","0","0","0.65266667","false","0","Hes6","0","0.52"
"35892","5","2.396","0.00589087","0.41736227","0.38095238","22","4","false","Foxo3","26.18181818","22","0","0","0.76733333","false","0","Foxo3","3946","0.19110816"
"41019","5","3.344","0.0","0.29904306","0.0","1","5","false","Sorcs2","23.0","1","0","0","0.60933333","false","0","Sorcs2","0","0.0"
"35389","5","2.776","0.00540517","0.36023055","0.81578947","20","5","false","Plod3","26.55","20","0","0","0.704","false","0","Plod3","9930","0.34038462"
"40511","5","3.572","0.0","0.27995521","0.0","1","5","false","Map4k4","8.0","1","0","0","0.57133333","false","0","Map4k4","0","0.0"
"35391","5","2.776","0.00540517","0.36023055","0.81578947","20","5","false","Plod1","26.55","20","0","0","0.704","false","0","Plod1","9930","0.34038462"
"36416","5","2.904","3.9655E-4","0.34435262","0.57142857","8","5","false","Myb","15.375","8","0","0","0.68266667","false","0","Myb","490","0.25625"
"35906","5","3.232","0.0","0.30940594","1.0","2","5","false","Prkcdbp","12.5","2","0","0","0.628","false","0","Prkcdbp","0","0.625"
"41030","5","3.496","0.0","0.28604119","0.0","1","5","false","Txndc16","11.0","1","0","0","0.584","false","0","Txndc16","0","0.0"
"36425","5","2.908","0.00100482","0.34387895","0.2","5","5","false","Etv6","17.2","5","0","0","0.682","false","0","Etv6","598","0.31698113"
"41035","5","3.58","0.0","0.27932961","0.0","1","5","false","Nlrc3","12.0","1","0","0","0.57","false","0","Nlrc3","0","0.0"
"38987","5","3.456","2.411E-5","0.28935185","0.66666667","3","5","false","Lyl1","11.33333333","3","0","0","0.59066667","false","0","Lyl1","12","0.47222222"
"33868","5","2.192","0.0216936","0.45620438","0.38571429","21","4","false","Pparg","31.0","21","0","0","0.80133333","false","0","Pparg","8694","0.17006803"
